指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="987016",港股通红利低波,2021-11-18,,,=0.0970,=7.7391,=0.9842,=3.4544,=4.3071,=4.9944,=6.8608,=8.0054,=0.7418,=0.9956,=0.4152,=0.4883,=0.5414,=0.6667,=0.7529,=1.1481,=0.8555,=0.5827,=0.6608,=0.7992,=1.1099,=1.3012,=0.0519,=0.0394,=0.0488,=0.0589,=0.0815,=0.0924,=0.1160,,=0.0893,,=166
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0165,=4400.6000,=-0.0151,=7.7634,=0.8615,=3.5572,=4.6531,=6.0057,=7.2423,=9.5068,=0.6996,=0.6856,=0.3828,=0.4859,=0.5851,=0.8115,=1.1073,=0.9367,=0.5831,=0.4386,=0.6586,=0.8501,=1.4095,=2.0623,=0.0518,=0.1623,=0.0385,=0.0531,=0.0642,=0.0818,=0.1103,,=0.0803,,=1539
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0150,=1309.5000,=0.0267,=7.8540,=0.8061,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.7209,=0.5988,=0.4041,=0.5046,=0.6463,=0.9078,=1.1746,=1.1417,=0.5882,=0.5013,=0.7008,=1.0613,=1.5005,=1.9871,=0.0518,=0.1797,=0.0423,=0.0525,=0.0604,=0.0808,=0.1102,,=0.0903,,=920
="H30270",红利价值,2013-12-19,=0.0099,=9368.1547,=-0.0172,=7.9797,=0.7703,=4.4543,=5.4429,=6.7747,=8.6493,=13.0955,=0.8106,=0.6288,=0.5256,=0.6493,=0.7632,=1.2374,=1.7317,=1.6172,=0.9888,=0.5854,=0.8135,=1.0022,=1.3037,=1.6637,=0.0416,=0.1901,=0.0269,=0.0419,=0.0504,=0.0630,=0.0726,=0.0235,=0.0936,=0.0240,=205
="000914",300金融,2007-07-02,=0.0047,=6129.9500,=-0.0875,=8.0114,=0.5604,=5.2769,=6.6022,=7.8457,=8.6017,=11.3863,=0.7853,=0.3254,=0.5962,=0.7048,=0.8869,=1.1283,=1.4919,=2.1831,=0.8664,=1.1210,=1.4310,=1.8122,=2.1006,=2.7052,=0.0374,=0.4891,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=344
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0130,=2734.5300,=0.1036,=8.0151,=0.9554,=3.8979,=4.9508,=5.9327,=7.2555,=8.4533,=0.7153,=0.8825,=0.4277,=0.5177,=0.5809,=0.6854,=0.8197,=1.2476,=0.9319,=0.5333,=0.6982,=0.8839,=1.1282,=1.3442,=0.0502,=0.0163,=0.0482,=0.0563,=0.0670,=0.0839,=0.1067,,=0.0895,,=500
="931130",红利成长低波,2018-12-04,,,=-0.0223,=8.0321,=0.5583,=4.4465,=5.5911,=7.7943,=8.7044,=11.5512,=0.8083,=0.3430,=0.5279,=0.6258,=0.8970,=1.0276,=1.5803,=2.7427,=0.9995,=0.3109,=0.8150,=1.3234,=1.9402,=2.7482,=0.0392,=0.3328,=0.0246,=0.0323,=0.0424,=0.0532,=0.0639,=0.0231,=0.0934,=0.0229,=152
="931157",SHS红利成长LV,2019-04-25,=0.0142,=7289.7861,=-0.0225,=8.0647,=0.7149,=4.1261,=5.6105,=6.9620,=8.3177,=11.5318,=0.7975,=0.4793,=0.5154,=0.6279,=0.8051,=0.9214,=1.5888,=1.7338,=1,=0.5018,=0.7134,=1.0419,=1.4229,=1.7338,=0.0453,=0.3134,=0.0259,=0.0419,=0.0482,=0.0557,=0.0761,,=0.0964,,=347
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0162,=5024.1200,=0.0818,=8.0937,=0.8520,=4.2457,=4.7480,=5.8311,=7.8507,=9.0746,=0.7575,=0.8739,=0.4429,=0.5004,=0.5872,=0.7380,=0.8283,=1.2400,=1,=0.6036,=0.6771,=0.8823,=1.0500,=1.2400,=0.0572,=0.1081,=0.0497,=0.0608,=0.0717,=0.0878,=0.0947,,=0.0899,,=87
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0113,=3832.8400,=0.0662,=8.1573,=0.9053,=4.9972,=5.5680,=6.2264,=7.7594,=8.5526,=0.7823,=0.8904,=0.5264,=0.5934,=0.6361,=0.7585,=0.8375,=0.9695,=0.9053,=0.5404,=0.5952,=0.6730,=0.8933,=1.0234,=0.0468,=0.0377,=0.0450,=0.0518,=0.0688,=0.0773,=0.0871,,=0.0949,,=118
="932596",港股通红利低波,2016-02-04,,,=0.0751,=8.1750,=0.6746,=7.1792,=7.7590,=8.0074,=8.2575,=8.5745,=0.7544,=0.7560,=0.6528,=0.6944,=0.7227,=0.7564,=0.7956,=1.4108,=1,=1.2161,=1.2814,=1.3258,=1.3605,=1.4108,=0.0480,=0.0287,=0.0473,=0.0494,=0.0526,=0.0548,=0.0579,,=0.0894,,=98
="930914",港股通高股息,2016-11-25,=0.0148,=5306.2510,=0.0768,=8.2112,=0.8573,=3.4280,=4.4277,=5.9622,=7.8344,=11.1979,=0.7912,=0.7481,=0.3979,=0.5034,=0.6226,=0.8515,=1.1764,=1.3010,=0.8359,=0.5144,=0.7076,=0.9245,=1.2585,=2.2126,=0.0490,=0.0584,=0.0387,=0.0548,=0.0657,=0.0865,=0.1194,,=0.0918,,=737
="930992",沪港深红利低波,2017-06-28,,,=-0.0117,=8.2216,=0.9474,=4.0130,=5.1868,=5.9408,=7.7865,=8.5109,=0.7693,=0.9652,=0.4277,=0.5385,=0.5936,=0.7292,=0.7950,=1.2163,=0.8689,=0.4496,=0.6019,=0.8847,=1.1853,=1.3912,=0.0483,=0.0009,=0.0478,=0.0539,=0.0715,=0.0767,=0.0949,,=0.0878,,=52
="000934",中证金融,2009-07-03,=0.0069,=5725.5700,=-0.0867,=8.2962,=0.5860,=5.7083,=6.8944,=8.1005,=8.8714,=11.5527,=0.7942,=0.3138,=0.6117,=0.7181,=0.8935,=1.1415,=1.5017,=2.1865,=0.8722,=1.1467,=1.4503,=1.8023,=2.0911,=2.6696,=0.0365,=0.4833,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1153
="000029",180价值,2009-01-09,=0.0025,=4167.3000,=-0.0642,=8.3628,=0.7439,=5.6894,=6.9075,=7.8729,=8.5069,=10.8138,=0.8333,=0.3476,=0.6666,=0.8014,=0.8576,=1.0653,=1.4433,=1.1291,=0.9151,=0.6198,=0.7825,=0.9447,=1.0715,=1.4032,=0.0398,=0.2153,=0.0290,=0.0394,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="000992",全指金融,2011-08-02,=0.0073,=5462.6100,=-0.0878,=8.4527,=0.5720,=5.9310,=7.1022,=8.2804,=9.0288,=11.6339,=0.7944,=0.3122,=0.6188,=0.7234,=0.9011,=1.1508,=1.5107,=2.1785,=0.8713,=1.1568,=1.4432,=1.8064,=2.0847,=2.6668,=0.0361,=0.5101,=0.0229,=0.0327,=0.0360,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2703
="H50040",上红低波,2014-03-21,=0.0087,=10870.1206,=-0.0142,=8.4639,=0.7835,=4.6938,=5.9512,=7.1168,=9.6645,=14.3118,=0.8552,=0.5786,=0.5647,=0.6911,=0.8315,=1.3609,=1.8756,=1.6491,=0.9901,=0.6380,=0.8684,=1.2015,=1.4082,=1.6845,=0.0420,=0.2779,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=368
="H30269",红利低波,2013-12-19,=0.0092,=11000.2751,=-0.0213,=8.4832,=0.7831,=4.5638,=5.5488,=6.9182,=9.4786,=14.4342,=0.8671,=0.6235,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.6395,=0.9938,=0.6111,=0.8850,=1.0973,=1.4166,=1.6703,=0.0426,=0.2569,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4623
="931446",东证红利低波,2020-04-21,=0.0104,=3371.9721,=-0.0206,=8.6057,=0.8309,=5.1478,=6.1886,=7.1712,=8.5307,=11.0216,=0.8336,=0.7385,=0.5884,=0.6974,=0.7662,=0.8701,=1.2481,=1.5354,=0.9690,=0.5909,=0.7570,=0.8930,=1.3340,=1.5979,=0.0414,=0.1752,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=875
="000922",中证红利,2008-05-26,=0.0149,=5519.1242,=0.0028,=8.6441,=0.8066,=5.1762,=6.0245,=7.6566,=8.6194,=11.2156,=0.8440,=0.4981,=0.5911,=0.7110,=0.8445,=1.1086,=1.4999,=1.2787,=0.8821,=0.6332,=0.7726,=1.0440,=1.2341,=1.7101,=0.0418,=0.2301,=0.0309,=0.0406,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20324
="399373",大盘价值,2010-01-04,=0.0059,=8106.1000,=-0.0546,=8.8396,=0.6606,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.9038,=0.4425,=0.6410,=0.8033,=0.9396,=1.1408,=1.5001,=1.1873,=0.8936,=0.5920,=0.7817,=0.9283,=1.1443,=1.4541,=0.0416,=0.4120,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000151",上国红利,2012-07-20,=0.0164,=1626.0300,=0.0644,=8.8533,=0.9810,=4.5075,=5.3657,=6.9701,=7.8587,=10.0345,=0.7821,=0.5798,=0.5268,=0.6189,=0.7506,=0.9661,=1.3272,=1.0940,=0.5249,=0.6026,=0.8953,=1.0767,=1.3078,=1.6854,=0.0423,=0.0841,=0.0346,=0.0445,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=225
="000015",红利指数,2005-01-04,=0.0125,=3191,=0.0505,=8.8580,=0.9654,=4.6646,=5.5108,=7.0875,=8.0847,=10.4439,=0.8503,=0.6326,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.4908,=0.9555,=0.7277,=0.8913,=1.1430,=1.3468,=1.6890,=0.0403,=0.1151,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14246
="000821",300红利,2012-07-20,=0.0049,=6692.1018,=0.0030,=8.8945,=0.9109,=4.9998,=6.1944,=7.5603,=8.4756,=10.9286,=0.8747,=0.5254,=0.5725,=0.7140,=0.8635,=1.0796,=1.4919,=1.4136,=0.9138,=0.6098,=0.7993,=1.0658,=1.3254,=1.6963,=0.0428,=0.2326,=0.0319,=0.0423,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1001
="000063",上证周期,2010-02-03,=0.0051,=3702.1600,=-0.0876,=8.9738,=0.6524,=5.4761,=7.1362,=8.5953,=9.4385,=12.4946,=0.9361,=0.4536,=0.6668,=0.8368,=0.9555,=1.1065,=1.4831,=1.5458,=0.9080,=0.8113,=1.0636,=1.2494,=1.4503,=1.7571,=0.0371,=0.3212,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0188,=4230.4100,=0.0535,=8.9794,=0.5276,=4.8859,=6.8728,=8.7740,=11.5297,=16.1208,=0.8498,=0.4650,=0.5567,=0.7305,=0.8627,=1.1572,=1.3660,=0.9661,=0.4699,=0.5555,=0.7802,=0.9817,=1.3516,=1.5178,=0.0557,=0.5728,=0.0276,=0.0362,=0.0532,=0.0664,=0.1028,,=0.0950,,=35
="930740",300红利LV,2018-12-04,=0.0085,=7125.1987,=-0.0061,=9.0406,=0.8754,=5.4153,=6.8361,=7.5426,=8.7039,=9.6903,=0.8809,=0.5777,=0.6159,=0.7738,=0.8565,=0.9454,=1.0604,=1.5811,=0.8732,=0.6725,=0.8581,=1.0808,=1.5110,=1.9253,=0.0430,=0.2837,=0.0370,=0.0418,=0.0452,=0.0511,=0.0622,=0.0239,=0.0932,=0.0223,=631
="000824",国企红利,2012-07-20,=0.0126,=2155.2688,=0.0161,=9.0501,=0.9555,=4.8847,=5.9406,=7.3385,=8.4670,=10.7823,=0.8769,=0.6041,=0.5610,=0.6880,=0.8233,=1.0592,=1.4469,=1.3054,=0.8606,=0.5370,=0.7016,=0.9865,=1.2574,=1.6834,=0.0418,=0.2037,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=956
="931644",800红利,2024-03-15,,,=-0.0071,=9.0512,=0.8066,=6.4729,=7.3727,=8.3895,=9.0454,=9.4757,=0.8806,=0.6603,=0.7001,=0.7725,=0.8580,=0.9064,=0.9431,=1.2676,=0.7247,=0.8423,=0.9280,=1.1486,=1.2910,=1.3602,=0.0427,=0.1272,=0.0416,=0.0431,=0.0470,=0.0578,=0.0662,=0.0236,=0.0906,=0.0231,=32
="930955",红利低波100,2017-05-26,=0.0142,=11613.7191,=-0.0151,=9.0688,=0.8482,=5.0805,=6.0769,=7.4390,=8.6266,=11.5013,=0.9004,=0.6592,=0.5792,=0.6669,=0.8291,=0.9870,=1.3722,=1.5350,=0.9681,=0.5888,=0.7796,=0.9919,=1.3697,=1.7525,=0.0436,=0.2398,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2326
="000919",300价值,2008-01-21,=0.0070,=5097.0173,=-0.0416,=9.1544,=0.7575,=5.9577,=7.3283,=8.4453,=9.2438,=12.2376,=0.9176,=0.4392,=0.6917,=0.8489,=0.9349,=1.1408,=1.5388,=1.1378,=0.8767,=0.6314,=0.7861,=0.9060,=1.1080,=1.3421,=0.0398,=0.4095,=0.0265,=0.0362,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4337
="931848",800红利低波,2024-05-21,=0.0112,=3209.0010,=0.0138,=9.1692,=0.5883,=7.4155,=8.2481,=9.0521,=9.4637,=9.7854,=0.8986,=0.3383,=0.7315,=0.8568,=0.9172,=0.9687,=1.0024,=1.6861,=1,=1.1714,=1.2366,=1.3527,=1.3902,=1.6861,=0.0410,=0.1485,=0.0399,=0.0412,=0.0437,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=153
="399805",互联金融,2015-02-10,=0.0216,=2760.8600,=-0.2827,=9.1912,=0.1530,=7.5943,=9.6540,=11.3738,=13.1628,=16.5816,=0.9588,=0.1179,=0.7644,=1.0356,=1.3939,=1.7177,=2.0317,=1.7671,=0.7769,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0355,=0.8742,=0.0145,=0.0185,=0.0236,=0.0337,=0.0507,=0.0238,=0.0940,=0.0248,=330
="931479",证券保险,2020-05-06,=0.0100,=932.2466,=-0.1227,=9.3563,=0.0542,=8.4973,=11.7414,=13.3897,=15.4882,=21.1012,=1.2689,=0.2933,=1.0296,=1.2199,=1.3713,=1.5612,=2.2844,=1.7058,=0.7160,=1.0318,=1.2766,=1.4646,=1.7845,=2.2879,=0.0286,=0.7847,=0.0162,=0.0225,=0.0251,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=47
="000825",央企红利,2012-07-20,=0.0102,=3427.2441,=-0.0076,=9.4268,=0.9736,=4.7369,=6.0940,=7.3072,=8.4675,=10.5687,=0.9124,=0.6487,=0.5507,=0.6915,=0.8553,=0.9983,=1.3929,=1.2543,=0.8751,=0.6009,=0.8548,=1.0733,=1.2202,=1.7357,=0.0408,=0.1093,=0.0330,=0.0423,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=372
="H30035",300非银,2012-12-21,=0.0088,=9636.4486,=-0.1360,=9.4824,=0.0297,=8.6966,=12.8061,=15.1693,=19.3628,=26.3489,=1.2845,=0.1773,=1.0544,=1.3017,=1.6096,=2.0456,=2.4387,=1.7159,=0.5097,=1.0410,=1.4185,=1.7063,=1.9729,=2.3917,=0.0280,=0.8685,=0.0124,=0.0164,=0.0221,=0.0257,=0.0352,=0.0253,=0.1294,=0.0297,=1234
="000968",300周期,2010-05-28,,,=-0.0924,=9.6003,=0.6379,=6.1174,=7.8172,=9.1332,=10.2896,=13.3562,=0.9596,=0.4214,=0.7021,=0.8484,=0.9982,=1.1728,=1.5550,=1.5816,=0.9002,=0.8459,=1.0834,=1.2644,=1.4999,=1.8297,=0.0353,=0.4223,=0.0230,=0.0319,=0.0360,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=100
="932305",智选高股息,2024-09-30,=0.0200,=11454.8131,=0.0264,=9.6663,=0.8685,=7.0143,=7.5055,=8.3690,=9.4563,=10.9391,=1.1060,=0.9320,=0.8750,=0.9251,=1.0514,=1.0843,=1.1675,=0.5335,=0.0998,=0.4805,=0.7240,=0.7730,=1.2718,=1.3342,=0.0587,=0.1270,=0.0457,=0.0594,=0.0639,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=347
="931722",国新港股通央企红利,2023-09-13,=0.0133,=1339.0984,=0.0146,=9.7031,=0.8411,=5.5040,=6.7107,=7.7841,=9.4753,=10.8173,=0.8809,=0.7135,=0.6213,=0.7385,=0.8261,=0.9084,=1.0298,=0.6044,=0.7887,=0.3100,=0.3830,=0.4778,=0.6096,=0.6918,=0.0524,=0.0738,=0.0469,=0.0570,=0.0617,=0.0687,=0.0823,,=0.0875,,=368
="H30356",800价值,2014-06-09,=0.0109,=6361.4896,=-0.0429,=9.7459,=0.7316,=6.4024,=7.7047,=9.0593,=9.9426,=13.4784,=0.9640,=0.4671,=0.7030,=0.8638,=0.9850,=1.1666,=1.6287,=1.0865,=0.8077,=0.5868,=0.7405,=0.8850,=1.0825,=1.3738,=0.0387,=0.5054,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0237,=8993.5100,=-0.0496,=9.7907,=0.6650,=5.7712,=7.9406,=9.0980,=10.2891,=13.0207,=1.0726,=0.4780,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.7800,=0.8480,=0.9123,=1.1608,=1.4412,=1.7365,=2.4187,=0.0342,=0.3000,=0.0247,=0.0321,=0.0368,=0.0450,=0.0643,,=0.1044,,=270
="399995",基建工程,2015-03-12,=0.0066,=3538.8200,=-0.0941,=9.8661,=0.7480,=5.8673,=7.3439,=8.2792,=10.7205,=18.8590,=0.6396,=0.0115,=0.5815,=0.7224,=0.8938,=1.2949,=2.1834,=0.1805,=0.2128,=0.1368,=0.1784,=0.2030,=0.3325,=0.5478,=0.0280,=0.7522,=0.0106,=0.0189,=0.0246,=0.0289,=0.0415,=0.0129,=0.0543,=0.0158,=2692
="000925",基本面50,2009-02-26,=0.0051,=4322.3420,=-0.0641,=9.8767,=0.7196,=6.2635,=7.9688,=9.1593,=10.0957,=12.7955,=1.0271,=0.4561,=0.7306,=0.9013,=1.0494,=1.1921,=1.5728,=1.0889,=0.7645,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0373,=0.4804,=0.0256,=0.0338,=0.0376,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4560
="932153",港股通价值策略,2025-04-30,=0.0144,=1137.3044,=0.0795,=9.9666,=0.3758,=8.1696,=9.5242,=10.0911,=10.3755,=10.9237,=0.8351,=0.2614,=0.7012,=0.8172,=0.8765,=0.9010,=0.9365,=1.0130,=0.3889,=0.8168,=0.9596,=1.0278,=1.0628,=1.1126,=0.0425,=0.4575,=0.0397,=0.0413,=0.0427,=0.0450,=0.0538,,=0.0812,,=14
="931052",国信价值,2017-12-08,=0.0206,=3530.9140,=0.0230,=9.9890,=0.9140,=5.3831,=6.5999,=7.4489,=8.8684,=11.0091,=1.3008,=0.8859,=0.7343,=0.9131,=1.0334,=1.1769,=1.5208,=1.7761,=0.9704,=0.6105,=0.9470,=1.2372,=1.4710,=2.0196,=0.0413,=0.3477,=0.0262,=0.0384,=0.0440,=0.0531,=0.0692,=0.0310,=0.1267,=0.0326,=586
