指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0021,=2811.1200,=0.1346,=8.1416,=0.9949,=3.8979,=4.9406,=5.8128,=7.0980,=8.2464,=0.7333,=0.9375,=0.4277,=0.5151,=0.5732,=0.6688,=0.8197,=1.2711,=0.9745,=0.5333,=0.6944,=0.8647,=1.1065,=1.3442,,=0.0916,,=0.0528,=464
="931157",SHS红利成长LV,2019-04-25,=0.0023,=7692.1468,=0.0319,=8.1426,=0.7411,=4.1261,=5.5606,=6.8584,=8.3550,=11.5318,=0.8315,=0.5999,=0.5154,=0.6234,=0.8055,=0.9315,=1.5888,=1.6072,=0.9902,=0.5018,=0.7025,=1.0148,=1.3694,=1.6333,,=0.0965,,=0.0486,=280
="932596",港股通红利低波,2016-02-04,,,=0.0852,=8.1808,=0.6239,=7.4451,=7.7716,=8.0243,=8.3001,=8.5745,=0.7559,=0.8974,=0.6528,=0.6824,=0.7099,=0.7494,=0.7672,=1.3508,=0.7094,=1.2161,=1.2690,=1.3184,=1.3627,=1.4099,,,,=0.0529,=68
="000992",全指金融,2011-08-02,=0.0010,=5637.5200,=-0.0586,=8.2121,=0.4961,=5.9310,=7.1022,=8.2288,=9.0288,=11.6339,=0.8036,=0.3008,=0.6188,=0.7234,=0.9492,=1.1705,=1.5107,=2.0922,=0.8282,=1.1568,=1.4432,=1.8067,=2.0596,=2.6668,=0.0720,=0.0851,=0.0697,=0.0371,=2692
="930992",沪港深红利低波,2017-06-28,,,=0.0420,=8.2426,=0.9668,=4.0130,=5.1047,=5.8144,=7.3589,=8.5012,=0.7723,=0.9893,=0.4277,=0.5355,=0.5870,=0.6985,=0.7825,=1.2048,=0.8527,=0.4496,=0.5974,=0.8060,=1.1582,=1.3912,,=0.0942,,=0.0527,=7
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0045,=3812.2100,=0.0604,=8.3586,=0.9898,=4.9972,=5.5262,=6.0300,=7.5014,=8.5137,=0.8126,=0.9962,=0.5264,=0.5889,=0.6265,=0.7329,=0.8235,=1.0052,=0.9949,=0.5404,=0.5919,=0.6581,=0.8356,=1.0198,,=0.0966,,=0.0488,=107
="H30269",红利低波,2013-12-19,=0.0054,=11526.5600,=0.0255,=8.4142,=0.7808,=4.5638,=5.5488,=6.7803,=9.4786,=14.4342,=0.8831,=0.6090,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6275,=0.9967,=0.6111,=0.8850,=1.0980,=1.4136,=1.6442,=0.0719,=0.0970,=0.0686,=0.0437,=3675
="931446",东证红利低波,2020-04-21,=0.0061,=3556.2000,=0.0330,=8.4253,=0.7813,=5.1478,=6.1542,=7.0586,=8.5375,=11.0216,=0.8347,=0.7273,=0.5884,=0.6929,=0.7587,=0.8760,=1.2481,=1.5286,=0.9827,=0.5909,=0.7504,=0.8775,=1.2822,=1.5979,=0.0725,=0.0941,=0.0749,=0.0445,=715
="H50040",上红低波,2014-03-21,=0.0044,=11495.7900,=0.0425,=8.4501,=0.7903,=4.6938,=5.9512,=7.0097,=9.6645,=14.3118,=0.8748,=0.5904,=0.5647,=0.6911,=0.8376,=1.3609,=1.8756,=1.6453,=0.9971,=0.6380,=0.8684,=1.2019,=1.3914,=1.6603,=0.0726,=0.0983,=0.0721,=0.0432,=335
="000151",上国红利,2012-07-20,=0.0218,=1691.1000,=0.1070,=8.4517,=0.9613,=4.5075,=5.3657,=6.8867,=7.5800,=10.0345,=0.8001,=0.5752,=0.5268,=0.6189,=0.7559,=0.9681,=1.3272,=1.0778,=0.4763,=0.6026,=0.8953,=1.1055,=1.3121,=1.6854,=0.0643,=0.0931,=0.0685,=0.0500,=186
="931130",红利成长低波,2018-12-04,=0.0053,=24347.8300,=0.0267,=8.4974,=0.7375,=4.4465,=5.5619,=7.6830,=8.7398,=11.5512,=0.8688,=0.3824,=0.5279,=0.6229,=0.9047,=1.0349,=1.5803,=1.8945,=0.7989,=0.3109,=0.8107,=1.3124,=1.9018,=2.5957,=0.0726,=0.0980,=0.0458,=0.0439,=130
="000029",180价值,2009-01-09,=0.0061,=4380.4700,=-0.0163,=8.5420,=0.8208,=5.6894,=6.9075,=7.8829,=8.4870,=10.8138,=0.8641,=0.4916,=0.6666,=0.8069,=0.8663,=1.0679,=1.4433,=1.1114,=0.9028,=0.6198,=0.7825,=0.9448,=1.0610,=1.4032,=0.0717,=0.0955,=0.0779,=0.0419,=554
="000922",中证红利,2008-05-26,=0.0121,=5976.5300,=0.0859,=8.6773,=0.8237,=5.1762,=6.0245,=7.6580,=8.5496,=11.2156,=0.8812,=0.5299,=0.5911,=0.7110,=0.8590,=1.1100,=1.4999,=1.2948,=0.9143,=0.6332,=0.7726,=1.0442,=1.2114,=1.7101,=0.0685,=0.0937,=0.0683,=0.0446,=19650
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0016,=5210.8300,=0.1220,=8.7440,=1,=4.2457,=4.7004,=5.7103,=7.4912,=8.7440,=0.8014,=1,=0.4429,=0.4964,=0.5736,=0.7229,=0.8014,=1.1263,=1,=0.6036,=0.6700,=0.8661,=0.9923,=1.1263,,=0.0936,,=0.0558,=78
="000821",300红利,2012-07-20,=0.0114,=6980.2300,=0.0462,=8.8076,=0.8908,=4.9998,=6.1944,=7.5620,=8.3631,=10.9286,=0.8978,=0.5509,=0.5725,=0.7140,=0.8783,=1.0813,=1.4919,=1.4338,=0.9526,=0.6098,=0.7993,=1.0611,=1.3033,=1.6963,=0.0718,=0.0964,=0.0719,=0.0448,=971
="000015",红利指数,2005-01-04,=0.0208,=3377.0300,=0.1117,=8.8201,=0.9703,=4.6646,=5.5108,=7.0887,=7.9625,=10.4439,=0.8778,=0.6131,=0.5525,=0.6398,=0.7661,=1.0209,=1.3875,=1.5000,=0.9728,=0.7277,=0.8913,=1.1202,=1.3173,=1.6890,=0.0663,=0.0940,=0.0675,=0.0432,=14049
="000824",国企红利,2012-07-20,=0.0145,=2298.3300,=0.0836,=9.0350,=0.9633,=4.8847,=5.9406,=7.3386,=8.2817,=10.7823,=0.9063,=0.6094,=0.5610,=0.6880,=0.8280,=1.0599,=1.4469,=1.3298,=0.9061,=0.5370,=0.7016,=0.9867,=1.2252,=1.6834,=0.0683,=0.0944,=0.0718,=0.0447,=909
="931644",800红利,2024-03-15,=0.0128,=2772.7300,=0.0864,=9.1077,=0.8667,=6.4729,=7.2743,=8.1455,=9.0221,=9.4757,=0.9251,=0.9208,=0.7001,=0.7659,=0.8556,=0.9078,=0.9431,=1.3383,=0.9979,=0.8423,=0.9197,=1.1037,=1.2671,=1.3425,=0.0715,=0.0955,=0.0722,=0.0447,=29
="399373",大盘价值,2010-01-04,=0.0047,=8467.2100,=-0.0124,=9.1313,=0.8129,=5.4746,=6.8623,=8.3398,=9.0942,=11.9914,=0.9713,=0.5571,=0.6410,=0.8033,=0.9514,=1.1408,=1.5001,=1.1738,=0.8768,=0.5920,=0.7817,=0.9285,=1.1309,=1.4541,=0.0758,=0.0969,=0.0766,=0.0435,=323
="930740",300红利LV,2018-12-04,=0.0078,=7569.0700,=0.0558,=9.2018,=0.9301,=5.4153,=6.8045,=7.4796,=8.5044,=9.6903,=0.9624,=0.8574,=0.6159,=0.7681,=0.8532,=0.9454,=1.0604,=1.4022,=0.7580,=0.6725,=0.8537,=1.0742,=1.5150,=1.9253,=0.0708,=0.0943,=0.0707,=0.0436,=573
="000063",上证周期,2010-02-03,=-0.0006,=3984.3800,=-0.0180,=9.2078,=0.7392,=5.4761,=7.1362,=8.5406,=9.4385,=12.4946,=0.9851,=0.5435,=0.6668,=0.8368,=0.9675,=1.1084,=1.4831,=1.6457,=0.9872,=0.8113,=1.0636,=1.2496,=1.4171,=1.7571,=0.0796,=0.1019,=0.0808,=0.0378,=206
="000919",300价值,2008-01-21,=0.0051,=5353.0700,=0.0065,=9.2696,=0.8109,=5.9577,=7.3283,=8.4423,=9.2303,=12.2376,=0.9689,=0.5744,=0.6917,=0.8497,=0.9452,=1.1521,=1.5388,=1.1461,=0.8991,=0.6314,=0.7861,=0.9060,=1.0997,=1.3421,=0.0752,=0.0968,=0.0773,=0.0400,=4286
="931479",证券保险,2020-05-06,=-0.0046,=975.0800,=-0.0824,=9.3815,=0.0021,=9.3146,=12.0308,=13.6391,=15.5693,=21.1012,=1.3813,=0.4845,=1.0296,=1.2289,=1.3876,=1.5785,=2.2844,=1.7437,=0.7355,=1.0318,=1.2668,=1.4408,=1.7973,=2.2879,=0.1242,=0.1142,=0.0972,=0.0240,=6
="000825",央企红利,2012-07-20,=0.0092,=3732.8600,=0.0809,=9.4504,=0.9868,=4.7369,=6.0940,=7.3096,=8.2932,=10.5687,=0.9423,=0.6947,=0.5507,=0.6915,=0.8602,=1.0035,=1.3929,=1.2554,=0.8846,=0.6009,=0.8548,=1.0496,=1.2074,=1.7357,=0.0699,=0.0951,=0.0705,=0.0431,=276
="931848",800红利低波,2024-05-21,=0.0105,=3397.7400,=0.0734,=9.5534,=0.9018,=7.4155,=8.1285,=8.9340,=9.4270,=9.7854,=0.9926,=0.9726,=0.7315,=0.8575,=0.9159,=0.9686,=1.0001,=1.3930,=0.8744,=1.1714,=1.2277,=1.3310,=1.3780,=1.5428,=0.0731,=0.0933,=0.0737,=0.0428,=120
="H30035",300非银,2012-12-21,=-0.0063,=10164.1200,=-0.0886,=9.6349,=0.0012,=9.5689,=13.1238,=15.1675,=19.3628,=26.3489,=1.4065,=0.2810,=1.0544,=1.3279,=1.6499,=2.0510,=2.4387,=1.7802,=0.5505,=1.0410,=1.4185,=1.7303,=1.9729,=2.3917,=0.1224,=0.1128,=0.0964,=0.0234,=1154
="931069",中金300,2018-02-14,=0.0004,=5073.3400,=0.0138,=9.7455,=0.6201,=5.9518,=7.4852,=9.2542,=10.5195,=13.6164,=1.0253,=0.3963,=0.7377,=0.9194,=1.1078,=1.3597,=1.8328,=1.4212,=0.8858,=0.6656,=0.8596,=1.1103,=1.3065,=1.7542,=0.0767,=0.1056,=0.0771,=0.0395,=82
="930955",红利低波100,2017-05-26,=0.0054,=12297.7700,=0.0430,=9.7558,=0.9044,=5.0805,=6.0513,=7.3774,=8.5147,=11.5013,=1.0305,=0.8729,=0.5792,=0.6653,=0.8220,=0.9934,=1.3722,=1.2465,=0.7778,=0.5888,=0.7752,=0.9848,=1.2822,=1.7525,=0.0751,=0.0936,=0.0714,=0.0454,=1827
="399995",基建工程,2015-03-12,=0.0079,=4365.7800,=0.1176,=9.7795,=0.7330,=5.8673,=7.3439,=8.2803,=12.5760,=18.8590,=0.7762,=0.2534,=0.5815,=0.7369,=0.9119,=1.4869,=2.1834,=0.2094,=0.5179,=0.1368,=0.1788,=0.2069,=0.3606,=0.5478,=0.0443,=0.0704,=0.0520,=0.0265,=2680
="399550",央视50,2012-06-06,=-0.0016,=8204.8700,=0.0140,=9.8302,=0.7165,=6.8960,=8.2517,=9.2266,=10.1362,=13.0561,=1.0297,=0.2365,=0.8649,=1.0177,=1.2408,=1.4261,=1.8564,=2.0538,=0.8245,=1.3448,=1.6463,=1.7964,=2.0353,=2.5217,=0.0768,=0.1002,=0.0803,=0.0428,=2257
="000925",基本面50,2009-02-26,=0.0022,=4535.2800,=-0.0180,=9.8770,=0.7441,=6.2635,=7.9688,=9.0410,=10.0524,=12.7955,=1.0316,=0.4314,=0.7306,=0.9013,=1.0640,=1.1921,=1.5728,=1.0832,=0.7684,=0.6037,=0.7864,=0.9668,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0394,=4530
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0005,=4349.3200,=0.0831,=9.9608,=0.6686,=4.8859,=6.8728,=8.8780,=12.1601,=16.1208,=0.9330,=0.6011,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=1.0490,=0.5825,=0.5555,=0.7802,=0.9897,=1.3645,=1.5178,,=0.0950,,=0.0533,=31
="000968",300周期,2010-05-28,=0.0009,=4520.0900,=-0.0063,=9.9617,=0.7404,=6.1174,=7.8172,=9.1556,=10.2896,=13.3562,=1.0238,=0.5204,=0.7021,=0.8484,=1.0147,=1.1854,=1.5550,=1.6568,=0.9885,=0.8459,=1.0834,=1.2650,=1.4607,=1.8297,=0.0765,=0.0962,=0.0777,=0.0355,=98
="H30356",800价值,2014-06-09,=0.0046,=6832.2500,=0.0280,=10.0727,=0.8212,=6.4024,=7.6831,=9.0179,=9.9462,=13.4784,=1.0414,=0.6316,=0.7030,=0.8606,=0.9880,=1.1804,=1.6287,=1.1288,=0.8610,=0.5868,=0.7368,=0.8793,=1.0676,=1.3738,=0.0737,=0.0946,=0.0754,=0.0379,=27
="930723",沪港深F100,2015-08-05,=0.0040,=5151.3817,=0.0117,=10.1145,=0.7907,=5.4557,=7.5729,=8.9325,=10.1363,=13.1279,=1.0383,=0.5941,=0.6469,=0.8477,=1.0102,=1.1158,=1.4626,=1.3240,=0.8738,=0.6039,=0.8635,=1.0714,=1.2771,=1.6654,,=0.1086,,=0.0395,=151
="399966",800证保,2012-12-21,=-0.0040,=6101.1200,=-0.0774,=10.1193,=0.0008,=10.0454,=13.7103,=15.9948,=19.7375,=27.1945,=1.4122,=0.2818,=1.0619,=1.3308,=1.6307,=2.0433,=2.4366,=1.9183,=0.6432,=1.1634,=1.5249,=1.7807,=2.0457,=2.5211,=0.1174,=0.1076,=0.0911,=0.0225,=166
="H30588",中证证保,2015-02-02,=-0.0040,=1036.0500,=-0.0774,=10.1272,=0.0008,=10.0532,=13.6588,=16.0870,=19.5891,=27.6808,=1.4107,=0.2794,=1.0752,=1.3326,=1.6390,=2.0375,=2.4238,=1.9209,=0.6836,=1.1673,=1.5178,=1.7572,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0225,=455
="932305",智选高股息,2024-09-30,=0.0084,=12360.8200,=0.1076,=10.1309,=1,=7.0143,=7.4557,=8.2937,=9.1675,=10.1309,=1.1675,=1,=0.8750,=0.9199,=1.0422,=1.0807,=1.1675,=0.8379,=0.5821,=0.7106,=0.7289,=0.7771,=1.2793,=1.3342,=0.0813,=0.1049,=0.0838,=0.0643,=228
="000042",上证央企,2009-03-30,=0.0025,=1823.9000,=0.0069,=10.1310,=0.8307,=6.3284,=7.8863,=9.1187,=10.0177,=12.9577,=1.0401,=0.6650,=0.7230,=0.8871,=0.9896,=1.1172,=1.4812,=1.3290,=0.9946,=0.6569,=0.8569,=0.9755,=1.1226,=1.3891,=0.0745,=0.0970,=0.0773,=0.0374,=380
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0015,=9167.9100,=-0.0311,=10.1940,=0.7774,=5.7712,=7.8790,=8.9547,=10.2828,=13.0207,=1.1325,=0.6783,=0.7256,=0.9400,=1.0741,=1.2097,=1.5098,=1.8383,=0.9029,=0.9123,=1.1399,=1.3934,=1.7131,=2.4187,,=0.1056,,=0.0346,=262
="932422",A500红利低波,2025-04-09,=0.0043,=3252.4200,=0.0481,=10.2187,=0.7713,=9.5190,=9.8695,=10.0752,=10.2293,=10.5846,=1.0857,=0.9910,=0.9943,=1.0277,=1.0415,=1.0557,=1.0941,=1.3258,=0.2377,=1.2431,=1.3098,=1.4408,=1.4773,=1.5336,=0.0682,,,=0.0426,=236
="399805",互联金融,2015-02-10,=-0.0005,=3690.6000,=-0.0411,=10.2303,=0.2583,=7.5943,=9.8174,=11.5515,=13.2085,=16.5816,=1.1080,=0.2781,=0.7644,=1.0567,=1.4509,=1.7392,=2.0317,=1.8901,=0.8986,=1.1667,=1.4082,=1.6147,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0336,=326
="000806",消费服务,2012-02-10,=-0.0055,=8192.3800,=-0.0274,=10.2955,=0.3247,=8.8751,=9.9758,=10.8055,=11.8704,=17.0971,=1.1572,=0.1088,=1.0009,=1.2053,=1.3586,=1.5460,=2.0145,=2.2426,=0.6708,=1.6526,=1.9444,=2.1076,=2.3803,=3.0032,=0.0839,=0.1036,=0.0833,=0.0359,=414
="950090",50AH优选,2015-12-10,=-0.0044,=6127.2457,=-0.0092,=10.3046,=0.9051,=6.3188,=7.9026,=8.6088,=9.7522,=13.5010,=1.0956,=0.7161,=0.7914,=0.9478,=1.0255,=1.1249,=1.5403,=1.3880,=0.9798,=0.6574,=0.8457,=0.9465,=1.0529,=1.4553,,=0.1029,,=0.0382,=1988
="932153",港股通价值策略,2025-04-30,=-0.0045,=1104.0658,=0.0507,=10.3712,=0.8411,=8.1696,=9.4983,=10.0847,=10.3424,=10.9237,=0.8986,=0.8084,=0.7012,=0.8194,=0.8765,=0.8978,=0.9365,=1.0646,=0.8037,=0.8168,=0.9483,=1.0270,=1.0643,=1.1126,,,,=0.0426,=6
="932431",300质量,2025-03-18,=0.0016,=2069.3800,=0.0112,=10.3996,=0.9538,=9.4685,=9.9428,=10.1118,=10.2503,=10.5369,=1.1583,=0.9286,=1.0727,=1.1112,=1.1298,=1.1444,=1.1853,=2.2386,=0.7857,=2.0194,=2.1490,=2.1970,=2.2413,=2.3259,=0.0794,,,=0.0362,=2
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0006,=12541.1300,=-0.0236,=10.4290,=0.8514,=6.0524,=7.8433,=8.5918,=9.9070,=15.8114,=1.1231,=0.7435,=0.6924,=0.8884,=0.9977,=1.1579,=1.7191,=1.4965,=0.8573,=0.7846,=0.9907,=1.0790,=1.4251,=2.0876,,=0.1073,,=0.0343,=90
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0006,=8699.5500,=-0.0240,=10.5009,=0.8548,=6.0524,=7.8488,=8.6018,=9.9267,=15.8114,=1.1274,=0.7474,=0.6924,=0.8882,=0.9993,=1.1595,=1.7191,=1.5031,=0.8605,=0.7849,=0.9922,=1.0791,=1.4287,=2.0876,,=0.1073,,=0.0340,=4722
="931373",股息龙头,2019-11-15,=0.0036,=2788.4900,=0.0016,=10.5287,=0.9275,=5.4295,=6.8543,=8.2361,=9.4707,=11.4004,=1.1749,=0.9072,=0.6697,=0.8434,=0.9992,=1.1186,=1.2586,=1.5470,=0.9523,=0.5706,=0.8095,=0.9749,=1.3560,=1.6262,=0.0792,=0.1089,=0.0843,=0.0416,=320
="399371",国证价值,2010-01-04,=0.0050,=7558.5500,=0.0493,=10.5386,=0.8245,=6.4728,=7.8356,=9.0971,=10.3402,=13.0475,=1.0774,=0.6333,=0.7249,=0.8967,=1.0117,=1.2423,=1.5675,=1.1135,=0.8146,=0.5764,=0.7536,=0.8693,=1.0969,=1.3812,=0.0736,=0.0927,=0.0763,=0.0390,=110
="930608",中证基建,2015-03-31,=-0.0013,=9200.3200,=0.0841,=10.5547,=0.4994,=6.6667,=8.6208,=10.5567,=17.1562,=25.2863,=0.8773,=0.2571,=0.6550,=0.8276,=1.1208,=1.6200,=2.2134,=0.2517,=0.3230,=0.1701,=0.2221,=0.3428,=0.4977,=0.7101,=0.0483,=0.0718,=0.0544,=0.0279,=639
