指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0028,=2976.5900,=0.0697,=7.6316,=0.9742,=3.7550,=5.0434,=5.7927,=6.6484,=7.9027,=0.7862,=0.9730,=0.4590,=0.5774,=0.6377,=0.7296,=0.8175,=1.1615,=0.9644,=0.5101,=0.6871,=0.7925,=0.9005,=1.2126,,=0.1004,,=0.0496,=273
="987016",港股通红利低波,2021-11-18,,,=0.1402,=7.6615,=0.9832,=3.4544,=4.2844,=4.8714,=6.5680,=7.8983,=0.7250,=0.9963,=0.4152,=0.4842,=0.5367,=0.6350,=0.7308,=1.2452,=0.9729,=0.5827,=0.6578,=0.7878,=1.0299,=1.2881,,=0.0953,,=0.0513,=122
="931024",港股通非银,2017-11-06,=-0.0089,=4130.6400,=-0.0380,=7.6970,=0.0341,=6.7549,=8.7220,=11.3569,=13.3787,=22.4310,=1.0925,=0.5534,=0.6237,=0.8458,=1.0453,=1.2262,=1.7592,=1.2984,=0.8495,=0.5870,=0.8730,=1.0076,=1.2028,=2.2002,,=0.1136,,=0.0380,=183
="H11140",香港红利,2009-07-23,=-0.0061,=4063.0800,=0.1128,=7.7452,=0.7759,=3.0693,=4.4554,=5.9842,=8.3870,=13.9623,=0.7503,=0.6742,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.2299,=0.7099,=0.5431,=0.7464,=0.9724,=1.5461,=2.1349,,=0.0985,,=0.0517,=29
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0023,=4684.4200,=0.0484,=7.8160,=0.8824,=3.5572,=4.6367,=5.9602,=7.1276,=9.5068,=0.7194,=0.7258,=0.3828,=0.4846,=0.5766,=0.8171,=1.1073,=0.9376,=0.5847,=0.4386,=0.6505,=0.8419,=1.4213,=2.0623,,=0.0887,,=0.0525,=1450
="000914",300金融,2007-07-02,=0.0033,=6171.7600,=-0.0813,=7.9005,=0.5297,=5.2769,=6.6022,=7.8207,=8.6017,=11.3863,=0.7802,=0.2836,=0.5962,=0.7048,=0.9232,=1.1342,=1.4919,=2.1642,=0.8590,=1.1210,=1.4310,=1.8123,=2.0791,=2.7052,=0.0748,=0.0919,=0.0740,=0.0380,=339
="H30270",红利价值,2013-12-19,=0.0050,=9773.6600,=0.0253,=8.0138,=0.7737,=4.4543,=5.4229,=6.7356,=8.7547,=13.0955,=0.8211,=0.6406,=0.5256,=0.6480,=0.7608,=1.2548,=1.7317,=1.6216,=0.9956,=0.5854,=0.8103,=0.9950,=1.2653,=1.6504,=0.0717,=0.0975,=0.0748,=0.0415,=173
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0054,=1387.5300,=0.0879,=8.0742,=0.8541,=3.6777,=4.8612,=6.6082,=7.7718,=10.6953,=0.7590,=0.6485,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1733,=0.6278,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,=0.0935,,=0.0514,=906
="931157",SHS红利成长LV,2019-04-25,=0.0040,=7569.6300,=0.0155,=8.1107,=0.7309,=4.1261,=5.5727,=6.8803,=8.3496,=11.5318,=0.8370,=0.6164,=0.5154,=0.6248,=0.8082,=0.9297,=1.5888,=1.5977,=0.9830,=0.5018,=0.7069,=1.0299,=1.3827,=1.6333,,=0.0965,,=0.0473,=304
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0026,=2780.3000,=0.1221,=8.1213,=0.9861,=3.8979,=4.9443,=5.8278,=7.1290,=8.2754,=0.7394,=0.9421,=0.4277,=0.5163,=0.5749,=0.6748,=0.8197,=1.2598,=0.9610,=0.5333,=0.6959,=0.8687,=1.1122,=1.3442,,=0.0917,,=0.0503,=477
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0037,=3836.7800,=0.0673,=8.1903,=0.9466,=4.9972,=5.5321,=6.0710,=7.5734,=8.5137,=0.8068,=0.9776,=0.5264,=0.5911,=0.6284,=0.7432,=0.8235,=0.9779,=0.9540,=0.5404,=0.5925,=0.6612,=0.8451,=1.0198,,=0.0966,,=0.0473,=108
="000934",中证金融,2009-07-03,=0.0026,=5782.9100,=-0.0776,=8.1932,=0.5453,=5.7083,=6.8944,=8.0678,=8.8714,=11.5527,=0.7911,=0.2803,=0.6117,=0.7181,=0.9295,=1.1499,=1.5017,=2.1553,=0.8574,=1.1467,=1.4503,=1.8024,=2.0660,=2.6696,=0.0733,=0.0889,=0.0723,=0.0370,=1150
="930914",港股通高股息,2016-11-25,=-0.0068,=5383.3200,=0.0947,=8.1996,=0.8563,=3.4280,=4.4114,=5.8745,=7.7504,=11.1979,=0.7978,=0.7473,=0.3979,=0.5008,=0.6117,=0.8539,=1.1764,=1.2757,=0.8222,=0.5144,=0.6973,=0.9203,=1.2428,=2.2126,,=0.1000,,=0.0507,=670
="932596",港股通红利低波,2016-02-04,=-0.0013,=4289.1100,=0.1058,=8.2036,=0.6449,=7.4451,=7.7980,=8.0723,=8.2767,=8.5745,=0.7747,=0.9928,=0.6528,=0.6877,=0.7167,=0.7559,=0.7765,=1.3446,=0.6449,=1.2161,=1.2738,=1.3229,=1.3605,=1.4099,,,,=0.0491,=77
="930992",沪港深红利低波,2017-06-28,,,=0.0290,=8.2326,=0.9580,=4.0130,=5.1218,=5.8290,=7.5238,=8.5012,=0.7797,=0.9962,=0.4277,=0.5362,=0.5885,=0.7025,=0.7825,=1.2000,=0.8435,=0.4496,=0.5983,=0.8120,=1.1682,=1.3912,,=0.0942,,=0.0495,=23
="000992",全指金融,2011-08-02,=0.0020,=5533.1500,=-0.0760,=8.4102,=0.5606,=5.9310,=7.1022,=8.2435,=9.0288,=11.6339,=0.7933,=0.2803,=0.6188,=0.7234,=0.9390,=1.1649,=1.5107,=2.1349,=0.8483,=1.1568,=1.4432,=1.8065,=2.0649,=2.6668,=0.0720,=0.0851,=0.0697,=0.0364,=2698
="H30269",红利低波,2013-12-19,=0.0061,=11389.0200,=0.0133,=8.4338,=0.7795,=4.5638,=5.5488,=6.8273,=9.4786,=14.4342,=0.8680,=0.5989,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6294,=0.9930,=0.6111,=0.8850,=1.0977,=1.4134,=1.6556,=0.0718,=0.0970,=0.0686,=0.0429,=3965
="H50040",上红低波,2014-03-21,=0.0069,=11259.5900,=0.0211,=8.4621,=0.7877,=4.6938,=5.9512,=7.0382,=9.6645,=14.3118,=0.8592,=0.5610,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6460,=0.9938,=0.6380,=0.8684,=1.2018,=1.3953,=1.6750,=0.0737,=0.0983,=0.0721,=0.0421,=344
="000029",180价值,2009-01-09,=0.0023,=4261.2400,=-0.0431,=8.4987,=0.8001,=5.6894,=6.9075,=7.8865,=8.4987,=10.8138,=0.8342,=0.3269,=0.6666,=0.8069,=0.8641,=1.0653,=1.4433,=1.1018,=0.8846,=0.6198,=0.7825,=0.9448,=1.0652,=1.4032,=0.0720,=0.0955,=0.0779,=0.0399,=554
="931446",东证红利低波,2020-04-21,=0.0072,=3454.8100,=0.0035,=8.5048,=0.7912,=5.1478,=6.1603,=7.0819,=8.5349,=11.0216,=0.8221,=0.7028,=0.5884,=0.6942,=0.7615,=0.8752,=1.2481,=1.5413,=0.9802,=0.5909,=0.7519,=0.8816,=1.3023,=1.5979,=0.0725,=0.0941,=0.0749,=0.0419,=785
="000151",上国红利,2012-07-20,=0.0015,=1602.9600,=0.0493,=8.5218,=0.9580,=4.5075,=5.3657,=6.9138,=7.6279,=10.0345,=0.7764,=0.5400,=0.5268,=0.6189,=0.7557,=0.9661,=1.3272,=1.0790,=0.4819,=0.6026,=0.8953,=1.0975,=1.3108,=1.6854,=0.0766,=0.0931,=0.0685,=0.0430,=200
="931130",红利成长低波,2018-12-04,=0.0110,=24188.0900,=0.0199,=8.6393,=0.7807,=4.4465,=5.5691,=7.7316,=8.7298,=11.5512,=0.8682,=0.3819,=0.5279,=0.6232,=0.9033,=1.0339,=1.5803,=1.9167,=0.8015,=0.3109,=0.8122,=1.3148,=1.9140,=2.5957,=0.0647,=0.0980,=0.0458,=0.0424,=138
="000922",中证红利,2008-05-26,=0.0036,=5720.5900,=0.0394,=8.6488,=0.8129,=5.1762,=6.0245,=7.6568,=8.5934,=11.2156,=0.8573,=0.4992,=0.5911,=0.7110,=0.8580,=1.1086,=1.4999,=1.2889,=0.9031,=0.6332,=0.7726,=1.0442,=1.2172,=1.7101,=0.0673,=0.0937,=0.0683,=0.0418,=19846
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0028,=5136.0200,=0.1059,=8.6742,=0.9745,=4.2457,=4.7052,=5.7374,=7.5648,=8.9197,=0.7961,=0.9773,=0.4429,=0.4973,=0.5758,=0.7311,=0.8114,=1.0976,=0.9589,=0.6036,=0.6711,=0.8698,=0.9995,=1.1417,,=0.0936,,=0.0523,=81
="000821",300红利,2012-07-20,=0.0021,=6783.1500,=0.0166,=8.7929,=0.8821,=4.9998,=6.1944,=7.5608,=8.3991,=10.9286,=0.8723,=0.4938,=0.5725,=0.7140,=0.8755,=1.0796,=1.4919,=1.4267,=0.9398,=0.6098,=0.7993,=1.0625,=1.3099,=1.6963,=0.0719,=0.0964,=0.0719,=0.0425,=983
="000015",红利指数,2005-01-04,=0.0040,=3230.9900,=0.0637,=8.8266,=0.9666,=4.6646,=5.5108,=7.0876,=7.9910,=10.4439,=0.8559,=0.6101,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.4972,=0.9666,=0.7277,=0.8913,=1.1274,=1.3234,=1.6890,=0.0627,=0.0940,=0.0675,=0.0406,=14112
="000824",国企红利,2012-07-20,=0.0038,=2202.3900,=0.0383,=8.9993,=0.9530,=4.8847,=5.9406,=7.3386,=8.3506,=10.7823,=0.8810,=0.5866,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3202,=0.8912,=0.5370,=0.7016,=0.9865,=1.2344,=1.6834,=0.0686,=0.0944,=0.0718,=0.0417,=935
="931644",800红利,2024-03-15,=0.0046,=2655.6100,=0.0405,=9.0523,=0.8072,=6.4729,=7.2983,=8.1828,=9.0454,=9.4757,=0.8959,=0.7097,=0.7001,=0.7676,=0.8571,=0.9087,=0.9431,=1.3263,=0.9642,=0.8423,=0.9210,=1.1098,=1.2770,=1.3504,=0.0715,=0.0955,=0.0722,=0.0427,=29
="000063",上证周期,2010-02-03,=0.0013,=3846.6300,=-0.0520,=9.0943,=0.6979,=5.4761,=7.1362,=8.5592,=9.4385,=12.4946,=0.9453,=0.4456,=0.6668,=0.8368,=0.9657,=1.1068,=1.4831,=1.6178,=0.9633,=0.8113,=1.0636,=1.2494,=1.4276,=1.7571,=0.0797,=0.1019,=0.0808,=0.0366,=206
="930955",红利低波100,2017-05-26,=0.0064,=11927.3800,=0.0115,=9.0982,=0.8562,=5.0805,=6.0588,=7.3922,=8.5457,=11.5013,=0.9209,=0.6772,=0.5792,=0.6655,=0.8241,=0.9923,=1.3722,=1.3826,=0.8288,=0.5888,=0.7760,=0.9867,=1.3079,=1.7525,=0.0751,=0.0936,=0.0714,=0.0440,=1999
="399373",大盘价值,2010-01-04,=0.0045,=8255.0700,=-0.0372,=9.1370,=0.8108,=5.4746,=6.8623,=8.3403,=9.1069,=11.9914,=0.9365,=0.4678,=0.6410,=0.8033,=0.9494,=1.1408,=1.5001,=1.1643,=0.8570,=0.5920,=0.7817,=0.9284,=1.1378,=1.4541,=0.0763,=0.0969,=0.0766,=0.0416,=325
="931479",证券保险,2020-05-06,=-0.0060,=927.4900,=-0.1272,=9.1731,=0.0111,=8.7385,=11.9853,=13.5489,=15.5556,=21.1012,=1.2758,=0.2817,=1.0296,=1.2290,=1.3842,=1.5761,=2.2844,=1.6741,=0.6829,=1.0318,=1.2688,=1.4449,=1.7934,=2.2879,=0.1244,=0.1142,=0.0972,=0.0287,=20
="000919",300价值,2008-01-21,=0.0026,=5183.8000,=-0.0253,=9.2045,=0.7873,=5.9577,=7.3283,=8.4437,=9.2359,=12.2376,=0.9295,=0.4514,=0.6917,=0.8497,=0.9436,=1.1480,=1.5388,=1.1280,=0.8636,=0.6314,=0.7861,=0.9060,=1.1027,=1.3421,=0.0752,=0.0968,=0.0773,=0.0393,=4308
="930740",300红利LV,2018-12-04,=0.0032,=7270.7400,=0.0142,=9.2193,=0.9277,=5.4153,=6.8221,=7.4980,=8.5706,=9.6903,=0.9405,=0.7684,=0.6159,=0.7702,=0.8554,=0.9465,=1.0604,=1.4025,=0.7549,=0.6725,=0.8550,=1.0752,=1.5124,=1.9253,=0.0682,=0.0943,=0.0707,=0.0415,=600
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0025,=4321.5600,=0.0762,=9.2896,=0.5803,=4.8859,=6.8728,=8.8773,=12.0762,=16.1208,=0.8889,=0.5457,=0.5567,=0.7305,=0.8673,=1.1786,=1.3660,=0.9968,=0.5169,=0.5555,=0.7802,=0.9883,=1.3624,=1.5178,,=0.0950,,=0.0545,=32
="000825",央企红利,2012-07-20,=0.0034,=3576.2800,=0.0356,=9.4262,=0.9782,=4.7369,=6.0940,=7.3075,=8.3344,=10.5687,=0.9150,=0.6298,=0.5507,=0.6915,=0.8600,=0.9985,=1.3929,=1.2474,=0.8689,=0.6009,=0.8548,=1.0568,=1.2122,=1.7357,=0.0695,=0.0951,=0.0705,=0.0408,=311
="H30035",300非银,2012-12-21,=-0.0057,=9699.1000,=-0.1303,=9.4479,=0.0066,=9.0295,=13.0626,=15.1688,=19.3628,=26.3489,=1.3020,=0.1723,=1.0544,=1.3228,=1.6391,=2.0481,=2.4387,=1.7145,=0.4913,=1.0410,=1.4185,=1.7231,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0279,=1180
="931848",800红利低波,2024-05-21,=0.0045,=3263.2300,=0.0309,=9.5268,=0.8590,=7.4155,=8.1610,=9.0174,=9.4708,=9.7854,=0.9650,=0.7375,=0.7315,=0.8579,=0.9178,=0.9712,=1.0024,=1.3847,=0.8351,=1.1714,=1.2297,=1.3428,=1.3809,=1.5428,=0.0727,=0.0933,=0.0737,=0.0410,=135
="931069",中金300,2018-02-14,=0.0021,=4924.2800,=-0.0160,=9.6934,=0.6053,=5.9518,=7.4986,=9.2678,=10.5097,=13.6164,=0.9905,=0.3522,=0.7377,=0.9202,=1.0998,=1.3587,=1.8328,=1.4064,=0.8679,=0.6656,=0.8617,=1.1123,=1.3166,=1.7542,=0.0767,=0.1056,=0.0771,=0.0389,=89
="399966",800证保,2012-12-21,=-0.0063,=5812.8400,=-0.1210,=9.8965,=0.0066,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.3067,=0.1801,=1.0619,=1.3268,=1.6241,=2.0408,=2.4366,=1.8454,=0.5709,=1.1634,=1.5249,=1.7799,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0268,=169
="000968",300周期,2010-05-28,=-0.0013,=4384.3800,=-0.0362,=9.9011,=0.7242,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9839,=0.4332,=0.7021,=0.8484,=1.0122,=1.1797,=1.5550,=1.6306,=0.9711,=0.8459,=1.0834,=1.2645,=1.4693,=1.8297,=0.0764,=0.0962,=0.0777,=0.0346,=98
="H30588",中证证保,2015-02-02,=-0.0063,=987.1400,=-0.1209,=9.9040,=0.0066,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.3054,=0.1764,=1.0752,=1.3266,=1.6314,=2.0366,=2.4238,=1.8478,=0.5923,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0268,=464
="399995",基建工程,2015-03-12,=-0.0009,=4022.8400,=0.0298,=9.9138,=0.7465,=5.8673,=7.3439,=8.2792,=12.0768,=18.8590,=0.7132,=0.1364,=0.5815,=0.7328,=0.9072,=1.4527,=2.1834,=0.1963,=0.4031,=0.1368,=0.1788,=0.2058,=0.3571,=0.5478,=0.0444,=0.0704,=0.0520,=0.0253,=2685
="H30356",800价值,2014-06-09,=0.0014,=6543.6700,=-0.0155,=9.9200,=0.7919,=6.4024,=7.6878,=9.0299,=9.9465,=13.4784,=0.9924,=0.5071,=0.7030,=0.8619,=0.9894,=1.1755,=1.6287,=1.1033,=0.8412,=0.5868,=0.7376,=0.8805,=1.0806,=1.3738,=0.0737,=0.0946,=0.0754,=0.0377,=30
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0054,=9151.3100,=-0.0329,=10.0118,=0.7343,=5.7712,=7.9069,=8.9933,=10.2891,=13.0207,=1.1183,=0.6266,=0.7256,=0.9400,=1.0765,=1.2097,=1.5098,=1.7668,=0.8358,=0.9123,=1.1453,=1.4044,=1.7245,=2.4187,,=0.1056,,=0.0340,=264
="000042",上证央企,2009-03-30,=0.0033,=1749.4300,=-0.0342,=10.0790,=0.8116,=6.3284,=7.8863,=9.1383,=10.0360,=12.9577,=0.9999,=0.5420,=0.7230,=0.8871,=0.9895,=1.1137,=1.4812,=1.3060,=0.9786,=0.6569,=0.8569,=0.9755,=1.1293,=1.3891,=0.0740,=0.0970,=0.0773,=0.0361,=381
="399805",互联金融,2015-02-10,=-0.0107,=3389.2200,=-0.1194,=10.1031,=0.2411,=7.5943,=9.7864,=11.4861,=13.1805,=16.5816,=1.0468,=0.1896,=0.7644,=1.0541,=1.4335,=1.7332,=2.0317,=1.8707,=0.8788,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0325,=326
="950090",50AH优选,2015-12-10,=0.0018,=6109.0900,=-0.0121,=10.1054,=0.8745,=6.3188,=7.9035,=8.6289,=9.7891,=13.5010,=1.0926,=0.7105,=0.7914,=0.9482,=1.0264,=1.1247,=1.5403,=1.3650,=0.9652,=0.6574,=0.8466,=0.9487,=1.0560,=1.4553,,=0.1029,,=0.0362,=1997
="932305",智选高股息,2024-09-30,=0.0078,=11934.1600,=0.0694,=10.1191,=0.9514,=7.0143,=7.4653,=8.3106,=9.2774,=10.4630,=1.0954,=0.8703,=0.8750,=0.9213,=1.0470,=1.0852,=1.1675,=0.8224,=0.5568,=0.7106,=0.7292,=0.7847,=1.2776,=1.3342,=0.0813,=0.1049,=0.0838,=0.0492,=255
="399550",央视50,2012-06-06,=0.0032,=8198.5600,=0.0132,=10.1400,=0.8009,=6.8960,=8.2605,=9.2623,=10.1387,=13.0561,=1.0277,=0.2362,=0.8649,=1.0171,=1.2376,=1.4261,=1.8564,=2.1160,=0.8924,=1.3448,=1.6501,=1.8036,=2.0415,=2.5217,=0.0768,=0.1002,=0.0803,=0.0392,=2261
="932422",A500红利低波,2025-04-09,=0.0042,=3136.5900,=0.0108,=10.1686,=0.6545,=9.5190,=9.8730,=10.0935,=10.2376,=10.5846,=1.0522,=0.6829,=0.9943,=1.0287,=1.0430,=1.0591,=1.0978,=1.3173,=0.2398,=1.2431,=1.3098,=1.4377,=1.4750,=1.5336,=0.0682,,,=0.0404,=278
="930723",沪港深F100,2015-08-05,=0.0002,=5109.0900,=0.0034,=10.1981,=0.8148,=5.4557,=7.5706,=8.9770,=10.1466,=13.1279,=1.0229,=0.5433,=0.6469,=0.8476,=1.0095,=1.1160,=1.4626,=1.3144,=0.8564,=0.6039,=0.8632,=1.0741,=1.2812,=1.6654,,=0.0980,,=0.0380,=151
="000925",基本面50,2009-02-26,=0.0025,=4431.8400,=-0.0404,=10.2054,=0.8380,=6.2635,=7.9688,=9.0753,=10.0625,=12.7955,=1.0232,=0.4163,=0.7306,=0.9013,=1.0586,=1.1921,=1.5728,=1.1016,=0.7980,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0369,=4541
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0055,=12566.8600,=-0.0216,=10.2763,=0.8296,=6.0524,=7.8702,=8.6135,=10.0040,=15.8114,=1.1034,=0.7106,=0.6924,=0.8913,=1.0001,=1.1579,=1.7191,=1.4386,=0.8051,=0.7846,=0.9943,=1.0833,=1.4315,=2.0876,,=0.1073,,=0.0340,=91
="HSCEI",恒生中国企业指数,1994-08-08,=0.0054,=8718.2600,=-0.0219,=10.3271,=0.8331,=6.0524,=7.8704,=8.6206,=10.0180,=15.8114,=1.1075,=0.7135,=0.6924,=0.8909,=1.0017,=1.1595,=1.7191,=1.4442,=0.8079,=0.7849,=0.9948,=1.0833,=1.4355,=2.0876,,=0.1073,,=0.0338,=4735
="000806",消费服务,2012-02-10,=0.0062,=8179.1500,=-0.0290,=10.4139,=0.3619,=8.8952,=10.0031,=10.8057,=11.8704,=17.0971,=1.1416,=0.1072,=1.0009,=1.2016,=1.3551,=1.5460,=2.0145,=2.2564,=0.6818,=1.6526,=1.9444,=2.1114,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0351,=415
="932153",港股通价值策略,2025-04-30,=-0.0013,=1124.4800,=0.0701,=10.4306,=0.8638,=8.1696,=9.6177,=10.1016,=10.3658,=10.9237,=0.9113,=0.8809,=0.7012,=0.8297,=0.8796,=0.9010,=0.9365,=1.0556,=0.7021,=0.8168,=0.9602,=1.0284,=1.0632,=1.1126,,,,=0.0410,=7
="932431",300质量,2025-03-18,=0.0001,=2039.0700,=-0.0036,=10.4353,=0.9464,=9.4685,=9.9642,=10.1334,=10.2897,=10.5369,=1.1396,=0.6897,=1.0727,=1.1135,=1.1304,=1.1459,=1.1853,=2.2402,=0.7778,=2.0194,=2.1528,=2.2026,=2.2448,=2.3259,=0.0794,,,=0.0351,=5
="931722",国新港股通央企红利,2023-09-13,=-0.0094,=1444.5400,=0.0962,=10.4378,=0.9606,=5.5040,=6.6439,=7.6034,=8.9288,=10.8173,=0.9773,=0.9527,=0.6213,=0.7214,=0.8120,=0.9028,=1.0298,=0.6460,=0.9401,=0.3100,=0.3799,=0.4662,=0.5869,=0.6918,,=0.1007,,=0.0493,=326
="399371",国证价值,2010-01-04,=0.0005,=7275.6400,=0.0100,=10.4470,=0.8141,=6.4728,=7.8356,=9.0964,=10.3863,=13.0475,=1.0311,=0.5548,=0.7249,=0.8967,=1.0117,=1.2376,=1.5675,=1.0935,=0.7984,=0.5764,=0.7536,=0.8693,=1.0946,=1.3812,=0.0736,=0.0927,=0.0763,=0.0381,=120
="930608",中证基建,2015-03-31,=0.0005,=8437.4200,=-0.0058,=10.4857,=0.4946,=6.6667,=8.6208,=10.5141,=15.5725,=25.2863,=0.7978,=0.1331,=0.6550,=0.8229,=1.1163,=1.5517,=2.2134,=0.2346,=0.2609,=0.1701,=0.2221,=0.3410,=0.4942,=0.7101,=0.0480,=0.0718,=0.0544,=0.0265,=645
