指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="000690",科创成长,2022-11-04,=0.0037,=2532.3800,=0.3507,=69.9469,=0.3220,=26.4295,=47.5357,=82.7657,=153.7281,=288.8500,=12.5607,=0.8104,=3.7827,=4.8827,=6.6072,=12.3588,=18.2315,=11.9103,=0.6833,=2.7510,=4.0255,=8.6870,=14.5124,=20.0971,=0.0016,=0.1197,=0.0011,=0.0020,=0.0033,=0.0053,=0.0127,=0.1346,=0.1043,=0.0615,=155
="000682",科创信息,2021-08-16,=-0.0033,=2692.6200,=0.3505,=131.9778,=0.7726,=41.6131,=63.5575,=94.2272,=136.1923,=255.5918,=9.9964,=0.9466,=3.3247,=4.3715,=5.4244,=7.4637,=13.8809,=15.1848,=0.9565,=5.5790,=7.3378,=8.9655,=11.6489,=21.7670,=0.0015,=0.0378,=0.0011,=0.0020,=0.0028,=0.0038,=0.0070,=0.0461,=0.0432,=0.0205,=108
="980017",国证芯片,2015-02-17,=-0.0034,=17101.9800,=0.3481,=90.0619,=0.5775,=30.3742,=56.0487,=82.3358,=108.5591,=227.4136,=9.1438,=0.9472,=3.1638,=4.1149,=5.8674,=7.5982,=13.5798,=13.5996,=0.9553,=3.6283,=5.8026,=6.7172,=8.2627,=20.9165,=0.0012,=0.0656,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0673,=0.0397,=0.0271,=2634
="399363",云科技,2009-08-03,=-0.0060,=12544.4000,=0.3426,=34.2164,=0.1376,=25.0041,=35.8942,=41.4232,=48.6231,=74.9161,=4.1190,=0.2682,=3.0187,=3.9514,=4.6302,=5.5540,=10.4646,=2.8061,=0.4491,=1.6015,=2.2265,=2.9968,=3.6930,=4.3638,=0.0142,=0.9695,=0.0046,=0.0055,=0.0071,=0.0105,=0.0160,=0.0735,=0.1037,=0.0278,=289
="950162",科创芯片设计,2024-07-26,=0.0021,=2457.1440,=0.3208,=123.7524,=0.0267,=109.6960,=216.7786,=260.7599,=379.7514,=687.1301,=13.1137,=0.7829,=4.2582,=7.9271,=10.8196,=13.2671,=20.2102,=20.2115,=0.6781,=8.7765,=14.5143,=18.1545,=21.6192,=32.5243,=0.0015,=0.5295,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0858,=0.0713,=0.0289,=71
="931271",通信设备主题,2012-12-21,=-0.0062,=4748.6209,=0.3157,=72.5619,=0.7734,=25.8971,=33.3198,=36.6333,=78.9072,=113.3155,=10.7418,=0.9223,=2.2261,=2.9136,=3.6410,=8.3512,=14.2344,=6.8839,=0.8986,=1.5689,=2.0623,=2.6168,=5.7940,=9.3619,=0.0034,=0.1159,=0.0022,=0.0043,=0.0080,=0.0098,=0.0129,=0.0994,=0.1175,=0.0626,=16
="000698",科创100,2023-08-07,=0.0035,=1911.1700,=0.3109,=91.6802,=0.0934,=60.6995,=122.4091,=209.6914,=251.6390,=337.2511,=6.4514,=0.8645,=2.7397,=3.6423,=4.2407,=6.0882,=8.5061,=7.0534,=0.6434,=4.0312,=5.1483,=6.5083,=8.3860,=10.0837,=0.0032,=0.1724,=0.0025,=0.0032,=0.0052,=0.0064,=0.0089,=0.0429,=0.0369,=0.0143,=602
="931696",科技50策略,2021-07-12,=-0.0059,=26393.8157,=0.3103,=44.4496,=0.7747,=23.0047,=28.0171,=34.2577,=47.2715,=71.4621,=8.3387,=0.9217,=3.0567,=3.9352,=4.5259,=7.2127,=11.2899,=4.1849,=0.7731,=1.9010,=2.3725,=2.7122,=4.3088,=6.7093,=0.0057,=0.0988,=0.0042,=0.0062,=0.0097,=0.0121,=0.0167,=0.1061,=0.1271,=0.0618,=15
="399389",国证通信,2011-12-02,=-0.0099,=10894.9800,=0.3064,=31.8228,=0.4034,=15.1336,=21.7733,=45.7057,=65.1875,=153.7967,=2.9242,=0.7573,=1.3245,=1.8461,=2.4678,=3.0167,=3.8815,=2.7752,=0.9765,=0.9743,=1.4589,=1.6828,=1.9026,=3.2843,=0.0194,=0.6090,=0.0026,=0.0050,=0.0071,=0.0294,=0.0420,=0.0553,=0.0855,=0.0549,=64
="931087",科技龙头,2019-03-20,=-0.0027,=6827.3933,=0.2989,=48.0400,=0.6904,=22.2848,=33.7371,=40.9029,=52.3590,=78.0359,=8.0218,=0.9611,=2.8190,=4.2381,=5.3426,=6.5846,=11.1808,=7.0138,=0.9726,=2.0316,=3.3125,=4.0128,=5.0382,=9.7717,=0.0055,=0.2373,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.1100,=0.1080,=0.0526,=2101
="980080",成长100,2012-12-28,,,=0.2982,=63.1895,=0.7790,=39.4731,=45.5161,=50.7189,=63.9716,=83.5146,=6.8760,=0.7965,=3.0437,=3.7007,=5.7888,=6.9001,=9.2690,=3.7437,=0.6980,=2.0191,=2.4241,=3.2075,=4.4595,=5.8594,=0.0036,=0.0919,=0.0025,=0.0046,=0.0056,=0.0069,=0.0087,=0.1077,=0.1452,=0.0594,=295
="000858",500信息,2013-11-06,=-0.0026,=13628.5900,=0.2932,=91.5660,=0.8092,=25.3805,=43.9766,=64.2576,=90.9945,=209.3531,=6.2706,=0.9757,=2.1626,=2.9041,=3.3886,=3.9462,=8.5146,=6.7329,=0.9815,=1.1229,=1.9074,=2.6879,=3.6935,=9.1355,=0.0031,=0.0260,=0.0022,=0.0044,=0.0059,=0.0072,=0.0110,=0.0403,=0.0505,=0.0256,=355
="970070",创业板人工智能,2024-07-11,=-0.0097,=7660.0100,=0.2919,=54.9194,=0.0765,=48.3861,=69.1260,=80.2207,=93.4414,=119.1606,=11.2880,=0.8526,=3.3467,=5.1803,=7.6617,=10.5286,=15.2749,=8.7522,=0.7239,=3.4016,=5.0465,=7.0646,=9.2248,=12.0918,=0.0039,=0.3097,=0.0027,=0.0036,=0.0046,=0.0065,=0.0096,=0.1387,=0.1206,=0.0470,=248
="931461",电子50,2009-07-22,=-0.0037,=7600.8673,=0.2893,=47.2176,=0.7631,=20.3357,=30.2775,=36.3560,=49.0359,=76.5790,=6.6134,=0.9621,=2.5323,=3.1789,=3.7192,=5.3584,=9.2899,=3.2177,=0.8092,=1.1588,=1.7975,=2.0701,=3.1784,=4.5428,=0.0062,=0.1413,=0.0046,=0.0066,=0.0091,=0.0111,=0.0147,=0.0739,=0.0884,=0.0404,=445
="930652",CS电子,2015-06-05,=-0.0038,=12621.4971,=0.2867,=53.1410,=0.8002,=21.2056,=33.8173,=43.2272,=53.1410,=86.1406,=6.6563,=0.9687,=2.2039,=3.1461,=3.6635,=4.8549,=9.3375,=3.6310,=0.9551,=1.4014,=2.0216,=2.3143,=3.0953,=5.0793,=0.0054,=0.0433,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0673,=0.0838,=0.0386,=490
="932087",集成电路,2023-03-29,=-0.0024,=1455.3411,=0.2850,=85.3159,=0.1393,=46.1239,=97.6642,=131.7066,=151.5764,=195.7770,=7.6742,=0.8536,=3.1405,=3.9536,=5.2171,=7.3457,=11.4486,=12.0793,=0.8040,=5.8347,=7.6863,=9.1956,=12.0558,=18.6728,=0.0016,=0.3896,=0.0010,=0.0014,=0.0017,=0.0022,=0.0029,=0.0589,=0.0481,=0.0198,=60
="000936",中证电信,2009-07-03,=-0.0097,=12707.3796,=0.2784,=29.0507,=0.5826,=14.1836,=20.2178,=26.5971,=41.2993,=123.1725,=2.7808,=0.7866,=1.2149,=1.7612,=2.3427,=2.7956,=3.6232,=2.6771,=0.9823,=0.7463,=1.0402,=1.2788,=1.8544,=3.0800,=0.0210,=0.5781,=0.0019,=0.0063,=0.0098,=0.0319,=0.0507,=0.0572,=0.0913,=0.0557,=345
="000994",全指电信,2011-08-02,=-0.0112,=14060.4755,=0.2624,=29.5222,=0.4141,=17.6024,=21.7761,=33.4294,=52.5075,=109.2407,=2.8536,=0.7033,=1.3865,=1.8410,=2.5294,=3.0085,=3.7766,=2.6883,=0.9749,=0.9155,=1.2459,=1.5559,=1.9116,=3.1271,=0.0203,=0.6061,=0.0022,=0.0055,=0.0085,=0.0296,=0.0398,=0.0579,=0.0895,=0.0556,=235
="931494",消费电子,2020-06-12,=-0.0043,=6380.6964,=0.2545,=50.0537,=0.7526,=20.2625,=32.3605,=38.8906,=52.0867,=77.9188,=5.8838,=0.9482,=2.1307,=2.8248,=3.5742,=5.1543,=7.9404,=2.7858,=0.8871,=1.3000,=1.6522,=2.0120,=2.6385,=3.9249,=0.0061,=0.2395,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0590,=0.0807,=0.0373,=236
="399296",创成长,2019-01-23,=-0.0044,=7774.8200,=0.2475,=35.5169,=0.2968,=22.4911,=31.0716,=43.1592,=63.6630,=104.6935,=7.9915,=0.6226,=3.9463,=4.9679,=7.1314,=10.6103,=14.9802,=4.9833,=0.3817,=2.5417,=3.4877,=5.8042,=11.8255,=17.3385,=0.0087,=0.7355,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.1410,=0.2040,=0.0851,=1087
="000993",全指信息,2011-08-02,=-0.0036,=10554.9400,=0.2437,=55.8865,=0.6003,=27.3163,=42.0292,=52.3654,=68.2638,=96.2351,=6.4902,=0.9691,=2.5265,=3.2907,=4.0177,=4.7054,=8.9424,=3.8930,=0.9114,=1.8009,=2.3376,=2.8258,=3.4670,=5.3826,=0.0055,=0.2588,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0622,=0.0751,=0.0332,=4110
="000998",中证TMT,2011-11-08,=-0.0055,=3656.6987,=0.2435,=38.5166,=0.6148,=18.9989,=27.6163,=34.6676,=43.1569,=58.6698,=4.4369,=0.8958,=1.9674,=2.4618,=3.2924,=4.0662,=5.6742,=3.1170,=0.9609,=1.2505,=1.8092,=2.1806,=2.6660,=3.9991,=0.0116,=0.5748,=0.0048,=0.0068,=0.0094,=0.0185,=0.0284,=0.0650,=0.0900,=0.0493,=568
="000935",中证信息,2009-07-03,=-0.0037,=7973.9200,=0.2424,=55.7634,=0.8047,=22.3783,=36.3294,=44.9661,=55.4876,=87.4284,=6.5001,=0.9687,=2.5910,=3.3282,=4.0455,=4.9065,=8.9117,=3.8009,=0.8958,=1.7187,=2.2023,=2.7279,=3.5210,=5.2392,=0.0056,=0.1257,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0609,=0.0833,=0.0345,=1128
="399610",TMT50,2010-11-08,=-0.0062,=11851.3300,=0.2368,=39.0945,=0.5534,=21.0331,=30.1605,=38.0229,=46.1959,=64.7172,=6.2637,=0.9547,=2.4071,=3.2240,=4.0371,=5.2598,=8.4969,=3.3411,=0.6881,=1.5843,=2.0120,=2.7305,=3.6642,=4.6782,=0.0074,=0.3910,=0.0046,=0.0062,=0.0080,=0.0121,=0.0161,=0.0881,=0.1080,=0.0497,=524
="000699",科创200,2024-08-20,=0.0197,=1630.8500,=0.2358,=190.4545,=0.3465,=128.9087,=169.8576,=227.6605,=307.7325,=388.1174,=4.4977,=0.7697,=1.9770,=3.0504,=4.0556,=4.7940,=5.6874,=6.2724,=0.5374,=3.3605,=5.1527,=6.1336,=7.3632,=8.4376,=0.0040,=0.1949,=0.0033,=0.0041,=0.0048,=0.0067,=0.0100,=0.0171,=0.0165,=0.0098,=155
="000688",科创50,2020-07-23,=-0.0025,=1660.8500,=0.2356,=136.1598,=0.7844,=35.5957,=42.7396,=72.5969,=138.3809,=263.7183,=7.9302,=0.9426,=2.9443,=4.2558,=4.9317,=6.8935,=10.5365,=10.0413,=0.8298,=3.1319,=4.6121,=5.6425,=9.7634,=13.6380,=0.0021,=0.0287,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0354,=0.0347,=0.0153,=8362
="980030",消费电子,2015-02-17,=-0.0046,=8941.8100,=0.2307,=40.2795,=0.5335,=18.6467,=31.9267,=39.2190,=47.8169,=65.6114,=4.3370,=0.8088,=2.0026,=2.6011,=3.0557,=4.2907,=6.3059,=2.2485,=0.7561,=1.1413,=1.4028,=1.5902,=2.3710,=3.4515,=0.0068,=0.2354,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0529,=0.0648,=0.0332,=390
="399990",煤炭等权,2015-01-21,=-0.0312,=3534.8000,=0.2306,=19.0203,=0.8686,=5.7123,=8.6087,=10.6443,=15.5378,=144.9606,=1.8030,=0.9633,=0.8179,=1.1204,=1.3799,=1.6245,=2.0135,=1.8228,=0.9419,=0.6732,=0.9175,=1.1221,=1.4635,=2.2100,=0.0320,=0.0944,=0.0074,=0.0368,=0.0547,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=242
="931165",新兴科技100,2019-04-25,=-0.0049,=10457.1624,=0.2288,=40.9057,=0.8156,=17.0055,=23.5179,=29.9437,=40.3973,=67.3989,=9.2031,=0.9456,=3.5721,=4.3464,=5.5647,=7.7164,=13.6689,=6.5726,=0.8044,=3.0368,=3.6638,=4.8800,=6.5455,=12.4159,=0.0064,=0.1711,=0.0047,=0.0067,=0.0090,=0.0149,=0.0264,=0.1525,=0.1919,=0.0958,=525
="000689",科创材料,2022-08-15,=0.0129,=1487.5000,=0.2270,=157.0727,=0.8305,=38.7753,=45.6458,=94.0502,=153.4097,=281.6880,=6.5034,=0.9759,=1.9307,=2.6615,=3.4636,=4.5543,=8.5314,=7.9354,=0.9739,=2.1963,=3.1493,=4.0746,=5.7639,=10.7722,=0.0024,=0.0231,=0.0019,=0.0044,=0.0063,=0.0078,=0.0117,=0.0260,=0.0258,=0.0159,=49
="931380",科技50,2019-11-25,=-0.0040,=3875.8166,=0.2267,=41.2281,=0.3969,=22.4426,=31.3695,=45.9861,=56.4135,=71.9143,=5.6091,=0.5277,=2.7627,=3.8887,=5.5194,=7.3312,=9.9144,=4.8394,=0.5983,=2.1802,=3.0847,=4.2425,=5.6329,=7.7525,=0.0094,=0.7388,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0675,=0.0951,=0.0452,=950
="931866",中证机床,2022-05-09,=-0.0026,=2193.9119,=0.2235,=50.5025,=0.7399,=28.6086,=37.0285,=40.9883,=56.5281,=85.2007,=6.0789,=0.8752,=2.8302,=3.7723,=4.3715,=5.3108,=9.1263,=4.7097,=0.8330,=2.4023,=3.1646,=3.4526,=4.4964,=7.3925,=0.0067,=0.2505,=0.0043,=0.0066,=0.0077,=0.0096,=0.0146,=0.0788,=0.1022,=0.0544,=171
="000915",300信息,2007-07-02,=-0.0043,=3970.7862,=0.2215,=48.3360,=0.7989,=20.6178,=34.5626,=39.8330,=48.3495,=75.5831,=6.5950,=0.9543,=2.7398,=3.5399,=4.3505,=5.6243,=9.0762,=3.2454,=0.5117,=1.6744,=2.1697,=3.1897,=4.0443,=4.9963,=0.0066,=0.2872,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0690,=0.0971,=0.0383,=23
="931248",油气资源,2023-06-12,=-0.0213,=1115.0268,=0.2203,=12.9377,=0.7289,=8.9017,=10.2779,=11.4218,=13.3494,=19.0700,=1.3523,=0.7579,=1.0292,=1.1543,=1.2350,=1.3733,=1.8318,=0.7356,=0.8298,=0.4486,=0.5279,=0.5964,=0.6969,=0.9774,=0.0386,=0.2055,=0.0285,=0.0383,=0.0455,=0.0495,=0.0548,=0.0623,=0.0906,=0.0516,=60
=".NDX",纳斯达克100指数,1970-01-01,,,=0.2171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=0.1486,=4830
="932456",科创创业AI,2025-05-14,=-0.0098,=3538.4194,=0.2162,=75.4372,=0.0593,=69.4448,=105.8089,=115.9152,=129.5927,=192.3777,=12.3219,=0.7685,=6.1464,=8.6215,=10.6506,=12.8700,=17.0303,=12.5028,=0.2641,=9.0747,=11.7383,=14.4048,=15.7538,=18.3647,=0.0023,=0.7389,=0.0016,=0.0018,=0.0020,=0.0025,=0.0030,=0.1046,=0.0985,=0.0422,=82
="399998",中证煤炭,2015-02-13,=-0.0216,=2388.2300,=0.2112,=19.0203,=0.8686,=5.7123,=8.6087,=10.6443,=15.5378,=144.9606,=1.8030,=0.9633,=0.8179,=1.1204,=1.3799,=1.6245,=2.0135,=1.8228,=0.9419,=0.6732,=0.9175,=1.1221,=1.4635,=2.2100,=0.0320,=0.0944,=0.0074,=0.0368,=0.0547,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=2140
="930792",HK银行,2016-04-22,=-0.0042,=5334.8062,=0.2110,=7.2915,=0.9058,=3.2659,=4.4645,=5.8967,=6.8756,=9.5632,=0.6998,=0.6715,=0.3905,=0.4964,=0.6240,=0.7969,=1.0771,=2.7071,=0.9712,=1.0519,=1.5167,=1.8842,=2.4540,=3.1066,=0.0451,=0.0738,=0.0355,=0.0496,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=772
="930850",智能制造,2016-07-20,=-0.0029,=5787.7225,=0.2090,=49.5611,=0.7602,=23.4329,=32.7521,=41.9164,=50.3620,=78.5602,=5.7758,=0.9424,=2.5370,=3.5241,=4.1867,=5.1144,=7.7199,=3.3753,=0.7417,=1.5919,=2.3591,=2.8039,=3.5734,=5.3954,=0.0068,=0.3349,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0625,=0.0857,=0.0387,=367
="HSSSHID",恒生沪深港创新药精选50指数,2020-03-01,=0.0012,=9039.0900,=0.2057,=32.5435,=0.3562,=23.4861,=29.6632,=35.3831,=51.3697,=94.0285,=4.3157,=0.6588,=2.0729,=2.8237,=3.7719,=6.3006,=8.4497,=6.1873,=0.8478,=1.3432,=1.9044,=3.7710,=6.0071,=8.1459,=0.0085,=0.4669,=0.0033,=0.0050,=0.0087,=0.0120,=0.0157,=0.0807,=0.1198,=0.0708,=295
="931250",港股通创新药,2012-07-20,=0.0002,=1213.5912,=0.2048,=35.9596,=0.4677,=21.4435,=32.6738,=36.3981,=43.9167,=63.0533,=3.8988,=0.8383,=1.5232,=1.8495,=2.3854,=3.8358,=4.5255,=6.3435,=0.7439,=1.4727,=1.7815,=2.4050,=6.5166,=7.7209,=0.0080,=0.2803,=0.0059,=0.0076,=0.0131,=0.0162,=0.0196,=0.0728,=0.1071,=0.0564,=142
="000680",科创综指,2025-01-20,=0.0029,=1968.5000,=0.2027,=141.4957,=0.1695,=115.7401,=144.1824,=207.8701,=230.7555,=278.5830,=6.3323,=0.8280,=3.4337,=3.9870,=5.3035,=6.2065,=8.0513,=8.2563,=0.8206,=4.7291,=5.5227,=7.2586,=8.1883,=10.6066,=0.0028,=0.1450,=0.0023,=0.0029,=0.0036,=0.0050,=0.0065,=0.0286,=0.0261,=0.0124,=249
="931579",东证优势成长,2020-11-09,=-0.0019,=9175.3592,=0.2022,=25.3106,=0.6349,=7.9327,=14.3474,=19.3341,=30.2758,=61.0103,=5.5228,=0.7162,=0.9149,=2.6241,=3.4646,=5.9182,=9.3390,=3.9524,=0.8556,=1.1828,=2.0647,=2.4315,=3.7099,=6.0793,=0.0134,=0.4247,=0.0040,=0.0072,=0.0147,=0.0284,=0.0527,=0.1274,=0.1983,=0.0660,=160
="CN5075",国证信创,2015-02-16,,,=0.1966,=71.0256,=0.3979,=39.3034,=50.1192,=77.7914,=124.0857,=152.0158,=7.6795,=0.8358,=3.0386,=3.6132,=5.3532,=7.4837,=10.9595,=5.9306,=0.8506,=2.8415,=3.7248,=4.4990,=5.7161,=8.6847,=0.0027,=0.1243,=0.0018,=0.0029,=0.0056,=0.0077,=0.0108,=0.0739,=0.0598,=0.0281,=34
="000171",新兴成指,2017-01-25,=-0.0043,=2206.5004,=0.1959,=31.0734,=0.6800,=15.0335,=20.4154,=24.9976,=36.1302,=63.8139,=4.8618,=0.5986,=2.6324,=3.3023,=4.3750,=6.2615,=10.8185,=4.2225,=0.7588,=1.3680,=2.1241,=2.8126,=4.4495,=8.5894,=0.0127,=0.5070,=0.0042,=0.0073,=0.0126,=0.0194,=0.0271,=0.0954,=0.1371,=0.0669,=208
