指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0114,=1376.5400,=0.0792,=8.0175,=0.8362,=3.6777,=4.8612,=6.6082,=7.7947,=10.6953,=0.7362,=0.6063,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1679,=0.6180,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,,,=0.0509,=909
="930914",港股通高股息,2016-11-25,=-0.0052,=5350.3014,=0.0880,=8.0235,=0.8234,=3.4280,=4.4185,=5.9010,=7.7864,=11.1979,=0.7731,=0.7192,=0.3979,=0.5021,=0.6146,=0.8531,=1.1764,=1.2713,=0.8118,=0.5144,=0.7033,=0.9216,=1.2504,=2.2126,,=0.0918,,=0.0501,=697
="931157",SHS红利成长LV,2019-04-25,=-0.0080,=7330.6966,=-0.0166,=8.0345,=0.6984,=4.1261,=5.5821,=6.9045,=8.3416,=11.5318,=0.8040,=0.4818,=0.5154,=0.6252,=0.8094,=0.9283,=1.5888,=1.5721,=0.9463,=0.5018,=0.7095,=1.0342,=1.3994,=1.6439,,=0.0964,,=0.0473,=322
="930992",沪港深红利低波,2017-06-28,=-0.0076,=5721.8400,=0.0278,=8.0946,=0.9112,=4.0130,=5.1383,=5.8556,=7.6776,=8.5109,=0.7545,=0.9019,=0.4277,=0.5368,=0.5897,=0.7182,=0.7950,=1.1975,=0.8206,=0.4496,=0.5997,=0.8378,=1.1818,=1.3912,,=0.0878,,=0.0490,=41
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0090,=2809.5600,=0.1339,=8.1221,=0.9733,=3.8979,=4.9484,=5.8600,=7.1700,=8.4533,=0.7248,=0.9019,=0.4277,=0.5168,=0.5766,=0.6814,=0.8197,=1.2639,=0.9528,=0.5333,=0.6963,=0.8726,=1.1176,=1.3442,,,,=0.0495,=489
="000992",全指金融,2011-08-02,=-0.0086,=5330.2700,=-0.1099,=8.1539,=0.4592,=5.9310,=7.1022,=8.2725,=9.0288,=11.6339,=0.7523,=0.2339,=0.6188,=0.7234,=0.9324,=1.1610,=1.5107,=2.0747,=0.7999,=1.1568,=1.4432,=1.8063,=2.0747,=2.6668,=0.0217,=0.0846,=0.0227,=0.0376,=2699
="000029",180价值,2009-01-09,=-0.0067,=4079.2000,=-0.0840,=8.2731,=0.6980,=5.6894,=6.9075,=7.8866,=8.5069,=10.8138,=0.7920,=0.1473,=0.6666,=0.8052,=0.8625,=1.0653,=1.4433,=1.0749,=0.8205,=0.6198,=0.7825,=0.9447,=1.0675,=1.4032,=0.0228,=0.0896,=0.0243,=0.0411,=555
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0034,=3967.9600,=0.1038,=8.2733,=0.9432,=4.9972,=5.5376,=6.1098,=7.6596,=8.5526,=0.7953,=0.9214,=0.5264,=0.5919,=0.6308,=0.7523,=0.8375,=0.9897,=0.9432,=0.5404,=0.5934,=0.6639,=0.8563,=1.0234,,=0.0956,,=0.0461,=109
="H50040",上红低波,2014-03-21,=-0.0083,=10960.9300,=-0.0060,=8.3325,=0.7595,=4.6938,=5.9512,=7.0600,=9.6645,=14.3118,=0.8298,=0.4765,=0.5647,=0.6911,=0.8364,=1.3609,=1.8756,=1.6235,=0.9748,=0.6380,=0.8684,=1.2011,=1.3982,=1.6845,=0.0234,=0.0936,=0.0244,=0.0427,=353
="H30269",红利低波,2013-12-19,=-0.0060,=11049.0400,=-0.0170,=8.3383,=0.7492,=4.5638,=5.5488,=6.8557,=9.4786,=14.4342,=0.8395,=0.5479,=0.5386,=0.6570,=0.8015,=1.3872,=1.9670,=1.6115,=0.9752,=0.6111,=0.8850,=1.0969,=1.4147,=1.6703,=0.0236,=0.0946,=0.0236,=0.0434,=4167
="931446",东证红利低波,2020-04-21,=-0.0062,=3374.4900,=-0.0198,=8.3493,=0.7460,=5.1478,=6.1727,=7.1032,=8.5384,=11.0216,=0.7889,=0.5722,=0.5884,=0.6950,=0.7633,=0.8733,=1.2481,=1.5135,=0.9456,=0.5909,=0.7532,=0.8851,=1.3146,=1.5979,=0.0224,=0.0895,=0.0240,=0.0428,=828
="000151",上国红利,2012-07-20,=0.0009,=1606.2300,=0.0514,=8.4447,=0.9443,=4.5075,=5.3657,=6.9358,=7.6863,=10.0345,=0.7372,=0.4505,=0.5268,=0.6189,=0.7544,=0.9661,=1.3272,=1.0435,=0.4278,=0.6026,=0.8953,=1.0883,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0443,=211
="000922",中证红利,2008-05-26,=-0.0046,=5654.2000,=0.0273,=8.5111,=0.7768,=5.1762,=6.0245,=7.6564,=8.6145,=11.2156,=0.8188,=0.4241,=0.5911,=0.7110,=0.8558,=1.1086,=1.4999,=1.2585,=0.8478,=0.6332,=0.7726,=1.0438,=1.2227,=1.7101,=0.0233,=0.0895,=0.0228,=0.0425,=19984
="931130",红利成长低波,2018-12-04,=-0.0073,=23236.8500,=-0.0202,=8.5357,=0.7421,=4.4465,=5.5740,=7.7943,=8.7339,=11.5512,=0.8438,=0.3455,=0.5279,=0.6239,=0.9015,=1.0328,=1.5803,=1.8826,=0.7781,=0.3109,=0.8130,=1.3177,=1.9173,=2.5957,=0.0231,=0.0934,=0.0229,=0.0428,=144
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0107,=5234.1700,=0.1270,=8.6463,=0.9396,=4.2457,=4.7157,=5.7692,=7.6457,=9.0746,=0.7760,=0.9093,=0.4429,=0.4983,=0.5804,=0.7354,=0.8283,=1.0975,=0.9299,=0.6036,=0.6735,=0.8723,=1.0314,=1.1508,,,,=0.0517,=84
="000821",300红利,2012-07-20,=-0.0044,=6593.6400,=-0.0118,=8.6611,=0.8436,=4.9998,=6.1944,=7.5598,=8.4228,=10.9286,=0.8389,=0.3907,=0.5725,=0.7140,=0.8727,=1.0796,=1.4919,=1.4055,=0.9072,=0.6098,=0.7993,=1.0631,=1.3165,=1.6963,=0.0235,=0.0916,=0.0239,=0.0433,=989
="000015",红利指数,2005-01-04,=-0.0020,=3204.0900,=0.0548,=8.6910,=0.9381,=4.6646,=5.5108,=7.0874,=8.0186,=10.4439,=0.8234,=0.5883,=0.5525,=0.6398,=0.7658,=1.0179,=1.3875,=1.4627,=0.9286,=0.7277,=0.8913,=1.1308,=1.3283,=1.6890,=0.0233,=0.0885,=0.0212,=0.0411,=14161
="000063",上证周期,2010-02-03,=-0.0095,=3642.7600,=-0.1022,=8.7233,=0.5487,=5.4761,=7.1362,=8.5761,=9.4385,=12.4946,=0.8913,=0.3370,=0.6668,=0.8368,=0.9626,=1.1068,=1.4831,=1.5516,=0.9191,=0.8113,=1.0636,=1.2493,=1.4379,=1.7571,=0.0245,=0.0975,=0.0256,=0.0380,=206
="931479",证券保险,2020-05-06,=-0.0074,=890.0200,=-0.1625,=8.8141,=0.0027,=8.7385,=11.9146,=13.5070,=15.5421,=21.1012,=1.1760,=0.1517,=1.0296,=1.2299,=1.3816,=1.5725,=2.2844,=1.6031,=0.6377,=1.0318,=1.2718,=1.4534,=1.7906,=2.2879,=0.0256,=0.1317,=0.0302,=0.0304,=26
="000824",国企红利,2012-07-20,=-0.0028,=2166.1100,=0.0212,=8.9305,=0.9336,=4.8847,=5.9406,=7.3384,=8.3923,=10.7823,=0.8495,=0.5314,=0.5610,=0.6880,=0.8276,=1.0592,=1.4469,=1.2996,=0.8568,=0.5370,=0.7016,=0.9865,=1.2469,=1.6834,=0.0232,=0.0892,=0.0226,=0.0421,=936
="931644",800红利,2024-03-15,=-0.0048,=2615.9900,=0.0250,=8.9884,=0.7208,=6.4729,=7.3086,=8.2211,=9.0603,=9.4757,=0.8655,=0.5660,=0.7001,=0.7703,=0.8601,=0.9079,=0.9431,=1.3144,=0.8891,=0.8423,=0.9241,=1.1181,=1.2870,=1.3602,=0.0236,=0.0906,=0.0231,=0.0431,=30
="930955",红利低波100,2017-05-26,=-0.0057,=11741.6600,=-0.0042,=9.0152,=0.8401,=5.0805,=6.0626,=7.4056,=8.5913,=11.5013,=0.8762,=0.6181,=0.5792,=0.6658,=0.8258,=0.9912,=1.3722,=1.3566,=0.8019,=0.5888,=0.7770,=0.9878,=1.3536,=1.7525,=0.0234,=0.0928,=0.0257,=0.0449,=2083
="399373",大盘价值,2010-01-04,=-0.0079,=8058.2200,=-0.0601,=9.0324,=0.7603,=5.4746,=6.8623,=8.3469,=9.1146,=11.9914,=0.9012,=0.4175,=0.6410,=0.8033,=0.9464,=1.1408,=1.5001,=1.1535,=0.8284,=0.5920,=0.7817,=0.9281,=1.1416,=1.4541,=0.0236,=0.0939,=0.0248,=0.0422,=325
="H30035",300非银,2012-12-21,=-0.0071,=9271.7700,=-0.1687,=9.0474,=0.0004,=9.0295,=13.0213,=15.1699,=19.3628,=26.3489,=1.1983,=0.0932,=1.0544,=1.3174,=1.6312,=2.0481,=2.4387,=1.6391,=0.4455,=1.0410,=1.4185,=1.7216,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0295,=1195
="930740",300红利LV,2018-12-04,=-0.0054,=7144.1400,=-0.0035,=9.0490,=0.8758,=5.4153,=6.8249,=7.5096,=8.6242,=9.6903,=0.9009,=0.6484,=0.6159,=0.7706,=0.8565,=0.9463,=1.0604,=1.3791,=0.7205,=0.6725,=0.8552,=1.0761,=1.5032,=1.9253,=0.0239,=0.0932,=0.0223,=0.0426,=610
="000919",300价值,2008-01-21,=-0.0072,=5030.2700,=-0.0542,=9.0644,=0.7145,=5.9577,=7.3283,=8.4456,=9.2438,=12.2376,=0.8901,=0.3119,=0.6917,=0.8497,=0.9411,=1.1480,=1.5388,=1.1085,=0.8057,=0.6314,=0.7861,=0.9060,=1.1062,=1.3421,=0.0228,=0.0921,=0.0242,=0.0401,=4311
="000825",央企红利,2012-07-20,=-0.0061,=3472.2300,=0.0054,=9.3091,=0.9620,=4.7369,=6.0940,=7.3069,=8.3604,=10.5687,=0.8884,=0.5648,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2387,=0.8461,=0.6009,=0.8548,=1.0606,=1.2157,=1.7357,=0.0224,=0.0902,=0.0228,=0.0413,=327
="931848",800红利低波,2024-05-21,=-0.0035,=3221.0100,=0.0176,=9.3996,=0.6923,=7.4155,=8.2003,=9.0645,=9.4817,=9.7854,=0.9278,=0.5468,=0.7315,=0.8593,=0.9205,=0.9708,=1.0024,=1.3655,=0.6279,=1.1714,=1.2313,=1.3479,=1.3827,=1.5428,=0.0237,=0.0929,=0.0230,=0.0419,=141
="000968",300周期,2010-05-28,,,=-0.0730,=9.4331,=0.5771,=6.1174,=7.8172,=9.1551,=10.2896,=13.3562,=0.9271,=0.3370,=0.7021,=0.8484,=1.0080,=1.1784,=1.5550,=1.5584,=0.8758,=0.8459,=1.0834,=1.2643,=1.4816,=1.8297,=0.0243,=0.0922,=0.0244,=0.0359,=98
="399966",800证保,2012-12-21,=-0.0053,=5594.1300,=-0.1541,=9.5332,=0.0017,=9.4219,=13.7103,=15.9954,=19.7375,=27.1945,=1.2070,=0.0936,=1.0619,=1.3202,=1.6151,=2.0408,=2.4366,=1.7723,=0.4909,=1.1634,=1.5249,=1.7822,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0284,=169
="H30588",中证证保,2015-02-02,=-0.0053,=950.0500,=-0.1540,=9.5382,=0.0017,=9.4285,=13.6588,=16.0886,=19.5891,=27.6808,=1.2058,=0.0858,=1.0752,=1.3193,=1.6222,=2.0366,=2.4238,=1.7752,=0.5140,=1.1673,=1.5178,=1.7638,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0284,=467
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0112,=4484.5600,=0.1168,=9.5954,=0.6392,=4.8859,=6.8728,=8.8773,=11.9278,=16.1208,=0.9062,=0.5839,=0.5567,=0.7305,=0.8673,=1.1738,=1.3660,=1.0304,=0.5819,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0951,,=0.0523,=32
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0096,=9012.7600,=-0.0475,=9.6449,=0.6355,=5.7712,=7.9269,=9.0425,=10.2891,=13.0207,=1.0597,=0.4388,=0.7256,=0.9420,=1.0795,=1.2097,=1.5098,=1.7135,=0.7838,=0.9123,=1.1502,=1.4120,=1.7362,=2.4187,,=0.1047,,=0.0339,=267
="399805",互联金融,2015-02-10,=0.0056,=3287.1300,=-0.1460,=9.6530,=0.1786,=7.5943,=9.7805,=11.4633,=13.1628,=16.5816,=0.9780,=0.1172,=0.7644,=1.0497,=1.4249,=1.7274,=2.0317,=1.8063,=0.8172,=1.1667,=1.4082,=1.6143,=1.7888,=2.2175,=0.0238,=0.0940,=0.0248,=0.0339,=327
="932305",智选高股息,2024-09-30,=-0.0112,=12157.3300,=0.0894,=9.7160,=0.8692,=7.0143,=7.4785,=8.3283,=9.3594,=10.9391,=1.0672,=0.6282,=0.8750,=0.9230,=1.0507,=1.0859,=1.1675,=0.5362,=0,=0.5362,=0.7292,=0.7927,=1.2766,=1.3342,=0.0253,=0.1000,=0.0324,=0.0584,=290
="H30356",800价值,2014-06-09,=-0.0083,=6373.8500,=-0.0410,=9.7941,=0.7485,=6.4024,=7.6944,=9.0404,=9.9569,=13.4784,=0.9525,=0.4389,=0.7030,=0.8624,=0.9889,=1.1725,=1.6287,=1.0876,=0.8074,=0.5868,=0.7379,=0.8820,=1.0831,=1.3738,=0.0232,=0.0908,=0.0237,=0.0381,=32
="932422",A500红利低波,2025-04-09,=-0.0063,=3049.2100,=-0.0174,=9.9395,=0.2368,=9.5190,=9.8987,=10.0954,=10.2482,=10.5846,=1.0043,=0.0338,=0.9943,=1.0276,=1.0430,=1.0578,=1.0978,=1.2914,=0.1015,=1.2431,=1.3077,=1.4316,=1.4742,=1.5336,=0.0241,=0.0948,,=0.0417,=303
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0107,=12399.0100,=-0.0347,=9.9520,=0.7865,=6.0524,=7.8926,=8.6382,=10.0563,=15.8114,=1.0500,=0.6176,=0.6924,=0.8937,=1.0045,=1.1579,=1.7191,=1.4002,=0.7675,=0.7846,=0.9975,=1.0869,=1.4384,=2.0876,,=0.1048,,=0.0338,=92
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0107,=8597.9700,=-0.0354,=9.9851,=0.7884,=6.0524,=7.8962,=8.6494,=10.0791,=15.8114,=1.0531,=0.6203,=0.6924,=0.8937,=1.0057,=1.1595,=1.7191,=1.4041,=0.7680,=0.7849,=0.9979,=1.0871,=1.4423,=2.0876,,=0.1048,,=0.0337,=4745
="399550",央视50,2012-06-06,=0.0047,=8448.8500,=0.0441,=9.9956,=0.7459,=6.8960,=8.2763,=9.2903,=10.1522,=13.0561,=0.9880,=0.1291,=0.8649,=1.0159,=1.2379,=1.4261,=1.8564,=2.0765,=0.8296,=1.3448,=1.6543,=1.8081,=2.0466,=2.5217,=0.0237,=0.0945,=0.0248,=0.0397,=2268
="930723",沪港深F100,2015-08-05,=-0.0046,=5060.5111,=-0.0062,=9.9989,=0.7341,=5.4557,=7.5706,=9.0151,=10.1706,=13.1279,=0.9829,=0.4456,=0.6469,=0.8476,=1.0097,=1.1160,=1.4626,=1.2933,=0.8116,=0.6039,=0.8632,=1.0770,=1.2874,=1.6654,,=0.0918,,=0.0382,=150
="000042",上证央企,2009-03-30,=-0.0057,=1739.5600,=-0.0396,=10.0082,=0.7801,=6.3284,=7.8863,=9.1653,=10.0542,=12.9577,=0.9730,=0.4526,=0.7230,=0.8871,=0.9879,=1.1137,=1.4812,=1.2962,=0.9629,=0.6569,=0.8569,=0.9763,=1.1344,=1.3891,=0.0224,=0.0920,=0.0234,=0.0365,=382
="931375",300质量低波,2019-11-25,=-0.0165,=16338.8800,=-0.0365,=10.0381,=0.3912,=6.4946,=8.1532,=11.4271,=13.5695,=22.0532,=1.2579,=0.3944,=0.8054,=1.0798,=1.5629,=2.0778,=3.3245,=1.7544,=0.5858,=1.0044,=1.3235,=1.6657,=2.0951,=2.5370,=0.0279,=0.1211,=0.0298,=0.0321,=111
="931069",中金300,2018-02-14,=-0.0088,=4805.2800,=-0.0398,=10.0540,=0.7024,=5.9518,=7.5332,=9.2821,=10.5013,=13.6164,=1.0366,=0.4344,=0.7377,=0.9212,=1.0947,=1.3555,=1.8328,=1.3447,=0.8136,=0.6656,=0.8636,=1.1137,=1.3275,=1.7542,=0.0231,=0.0958,=0.0284,=0.0380,=90
="950090",50AH优选,2015-12-10,=-0.0086,=6178.3652,=-0.0009,=10.1047,=0.8667,=6.3188,=7.9090,=8.6466,=9.8072,=13.5010,=1.0571,=0.5847,=0.7914,=0.9493,=1.0278,=1.1241,=1.5403,=1.3668,=0.9595,=0.6574,=0.8479,=0.9498,=1.0594,=1.4553,,=0.1007,,=0.0360,=1995
="000925",基本面50,2009-02-26,=-0.0065,=4285.5108,=-0.0721,=10.1264,=0.8078,=6.2635,=7.9688,=9.0962,=10.0926,=12.7955,=0.9732,=0.3449,=0.7306,=0.9013,=1.0568,=1.1921,=1.5728,=1.0754,=0.7335,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0380,=4546
="932431",300质量,2025-03-18,=-0.0071,=1975.2100,=-0.0348,=10.1711,=0.5583,=9.4685,=9.9743,=10.1448,=10.3227,=10.6435,=1.0884,=0.0565,=1.0727,=1.1113,=1.1303,=1.1455,=1.1853,=2.1649,=0.2827,=2.0194,=2.1563,=2.2037,=2.2448,=2.3259,=0.0253,=0.1012,=0.0271,=0.0361,=7
="932153",港股通价值策略,2025-04-30,=-0.0084,=1131.7900,=0.0771,=10.1748,=0.5409,=8.1696,=9.7214,=10.1360,=10.4054,=10.9237,=0.8807,=0.4630,=0.7012,=0.8386,=0.8826,=0.9032,=0.9365,=1.0438,=0.5564,=0.8168,=0.9715,=1.0335,=1.0655,=1.1126,,=0.0812,,=0.0409,=9
="930709",香港证券,2015-07-13,=-0.0122,=1277.6859,=-0.0954,=10.1870,=0.1941,=6.3679,=10.2437,=12.8139,=14.8886,=24.4010,=0.9369,=0.4438,=0.5308,=0.7588,=0.9667,=1.2576,=1.6136,=3.9161,=0.7430,=1.7834,=2.5970,=3.1590,=4.1596,=5.9903,,=0.0828,,=0.0353,=503
="000056",上证国企,2010-01-04,=-0.0063,=1224.0300,=-0.0187,=10.2972,=0.6753,=7.2538,=8.8792,=9.7114,=10.7955,=13.3187,=1.1352,=0.5429,=0.8518,=1.0314,=1.1226,=1.2162,=1.5455,=1.6762,=0.9455,=0.7909,=0.9986,=1.1099,=1.2316,=1.7805,=0.0264,=0.1060,=0.0271,=0.0366,=197
="000859",国企一带一路,2019-05-16,=-0.0040,=1966.7700,=0.0798,=10.3267,=0.1167,=9.4709,=10.6728,=12.5460,=14.5258,=21.0714,=0.9887,=0.0012,=0.9854,=1.1870,=1.4440,=1.7807,=2.1877,=1.1218,=0.9682,=0.4715,=0.5600,=0.7378,=0.8254,=1.1782,=0.0234,=0.0898,=0.0201,=0.0354,=259
="000806",消费服务,2012-02-10,=-0.0050,=7975,=-0.0532,=10.3545,=0.3370,=8.9237,=10.0264,=10.8070,=11.8704,=17.0971,=1.0845,=0.0483,=1.0009,=1.1991,=1.3534,=1.5460,=2.0145,=2.1864,=0.5899,=1.6526,=1.9461,=2.1192,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0360,=421
