指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0048,=2767.9600,=0.1171,=8.0121,=0.9548,=3.8979,=4.9485,=5.8694,=7.1782,=8.4533,=0.7150,=0.8793,=0.4277,=0.5169,=0.5771,=0.6822,=0.8197,=1.2468,=0.9307,=0.5333,=0.6964,=0.8732,=1.1184,=1.3442,,,,=0.0502,=490
="930992",沪港深红利低波,2017-06-28,=-0.0030,=5652.9700,=0.0154,=8.0221,=0.8875,=4.0130,=5.1452,=5.8711,=7.7029,=8.5109,=0.7478,=0.8755,=0.4277,=0.5368,=0.5899,=0.7214,=0.7950,=1.1867,=0.8011,=0.4496,=0.5999,=0.8449,=1.1848,=1.3912,,=0.0878,,=0.0495,=45
="000992",全指金融,2011-08-02,=0.0031,=5314.1200,=-0.1126,=8.1718,=0.4670,=5.9310,=7.1022,=8.2725,=9.0288,=11.6339,=0.7539,=0.2376,=0.6188,=0.7234,=0.9308,=1.1610,=1.5107,=2.0793,=0.8036,=1.1568,=1.4432,=1.8063,=2.0759,=2.6668,=0.0217,=0.0846,=0.0227,=0.0375,=2701
="000029",180价值,2009-01-09,=0.0040,=4046.3300,=-0.0914,=8.2020,=0.6617,=5.6894,=6.9075,=7.8866,=8.5069,=10.8138,=0.7852,=0.1283,=0.6666,=0.8045,=0.8620,=1.0653,=1.4433,=1.0656,=0.7908,=0.6198,=0.7825,=0.9447,=1.0677,=1.4032,=0.0228,=0.0896,=0.0243,=0.0415,=556
="H30269",红利低波,2013-12-19,=0.0027,=10989.3300,=-0.0223,=8.2537,=0.7360,=4.5638,=5.5488,=6.8671,=9.4786,=14.4342,=0.8311,=0.5384,=0.5386,=0.6570,=0.8015,=1.3872,=1.9670,=1.5952,=0.9691,=0.6111,=0.8850,=1.0969,=1.4159,=1.6703,=0.0236,=0.0946,=0.0236,=0.0438,=4232
="H50040",上红低波,2014-03-21,=0.0032,=10988.8500,=-0.0035,=8.2596,=0.7459,=4.6938,=5.9512,=7.0774,=9.6645,=14.3118,=0.8225,=0.4583,=0.5647,=0.6911,=0.8357,=1.3609,=1.8756,=1.6093,=0.9678,=0.6380,=0.8684,=1.2011,=1.3991,=1.6845,=0.0234,=0.0936,=0.0244,=0.0430,=354
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0045,=3998.0300,=0.1121,=8.2630,=0.9339,=4.9972,=5.5383,=6.1157,=7.6877,=8.5526,=0.7946,=0.9183,=0.5264,=0.5920,=0.6318,=0.7538,=0.8375,=0.9889,=0.9387,=0.5404,=0.5937,=0.6655,=0.8600,=1.0234,,=0.0956,,=0.0462,=111
="931446",东证红利低波,2020-04-21,=0.0007,=3361.1300,=-0.0237,=8.3311,=0.7422,=5.1478,=6.1727,=7.1190,=8.5375,=11.0216,=0.7873,=0.5698,=0.5884,=0.6951,=0.7639,=0.8731,=1.2481,=1.5102,=0.9430,=0.5909,=0.7532,=0.8859,=1.3186,=1.5979,=0.0224,=0.0895,=0.0240,=0.0429,=835
="000151",上国红利,2012-07-20,=-0.0026,=1585.7400,=0.0380,=8.3629,=0.9323,=4.5075,=5.3657,=6.9389,=7.7017,=10.0345,=0.7301,=0.4340,=0.5268,=0.6189,=0.7537,=0.9661,=1.3272,=1.0334,=0.4084,=0.6026,=0.8953,=1.0855,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0447,=215
="000922",中证红利,2008-05-26,=0.0009,=5577.2600,=0.0133,=8.4377,=0.7628,=5.1762,=6.0245,=7.6564,=8.6145,=11.2156,=0.8118,=0.4125,=0.5911,=0.7110,=0.8544,=1.1086,=1.4999,=1.2476,=0.8329,=0.6332,=0.7726,=1.0438,=1.2253,=1.7101,=0.0233,=0.0895,=0.0228,=0.0429,=20026
="931130",红利成长低波,2018-12-04,=0.0029,=22937.3900,=-0.0328,=8.4461,=0.7020,=4.4465,=5.5763,=7.7997,=8.7298,=11.5512,=0.8350,=0.3378,=0.5279,=0.6239,=0.9010,=1.0310,=1.5803,=1.8629,=0.7667,=0.3109,=0.8133,=1.3178,=1.9167,=2.5957,=0.0231,=0.0934,=0.0229,=0.0432,=146
="000821",300红利,2012-07-20,=0.0025,=6510.7400,=-0.0242,=8.5562,=0.8222,=4.9998,=6.1944,=7.5598,=8.4351,=10.9286,=0.8288,=0.3564,=0.5725,=0.7140,=0.8718,=1.0796,=1.4919,=1.3884,=0.8948,=0.6098,=0.7993,=1.0653,=1.3177,=1.6963,=0.0235,=0.0916,=0.0239,=0.0439,=992
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0052,=5264.1800,=0.1335,=8.6030,=0.9263,=4.2457,=4.7190,=5.7713,=7.6559,=9.0746,=0.7720,=0.8977,=0.4429,=0.4984,=0.5813,=0.7364,=0.8283,=1.0918,=0.9181,=0.6036,=0.6737,=0.8741,=1.0328,=1.1508,,,,=0.0519,=84
="000015",红利指数,2005-01-04,=-0.0006,=3171.2200,=0.0440,=8.6182,=0.9241,=4.6646,=5.5108,=7.0874,=8.0290,=10.4439,=0.8165,=0.5800,=0.5525,=0.6398,=0.7658,=1.0179,=1.3875,=1.4504,=0.9183,=0.7277,=0.8913,=1.1325,=1.3313,=1.6890,=0.0233,=0.0885,=0.0212,=0.0414,=14174
="000063",上证周期,2010-02-03,=0.0110,=3660.4000,=-0.0979,=8.7076,=0.5413,=5.4761,=7.1362,=8.5868,=9.4385,=12.4946,=0.8897,=0.3333,=0.6668,=0.8368,=0.9621,=1.1068,=1.4831,=1.5488,=0.9167,=0.8113,=1.0636,=1.2493,=1.4416,=1.7571,=0.0245,=0.0975,=0.0256,=0.0380,=207
="931479",证券保险,2020-05-06,=0.0069,=891.9900,=-0.1606,=8.8177,=0.0061,=8.6811,=11.8965,=13.4981,=15.5366,=21.1012,=1.1765,=0.1545,=1.0296,=1.2276,=1.3807,=1.5719,=2.2844,=1.6038,=0.6385,=1.0318,=1.2719,=1.4543,=1.7902,=2.2879,=0.0256,=0.1317,=0.0302,=0.0304,=31
="000824",国企红利,2012-07-20,=0.0005,=2150.4700,=0.0138,=8.8380,=0.9076,=4.8847,=5.9406,=7.3384,=8.3992,=10.7823,=0.8407,=0.5173,=0.5610,=0.6880,=0.8276,=1.0592,=1.4469,=1.2861,=0.8408,=0.5370,=0.7016,=0.9865,=1.2494,=1.6834,=0.0232,=0.0892,=0.0226,=0.0425,=939
="930955",红利低波100,2017-05-26,=0.0003,=11672,=-0.0101,=8.8552,=0.8341,=5.0805,=6.0676,=7.4088,=8.6006,=11.5013,=0.8644,=0.5862,=0.5792,=0.6659,=0.8262,=0.9910,=1.3722,=1.3367,=0.7947,=0.5888,=0.7771,=0.9891,=1.3536,=1.7525,=0.0234,=0.0928,=0.0257,=0.0455,=2118
="931644",800红利,2024-03-15,=0.0030,=2602.8000,=0.0198,=8.8734,=0.6578,=6.4729,=7.3133,=8.2415,=9.0597,=9.4757,=0.8545,=0.4518,=0.7001,=0.7705,=0.8599,=0.9078,=0.9431,=1.2976,=0.8185,=0.8423,=0.9257,=1.1233,=1.2906,=1.3602,=0.0236,=0.0906,=0.0231,=0.0437,=30
="399373",大盘价值,2010-01-04,=0.0033,=7944.1700,=-0.0734,=8.9035,=0.7009,=5.4746,=6.8623,=8.3555,=9.1146,=11.9914,=0.8884,=0.3973,=0.6410,=0.8033,=0.9459,=1.1408,=1.5001,=1.1371,=0.7892,=0.5920,=0.7817,=0.9281,=1.1419,=1.4541,=0.0236,=0.0939,=0.0248,=0.0428,=326
="930740",300红利LV,2018-12-04,=0.0011,=7021.3600,=-0.0206,=8.9306,=0.8568,=5.4153,=6.8254,=7.5122,=8.6438,=9.6903,=0.8892,=0.5998,=0.6159,=0.7712,=0.8568,=0.9463,=1.0604,=1.3611,=0.7081,=0.6725,=0.8555,=1.0766,=1.5030,=1.9253,=0.0239,=0.0932,=0.0223,=0.0432,=616
="000919",300价值,2008-01-21,=0.0068,=5017.9200,=-0.0565,=8.9671,=0.6976,=5.9577,=7.3283,=8.4464,=9.2438,=12.2376,=0.8807,=0.2929,=0.6917,=0.8497,=0.9407,=1.1480,=1.5388,=1.0966,=0.7748,=0.6314,=0.7861,=0.9060,=1.1062,=1.3421,=0.0228,=0.0921,=0.0242,=0.0406,=4317
="H30035",300非银,2012-12-21,=0.0064,=9276.2000,=-0.1683,=9.0318,=0.0017,=8.8992,=12.9852,=15.1699,=19.3628,=26.3489,=1.1963,=0.0932,=1.0544,=1.3155,=1.6294,=2.0481,=2.4387,=1.6362,=0.4435,=1.0410,=1.4185,=1.7216,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0296,=1200
="000825",央企红利,2012-07-20,=-0.0004,=3458.0400,=0.0013,=9.1841,=0.9451,=4.7369,=6.0940,=7.3069,=8.3715,=10.5687,=0.8766,=0.5421,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2221,=0.8106,=0.6009,=0.8548,=1.0622,=1.2165,=1.7357,=0.0224,=0.0902,=0.0228,=0.0418,=338
="931848",800红利低波,2024-05-21,=0.0031,=3200.6500,=0.0111,=9.2627,=0.6160,=7.4155,=8.2048,=9.0736,=9.4817,=9.7854,=0.9144,=0.4456,=0.7315,=0.8593,=0.9203,=0.9706,=1.0024,=1.3456,=0.4867,=1.1714,=1.2323,=1.3479,=1.3826,=1.5428,=0.0237,=0.0929,=0.0230,=0.0426,=143
="000968",300周期,2010-05-28,=0.0104,=4201.9300,=-0.0763,=9.4196,=0.5759,=6.1174,=7.8172,=9.1551,=10.2896,=13.3562,=0.9259,=0.3379,=0.7021,=0.8484,=1.0062,=1.1784,=1.5550,=1.5562,=0.8733,=0.8459,=1.0834,=1.2643,=1.4859,=1.8297,=0.0243,=0.0922,=0.0244,=0.0359,=98
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0015,=4444.7600,=0.1069,=9.5325,=0.6313,=4.8859,=6.8728,=8.8767,=11.8775,=16.1208,=0.9021,=0.5776,=0.5567,=0.7305,=0.8672,=1.1733,=1.3660,=1.0256,=0.5744,=0.5555,=0.7802,=0.9882,=1.3591,=1.5178,,=0.0951,,=0.0525,=32
="399966",800证保,2012-12-21,=0.0068,=5612.6200,=-0.1513,=9.5427,=0.0041,=9.3992,=13.7103,=15.9954,=19.7375,=27.1945,=1.2082,=0.0957,=1.0619,=1.3144,=1.6120,=2.0408,=2.4366,=1.7740,=0.4917,=1.1634,=1.5249,=1.7825,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0283,=173
="H30588",中证证保,2015-02-02,=0.0068,=953.1700,=-0.1512,=9.5477,=0.0041,=9.4040,=13.6588,=16.0886,=19.5891,=27.6808,=1.2070,=0.0899,=1.0752,=1.3155,=1.6197,=2.0366,=2.4238,=1.7770,=0.5153,=1.1673,=1.5178,=1.7654,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0283,=467
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0022,=8968.9500,=-0.0522,=9.5741,=0.6207,=5.7712,=7.9342,=9.0542,=10.2891,=13.0207,=1.0519,=0.4183,=0.7256,=0.9437,=1.0795,=1.2097,=1.5098,=1.7009,=0.7756,=0.9123,=1.1510,=1.4152,=1.7362,=2.4187,,=0.1047,,=0.0341,=269
="399805",互联金融,2015-02-10,=-0.0015,=3229.3800,=-0.1610,=9.6079,=0.1753,=7.5943,=9.7716,=11.4555,=13.1628,=16.5816,=0.9736,=0.1143,=0.7644,=1.0469,=1.4210,=1.7274,=2.0317,=1.7979,=0.8078,=1.1667,=1.4082,=1.6143,=1.7903,=2.2175,=0.0238,=0.0940,=0.0248,=0.0341,=328
="932305",智选高股息,2024-09-30,=0.0018,=12101.3400,=0.0844,=9.6100,=0.8611,=7.0143,=7.4806,=8.3352,=9.3914,=10.9391,=1.0561,=0.5480,=0.8750,=0.9230,=1.0517,=1.0858,=1.1675,=0.5304,=0.0051,=0.5285,=0.7289,=0.7897,=1.2761,=1.3342,=0.0253,=0.1000,=0.0324,=0.0590,=301
="H30356",800价值,2014-06-09,=0.0078,=6369.1300,=-0.0417,=9.7087,=0.7145,=6.4024,=7.6945,=9.0441,=9.9543,=13.4784,=0.9444,=0.4140,=0.7030,=0.8626,=0.9883,=1.1724,=1.6287,=1.0781,=0.7899,=0.5868,=0.7379,=0.8824,=1.0831,=1.3738,=0.0232,=0.0908,=0.0237,=0.0385,=33
="932422",A500红利低波,2025-04-09,=0.0038,=3011.4600,=-0.0295,=9.7366,=0.0625,=9.5190,=9.8742,=10.0911,=10.2421,=10.5846,=0.9839,=0.0037,=0.9804,=1.0267,=1.0429,=1.0570,=1.0978,=1.2651,=0.0331,=1.2431,=1.3044,=1.4280,=1.4729,=1.5336,=0.0241,=0.0948,,=0.0425,=314
="930723",沪港深F100,2015-08-05,=0.0020,=4999.6000,=-0.0181,=9.8708,=0.6933,=5.4557,=7.5706,=9.0212,=10.1686,=13.1279,=0.9718,=0.4290,=0.6469,=0.8476,=1.0097,=1.1160,=1.4626,=1.2777,=0.7820,=0.6039,=0.8632,=1.0788,=1.2881,=1.6654,,=0.0918,,=0.0386,=151
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0032,=12369.2800,=-0.0370,=9.8841,=0.7774,=6.0524,=7.9040,=8.6466,=10.0563,=15.8114,=1.0417,=0.5967,=0.6924,=0.8947,=1.0054,=1.1579,=1.7191,=1.3894,=0.7616,=0.8034,=0.9981,=1.0879,=1.4384,=2.0876,,=0.1048,,=0.0341,=92
="HSCEI",恒生中国企业指数,1994-08-08,=0.0030,=8576.8900,=-0.0378,=9.9175,=0.7793,=6.0524,=7.9040,=8.6569,=10.0791,=15.8114,=1.0447,=0.6010,=0.6924,=0.8945,=1.0065,=1.1595,=1.7191,=1.3931,=0.7622,=0.8037,=0.9984,=1.0886,=1.4423,=2.0876,,=0.1048,,=0.0340,=4751
="000925",基本面50,2009-02-26,=0.0032,=4246.0400,=-0.0806,=9.9349,=0.7471,=6.2635,=7.9688,=9.1040,=10.0926,=12.7955,=0.9584,=0.3156,=0.7306,=0.9013,=1.0568,=1.1921,=1.5728,=1.0582,=0.6856,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0386,=4550
="931069",中金300,2018-02-14,=0.0091,=4806.0800,=-0.0396,=9.9864,=0.6903,=5.9518,=7.5441,=9.2853,=10.5012,=13.6164,=1.0333,=0.4301,=0.7377,=0.9213,=1.0924,=1.3551,=1.8328,=1.3386,=0.8082,=0.6656,=0.8650,=1.1140,=1.3283,=1.7542,=0.0231,=0.0958,=0.0284,=0.0382,=92
="000042",上证央企,2009-03-30,=0.0038,=1756.6200,=-0.0302,=9.9885,=0.7731,=6.3284,=7.8863,=9.1723,=10.0542,=12.9577,=0.9711,=0.4472,=0.7230,=0.8871,=0.9874,=1.1137,=1.4812,=1.2936,=0.9604,=0.6569,=0.8569,=0.9778,=1.1356,=1.3891,=0.0224,=0.0920,=0.0234,=0.0365,=385
="399550",央视50,2012-06-06,=-0.0066,=8486.1400,=0.0487,=10.0250,=0.7517,=6.8960,=8.2791,=9.2966,=10.1522,=13.0561,=0.9915,=0.1399,=0.8649,=1.0155,=1.2379,=1.4261,=1.8564,=2.0826,=0.8333,=1.3448,=1.6560,=1.8099,=2.0476,=2.5217,=0.0237,=0.0945,=0.0248,=0.0396,=2271
="932431",300质量,2025-03-18,=0.0088,=1967.3400,=-0.0387,=10.0512,=0.2872,=9.4685,=9.9795,=10.1429,=10.3206,=10.6435,=1.0761,=0.0069,=1.0694,=1.1097,=1.1299,=1.1454,=1.1853,=2.1394,=0.1522,=2.0194,=2.1545,=2.2026,=2.2448,=2.3259,=0.0253,=0.1012,=0.0271,=0.0365,=9
="931375",300质量低波,2019-11-25,=0.0122,=16438.3300,=-0.0306,=10.1112,=0.3954,=6.4946,=8.1568,=11.4078,=13.5622,=22.0532,=1.2673,=0.3967,=0.8054,=1.0803,=1.5597,=2.0733,=3.3245,=1.7672,=0.6014,=1.0044,=1.3240,=1.6680,=2.0933,=2.5370,=0.0279,=0.1211,=0.0298,=0.0319,=111
="950090",50AH优选,2015-12-10,=0.0043,=6229.0300,=0.0073,=10.1318,=0.8711,=6.3188,=7.9111,=8.6483,=9.8247,=13.5010,=1.0600,=0.5954,=0.7914,=0.9494,=1.0279,=1.1240,=1.5403,=1.3701,=0.9624,=0.6574,=0.8480,=0.9512,=1.0611,=1.4553,,=0.1007,,=0.0359,=1997
="932153",港股通价值策略,2025-04-30,=0.0011,=1137.6600,=0.0827,=10.1751,=0.5382,=8.1696,=9.7312,=10.1399,=10.4029,=10.9237,=0.8807,=0.4656,=0.7012,=0.8395,=0.8822,=0.9027,=0.9365,=1.0436,=0.5534,=0.8168,=0.9725,=1.0350,=1.0649,=1.1126,,=0.0812,,=0.0409,=9
="000806",消费服务,2012-02-10,=-0.0028,=7895.1700,=-0.0627,=10.1812,=0.2640,=8.9489,=10.0299,=10.8070,=11.8704,=17.0971,=1.0712,=0.0359,=1.0009,=1.1986,=1.3534,=1.5460,=2.0145,=2.1552,=0.5491,=1.6526,=1.9465,=2.1220,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0365,=422
="000056",上证国企,2010-01-04,=0.0095,=1231.6100,=-0.0126,=10.1954,=0.6539,=7.2538,=8.8792,=9.7184,=10.7955,=13.3187,=1.1240,=0.5037,=0.8518,=1.0314,=1.1227,=1.2162,=1.5455,=1.6597,=0.9418,=0.7909,=0.9986,=1.1112,=1.2332,=1.7805,=0.0264,=0.1060,=0.0271,=0.0370,=199
="930709",香港证券,2015-07-13,=0.0090,=1279.8700,=-0.0939,=10.2108,=0.1958,=6.3679,=10.2599,=12.8144,=14.8908,=24.4010,=0.9391,=0.4488,=0.5308,=0.7585,=0.9651,=1.2542,=1.6136,=3.9253,=0.7437,=1.7834,=2.5966,=3.1589,=4.1603,=5.9903,,=0.0828,,=0.0352,=506
="000859",国企一带一路,2019-05-16,=0.0031,=1952.7200,=0.0721,=10.2301,=0.0940,=9.4709,=10.6703,=12.5391,=14.5140,=21.0714,=0.9836,=0.0018,=0.9763,=1.1847,=1.4432,=1.7797,=2.1877,=1.1149,=0.9618,=0.4715,=0.5616,=0.7381,=0.8262,=1.1782,=0.0234,=0.0898,=0.0201,=0.0355,=263
