指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="987016",港股通红利低波,2021-11-18,=0.0017,=1498.9113,=0.0048,=6.9830,=0.8432,=3.4544,=4.3049,=4.9616,=6.8364,=8.0054,=0.6693,=0.8211,=0.4152,=0.4882,=0.5400,=0.6632,=0.7529,=1.0359,=0.7671,=0.5827,=0.6602,=0.7965,=1.1076,=1.3012,=0.0575,=0.1178,=0.0488,=0.0593,=0.0819,=0.0925,=0.1160,,=0.0893,,=165
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0052,=4032.8100,=-0.0974,=7.0742,=0.7718,=3.5572,=4.6525,=6.0004,=7.2222,=9.5068,=0.6375,=0.5798,=0.3828,=0.4856,=0.5824,=0.8146,=1.1073,=0.8536,=0.5108,=0.4386,=0.6563,=0.8496,=1.4133,=2.0623,=0.0569,=0.3105,=0.0385,=0.0532,=0.0643,=0.0819,=0.1103,,=0.0873,,=1532
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0040,=1211.4200,=-0.0502,=7.0943,=0.6214,=3.6777,=4.8612,=6.6084,=7.8179,=10.6953,=0.6512,=0.5065,=0.4041,=0.5046,=0.6466,=0.9078,=1.1746,=1.0313,=0.4541,=0.5013,=0.7008,=1.0624,=1.5005,=1.9871,=0.0574,=0.3643,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=919
="000018",180金融,2007-12-10,=-0.0060,=5170.9500,=-0.1295,=7.1249,=0.3379,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7320,=0.2538,=0.5902,=0.6965,=0.8668,=1.0696,=1.4199,=2.1401,=0.7450,=1.2355,=1.5824,=1.9568,=2.2073,=2.8772,=0.0408,=0.5921,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=775
="399809",保险主题,2015-02-13,=0.0032,=2094.2500,=-0.2150,=7.1252,=0.2649,=5.4537,=6.8114,=10.3957,=15.0245,=22.8725,=0.7687,=0.2159,=0.6352,=0.7647,=1.2248,=1.4858,=1.9794,=2.0753,=0.8949,=0.5239,=0.8688,=1.0978,=1.7335,=2.3772,=0.0407,=0.6930,=0.0120,=0.0209,=0.0298,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1497
="931024",港股通非银,2017-11-06,=-0.0058,=3765.2100,=-0.1231,=7.1613,=0.0042,=6.7549,=8.5614,=11.0487,=13.3320,=22.4310,=0.9744,=0.3667,=0.6237,=0.8507,=1.0446,=1.2217,=1.7592,=1.1998,=0.7760,=0.5870,=0.8760,=1.0158,=1.2288,=2.2002,=0.0409,=0.7862,=0.0165,=0.0266,=0.0345,=0.0414,=0.0611,,=0.1344,,=197
="000818",细分金融,2012-04-11,=-0.0071,=6462.5000,=-0.1248,=7.2752,=0.3366,=5.2356,=6.4974,=7.6839,=8.4810,=10.9951,=0.7453,=0.2559,=0.5930,=0.7010,=0.8823,=1.0916,=1.4303,=2.2027,=0.7499,=1.2689,=1.6354,=1.9943,=2.2623,=2.9111,=0.0398,=0.6325,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0065,=2496.1900,=0.0075,=7.2895,=0.8171,=3.8979,=4.9499,=5.9149,=7.2412,=8.4533,=0.6505,=0.7230,=0.4277,=0.5173,=0.5795,=0.6838,=0.8197,=1.1347,=0.8190,=0.5333,=0.6978,=0.8805,=1.1255,=1.3442,=0.0551,=0.1276,=0.0482,=0.0564,=0.0672,=0.0840,=0.1067,,=0.0894,,=496
="H30270",红利价值,2013-12-19,=-0.0079,=8978.0200,=-0.0582,=7.3604,=0.6708,=4.4543,=5.4381,=6.7728,=8.6958,=13.0955,=0.7452,=0.4511,=0.5256,=0.6490,=0.7625,=1.2421,=1.7317,=1.4917,=0.9420,=0.5854,=0.8133,=1.0013,=1.3014,=1.6637,=0.0451,=0.4031,=0.0269,=0.0419,=0.0505,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=199
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0041,=4654.2000,=0.0021,=7.3672,=0.6950,=4.2457,=4.7378,=5.8097,=7.8106,=9.0746,=0.6895,=0.6623,=0.4429,=0.5001,=0.5857,=0.7378,=0.8283,=1.1287,=0.9686,=0.6036,=0.6759,=0.8798,=1.0432,=1.2314,=0.0629,=0.3063,=0.0497,=0.0610,=0.0722,=0.0878,=0.0947,,=0.0899,,=86
="931157",SHS红利成长LV,2019-04-25,=-0.0004,=6868.6900,=-0.0786,=7.4234,=0.5879,=4.1261,=5.6012,=6.9524,=8.3295,=11.5318,=0.7324,=0.3299,=0.5154,=0.6272,=0.8065,=0.9224,=1.5888,=1.5954,=0.9693,=0.5018,=0.7127,=1.0405,=1.4174,=1.6968,=0.0491,=0.5578,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=342
="932596",港股通红利低波,2016-02-04,=0.0086,=3859.2100,=-0.0051,=7.4395,=0.0459,=7.1792,=7.7753,=8.0231,=8.2718,=8.5745,=0.6865,=0.1837,=0.6528,=0.6877,=0.7228,=0.7571,=0.7956,=1.2839,=0.2296,=1.2161,=1.2776,=1.3256,=1.3601,=1.4099,=0.0527,=0.5000,=0.0473,=0.0494,=0.0527,=0.0549,=0.0579,,=0.0894,,=97
="930914",港股通高股息,2016-11-25,=0.0023,=4801.5400,=-0.0236,=7.4520,=0.7379,=3.4280,=4.4249,=5.9505,=7.8198,=11.1979,=0.7180,=0.6201,=0.3979,=0.5029,=0.6202,=0.8519,=1.1764,=1.1807,=0.7459,=0.5144,=0.7063,=0.9236,=1.2554,=2.2126,=0.0540,=0.1693,=0.0387,=0.0550,=0.0658,=0.0865,=0.1194,,=0.0918,,=725
="930992",沪港深红利低波,2017-06-28,=0.0023,=5183.8400,=-0.0689,=7.5294,=0.7662,=4.0130,=5.1802,=5.9304,=7.7587,=8.5109,=0.7041,=0.7681,=0.4277,=0.5380,=0.5919,=0.7252,=0.7950,=1.1140,=0.7265,=0.4496,=0.6014,=0.8735,=1.1836,=1.3912,=0.0527,=0.1345,=0.0478,=0.0540,=0.0716,=0.0767,=0.0949,,=0.0878,,=51
="931130",红利成长低波,2018-12-04,=-0.0018,=22018.3200,=-0.0715,=7.5301,=0.4601,=4.4465,=5.5838,=7.7958,=8.7154,=11.5512,=0.7539,=0.3351,=0.5279,=0.6253,=0.8984,=1.0282,=1.5803,=2.5713,=0.9919,=0.3109,=0.8148,=1.3215,=1.9331,=2.6815,=0.0418,=0.4595,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=148
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0023,=3623.1100,=0.0078,=7.5748,=0.7567,=4.9972,=5.5641,=6.1995,=7.7438,=8.5526,=0.7264,=0.7207,=0.5264,=0.5934,=0.6346,=0.7562,=0.8375,=0.9003,=0.8181,=0.5404,=0.5948,=0.6704,=0.8735,=1.0234,=0.0504,=0.1275,=0.0450,=0.0522,=0.0696,=0.0774,=0.0871,,=0.0956,,=115
="000914",300金融,2007-07-02,=-0.0064,=5849.8300,=-0.1292,=7.5798,=0.3951,=5.2769,=6.6022,=7.8389,=8.6017,=11.3863,=0.7400,=0.2509,=0.5962,=0.7048,=0.8981,=1.1303,=1.4919,=2.0655,=0.7746,=1.1210,=1.4310,=1.8124,=2.0952,=2.7052,=0.0395,=0.5987,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="000029",180价值,2009-01-09,=-0.0027,=3913.8300,=-0.1211,=7.7702,=0.4681,=5.6894,=6.9075,=7.8742,=8.5069,=10.8138,=0.7707,=0.1084,=0.6666,=0.8021,=0.8587,=1.0653,=1.4433,=1.0491,=0.7445,=0.6198,=0.7825,=0.9448,=1.0703,=1.4032,=0.0429,=0.4957,=0.0290,=0.0391,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=0.0035,=10331.3300,=-0.0631,=7.8113,=0.6836,=4.6938,=5.9512,=7.1015,=9.6645,=14.3118,=0.7865,=0.3622,=0.5647,=0.6911,=0.8322,=1.3609,=1.8756,=1.5219,=0.9213,=0.6380,=0.8684,=1.2019,=1.4052,=1.6845,=0.0455,=0.4561,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=365
="H30269",红利低波,2013-12-19,=0.0001,=10327.5800,=-0.0812,=7.8191,=0.6918,=4.5638,=5.5488,=6.9055,=9.4786,=14.4342,=0.7967,=0.4895,=0.5386,=0.6570,=0.7995,=1.3872,=1.9670,=1.5112,=0.9052,=0.6111,=0.8850,=1.0980,=1.4173,=1.6703,=0.0462,=0.4326,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4522
="000934",中证金融,2009-07-03,=-0.0071,=5480.6500,=-0.1258,=7.8629,=0.3980,=5.7083,=6.8944,=8.0903,=8.8714,=11.5527,=0.7498,=0.2452,=0.6117,=0.7181,=0.9070,=1.1453,=1.5017,=2.0723,=0.7903,=1.1467,=1.4503,=1.8025,=2.0831,=2.6696,=0.0385,=0.6003,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1152
="000922",中证红利,2008-05-26,=-0.0031,=5184.1000,=-0.0581,=7.9820,=0.6226,=5.1762,=6.0245,=7.6580,=8.6158,=11.2156,=0.7758,=0.3679,=0.5911,=0.7110,=0.8482,=1.1086,=1.4999,=1.1803,=0.7309,=0.6332,=0.7726,=1.0442,=1.2311,=1.7101,=0.0453,=0.4178,=0.0309,=0.0401,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20222
="000992",全指金融,2011-08-02,=-0.0070,=5248.5600,=-0.1235,=8.0255,=0.4059,=5.9310,=7.1022,=8.2734,=9.0288,=11.6339,=0.7513,=0.2410,=0.6188,=0.7234,=0.9134,=1.1585,=1.5107,=2.0684,=0.7870,=1.1568,=1.4432,=1.8067,=2.0800,=2.6668,=0.0380,=0.6077,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="931446",东证红利低波,2020-04-21,=-0.0014,=3186.6500,=-0.0744,=8.0805,=0.6751,=5.1478,=6.1865,=7.1627,=8.5333,=11.0216,=0.7794,=0.5500,=0.5884,=0.6973,=0.7652,=0.8707,=1.2481,=1.4417,=0.9143,=0.5909,=0.7560,=0.8912,=1.3305,=1.5979,=0.0440,=0.3161,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=861
="000015",红利指数,2005-01-04,=-0.0016,=2979.1000,=-0.0193,=8.1516,=0.8212,=4.6646,=5.5108,=7.0887,=8.0570,=10.4439,=0.7794,=0.5352,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.3719,=0.8352,=0.7277,=0.8913,=1.1406,=1.3422,=1.6890,=0.0438,=0.2513,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14221
="399373",大盘价值,2010-01-04,=-0.0002,=7536.3600,=-0.1210,=8.1822,=0.4368,=5.4746,=6.8623,=8.3409,=9.1146,=11.9914,=0.8331,=0.2666,=0.6410,=0.8033,=0.9417,=1.1408,=1.5001,=1.0990,=0.7231,=0.5920,=0.7817,=0.9285,=1.1432,=1.4541,=0.0449,=0.5867,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=332
="000821",300红利,2012-07-20,=0.0003,=6216.8100,=-0.0683,=8.2012,=0.7215,=4.9998,=6.1944,=7.5620,=8.4656,=10.9286,=0.8032,=0.3276,=0.5725,=0.7140,=0.8659,=1.0796,=1.4919,=1.3034,=0.7721,=0.6098,=0.7993,=1.0660,=1.3215,=1.6963,=0.0464,=0.4648,=0.0319,=0.0422,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1001
="000151",上国红利,2012-07-20,=-0.0012,=1511.9900,=-0.0103,=8.2169,=0.8883,=4.5075,=5.3657,=6.9598,=7.8130,=10.0345,=0.7233,=0.4178,=0.5268,=0.6189,=0.7518,=0.9661,=1.3272,=1.0154,=0.3675,=0.6026,=0.8953,=1.0785,=1.3103,=1.6854,=0.0456,=0.2649,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=224
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0070,=3851.0400,=-0.0410,=8.2998,=0.4513,=4.8859,=6.8728,=8.8084,=11.6267,=16.1208,=0.7855,=0.3318,=0.5567,=0.7305,=0.8642,=1.1632,=1.3660,=0.8930,=0.3587,=0.5555,=0.7802,=0.9840,=1.3576,=1.5178,=0.0603,=0.6994,=0.0276,=0.0360,=0.0531,=0.0664,=0.1028,,=0.0951,,=35
="000063",上证周期,2010-02-03,=-0.0029,=3498.3500,=-0.1378,=8.3653,=0.4302,=5.4761,=7.1362,=8.5993,=9.4385,=12.4946,=0.8690,=0.2847,=0.6668,=0.8368,=0.9570,=1.1068,=1.4831,=1.4410,=0.7911,=0.8113,=1.0636,=1.2496,=1.4477,=1.7571,=0.0396,=0.5480,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="931644",800红利,2024-03-15,=-0.0016,=2409.1300,=-0.0561,=8.3657,=0.5045,=6.4729,=7.3469,=8.3541,=9.0470,=9.4757,=0.8103,=0.3244,=0.7001,=0.7715,=0.8577,=0.9066,=0.9431,=1.1716,=0.5544,=0.8423,=0.9271,=1.1417,=1.2933,=1.3602,=0.0462,=0.4421,=0.0416,=0.0431,=0.0472,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000824",国企红利,2012-07-20,=0.0002,=2016.0800,=-0.0495,=8.3678,=0.7837,=4.8847,=5.9406,=7.3386,=8.4421,=10.7823,=0.8067,=0.4639,=0.5610,=0.6880,=0.8236,=1.0592,=1.4469,=1.2065,=0.7441,=0.5370,=0.7016,=0.9867,=1.2552,=1.6834,=0.0453,=0.4026,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=946
="930955",红利低波100,2017-05-26,=0.0022,=10929.9700,=-0.0730,=8.4443,=0.7611,=5.0805,=6.0760,=7.4307,=8.6128,=11.5013,=0.8356,=0.5167,=0.5792,=0.6664,=0.8276,=0.9887,=1.3722,=1.4293,=0.8604,=0.5888,=0.7788,=0.9915,=1.3637,=1.7525,=0.0468,=0.4801,=0.0270,=0.0431,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2278
="930740",300红利LV,2018-12-04,=0.0039,=6698.7800,=-0.0656,=8.4743,=0.7686,=5.4153,=6.8324,=7.5320,=8.6603,=9.6903,=0.8214,=0.3715,=0.6159,=0.7732,=0.8565,=0.9456,=1.0604,=1.4820,=0.7985,=0.6725,=0.8576,=1.0796,=1.4914,=1.9253,=0.0459,=0.5448,=0.0370,=0.0418,=0.0453,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=624
="000919",300价值,2008-01-21,=-0.0048,=4846.0600,=-0.0888,=8.5528,=0.5583,=5.9577,=7.3283,=8.4456,=9.2438,=12.2376,=0.8536,=0.2176,=0.6917,=0.8489,=0.9372,=1.1480,=1.5388,=1.0630,=0.7227,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0425,=0.6086,=0.0265,=0.0360,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4325
="931848",800红利低波,2024-05-21,=0.0005,=3023.0400,=-0.0450,=8.5877,=0.2890,=7.4155,=8.2438,=9.0645,=9.4708,=9.7854,=0.8371,=0.1252,=0.7315,=0.8573,=0.9185,=0.9688,=1.0024,=1.5786,=0.9884,=1.1714,=1.2361,=1.3507,=1.3849,=1.6456,=0.0437,=0.4971,=0.0399,=0.0412,=0.0438,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=152
="000825",央企红利,2012-07-20,=0.0069,=3172.6000,=-0.0813,=8.6961,=0.8574,=4.7369,=6.0940,=7.3096,=8.4332,=10.5687,=0.8377,=0.4883,=0.5507,=0.6915,=0.8555,=0.9983,=1.3929,=1.1571,=0.6757,=0.6009,=0.8548,=1.0699,=1.2189,=1.7357,=0.0442,=0.2995,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=361
="399805",互联金融,2015-02-10,=-0.0017,=2758.3700,=-0.2833,=8.7876,=0.1001,=7.5943,=9.6783,=11.3896,=13.1628,=16.5816,=0.9164,=0.0927,=0.7644,=1.0374,=1.4011,=1.7203,=2.0317,=1.6895,=0.6494,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0371,=0.9159,=0.0145,=0.0184,=0.0235,=0.0336,=0.0507,=0.0238,=0.0940,=0.0248,=328
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0036,=8384.0800,=-0.1140,=8.9867,=0.4793,=5.7712,=7.9406,=9.0795,=10.2891,=13.0207,=0.9790,=0.2555,=0.7256,=0.9442,=1.0794,=1.2097,=1.5098,=1.6262,=0.6962,=0.9123,=1.1584,=1.4324,=1.7362,=2.4187,=0.0369,=0.5028,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="932305",智选高股息,2024-09-30,=-0.0009,=10878.5100,=-0.0252,=9.0024,=0.6308,=7.0143,=7.4959,=8.3590,=9.4240,=10.9391,=1.0169,=0.3692,=0.8750,=0.9245,=1.0501,=1.0832,=1.1675,=0.4968,=0.0210,=0.4805,=0.7251,=0.7768,=1.2724,=1.3342,=0.0630,=0.4346,=0.0457,=0.0594,=0.0642,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=340
="931722",国新港股通央企红利,2023-09-13,=0.0013,=1250.8100,=-0.0508,=9.0190,=0.7630,=5.5040,=6.7070,=7.7433,=9.4557,=10.8173,=0.8188,=0.4827,=0.6213,=0.7359,=0.8241,=0.9089,=1.0298,=0.5618,=0.6575,=0.3100,=0.3821,=0.4746,=0.6106,=0.6918,=0.0564,=0.1329,=0.0469,=0.0572,=0.0617,=0.0689,=0.0823,,=0.0875,,=361
="000968",300周期,2010-05-28,=-0.0040,=3970.3700,=-0.1272,=9.0231,=0.4668,=6.1174,=7.8172,=9.1349,=10.2896,=13.3562,=0.8981,=0.2699,=0.7021,=0.8484,=1.0008,=1.1769,=1.5550,=1.4865,=0.7907,=0.8459,=1.0834,=1.2650,=1.4960,=1.8297,=0.0374,=0.6131,=0.0230,=0.0318,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="931479",证券保险,2020-05-06,=-0.0146,=916.1600,=-0.1379,=9.1145,=0.0306,=8.4973,=11.7617,=13.4328,=15.5079,=21.1012,=1.2306,=0.2152,=1.0296,=1.2180,=1.3732,=1.5629,=2.2844,=1.6617,=0.6676,=1.0318,=1.2749,=1.4620,=1.7876,=2.2879,=0.0294,=0.8348,=0.0162,=0.0225,=0.0250,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=43
="H30356",800价值,2014-06-09,=-0.0038,=6046.3100,=-0.0903,=9.1337,=0.5324,=6.4024,=7.7020,=9.0513,=9.9465,=13.4784,=0.8993,=0.2785,=0.7030,=0.8633,=0.9861,=1.1676,=1.6287,=1.0182,=0.7388,=0.5868,=0.7395,=0.8837,=1.0827,=1.3738,=0.0412,=0.6449,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=33
="H30035",300非银,2012-12-21,=-0.0125,=9398.4100,=-0.1573,=9.2336,=0.0152,=8.6966,=12.8705,=15.1675,=19.3628,=26.3489,=1.2453,=0.1294,=1.0544,=1.3059,=1.6186,=2.0481,=2.4387,=1.6709,=0.4751,=1.0410,=1.4185,=1.7107,=1.9729,=2.3917,=0.0288,=0.8974,=0.0124,=0.0164,=0.0221,=0.0256,=0.0352,=0.0253,=0.1294,=0.0297,=1221
="000925",基本面50,2009-02-26,=-0.0014,=4071.1500,=-0.1185,=9.2422,=0.5373,=6.2635,=7.9688,=9.1378,=10.0957,=12.7955,=0.9573,=0.3173,=0.7306,=0.9013,=1.0525,=1.1921,=1.5728,=1.0189,=0.6172,=0.6037,=0.7864,=0.9668,=1.1046,=1.4866,=0.0397,=0.6275,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4556
="932153",港股通价值策略,2025-04-30,=0.0045,=1062.0100,=0.0107,=9.3297,=0.1502,=8.1696,=9.5755,=10.1016,=10.3897,=10.9237,=0.7817,=0.1229,=0.7012,=0.8197,=0.8792,=0.9015,=0.9365,=0.9481,=0.1741,=0.8168,=0.9602,=1.0300,=1.0636,=1.1126,=0.0454,=0.8191,=0.0397,=0.0412,=0.0425,=0.0450,=0.0538,,=0.0812,,=14
="932422",A500红利低波,2025-04-09,=0.0025,=2888.3500,=-0.0692,=9.3402,=0.0395,=9.0426,=9.8001,=10.0523,=10.2253,=10.5846,=0.9146,=0.0428,=0.8811,=1.0115,=1.0402,=1.0558,=1.0978,=1.2906,=0.1842,=1.2431,=1.2931,=1.4096,=1.4693,=1.5336,=0.0451,=0.9572,=0.0388,=0.0403,=0.0413,=0.0431,=0.0466,=0.0241,=0.0948,,=352
