指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931024",港股通非银,2017-11-06,=-0.0029,=4120.0793,=-0.0404,=7.6656,=0.0321,=6.7549,=8.7124,=11.3439,=13.3772,=22.4310,=1.0880,=0.5444,=0.6237,=0.8463,=1.0470,=1.2262,=1.7592,=1.2931,=0.8470,=0.5870,=0.8736,=1.0088,=1.2078,=2.2002,,=0.1136,,=0.0382,=186
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0058,=3004.9000,=0.0798,=7.7115,=0.9829,=3.7550,=5.0437,=5.7966,=6.6528,=7.9027,=0.7930,=0.9817,=0.4590,=0.5776,=0.6380,=0.7320,=0.8175,=1.1731,=0.9774,=0.5101,=0.6872,=0.7934,=0.9017,=1.2126,,=0.1004,,=0.0491,=275
="987016",港股通红利低波,2021-11-18,,,=0.1408,=7.7645,=0.9907,=3.4544,=4.2898,=4.8754,=6.5942,=7.8983,=0.7330,=0.9991,=0.4152,=0.4845,=0.5369,=0.6369,=0.7398,=1.2606,=0.9907,=0.5827,=0.6583,=0.7882,=1.0624,=1.2881,,=0.0953,,=0.0506,=124
="H11140",香港红利,2009-07-23,=-0.0106,=4101.4600,=0.1233,=7.8525,=0.7804,=3.0693,=4.4554,=5.9842,=8.3495,=13.9623,=0.7588,=0.6953,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.2455,=0.7257,=0.5431,=0.7464,=0.9724,=1.5421,=2.1349,,=0.0985,,=0.0510,=29
="000914",300金融,2007-07-02,=-0.0025,=6155.1300,=-0.0838,=7.9289,=0.5379,=5.2769,=6.6022,=7.8278,=8.6017,=11.3863,=0.7831,=0.2939,=0.5962,=0.7048,=0.9222,=1.1336,=1.4919,=2.1721,=0.8611,=1.1210,=1.4310,=1.8123,=2.0802,=2.7052,=0.0748,=0.0919,=0.0740,=0.0378,=339
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0057,=4726.5500,=0.0579,=7.9340,=0.8954,=3.5572,=4.6368,=5.9632,=7.1415,=9.5068,=0.7284,=0.7355,=0.3828,=0.4847,=0.5773,=0.8170,=1.1073,=0.9510,=0.5910,=0.4386,=0.6509,=0.8429,=1.4204,=2.0623,,=0.0887,,=0.0517,=1458
="H30270",红利价值,2013-12-19,=-0.0001,=9881.1900,=0.0366,=8.0766,=0.7809,=4.4543,=5.4259,=6.7392,=8.7414,=13.0955,=0.8251,=0.6454,=0.5256,=0.6480,=0.7610,=1.2546,=1.7317,=1.6347,=0.9978,=0.5854,=0.8105,=0.9951,=1.2705,=1.6504,=0.0717,=0.0975,=0.0748,=0.0414,=179
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0116,=1384.5700,=0.0855,=8.1755,=0.8651,=3.6777,=4.8612,=6.6082,=7.7805,=10.6953,=0.7667,=0.6591,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1868,=0.6493,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,=0.0935,,=0.0507,=909
="931157",SHS红利成长LV,2019-04-25,=-0.0001,=7608.7800,=0.0207,=8.2164,=0.7627,=4.1261,=5.5803,=6.8841,=8.3491,=11.5318,=0.8450,=0.6339,=0.5154,=0.6250,=0.8086,=0.9290,=1.5888,=1.6163,=0.9927,=0.5018,=0.7081,=1.0307,=1.3884,=1.6333,,=0.0965,,=0.0467,=306
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0079,=2786.5200,=0.1246,=8.2214,=0.9956,=3.8979,=4.9448,=5.8351,=7.1392,=8.2882,=0.7471,=0.9479,=0.4277,=0.5163,=0.5749,=0.6769,=0.8197,=1.2742,=0.9718,=0.5333,=0.6960,=0.8698,=1.1132,=1.3442,,=0.0917,,=0.0497,=482
="000934",中证金融,2009-07-03,=-0.0013,=5774.1700,=-0.0790,=8.2263,=0.5573,=5.7083,=6.8944,=8.0735,=8.8714,=11.5527,=0.7942,=0.2865,=0.6117,=0.7181,=0.9284,=1.1495,=1.5017,=2.1647,=0.8619,=1.1467,=1.4503,=1.8024,=2.0688,=2.6696,=0.0733,=0.0889,=0.0723,=0.0368,=1150
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0039,=3885.0800,=0.0807,=8.2972,=0.9691,=4.9972,=5.5345,=6.0761,=7.6145,=8.5137,=0.8152,=0.9889,=0.5264,=0.5913,=0.6292,=0.7457,=0.8235,=0.9898,=0.9630,=0.5404,=0.5925,=0.6616,=0.8465,=1.0198,,=0.0966,,=0.0467,=108
="930914",港股通高股息,2016-11-25,=-0.0144,=5380.5418,=0.0941,=8.3220,=0.8731,=3.4280,=4.4118,=5.8813,=7.7614,=11.1979,=0.8078,=0.7504,=0.3979,=0.5010,=0.6123,=0.8536,=1.1764,=1.2934,=0.8312,=0.5144,=0.6995,=0.9203,=1.2452,=2.2126,,=0.1000,,=0.0500,=677
="932596",港股通红利低波,2016-02-04,=-0.0058,=4335.4500,=0.1177,=8.3315,=0.8951,=7.4451,=7.8127,=8.0965,=8.2874,=8.5745,=0.7853,=0.9930,=0.6528,=0.6877,=0.7171,=0.7595,=0.7910,=1.3642,=0.8112,=1.2161,=1.2762,=1.3247,=1.3627,=1.4099,,,,=0.0483,=79
="930992",沪港深红利低波,2017-06-28,,,=0.0436,=8.3443,=0.9858,=4.0130,=5.1287,=5.8326,=7.5425,=8.5012,=0.7874,=0.9991,=0.4277,=0.5363,=0.5887,=0.7060,=0.7926,=1.2153,=0.8642,=0.4496,=0.5986,=0.8151,=1.1716,=1.3912,,=0.0942,,=0.0489,=25
="000992",全指金融,2011-08-02,=-0.0007,=5533.5800,=-0.0759,=8.4448,=0.5709,=5.9310,=7.1022,=8.2461,=9.0288,=11.6339,=0.7969,=0.2918,=0.6188,=0.7234,=0.9378,=1.1616,=1.5107,=2.1465,=0.8537,=1.1568,=1.4432,=1.8065,=2.0669,=2.6668,=0.0720,=0.0851,=0.0697,=0.0362,=2698
="000151",上国红利,2012-07-20,=-0.0008,=1613.5400,=0.0562,=8.5035,=0.9555,=4.5075,=5.3657,=6.9188,=7.6355,=10.0345,=0.7747,=0.5400,=0.5268,=0.6189,=0.7557,=0.9661,=1.3272,=1.0766,=0.4790,=0.6026,=0.8953,=1.0954,=1.3107,=1.6854,=0.0766,=0.0931,=0.0685,=0.0432,=204
="000029",180价值,2009-01-09,=-0.0043,=4243.5900,=-0.0471,=8.5171,=0.8063,=5.6894,=6.9075,=7.8865,=8.5001,=10.8138,=0.8349,=0.3339,=0.6666,=0.8069,=0.8639,=1.0653,=1.4433,=1.1042,=0.8875,=0.6198,=0.7825,=0.9448,=1.0658,=1.4032,=0.0720,=0.0955,=0.0779,=0.0400,=554
="H30269",红利低波,2013-12-19,=-0.0041,=11418.6500,=0.0159,=8.5189,=0.7906,=4.5638,=5.5488,=6.8314,=9.4786,=14.4342,=0.8728,=0.6068,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6448,=0.9979,=0.6111,=0.8850,=1.0977,=1.4134,=1.6585,=0.0718,=0.0970,=0.0686,=0.0429,=4008
="H50040",上红低波,2014-03-21,=-0.0034,=11321.5300,=0.0267,=8.5489,=0.7947,=4.6938,=5.9512,=7.0458,=9.6645,=14.3118,=0.8640,=0.5783,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6619,=0.9975,=0.6380,=0.8684,=1.2018,=1.3957,=1.6758,=0.0737,=0.0983,=0.0721,=0.0422,=345
="931446",东证红利低波,2020-04-21,=0.0001,=3470.0500,=0.0079,=8.5756,=0.8159,=5.1478,=6.1610,=7.0889,=8.5363,=11.0216,=0.8257,=0.7137,=0.5884,=0.6943,=0.7621,=0.8748,=1.2481,=1.5535,=0.9838,=0.5909,=0.7522,=0.8818,=1.3084,=1.5979,=0.0725,=0.0941,=0.0749,=0.0420,=792
="000922",中证红利,2008-05-26,=-0.0001,=5752.3753,=0.0451,=8.6918,=0.8236,=5.1762,=6.0245,=7.6568,=8.6047,=11.2156,=0.8597,=0.5045,=0.5911,=0.7110,=0.8573,=1.1086,=1.4999,=1.2952,=0.9118,=0.6332,=0.7726,=1.0442,=1.2188,=1.7101,=0.0673,=0.0937,=0.0683,=0.0418,=19877
="931130",红利成长低波,2018-12-04,=-0.0029,=24195.6500,=0.0203,=8.7175,=0.7981,=4.4465,=5.5704,=7.7539,=8.7298,=11.5512,=0.8744,=0.3993,=0.5279,=0.6233,=0.9025,=1.0337,=1.5803,=1.9323,=0.8065,=0.3109,=0.8125,=1.3161,=1.9158,=2.5957,=0.0647,=0.0980,=0.0458,=0.0423,=139
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0117,=5168.9700,=0.1130,=8.7927,=0.9859,=4.2457,=4.7081,=5.7438,=7.5860,=8.9197,=0.8045,=0.9916,=0.4429,=0.4976,=0.5770,=0.7319,=0.8114,=1.1114,=0.9719,=0.6036,=0.6714,=0.8702,=1.0049,=1.1417,,=0.0936,,=0.0516,=82
="000821",300红利,2012-07-20,=-0.0027,=6780.1305,=0.0162,=8.8412,=0.8969,=4.9998,=6.1944,=7.5608,=8.4078,=10.9286,=0.8745,=0.4988,=0.5725,=0.7140,=0.8745,=1.0796,=1.4919,=1.4343,=0.9505,=0.6098,=0.7993,=1.0625,=1.3116,=1.6963,=0.0719,=0.0964,=0.0719,=0.0427,=984
="000015",红利指数,2005-01-04,=0.0002,=3261.7000,=0.0738,=8.8662,=0.9711,=4.6646,=5.5108,=7.0876,=7.9968,=10.4439,=0.8598,=0.6117,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.5040,=0.9695,=0.7277,=0.8913,=1.1286,=1.3246,=1.6890,=0.0627,=0.0940,=0.0675,=0.0406,=14118
="000063",上证周期,2010-02-03,=-0.0038,=3843.5300,=-0.0527,=9.0680,=0.6863,=5.4761,=7.1362,=8.5649,=9.4385,=12.4946,=0.9457,=0.4481,=0.6668,=0.8368,=0.9640,=1.1068,=1.4831,=1.6165,=0.9596,=0.8113,=1.0636,=1.2494,=1.4310,=1.7571,=0.0797,=0.1019,=0.0808,=0.0366,=206
="000824",国企红利,2012-07-20,=-0.0004,=2218.7692,=0.0460,=9.0714,=0.9625,=4.8847,=5.9406,=7.3386,=8.3617,=10.7823,=0.8845,=0.5969,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3296,=0.9023,=0.5370,=0.7016,=0.9865,=1.2388,=1.6834,=0.0686,=0.0944,=0.0718,=0.0418,=936
="931644",800红利,2024-03-15,=-0.0010,=2669.1800,=0.0458,=9.1098,=0.8622,=6.4729,=7.2992,=8.1924,=9.0505,=9.4757,=0.8986,=0.7185,=0.7001,=0.7678,=0.8574,=0.9086,=0.9431,=1.3338,=0.9764,=0.8423,=0.9212,=1.1113,=1.2794,=1.3504,=0.0715,=0.0955,=0.0722,=0.0429,=29
="931479",证券保险,2020-05-06,=0.0055,=926.3700,=-0.1283,=9.1376,=0.0097,=8.7385,=11.9693,=13.5459,=15.5543,=21.1012,=1.2671,=0.2628,=1.0296,=1.2296,=1.3836,=1.5757,=2.2844,=1.6652,=0.6715,=1.0318,=1.2698,=1.4481,=1.7926,=2.2879,=0.1244,=0.1142,=0.0972,=0.0289,=22
="930955",红利低波100,2017-05-26,=-0.0028,=11934.2796,=0.0121,=9.1563,=0.8607,=5.0805,=6.0602,=7.3950,=8.5561,=11.5013,=0.9188,=0.6714,=0.5792,=0.6655,=0.8243,=0.9921,=1.3722,=1.3862,=0.8339,=0.5888,=0.7762,=0.9869,=1.3161,=1.7525,=0.0751,=0.0936,=0.0714,=0.0443,=2016
="399373",大盘价值,2010-01-04,=-0.0043,=8236.4000,=-0.0394,=9.1948,=0.8256,=5.4746,=6.8623,=8.3403,=9.1122,=11.9914,=0.9379,=0.4707,=0.6410,=0.8033,=0.9487,=1.1408,=1.5001,=1.1699,=0.8685,=0.5920,=0.7817,=0.9284,=1.1384,=1.4541,=0.0763,=0.0969,=0.0766,=0.0418,=326
="000919",300价值,2008-01-21,=-0.0033,=5171.0338,=-0.0277,=9.2428,=0.8017,=5.9577,=7.3283,=8.4437,=9.2365,=12.2376,=0.9296,=0.4526,=0.6917,=0.8497,=0.9431,=1.1480,=1.5388,=1.1312,=0.8664,=0.6314,=0.7861,=0.9060,=1.1036,=1.3421,=0.0752,=0.0968,=0.0773,=0.0395,=4308
="930740",300红利LV,2018-12-04,=-0.0043,=7252.6322,=0.0117,=9.2764,=0.9452,=5.4153,=6.8223,=7.5008,=8.5908,=9.6903,=0.9401,=0.7662,=0.6159,=0.7702,=0.8556,=0.9465,=1.0604,=1.4075,=0.7567,=0.6725,=0.8550,=1.0756,=1.5110,=1.9253,=0.0682,=0.0943,=0.0707,=0.0419,=603
="H30035",300非银,2012-12-21,=0.0045,=9673.2900,=-0.1327,=9.3959,=0.0054,=9.0295,=13.0547,=15.1688,=19.3628,=26.3489,=1.2917,=0.1608,=1.0544,=1.3213,=1.6372,=2.0481,=2.4387,=1.7032,=0.4847,=1.0410,=1.4185,=1.7216,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0282,=1185
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0016,=4367.4800,=0.0877,=9.4462,=0.6160,=4.8859,=6.8728,=8.8773,=12.0446,=16.1208,=0.8940,=0.5551,=0.5567,=0.7305,=0.8673,=1.1764,=1.3660,=1.0105,=0.5469,=0.5555,=0.7802,=0.9883,=1.3608,=1.5178,,=0.0950,,=0.0535,=32
="000825",央企红利,2012-07-20,=-0.0086,=3566.5939,=0.0328,=9.4933,=0.9856,=4.7369,=6.0940,=7.3075,=8.3390,=10.5687,=0.9187,=0.6447,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2557,=0.8813,=0.6009,=0.8548,=1.0576,=1.2132,=1.7357,=0.0695,=0.0951,=0.0705,=0.0409,=316
="931848",800红利低波,2024-05-21,=-0.0036,=3271.3400,=0.0335,=9.5954,=0.9227,=7.4155,=8.1723,=9.0370,=9.4790,=9.7854,=0.9656,=0.7425,=0.7315,=0.8585,=0.9187,=0.9712,=1.0024,=1.3907,=0.8562,=1.1714,=1.2306,=1.3441,=1.3819,=1.5428,=0.0727,=0.0933,=0.0737,=0.0413,=137
="931069",中金300,2018-02-14,=0.0001,=4944.7108,=-0.0119,=9.7582,=0.6259,=5.9518,=7.5085,=9.2762,=10.5081,=13.6164,=0.9953,=0.3589,=0.7377,=0.9203,=1.0982,=1.3585,=1.8328,=1.4156,=0.8763,=0.6656,=0.8617,=1.1125,=1.3218,=1.7542,=0.0767,=0.1056,=0.0771,=0.0389,=89
="399966",800证保,2012-12-21,=0.0055,=5802.1200,=-0.1226,=9.8572,=0.0062,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.2970,=0.1653,=1.0619,=1.3245,=1.6217,=2.0408,=2.4366,=1.8362,=0.5589,=1.1634,=1.5249,=1.7799,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0270,=169
="H30588",中证证保,2015-02-02,=0.0055,=985.3600,=-0.1225,=9.8651,=0.0062,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.2958,=0.1624,=1.0752,=1.3252,=1.6300,=2.0366,=2.4238,=1.8388,=0.5812,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0270,=465
="000968",300周期,2010-05-28,,,=-0.0321,=9.8786,=0.7176,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9845,=0.4353,=0.7021,=0.8484,=1.0111,=1.1785,=1.5550,=1.6293,=0.9678,=0.8459,=1.0834,=1.2645,=1.4731,=1.8297,=0.0764,=0.0962,=0.0777,=0.0346,=98
="H30356",800价值,2014-06-09,=-0.0028,=6537.1900,=-0.0164,=9.9691,=0.8043,=6.4024,=7.6881,=9.0307,=9.9527,=13.4784,=0.9933,=0.5095,=0.7030,=0.8620,=0.9896,=1.1749,=1.6287,=1.1069,=0.8455,=0.5868,=0.7376,=0.8808,=1.0809,=1.3738,=0.0737,=0.0946,=0.0754,=0.0378,=31
="399805",互联金融,2015-02-10,=0.0111,=3428.5600,=-0.1092,=10.0541,=0.2358,=7.5943,=9.7864,=11.4844,=13.1628,=16.5816,=1.0458,=0.1884,=0.7644,=1.0535,=1.4317,=1.7306,=2.0317,=1.8705,=0.8784,=1.1667,=1.4082,=1.6147,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0326,=326
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0169,=9266.5200,=-0.0207,=10.1029,=0.7517,=5.7712,=7.9069,=9.0019,=10.2891,=13.0207,=1.1294,=0.6607,=0.7256,=0.9400,=1.0770,=1.2097,=1.5098,=1.7852,=0.8541,=0.9123,=1.1461,=1.4074,=1.7263,=2.4187,,=0.1056,,=0.0335,=264
="950090",50AH优选,2015-12-10,=-0.0021,=6104.5200,=-0.0129,=10.1536,=0.8837,=6.3188,=7.9040,=8.6315,=9.7940,=13.5010,=1.0938,=0.7124,=0.7914,=0.9484,=1.0268,=1.1246,=1.5403,=1.3684,=0.9682,=0.6574,=0.8467,=0.9489,=1.0570,=1.4553,,=0.1029,,=0.0362,=1997
="000042",上证央企,2009-03-30,=-0.0048,=1761.3000,=-0.0276,=10.1720,=0.8401,=6.3284,=7.8863,=9.1446,=10.0429,=12.9577,=1.0051,=0.5577,=0.7230,=0.8871,=0.9895,=1.1137,=1.4812,=1.3161,=0.9847,=0.6569,=0.8569,=0.9755,=1.1310,=1.3891,=0.0740,=0.0970,=0.0773,=0.0361,=381
="399550",央视50,2012-06-06,=0.0028,=8278.9400,=0.0231,=10.2068,=0.8211,=6.8960,=8.2649,=9.2726,=10.1417,=13.0561,=1.0291,=0.2411,=0.8649,=1.0170,=1.2376,=1.4261,=1.8564,=2.1240,=0.9031,=1.3448,=1.6506,=1.8056,=2.0429,=2.5217,=0.0768,=0.1002,=0.0803,=0.0392,=2261
="932422",A500红利低波,2025-04-09,=-0.0042,=3125.0300,=0.0071,=10.2080,=0.7291,=9.5190,=9.8757,=10.0965,=10.2376,=10.5846,=1.0476,=0.5936,=0.9943,=1.0295,=1.0441,=1.0586,=1.0978,=1.3175,=0.2470,=1.2431,=1.3098,=1.4371,=1.4750,=1.5336,=0.0682,,,=0.0410,=285
="000925",基本面50,2009-02-26,=-0.0036,=4412.4713,=-0.0446,=10.2343,=0.8475,=6.2635,=7.9688,=9.0777,=10.0727,=12.7955,=1.0240,=0.4200,=0.7306,=0.9013,=1.0575,=1.1921,=1.5728,=1.1026,=0.7980,=0.6037,=0.7864,=0.9667,=1.1031,=1.4866,=0.0747,=0.0947,=0.0771,=0.0368,=4542
="930723",沪港深F100,2015-08-05,=-0.0063,=5136.1126,=0.0087,=10.2753,=0.8362,=5.4557,=7.5706,=8.9886,=10.1525,=13.1279,=1.0301,=0.5667,=0.6469,=0.8476,=1.0095,=1.1160,=1.4626,=1.3242,=0.8714,=0.6039,=0.8632,=1.0746,=1.2833,=1.6654,,=0.0980,,=0.0378,=151
="932305",智选高股息,2024-09-30,=0.0031,=12134.6100,=0.0873,=10.3042,=0.9947,=7.0143,=7.4717,=8.3142,=9.2988,=10.4630,=1.0940,=0.8613,=0.8750,=0.9214,=1.0483,=1.0858,=1.1675,=0.8299,=0.5787,=0.7106,=0.7297,=0.7889,=1.2772,=1.3342,=0.0813,=0.1049,=0.0838,=0.0496,=269
="399995",基建工程,2015-03-12,=-0.0017,=4068.1800,=0.0414,=10.3502,=0.7655,=5.8673,=7.3439,=8.2792,=11.7996,=18.8590,=0.7177,=0.1570,=0.5815,=0.7314,=0.9064,=1.4396,=2.1834,=0.1986,=0.4213,=0.1368,=0.1788,=0.2055,=0.3541,=0.5478,=0.0444,=0.0704,=0.0520,=0.0251,=2686
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0158,=12685.7200,=-0.0124,=10.3553,=0.8399,=6.0524,=7.8757,=8.6173,=10.0136,=15.8114,=1.1128,=0.7240,=0.6924,=0.8918,=1.0013,=1.1579,=1.7191,=1.4519,=0.8142,=0.7846,=0.9946,=1.0838,=1.4337,=2.0876,,=0.1073,,=0.0336,=91
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0159,=8801.7800,=-0.0126,=10.4079,=0.8409,=6.0524,=7.8791,=8.6337,=10.0449,=15.8114,=1.1171,=0.7265,=0.6924,=0.8914,=1.0032,=1.1595,=1.7191,=1.4578,=0.8160,=0.7849,=0.9953,=1.0838,=1.4384,=2.0876,,=0.1073,,=0.0334,=4737
="000806",消费服务,2012-02-10,=0.0004,=8086.9805,=-0.0399,=10.4418,=0.3710,=8.8952,=10.0097,=10.8057,=11.8704,=17.0971,=1.1358,=0.1035,=1.0009,=1.2006,=1.3538,=1.5460,=2.0145,=2.2524,=0.6772,=1.6526,=1.9444,=2.1138,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0354,=416
="932431",300质量,2025-03-18,=-0.0060,=2037.0100,=-0.0046,=10.4987,=0.9812,=9.4685,=9.9660,=10.1350,=10.2989,=10.5549,=1.1413,=0.7143,=1.0727,=1.1138,=1.1313,=1.1459,=1.1853,=2.2413,=0.7820,=2.0194,=2.1532,=2.2032,=2.2448,=2.3259,=0.0794,,,=0.0352,=5
="931375",300质量低波,2019-11-25,=-0.0019,=17198.9500,=0.0142,=10.5133,=0.4201,=6.4946,=8.1391,=11.4851,=13.5723,=22.0532,=1.3417,=0.4098,=0.8054,=1.0793,=1.5674,=2.0807,=3.3245,=1.8443,=0.6411,=1.0044,=1.3197,=1.6630,=2.0957,=2.5370,=0.0993,=0.1354,=0.0949,=0.0308,=110
="932153",港股通价值策略,2025-04-30,=-0.0062,=1136.1100,=0.0812,=10.5380,=0.9042,=8.1696,=9.6368,=10.1036,=10.3844,=10.9237,=0.9196,=0.9458,=0.7012,=0.8313,=0.8808,=0.9018,=0.9365,=1.0662,=0.8250,=0.8168,=0.9621,=1.0299,=1.0640,=1.1126,,,,=0.0405,=8
="399371",国证价值,2010-01-04,=-0.0012,=7316.1100,=0.0157,=10.5487,=0.8244,=6.4728,=7.8356,=9.0964,=10.4001,=13.0475,=1.0359,=0.5705,=0.7249,=0.8967,=1.0117,=1.2365,=1.5675,=1.1012,=0.8054,=0.5764,=0.7536,=0.8693,=1.0960,=1.3812,=0.0736,=0.0927,=0.0763,=0.0380,=123
="932450",香港现金流,2025-02-28,=-0.0053,=1990.6200,=-0.0100,=10.5563,=0.9468,=6.6300,=8.0026,=9.7443,=10.2544,=10.7140,=0.8536,=0.0851,=0.8268,=0.8684,=1.2108,=1.2950,=1.5038,=0.5209,=0.0496,=0.5032,=0.5354,=0.9170,=1.0567,=1.2561,,,,=0.0417,=6
