指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="H30588",中证证保,2015-02-02,=-0.0036,=919.4500,=-0.1812,=9.2130,=0,=9.2130,=13.6487,=16.0874,=19.5891,=27.6808,=1.1650,=0.0491,=1.0752,=1.3115,=1.6159,=2.0366,=2.4238,=1.7147,=0.4448,=1.1673,=1.5178,=1.7651,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0294,=468
="000825",央企红利,2012-07-20,=0.0002,=3439.0800,=-0.0041,=9.2313,=0.9497,=4.7369,=6.0940,=7.3075,=8.3789,=10.5687,=0.8824,=0.5548,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2283,=0.8207,=0.6009,=0.8548,=1.0636,=1.2178,=1.7357,=0.0224,=0.0902,=0.0228,=0.0416,=342
="931848",800红利低波,2024-05-21,=-0.0056,=3213.4000,=0.0152,=9.3123,=0.6343,=7.4155,=8.2149,=9.0828,=9.4803,=9.7854,=0.9209,=0.5051,=0.7315,=0.8622,=0.9203,=0.9704,=1.0024,=1.3528,=0.5414,=1.1714,=1.2333,=1.3481,=1.3824,=1.5428,=0.0237,=0.0929,=0.0230,=0.0423,=144
="000968",300周期,2010-05-28,=-0.0009,=4111.0100,=-0.0963,=9.3181,=0.5420,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9161,=0.3116,=0.7021,=0.8484,=1.0048,=1.1784,=1.5550,=1.5394,=0.8533,=0.8459,=1.0834,=1.2645,=1.4906,=1.8297,=0.0243,=0.0922,=0.0244,=0.0363,=98
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0152,=4353.3700,=0.0841,=9.3242,=0.5881,=4.8859,=6.8728,=8.8780,=11.8020,=16.1208,=0.8824,=0.5309,=0.5567,=0.7305,=0.8673,=1.1708,=1.3660,=1.0032,=0.5297,=0.5555,=0.7802,=0.9883,=1.3586,=1.5178,,=0.0951,,=0.0537,=33
="932305",智选高股息,2024-09-30,=-0.0019,=11870.2200,=0.0636,=9.5660,=0.8317,=7.0143,=7.4852,=8.3401,=9.4229,=10.9391,=1.0531,=0.5149,=0.8750,=0.9236,=1.0525,=1.0856,=1.1675,=0.5279,=0.0025,=0.5232,=0.7280,=0.7842,=1.2758,=1.3342,=0.0253,=0.1000,=0.0324,=0.0593,=307
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0072,=8851.6100,=-0.0646,=9.5838,=0.6210,=5.7712,=7.9342,=9.0608,=10.2891,=13.0207,=1.0440,=0.3932,=0.7256,=0.9437,=1.0794,=1.2097,=1.5098,=1.6849,=0.7608,=0.9123,=1.1532,=1.4178,=1.7362,=2.4187,,=0.1051,,=0.0344,=270
="H30356",800价值,2014-06-09,=-0.0023,=6309.3700,=-0.0507,=9.6647,=0.6967,=6.4024,=7.6960,=9.0457,=9.9531,=13.4784,=0.9416,=0.4025,=0.7030,=0.8627,=0.9880,=1.1717,=1.6287,=1.0733,=0.7850,=0.5868,=0.7388,=0.8827,=1.0833,=1.3738,=0.0232,=0.0908,=0.0237,=0.0386,=32
="932422",A500红利低波,2025-04-09,=0.0018,=3005.2800,=-0.0315,=9.7921,=0.1429,=9.5190,=9.8705,=10.0817,=10.2346,=10.5846,=0.9918,=0.0286,=0.9733,=1.0257,=1.0422,=1.0567,=1.0978,=1.2723,=0.0750,=1.2431,=1.3018,=1.4243,=1.4724,=1.5336,=0.0241,=0.0948,,=0.0423,=317
="931375",300质量低波,2019-11-25,=-0.0139,=15637.6200,=-0.0779,=9.8303,=0.3808,=6.4946,=8.1607,=11.3961,=13.5605,=22.0532,=1.2337,=0.3909,=0.8054,=1.0806,=1.5552,=2.0732,=3.3245,=1.7181,=0.5440,=1.0044,=1.3252,=1.6704,=2.0932,=2.5370,=0.0279,=0.1211,=0.0298,=0.0328,=111
="930723",沪港深F100,2015-08-05,=0,=4985.5000,=-0.0209,=9.8434,=0.6841,=5.4557,=7.5729,=9.0281,=10.1685,=13.1279,=0.9694,=0.4263,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.2728,=0.7726,=0.6039,=0.8635,=1.0798,=1.2883,=1.6654,,=0.0918,,=0.0388,=151
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0076,=12166.5700,=-0.0528,=9.8617,=0.7728,=6.0524,=7.9071,=8.6553,=10.0571,=15.8114,=1.0310,=0.5697,=0.6924,=0.8956,=1.0068,=1.1579,=1.7191,=1.3737,=0.7511,=0.8034,=0.9985,=1.0890,=1.4384,=2.0876,,=0.1052,,=0.0345,=93
="950090",50AH优选,2015-12-10,=-0.0103,=5988.7000,=-0.0316,=9.8779,=0.8147,=6.3188,=7.9116,=8.6519,=9.8356,=13.5010,=1.0342,=0.5185,=0.7914,=0.9495,=1.0281,=1.1239,=1.5403,=1.3355,=0.9396,=0.6574,=0.8480,=0.9513,=1.0624,=1.4553,,=0.1007,,=0.0368,=1999
="931069",中金300,2018-02-14,=-0.0043,=4710.1300,=-0.0588,=9.8969,=0.6667,=5.9518,=7.5538,=9.2890,=10.4990,=13.6164,=1.0263,=0.4090,=0.7377,=0.9219,=1.0898,=1.3549,=1.8328,=1.3266,=0.7950,=0.6656,=0.8674,=1.1144,=1.3293,=1.7542,=0.0231,=0.0958,=0.0284,=0.0385,=93
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0077,=8436.6300,=-0.0535,=9.8982,=0.7766,=6.0524,=7.9073,=8.6642,=10.0791,=15.8114,=1.0343,=0.5696,=0.6924,=0.8958,=1.0077,=1.1595,=1.7191,=1.3776,=0.7514,=0.8037,=0.9994,=1.0891,=1.4420,=2.0876,,=0.1052,,=0.0343,=4751
="000042",上证央企,2009-03-30,=-0.0020,=1726.2300,=-0.0470,=9.8990,=0.7378,=6.3284,=7.8863,=9.1810,=10.0542,=12.9577,=0.9640,=0.4291,=0.7230,=0.8871,=0.9857,=1.1137,=1.4812,=1.2820,=0.9489,=0.6569,=0.8569,=0.9782,=1.1367,=1.3891,=0.0224,=0.0920,=0.0234,=0.0368,=385
="932153",港股通价值策略,2025-04-30,=-0.0115,=1113.5200,=0.0597,=9.9460,=0.2852,=8.1696,=9.7411,=10.1328,=10.3998,=10.9237,=0.8611,=0.2704,=0.7012,=0.8414,=0.8818,=0.9026,=0.9365,=1.0197,=0.3630,=0.8168,=0.9767,=1.0350,=1.0644,=1.1126,,=0.0812,,=0.0418,=9
="932431",300质量,2025-03-18,=0,=1928.4700,=-0.0576,=9.9698,=0.1919,=9.4685,=9.9726,=10.1390,=10.3160,=10.6435,=1.0676,=0.0067,=1.0616,=1.1081,=1.1296,=1.1447,=1.1853,=2.1221,=0.1077,=2.0194,=2.1495,=2.2023,=2.2428,=2.3259,=0.0253,=0.1012,=0.0271,=0.0368,=10
="000925",基本面50,2009-02-26,=0.0056,=4282.3100,=-0.0728,=9.9996,=0.7683,=6.2635,=7.9688,=9.1123,=10.0947,=12.7955,=0.9646,=0.3306,=0.7306,=0.9013,=1.0558,=1.1921,=1.5728,=1.0651,=0.6970,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0384,=4557
="930709",香港证券,2015-07-13,=-0.0093,=1247.2800,=-0.1170,=10.0010,=0.1737,=6.3679,=10.2424,=12.8134,=14.8886,=24.4010,=0.9198,=0.4172,=0.5308,=0.7588,=0.9633,=1.2465,=1.6136,=3.8446,=0.7240,=1.7834,=2.5970,=3.1590,=4.1596,=5.9903,,=0.0828,,=0.0359,=505
="000806",消费服务,2012-02-10,=-0.0014,=7595.8100,=-0.0982,=10.0565,=0.2090,=9.0076,=10.0368,=10.8057,=11.8704,=17.0971,=1.0610,=0.0235,=1.0009,=1.1973,=1.3534,=1.5460,=2.0145,=2.1288,=0.5078,=1.6526,=1.9473,=2.1228,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0369,=421
="399550",央视50,2012-06-06,=0.0008,=8389.1500,=0.0368,=10.0829,=0.7745,=6.8960,=8.2812,=9.3046,=10.1522,=13.0561,=0.9977,=0.1587,=0.8649,=1.0150,=1.2376,=1.4261,=1.8564,=2.0946,=0.8533,=1.3448,=1.6568,=1.8146,=2.0514,=2.5217,=0.0237,=0.0945,=0.0248,=0.0394,=2272
="000859",国企一带一路,2019-05-16,=-0.0092,=1883.3900,=0.0340,=10.1391,=0.0760,=9.4709,=10.6460,=12.5344,=14.5121,=21.0714,=0.9751,=0.0023,=0.9662,=1.1722,=1.4406,=1.7787,=2.1877,=1.1050,=0.9497,=0.4715,=0.5616,=0.7395,=0.8277,=1.1782,=0.0234,=0.0898,=0.0201,=0.0359,=265
="931722",国新港股通央企红利,2023-09-13,=-0.0092,=1424.2000,=0.0807,=10.1641,=0.8999,=5.5040,=6.6812,=7.6705,=9.4353,=10.8173,=0.9227,=0.8416,=0.6213,=0.7288,=0.8235,=0.9096,=1.0298,=0.6332,=0.8670,=0.3100,=0.3812,=0.4705,=0.6096,=0.6918,,=0.0875,,=0.0500,=352
