指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="000151",上国红利,2012-07-20,=0.0026,=1589.7900,=0.0407,=8.3734,=0.9344,=4.5075,=5.3657,=6.9389,=7.7044,=10.0345,=0.7310,=0.4365,=0.5268,=0.6189,=0.7537,=0.9661,=1.3272,=1.0347,=0.4117,=0.6026,=0.8953,=1.0851,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0447,=215
="931130",红利成长低波,2018-12-04,=-0.0031,=22866.4700,=-0.0358,=8.3855,=0.6840,=4.4465,=5.5763,=7.8000,=8.7298,=11.5512,=0.8290,=0.3348,=0.5279,=0.6239,=0.9010,=1.0310,=1.5803,=1.8495,=0.7586,=0.3109,=0.8133,=1.3178,=1.9167,=2.5957,=0.0231,=0.0934,=0.0229,=0.0435,=146
="000821",300红利,2012-07-20,=-0.0041,=6484.1200,=-0.0282,=8.4976,=0.8131,=4.9998,=6.1944,=7.5598,=8.4395,=10.9286,=0.8232,=0.3474,=0.5725,=0.7140,=0.8713,=1.0796,=1.4919,=1.3789,=0.8837,=0.6098,=0.7993,=1.0654,=1.3177,=1.6963,=0.0235,=0.0916,=0.0239,=0.0442,=992
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0072,=5226.0400,=0.1253,=8.5002,=0.9033,=4.2457,=4.7190,=5.7715,=7.6586,=9.0746,=0.7627,=0.8856,=0.4429,=0.4984,=0.5813,=0.7365,=0.8283,=1.0787,=0.8965,=0.6036,=0.6737,=0.8743,=1.0340,=1.1508,,,,=0.0525,=84
="000015",红利指数,2005-01-04,=-0.0056,=3153.3400,=0.0381,=8.5405,=0.9072,=4.6646,=5.5108,=7.0874,=8.0319,=10.4439,=0.8092,=0.5747,=0.5525,=0.6398,=0.7658,=1.0179,=1.3875,=1.4374,=0.9092,=0.7277,=0.8913,=1.1333,=1.3316,=1.6890,=0.0233,=0.0885,=0.0212,=0.0418,=14178
="000063",上证周期,2010-02-03,=-0.0130,=3612.7000,=-0.1096,=8.6037,=0.5045,=5.4761,=7.1362,=8.5900,=9.4385,=12.4946,=0.8792,=0.3003,=0.6668,=0.8368,=0.9620,=1.1068,=1.4831,=1.5303,=0.8927,=0.8113,=1.0636,=1.2493,=1.4419,=1.7571,=0.0245,=0.0975,=0.0256,=0.0385,=207
="931479",证券保险,2020-05-06,=-0.0142,=879.3200,=-0.1725,=8.6949,=0.0007,=8.6811,=11.8939,=13.4939,=15.5366,=21.1012,=1.1601,=0.1306,=1.0296,=1.2276,=1.3805,=1.5719,=2.2844,=1.5814,=0.6238,=1.0318,=1.2719,=1.4544,=1.7902,=2.2879,=0.0256,=0.1317,=0.0302,=0.0308,=31
="000824",国企红利,2012-07-20,=-0.0040,=2141.8900,=0.0098,=8.7778,=0.8841,=4.8847,=5.9406,=7.3384,=8.4027,=10.7823,=0.8350,=0.5099,=0.5610,=0.6880,=0.8276,=1.0592,=1.4469,=1.2774,=0.8288,=0.5370,=0.7016,=0.9865,=1.2500,=1.6834,=0.0232,=0.0892,=0.0226,=0.0428,=941
="931644",800红利,2024-03-15,=-0.0073,=2583.6900,=0.0123,=8.8078,=0.6434,=6.4729,=7.3133,=8.2492,=9.0597,=9.4757,=0.8482,=0.4019,=0.7001,=0.7705,=0.8598,=0.9078,=0.9431,=1.2880,=0.7906,=0.8423,=0.9257,=1.1237,=1.2906,=1.3602,=0.0236,=0.0906,=0.0231,=0.0440,=30
="399373",大盘价值,2010-01-04,=-0.0056,=7899.8300,=-0.0786,=8.8317,=0.6621,=5.4746,=6.8623,=8.3582,=9.1146,=11.9914,=0.8813,=0.3783,=0.6410,=0.8033,=0.9458,=1.1408,=1.5001,=1.1279,=0.7748,=0.5920,=0.7817,=0.9281,=1.1419,=1.4541,=0.0236,=0.0939,=0.0248,=0.0432,=327
="930955",红利低波100,2017-05-26,=-0.0030,=11636.9000,=-0.0131,=8.8482,=0.8323,=5.0805,=6.0681,=7.4106,=8.6006,=11.5013,=0.8638,=0.5841,=0.5792,=0.6660,=0.8263,=0.9900,=1.3722,=1.3357,=0.7934,=0.5888,=0.7774,=0.9895,=1.3512,=1.7525,=0.0234,=0.0928,=0.0257,=0.0455,=2127
="930740",300红利LV,2018-12-04,=-0.0033,=6998.4100,=-0.0238,=8.8817,=0.8425,=5.4153,=6.8254,=7.5122,=8.6442,=9.6903,=0.8843,=0.5796,=0.6159,=0.7712,=0.8569,=0.9463,=1.0604,=1.3536,=0.7033,=0.6725,=0.8555,=1.0766,=1.5030,=1.9253,=0.0239,=0.0932,=0.0223,=0.0434,=617
="000919",300价值,2008-01-21,=-0.0078,=4978.8100,=-0.0639,=8.8865,=0.6832,=5.9577,=7.3283,=8.4467,=9.2438,=12.2376,=0.8728,=0.2727,=0.6917,=0.8497,=0.9405,=1.1480,=1.5388,=1.0868,=0.7607,=0.6314,=0.7861,=0.9060,=1.1062,=1.3421,=0.0228,=0.0921,=0.0242,=0.0409,=4318
="H30035",300非银,2012-12-21,=-0.0148,=9139.3200,=-0.1805,=8.9047,=0.0004,=8.8992,=12.9777,=15.1699,=19.3628,=26.3489,=1.1794,=0.0771,=1.0544,=1.3152,=1.6292,=2.0481,=2.4387,=1.6132,=0.4249,=1.0410,=1.4185,=1.7216,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0300,=1202
="000825",央企红利,2012-07-20,=-0.0106,=3421.3100,=-0.0093,=9.1067,=0.9303,=4.7369,=6.0940,=7.3069,=8.3731,=10.5687,=0.8692,=0.5219,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2118,=0.7880,=0.6009,=0.8548,=1.0622,=1.2165,=1.7357,=0.0224,=0.0902,=0.0228,=0.0422,=339
="931848",800红利低波,2024-05-21,=-0.0015,=3195.8800,=0.0096,=9.2162,=0.5922,=7.4155,=8.2142,=9.0753,=9.4809,=9.7854,=0.9098,=0.3914,=0.7315,=0.8614,=0.9202,=0.9706,=1.0024,=1.3389,=0.4611,=1.1714,=1.2329,=1.3478,=1.3825,=1.5428,=0.0237,=0.0929,=0.0230,=0.0428,=143
="000968",300周期,2010-05-28,=-0.0150,=4138.9300,=-0.0901,=9.2981,=0.5359,=6.1174,=7.8172,=9.1551,=10.2896,=13.3562,=0.9142,=0.3049,=0.7021,=0.8484,=1.0062,=1.1784,=1.5550,=1.5361,=0.8515,=0.8459,=1.0834,=1.2643,=1.4861,=1.8297,=0.0243,=0.0922,=0.0244,=0.0364,=98
="399966",800证保,2012-12-21,=-0.0137,=5535.6400,=-0.1629,=9.4149,=0.0004,=9.3992,=13.7103,=15.9954,=19.7375,=27.1945,=1.1920,=0.0796,=1.0619,=1.3141,=1.6117,=2.0408,=2.4366,=1.7503,=0.4691,=1.1634,=1.5249,=1.7825,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0287,=173
="H30588",中证证保,2015-02-02,=-0.0137,=940.1100,=-0.1628,=9.4199,=0.0004,=9.4040,=13.6588,=16.0886,=19.5891,=27.6808,=1.1909,=0.0714,=1.0752,=1.3150,=1.6188,=2.0366,=2.4238,=1.7532,=0.4868,=1.1673,=1.5178,=1.7654,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0287,=467
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0119,=4392.0400,=0.0938,=9.4254,=0.6126,=4.8859,=6.8728,=8.8767,=11.8690,=16.1208,=0.8920,=0.5520,=0.5567,=0.7305,=0.8672,=1.1730,=1.3660,=1.0141,=0.5569,=0.5555,=0.7802,=0.9882,=1.3591,=1.5178,,=0.0951,,=0.0531,=32
="399805",互联金融,2015-02-10,=-0.0314,=3128,=-0.1873,=9.4423,=0.1630,=7.5943,=9.7671,=11.4521,=13.1628,=16.5816,=0.9568,=0.0994,=0.7644,=1.0469,=1.4208,=1.7274,=2.0317,=1.7669,=0.7793,=1.1667,=1.4082,=1.6143,=1.7903,=2.2175,=0.0238,=0.0940,=0.0248,=0.0347,=328
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0152,=8832.2000,=-0.0666,=9.4444,=0.5919,=5.7712,=7.9342,=9.0544,=10.2891,=13.0207,=1.0386,=0.3825,=0.7256,=0.9437,=1.0795,=1.2097,=1.5098,=1.6760,=0.7553,=0.9123,=1.1514,=1.4152,=1.7362,=2.4187,,=0.1051,,=0.0346,=269
="932305",智选高股息,2024-09-30,=-0.0065,=12022.4400,=0.0773,=9.6072,=0.8589,=7.0143,=7.4806,=8.3355,=9.3952,=10.9391,=1.0558,=0.5416,=0.8750,=0.9230,=1.0518,=1.0858,=1.1675,=0.5302,=0.0050,=0.5285,=0.7289,=0.7889,=1.2761,=1.3342,=0.0253,=0.1000,=0.0324,=0.0590,=302
="H30356",800价值,2014-06-09,=-0.0087,=6313.4600,=-0.0501,=9.6218,=0.6813,=6.4024,=7.6945,=9.0441,=9.9543,=13.4784,=0.9362,=0.3779,=0.7030,=0.8626,=0.9883,=1.1724,=1.6287,=1.0685,=0.7834,=0.5868,=0.7379,=0.8824,=1.0831,=1.3738,=0.0232,=0.0908,=0.0237,=0.0388,=33
="932422",A500红利低波,2025-04-09,=-0.0070,=2990.2800,=-0.0363,=9.6861,=0.0256,=9.5190,=9.8742,=10.0903,=10.2376,=10.5846,=0.9789,=0,=0.9789,=1.0267,=1.0429,=1.0568,=1.0978,=1.2585,=0.0110,=1.2431,=1.3044,=1.4278,=1.4729,=1.5336,=0.0241,=0.0948,,=0.0428,=314
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0132,=12205.9300,=-0.0497,=9.7597,=0.7552,=6.0524,=7.9044,=8.6491,=10.0563,=15.8114,=1.0295,=0.5647,=0.6924,=0.8947,=1.0055,=1.1579,=1.7191,=1.3713,=0.7501,=0.8034,=0.9981,=1.0883,=1.4384,=2.0876,,=0.1052,,=0.0345,=92
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0133,=8463.0200,=-0.0506,=9.7918,=0.7586,=6.0524,=7.9044,=8.6579,=10.0791,=15.8114,=1.0324,=0.5672,=0.6924,=0.8947,=1.0066,=1.1595,=1.7191,=1.3748,=0.7516,=0.8037,=0.9986,=1.0886,=1.4423,=2.0876,,=0.1052,,=0.0344,=4752
="930723",沪港深F100,2015-08-05,=-0.0094,=4952.5100,=-0.0274,=9.7919,=0.6735,=5.4557,=7.5706,=9.0213,=10.1686,=13.1279,=0.9645,=0.4230,=0.6469,=0.8476,=1.0097,=1.1160,=1.4626,=1.2672,=0.7669,=0.6039,=0.8632,=1.0789,=1.2881,=1.6654,,=0.0918,,=0.0389,=151
="931069",中金300,2018-02-14,=-0.0115,=4750.6100,=-0.0507,=9.8798,=0.6670,=5.9518,=7.5526,=9.2859,=10.5003,=13.6164,=1.0226,=0.3959,=0.7377,=0.9217,=1.0919,=1.3550,=1.8328,=1.3243,=0.7933,=0.6656,=0.8652,=1.1141,=1.3282,=1.7542,=0.0231,=0.0958,=0.0284,=0.0386,=92
="000042",上证央企,2009-03-30,=-0.0093,=1740.3200,=-0.0392,=9.8924,=0.7356,=6.3284,=7.8863,=9.1733,=10.0542,=12.9577,=0.9617,=0.4245,=0.7230,=0.8871,=0.9872,=1.1137,=1.4812,=1.2812,=0.9505,=0.6569,=0.8569,=0.9779,=1.1358,=1.3891,=0.0224,=0.0920,=0.0234,=0.0369,=385
="000925",基本面50,2009-02-26,=-0.0040,=4229.1300,=-0.0843,=9.9099,=0.7368,=6.2635,=7.9688,=9.1040,=10.0926,=12.7955,=0.9559,=0.3078,=0.7306,=0.9013,=1.0568,=1.1921,=1.5728,=1.0555,=0.6795,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0387,=4551
="932431",300质量,2025-03-18,=0.0008,=1968.8800,=-0.0379,=9.9955,=0.2345,=9.4685,=9.9795,=10.1427,=10.3206,=10.6435,=1.0704,=0.0034,=1.0694,=1.1096,=1.1298,=1.1454,=1.1853,=2.1276,=0.1103,=2.0194,=2.1532,=2.2025,=2.2448,=2.3259,=0.0253,=0.1012,=0.0271,=0.0367,=9
="399550",央视50,2012-06-06,=-0.0020,=8469.1000,=0.0466,=10.0026,=0.7463,=6.8960,=8.2791,=9.2994,=10.1522,=13.0561,=0.9893,=0.1345,=0.8649,=1.0153,=1.2379,=1.4261,=1.8564,=2.0779,=0.8292,=1.3448,=1.6562,=1.8102,=2.0478,=2.5217,=0.0237,=0.0945,=0.0248,=0.0397,=2270
="931375",300质量低波,2019-11-25,=-0.0102,=16271.0100,=-0.0405,=10.0308,=0.3914,=6.4946,=8.1568,=11.4074,=13.5622,=22.0532,=1.2582,=0.3958,=0.8054,=1.0803,=1.5588,=2.0733,=3.3245,=1.7531,=0.5826,=1.0044,=1.3240,=1.6682,=2.0933,=2.5370,=0.0279,=0.1211,=0.0298,=0.0321,=111
="950090",50AH优选,2015-12-10,=-0.0111,=6159.6800,=-0.0039,=10.0336,=0.8509,=6.3188,=7.9111,=8.6491,=9.8249,=13.5010,=1.0500,=0.5648,=0.7914,=0.9494,=1.0280,=1.1240,=1.5403,=1.3568,=0.9511,=0.6574,=0.8480,=0.9512,=1.0613,=1.4553,,=0.1007,,=0.0362,=1998
="932153",港股通价值策略,2025-04-30,=-0.0070,=1129.6700,=0.0751,=10.0970,=0.4449,=8.1696,=9.7389,=10.1389,=10.4016,=10.9237,=0.8745,=0.3954,=0.7012,=0.8403,=0.8822,=0.9026,=0.9365,=1.0355,=0.5019,=0.8168,=0.9738,=1.0353,=1.0647,=1.1126,,=0.0812,,=0.0412,=9
="000859",国企一带一路,2019-05-16,=-0.0139,=1925.6700,=0.0572,=10.1073,=0.0663,=9.4709,=10.6655,=12.5371,=14.5140,=21.0714,=0.9720,=0,=0.9720,=1.1831,=1.4428,=1.7797,=2.1877,=1.1015,=0.9501,=0.4715,=0.5616,=0.7381,=0.8264,=1.1782,=0.0234,=0.0898,=0.0201,=0.0360,=264
="000806",消费服务,2012-02-10,=-0.0088,=7825.4500,=-0.0710,=10.1111,=0.2339,=8.9888,=10.0326,=10.8070,=11.8704,=17.0971,=1.0639,=0.0264,=1.0009,=1.1985,=1.3534,=1.5460,=2.0145,=2.1404,=0.5285,=1.6526,=1.9465,=2.1223,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0367,=422
="000056",上证国企,2010-01-04,=-0.0076,=1222.3100,=-0.0201,=10.1234,=0.6349,=7.2538,=8.8792,=9.7186,=10.7955,=13.3187,=1.1163,=0.4785,=0.8518,=1.0314,=1.1227,=1.2162,=1.5455,=1.6479,=0.9377,=0.7909,=0.9986,=1.1112,=1.2333,=1.7805,=0.0264,=0.1060,=0.0271,=0.0373,=199
="930709",香港证券,2015-07-13,=-0.0089,=1268.5000,=-0.1019,=10.1289,=0.1860,=6.3679,=10.2599,=12.8144,=14.8908,=24.4010,=0.9315,=0.4362,=0.5308,=0.7585,=0.9648,=1.2510,=1.6136,=3.8938,=0.7360,=1.7834,=2.5966,=3.1589,=4.1603,=5.9903,,=0.0828,,=0.0355,=506
