指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="987016",港股通红利低波,2021-11-18,,,=0.0065,=6.8441,=0.8073,=3.4544,=4.3048,=4.9590,=6.8250,=8.0054,=0.6560,=0.7895,=0.4152,=0.4881,=0.5398,=0.6625,=0.7529,=1.0153,=0.7611,=0.5827,=0.6602,=0.7965,=1.1086,=1.3012,=0.0587,=0.1705,=0.0488,=0.0593,=0.0819,=0.0925,=0.1160,,=0.0893,,=163
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0075,=3980.1600,=-0.1092,=6.8952,=0.7405,=3.5572,=4.6525,=5.9988,=7.2222,=9.5068,=0.6213,=0.5660,=0.3828,=0.4856,=0.5819,=0.8146,=1.1073,=0.8320,=0.4748,=0.4386,=0.6563,=0.8495,=1.4133,=2.0623,=0.0584,=0.3822,=0.0385,=0.0532,=0.0643,=0.0819,=0.1103,,=0.0873,,=1528
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0081,=1201.7800,=-0.0578,=6.9553,=0.5821,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.6384,=0.4874,=0.4041,=0.5046,=0.6463,=0.9078,=1.1746,=1.0111,=0.4321,=0.5013,=0.7008,=1.0631,=1.5005,=1.9871,=0.0585,=0.4268,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=917
="399809",保险主题,2015-02-13,=-0.0149,=2093.7800,=-0.2152,=7.0790,=0.2569,=5.4537,=6.8114,=10.4094,=15.0245,=22.8725,=0.7594,=0.1765,=0.6352,=0.7648,=1.2252,=1.4858,=1.9794,=2.0618,=0.8903,=0.5239,=0.8688,=1.0970,=1.7262,=2.3772,=0.0410,=0.7002,=0.0120,=0.0209,=0.0297,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1497
="000018",180金融,2007-12-10,=-0.0088,=5190.8900,=-0.1262,=7.0990,=0.3311,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7263,=0.2470,=0.5902,=0.6965,=0.8669,=1.0696,=1.4199,=2.1323,=0.7377,=1.2355,=1.5824,=1.9560,=2.2073,=2.8772,=0.0410,=0.5979,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=775
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0090,=2454.6400,=-0.0093,=7.1142,=0.7699,=3.8979,=4.9499,=5.9092,=7.2367,=8.4533,=0.6349,=0.6646,=0.4277,=0.5173,=0.5793,=0.6838,=0.8197,=1.1074,=0.7687,=0.5333,=0.6978,=0.8795,=1.1233,=1.3442,=0.0565,=0.2015,=0.0482,=0.0565,=0.0672,=0.0840,=0.1067,,=0.0894,,=495
="931024",港股通非银,2017-11-06,=-0.0193,=3780.1900,=-0.1196,=7.1923,=0.0056,=6.7549,=8.5646,=11.0527,=13.3320,=22.4310,=0.9786,=0.3728,=0.6237,=0.8497,=1.0448,=1.2219,=1.7592,=1.2050,=0.7836,=0.5870,=0.8759,=1.0156,=1.2289,=2.2002,=0.0407,=0.7813,=0.0165,=0.0266,=0.0345,=0.0414,=0.0611,,=0.1344,,=195
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0126,=4622.4900,=-0.0047,=7.2132,=0.6597,=4.2457,=4.7375,=5.8052,=7.8507,=9.0746,=0.6751,=0.6557,=0.4429,=0.4998,=0.5853,=0.7380,=0.8283,=1.1051,=0.9225,=0.6036,=0.6759,=0.8789,=1.0420,=1.2314,=0.0642,=0.3535,=0.0497,=0.0610,=0.0725,=0.0878,=0.0947,,=0.0899,,=86
="000818",细分金融,2012-04-11,=-0.0110,=6492.5100,=-0.1207,=7.2561,=0.3328,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7404,=0.2520,=0.5930,=0.7010,=0.8831,=1.0918,=1.4303,=2.1969,=0.7439,=1.2689,=1.6354,=1.9931,=2.2623,=2.9111,=0.0399,=0.6396,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="932596",港股通红利低波,2016-02-04,=-0.0045,=3775.1100,=-0.0267,=7.2685,=0.0207,=7.1791,=7.7927,=8.0290,=8.2718,=8.5745,=0.6708,=0.1088,=0.6528,=0.6944,=0.7253,=0.7571,=0.7956,=1.2544,=0.1244,=1.2161,=1.2779,=1.3258,=1.3601,=1.4099,=0.0540,=0.6528,=0.0473,=0.0494,=0.0527,=0.0549,=0.0579,,=0.0894,,=95
="930914",港股通高股息,2016-11-25,=-0.0078,=4763.4900,=-0.0313,=7.3006,=0.7046,=3.4280,=4.4234,=5.9440,=7.8213,=11.1979,=0.7034,=0.5926,=0.3979,=0.5027,=0.6198,=0.8521,=1.1764,=1.1567,=0.7367,=0.5144,=0.7050,=0.9233,=1.2560,=2.2126,=0.0551,=0.2003,=0.0387,=0.0550,=0.0658,=0.0865,=0.1194,,=0.0918,,=721
="931157",SHS红利成长LV,2019-04-25,=-0.0119,=6867.9500,=-0.0787,=7.3036,=0.5697,=4.1261,=5.5997,=6.9465,=8.3300,=11.5318,=0.7197,=0.3057,=0.5154,=0.6268,=0.8070,=0.9227,=1.5888,=1.5697,=0.9385,=0.5018,=0.7117,=1.0399,=1.4166,=1.6968,=0.0499,=0.5917,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=341
="H30270",红利价值,2013-12-19,=-0.0102,=9073.5000,=-0.0481,=7.3225,=0.6648,=4.4543,=5.4381,=6.7720,=8.6958,=13.0955,=0.7379,=0.4249,=0.5256,=0.6490,=0.7628,=1.2421,=1.7317,=1.4840,=0.9415,=0.5854,=0.8133,=1.0009,=1.3010,=1.6637,=0.0453,=0.4106,=0.0269,=0.0419,=0.0505,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=196
="930992",沪港深红利低波,2017-06-28,=-0.0078,=5149.5900,=-0.0750,=7.4016,=0.7511,=4.0130,=5.1776,=5.9237,=7.7635,=8.5109,=0.6915,=0.7321,=0.4277,=0.5379,=0.5916,=0.7256,=0.7950,=1.0951,=0.7140,=0.4496,=0.6009,=0.8698,=1.1840,=1.3912,=0.0536,=0.1719,=0.0478,=0.0541,=0.0716,=0.0767,=0.0949,,=0.0878,,=50
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0121,=3540.8400,=-0.0150,=7.4062,=0.7198,=4.9972,=5.5550,=6.1960,=7.7509,=8.5526,=0.7102,=0.6953,=0.5264,=0.5927,=0.6344,=0.7570,=0.8375,=0.8802,=0.8081,=0.5404,=0.5948,=0.6700,=0.8712,=1.0234,=0.0516,=0.1674,=0.0450,=0.0522,=0.0697,=0.0774,=0.0871,,=0.0956,,=115
="931130",红利成长低波,2018-12-04,=-0.0039,=22106.7400,=-0.0678,=7.4797,=0.4456,=4.4465,=5.5838,=7.7995,=8.7154,=11.5512,=0.7457,=0.3319,=0.5279,=0.6253,=0.8989,=1.0282,=1.5803,=2.5541,=0.9842,=0.3109,=0.8148,=1.3211,=1.9266,=2.6815,=0.0421,=0.4799,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=148
="000914",300金融,2007-07-02,=-0.0114,=5872.9600,=-0.1258,=7.5579,=0.3852,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7350,=0.2433,=0.5962,=0.7048,=0.9003,=1.1306,=1.4919,=2.0595,=0.7666,=1.1210,=1.4310,=1.8122,=2.0952,=2.7052,=0.0396,=0.6054,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="000029",180价值,2009-01-09,=-0.0093,=3921,=-0.1195,=7.7403,=0.4581,=5.6894,=6.9075,=7.8768,=8.5069,=10.8138,=0.7645,=0.0994,=0.6666,=0.8025,=0.8589,=1.0653,=1.4433,=1.0450,=0.7344,=0.6198,=0.7825,=0.9447,=1.0703,=1.4032,=0.0431,=0.5072,=0.0290,=0.0391,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=-0.0070,=10301.6800,=-0.0658,=7.7538,=0.6763,=4.6938,=5.9512,=7.1002,=9.6645,=14.3118,=0.7773,=0.3509,=0.5647,=0.6911,=0.8324,=1.3609,=1.8756,=1.5107,=0.9163,=0.6380,=0.8684,=1.2015,=1.4046,=1.6845,=0.0458,=0.4639,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=364
="H30269",红利低波,2013-12-19,=-0.0065,=10339.7500,=-0.0801,=7.7664,=0.6858,=4.5638,=5.5488,=6.9015,=9.4786,=14.4342,=0.7878,=0.4614,=0.5386,=0.6570,=0.7997,=1.3872,=1.9670,=1.5010,=0.8953,=0.6111,=0.8850,=1.0973,=1.4162,=1.6703,=0.0465,=0.4425,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4499
="000934",中证金融,2009-07-03,=-0.0125,=5503.6400,=-0.1221,=7.8432,=0.3934,=5.7083,=6.8944,=8.0941,=8.8714,=11.5527,=0.7451,=0.2384,=0.6117,=0.7181,=0.9099,=1.1454,=1.5017,=2.0671,=0.7823,=1.1467,=1.4503,=1.8023,=2.0831,=2.6696,=0.0386,=0.6041,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1152
="000922",中证红利,2008-05-26,=-0.0142,=5239.3700,=-0.0481,=7.9488,=0.6103,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.7693,=0.3559,=0.5911,=0.7110,=0.8484,=1.1086,=1.4999,=1.1753,=0.7274,=0.6332,=0.7726,=1.0440,=1.2311,=1.7101,=0.0455,=0.4264,=0.0309,=0.0401,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20198
="000992",全指金融,2011-08-02,=-0.0123,=5266.6000,=-0.1205,=8.0046,=0.4000,=5.9310,=7.1022,=8.2740,=9.0288,=11.6339,=0.7466,=0.2313,=0.6188,=0.7234,=0.9150,=1.1593,=1.5107,=2.0630,=0.7781,=1.1568,=1.4432,=1.8064,=2.0800,=2.6668,=0.0381,=0.6120,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="931446",东证红利低波,2020-04-21,=-0.0098,=3188.5500,=-0.0738,=8.0302,=0.6696,=5.1478,=6.1865,=7.1594,=8.5333,=11.0216,=0.7721,=0.5313,=0.5884,=0.6973,=0.7651,=0.8707,=1.2481,=1.4327,=0.9128,=0.5909,=0.7560,=0.8909,=1.3296,=1.5979,=0.0443,=0.3229,=0.0325,=0.0416,=0.0486,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=859
="000015",红利指数,2005-01-04,=-0.0144,=2987.2000,=-0.0166,=8.0973,=0.8078,=4.6646,=5.5108,=7.0875,=8.0538,=10.4439,=0.7713,=0.5163,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.3628,=0.8285,=0.7277,=0.8913,=1.1401,=1.3417,=1.6890,=0.0441,=0.2656,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14221
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0128,=3805.1300,=-0.0524,=8.1364,=0.4154,=4.8859,=6.8728,=8.8164,=11.6292,=16.1208,=0.7700,=0.3000,=0.5567,=0.7305,=0.8646,=1.1633,=1.3660,=0.8754,=0.3309,=0.5555,=0.7802,=0.9843,=1.3576,=1.5178,=0.0615,=0.7280,=0.0276,=0.0360,=0.0530,=0.0664,=0.1028,,=0.0951,,=34
="399373",大盘价值,2010-01-04,=-0.0063,=7551.0100,=-0.1193,=8.1433,=0.4186,=5.4746,=6.8623,=8.3416,=9.1146,=11.9914,=0.8259,=0.2557,=0.6410,=0.8033,=0.9420,=1.1408,=1.5001,=1.0938,=0.7175,=0.5920,=0.7817,=0.9283,=1.1432,=1.4541,=0.0451,=0.5984,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000821",300红利,2012-07-20,=-0.0046,=6228.2900,=-0.0665,=8.1530,=0.7101,=4.9998,=6.1944,=7.5603,=8.4656,=10.9286,=0.7955,=0.3151,=0.5725,=0.7140,=0.8661,=1.0796,=1.4919,=1.2957,=0.7666,=0.6098,=0.7993,=1.0656,=1.3215,=1.6963,=0.0467,=0.4771,=0.0319,=0.0422,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1000
="000151",上国红利,2012-07-20,=-0.0167,=1515.7800,=-0.0078,=8.1993,=0.8837,=4.5075,=5.3657,=6.9579,=7.7957,=10.0345,=0.7197,=0.4045,=0.5268,=0.6189,=0.7520,=0.9661,=1.3272,=1.0132,=0.3633,=0.6026,=0.8953,=1.0789,=1.3103,=1.6854,=0.0457,=0.2738,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=224
="000824",国企红利,2012-07-20,=-0.0133,=2023.9200,=-0.0458,=8.3164,=0.7761,=4.8847,=5.9406,=7.3385,=8.4421,=10.7823,=0.7985,=0.4412,=0.5610,=0.6880,=0.8243,=1.0592,=1.4469,=1.1991,=0.7365,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0456,=0.4140,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=945
="931644",800红利,2024-03-15,=-0.0122,=2431.6500,=-0.0472,=8.3322,=0.5000,=6.4729,=7.3469,=8.3322,=9.0470,=9.4757,=0.8041,=0.3172,=0.7001,=0.7715,=0.8588,=0.9066,=0.9431,=1.1669,=0.5538,=0.8423,=0.9271,=1.1407,=1.2933,=1.3602,=0.0464,=0.4552,=0.0416,=0.0431,=0.0472,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=32
="000063",上证周期,2010-02-03,=-0.0138,=3520.5400,=-0.1323,=8.3476,=0.4227,=5.4761,=7.1362,=8.6001,=9.4385,=12.4946,=0.8633,=0.2705,=0.6668,=0.8368,=0.9573,=1.1068,=1.4831,=1.4380,=0.7889,=0.8113,=1.0636,=1.2494,=1.4477,=1.7571,=0.0396,=0.5555,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930955",红利低波100,2017-05-26,=-0.0127,=10916.8100,=-0.0742,=8.3728,=0.7521,=5.0805,=6.0745,=7.4302,=8.6130,=11.5013,=0.8253,=0.4953,=0.5792,=0.6663,=0.8273,=0.9895,=1.3722,=1.4172,=0.8471,=0.5888,=0.7787,=0.9913,=1.3632,=1.7525,=0.0472,=0.5084,=0.0270,=0.0430,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2269
="930740",300红利LV,2018-12-04,=-0.0085,=6652.7800,=-0.0720,=8.4127,=0.7546,=5.4153,=6.8324,=7.5305,=8.6603,=9.6903,=0.8123,=0.3417,=0.6159,=0.7732,=0.8566,=0.9456,=1.0604,=1.4712,=0.7949,=0.6725,=0.8576,=1.0792,=1.4914,=1.9253,=0.0462,=0.5598,=0.0370,=0.0418,=0.0453,=0.0512,=0.0622,=0.0239,=0.0932,=0.0223,=624
="931848",800红利低波,2024-05-21,=-0.0106,=3012.3100,=-0.0484,=8.5155,=0.2713,=7.4155,=8.2388,=9.0717,=9.4719,=9.7854,=0.8274,=0.0988,=0.7315,=0.8575,=0.9188,=0.9694,=1.0024,=1.5653,=0.9864,=1.1714,=1.2350,=1.3504,=1.3847,=1.6456,=0.0441,=0.5291,=0.0399,=0.0412,=0.0438,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=152
="000919",300价值,2008-01-21,=-0.0114,=4866.4900,=-0.0850,=8.5300,=0.5447,=5.9577,=7.3283,=8.4453,=9.2438,=12.2376,=0.8483,=0.1975,=0.6917,=0.8489,=0.9375,=1.1480,=1.5388,=1.0602,=0.7208,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0426,=0.6128,=0.0265,=0.0360,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4325
="000825",央企红利,2012-07-20,=-0.0148,=3156.9700,=-0.0858,=8.6239,=0.8433,=4.7369,=6.0940,=7.3072,=8.4303,=10.5687,=0.8274,=0.4775,=0.5507,=0.6915,=0.8562,=0.9983,=1.3929,=1.1475,=0.6540,=0.6009,=0.8548,=1.0698,=1.2189,=1.7357,=0.0445,=0.3254,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=362
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0015,=8068.7700,=-0.1473,=8.7311,=0.4268,=5.7712,=7.9406,=9.0795,=10.2891,=13.0207,=0.9512,=0.2138,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.5799,=0.6411,=0.9123,=1.1584,=1.4312,=1.7362,=2.4187,=0.0380,=0.5760,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="399805",互联金融,2015-02-10,=-0.0259,=2717.6200,=-0.2939,=8.7610,=0.0961,=7.5943,=9.6952,=11.3921,=13.1628,=16.5816,=0.9135,=0.0915,=0.7644,=1.0387,=1.4033,=1.7206,=2.0317,=1.6844,=0.6355,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0373,=0.9188,=0.0145,=0.0184,=0.0235,=0.0335,=0.0507,=0.0238,=0.0940,=0.0248,=328
="931722",国新港股通央企红利,2023-09-13,=-0.0106,=1234.3700,=-0.0633,=8.8815,=0.7242,=5.5040,=6.7070,=7.7129,=9.4557,=10.8173,=0.8063,=0.4485,=0.6213,=0.7359,=0.8249,=0.9089,=1.0298,=0.5533,=0.6212,=0.3100,=0.3821,=0.4740,=0.6106,=0.6918,=0.0572,=0.2032,=0.0469,=0.0572,=0.0618,=0.0689,=0.0823,,=0.0875,,=358
="000968",300周期,2010-05-28,=-0.0157,=4009.4400,=-0.1186,=9.0336,=0.4689,=6.1174,=7.8172,=9.1365,=10.2896,=13.3562,=0.8956,=0.2652,=0.7021,=0.8484,=1.0010,=1.1769,=1.5550,=1.4882,=0.7922,=0.8459,=1.0834,=1.2644,=1.4960,=1.8297,=0.0374,=0.6095,=0.0230,=0.0318,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="932305",智选高股息,2024-09-30,=-0.0154,=10967.1700,=-0.0173,=9.0357,=0.6329,=7.0143,=7.4953,=8.3571,=9.4502,=10.9391,=1.0143,=0.3671,=0.8750,=0.9239,=1.0502,=1.0833,=1.1675,=0.4987,=0.0188,=0.4805,=0.7254,=0.7771,=1.2726,=1.3342,=0.0628,=0.4282,=0.0457,=0.0594,=0.0643,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=338
="H30356",800价值,2014-06-09,=-0.0138,=6084.9100,=-0.0845,=9.1278,=0.5284,=6.4024,=7.7020,=9.0505,=9.9465,=13.4784,=0.8955,=0.2663,=0.7030,=0.8633,=0.9861,=1.1676,=1.6287,=1.0176,=0.7380,=0.5868,=0.7395,=0.8837,=1.0827,=1.3738,=0.0413,=0.6470,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=33
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0053,=11213.9100,=-0.1269,=9.1378,=0.6544,=6.0524,=7.9337,=8.6729,=10.0571,=15.8114,=0.9527,=0.3314,=0.6924,=0.8992,=1.0078,=1.1579,=1.7191,=1.2821,=0.7082,=0.8066,=1.0015,=1.0927,=1.4384,=2.0876,=0.0371,=0.4069,=0.0200,=0.0332,=0.0384,=0.0444,=0.0600,,=0.1052,,=93
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0054,=7770.2600,=-0.1283,=9.1583,=0.6572,=6.0524,=7.9416,=8.6787,=10.0793,=15.8114,=0.9543,=0.3347,=0.6924,=0.8995,=1.0090,=1.1595,=1.7191,=1.2841,=0.7072,=0.8066,=1.0019,=1.0929,=1.4423,=2.0876,=0.0370,=0.4031,=0.0200,=0.0331,=0.0384,=0.0445,=0.0600,,=0.1052,,=4757
="000925",基本面50,2009-02-26,=-0.0089,=4055.3900,=-0.1219,=9.1948,=0.5192,=6.2635,=7.9688,=9.1355,=10.0957,=12.7955,=0.9488,=0.2858,=0.7306,=0.9013,=1.0529,=1.1921,=1.5728,=1.0137,=0.6074,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0399,=0.6388,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4556
="931479",证券保险,2020-05-06,=-0.0285,=925.9700,=-0.1286,=9.1982,=0.0381,=8.4973,=11.7723,=13.4513,=15.5079,=21.1012,=1.2372,=0.2236,=1.0296,=1.2180,=1.3750,=1.5629,=2.2844,=1.6770,=0.6849,=1.0318,=1.2749,=1.4613,=1.7876,=2.2879,=0.0291,=0.8171,=0.0162,=0.0225,=0.0250,=0.0288,=0.0357,=0.0256,=0.1317,=0.0302,=42
="932153",港股通价值策略,2025-04-30,=-0.0061,=1043.5500,=-0.0069,=9.2036,=0.1172,=8.1696,=9.6177,=10.1027,=10.3957,=10.9237,=0.7711,=0.1000,=0.7012,=0.8241,=0.8796,=0.9017,=0.9365,=0.9353,=0.1345,=0.8168,=0.9637,=1.0304,=1.0639,=1.1126,=0.0460,=0.8621,=0.0397,=0.0412,=0.0425,=0.0448,=0.0538,,=0.0812,,=13
