指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="H30318",科技传媒通信150,2014-04-15,=0.0131,=4134.2441,=0.3446,=68.4421,=0.9559,=19.8534,=28.8631,=38.1374,=50.0485,=90.7292,=9.9263,=0.9847,=2.0037,=2.4801,=3.5091,=4.3798,=13.0479,=5.1459,=0.9790,=1.2409,=1.8640,=2.3043,=2.8282,=6.8164,=0.0041,=0.0202,=0.0031,=0.0058,=0.0072,=0.0165,=0.0244,=0.0368,=0.1091,=0.0211,=48
="931079",5G通信,2019-04-25,=0.0139,=2579.9985,=0.3383,=54.6521,=0.9604,=21.0709,=27.6527,=33.6145,=44.5550,=103.6981,=7.9727,=0.9700,=2.3623,=3.0440,=3.6304,=5.3136,=10.5199,=3.1531,=0.9677,=1.1916,=1.4909,=1.8806,=2.3562,=4.2354,=0.0060,=0.2475,=0.0036,=0.0056,=0.0083,=0.0121,=0.0152,=0.0389,=0.1398,=0.0276,=2282
="399363",云科技,2009-08-03,=0.0112,=12380.2600,=0.3250,=38.2202,=0.2848,=25.0041,=36.0533,=41.6161,=48.8793,=74.9161,=4.3301,=0.3434,=3.0187,=3.9515,=4.6558,=5.5540,=10.4646,=2.9496,=0.4740,=1.6015,=2.2265,=3.0571,=3.7113,=4.3826,=0.0144,=0.9839,=0.0046,=0.0055,=0.0070,=0.0103,=0.0160,=0.0491,=0.1469,=0.0254,=285
="931688",中证算力,2022-07-21,,,=0.3087,=37.7841,=0.9250,=18.0036,=20.8095,=23.9133,=32.4830,=44.9092,=4.0471,=0.9352,=1.6529,=1.9017,=2.2758,=3.3654,=4.7747,=2.8380,=0.9301,=1.3731,=1.5930,=1.8150,=2.4973,=3.3716,=0.0155,=0.0699,=0.0131,=0.0191,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=110
="931461",电子50,2009-07-22,=0.0095,=7693.3809,=0.3050,=59.0080,=0.9373,=20.3357,=30.2775,=36.3532,=48.6429,=76.5790,=7.2460,=0.9819,=2.5323,=3.1789,=3.6959,=5.3123,=9.2899,=3.5072,=0.8833,=1.1588,=1.7975,=2.0646,=3.1366,=4.5428,=0.0060,=0.1088,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=443
="931087",科技龙头,2019-03-20,=0.0040,=6836.2439,=0.3006,=59.8778,=0.9598,=22.2848,=33.6375,=40.6549,=52.2602,=78.0359,=8.6369,=0.9844,=2.8190,=4.2285,=5.3110,=6.5313,=11.1808,=7.5556,=0.9844,=2.0316,=3.3114,=3.9845,=4.9768,=9.7717,=0.0053,=0.1854,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2098
="931406",5G 50,2020-02-20,=0.0159,=2767.3407,=0.3001,=33.1829,=0.7481,=15.2657,=20.6085,=23.8878,=34.6415,=51.5506,=3.6974,=0.7500,=1.5292,=1.9706,=2.5520,=3.8322,=5.3757,=2.4275,=0.9694,=0.9155,=1.4060,=1.5855,=1.9169,=2.9469,=0.0168,=0.4196,=0.0042,=0.0067,=0.0205,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=704
="931696",科技50策略,2021-07-12,=0.0046,=26143.9781,=0.2979,=54.4712,=0.9066,=23.0047,=27.8431,=33.9555,=46.9077,=71.4621,=8.7368,=0.9383,=3.0567,=3.9233,=4.4726,=7.1272,=11.2899,=4.9191,=0.9123,=1.9010,=2.3670,=2.6824,=4.2525,=6.7093,=0.0056,=0.0642,=0.0042,=0.0064,=0.0098,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=13
="950162",科创芯片设计,2024-07-26,=0.0123,=2407.5745,=0.2941,=215.4362,=0.1426,=161.6128,=225.3867,=264.8809,=382.7813,=687.1301,=15.0035,=0.9002,=4.2582,=7.7165,=9.3916,=13.0775,=20.2102,=24.0614,=0.9308,=8.7765,=14.4745,=17.6793,=21.5991,=32.5243,=0.0013,=0.2994,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=64
="930652",CS电子,2015-06-05,=0.0117,=12642.8753,=0.2889,=65.7864,=0.9740,=21.2056,=33.8173,=43.2208,=52.5852,=86.1406,=7.2037,=0.9847,=2.2039,=3.1461,=3.6487,=4.7989,=9.3375,=3.9028,=0.9831,=1.4014,=2.0216,=2.3031,=3.0697,=5.0793,=0.0053,=0.0247,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=488
="931380",科技50,2019-11-25,=-0.0038,=4041.0519,=0.2790,=47.1884,=0.5142,=22.4426,=31.2969,=46.2618,=56.5620,=71.9143,=6.0767,=0.6583,=2.7627,=3.8780,=5.4906,=7.3432,=9.9144,=5.2883,=0.7057,=2.1802,=3.0698,=4.1552,=5.6552,=7.7525,=0.0089,=0.7143,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=949
="932087",集成电路,2023-03-29,=0.0132,=1446.7418,=0.2774,=132.0028,=0.4920,=46.1239,=100.6652,=132.3704,=152.2237,=195.7770,=8.1751,=0.9188,=3.1405,=3.9133,=5.1794,=7.1612,=11.4486,=13.3195,=0.9077,=5.8347,=7.6261,=9.0806,=11.9600,=18.6728,=0.0014,=0.2202,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=50
="931160",通信设备,2013-07-15,=0.0186,=19664.8532,=0.2719,=56.2908,=0.8120,=19.3231,=27.7990,=36.6969,=54.6485,=91.1971,=9.2134,=0.9798,=2.1520,=2.8712,=3.4261,=3.9737,=12.1269,=3.2164,=0.9744,=0.9706,=1.2833,=1.5072,=2.4410,=4.3558,=0.0064,=0.3454,=0.0028,=0.0051,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1288
="000688",科创50,2020-07-23,=0.0045,=1701.2900,=0.2657,=203.6356,=0.9788,=35.5957,=42.6241,=71.3189,=137.0702,=263.7183,=8.1270,=0.9645,=2.9443,=4.2293,=4.8848,=6.7971,=10.5365,=10.5308,=0.8764,=3.1319,=4.5777,=5.6079,=9.6425,=13.6380,=0.0021,=0.0212,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8175
="931866",中证机床,2022-05-09,=0.0169,=2263.8202,=0.2624,=62.4191,=0.8810,=28.6086,=36.9426,=40.7512,=56.2918,=85.2007,=6.7345,=0.9514,=2.8302,=3.7627,=4.3318,=5.1709,=9.1263,=5.4328,=0.9286,=2.4023,=3.1595,=3.4358,=4.3552,=7.3925,=0.0058,=0.0724,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=163
="000998",中证TMT,2011-11-08,=0.0052,=3693.5567,=0.2561,=43.5187,=0.8009,=18.9989,=27.6163,=34.6638,=43.4990,=58.6698,=4.6688,=0.9415,=1.9674,=2.4618,=3.2923,=4.0079,=5.6742,=3.2780,=0.9819,=1.2505,=1.8092,=2.1803,=2.6365,=3.9991,=0.0115,=0.5816,=0.0048,=0.0067,=0.0091,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=565
="000858",500信息,2013-11-06,=0.0147,=13194.7400,=0.2520,=110.5867,=0.9522,=25.3805,=43.9766,=64.2459,=90.1968,=209.3531,=6.4520,=0.9856,=2.1626,=2.9041,=3.3886,=3.9447,=8.5146,=6.9077,=0.9880,=1.1229,=1.9074,=2.6874,=3.6442,=9.1355,=0.0030,=0.0120,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=351
="399296",创成长,2019-01-23,=0.0028,=7770.6600,=0.2468,=42.3544,=0.4535,=22.4911,=30.9325,=43.5614,=63.9027,=104.6935,=8.7432,=0.6752,=3.9463,=4.9420,=7.0685,=10.7060,=14.9802,=5.5903,=0.4480,=2.5417,=3.4728,=5.8439,=11.9096,=17.3385,=0.0075,=0.6358,=0.0016,=0.0027,=0.0061,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1080
="000935",中证信息,2009-07-03,=0.0092,=7998.4300,=0.2462,=67.9344,=0.9617,=22.3783,=36.3294,=44.9610,=55.1245,=87.4284,=7.0014,=0.9847,=2.5910,=3.3282,=4.0443,=4.8408,=8.9117,=4.0961,=0.9613,=1.7187,=2.2023,=2.7270,=3.5206,=5.2392,=0.0055,=0.1051,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1124
="000993",全指信息,2011-08-02,=0.0104,=10575.7000,=0.2461,=69.2100,=0.8162,=27.3163,=42.0292,=52.3604,=68.2252,=96.2351,=6.9766,=0.9847,=2.5265,=3.2907,=4.0171,=4.7036,=8.9424,=4.1835,=0.9167,=1.8009,=2.3376,=2.8253,=3.4663,=5.3826,=0.0053,=0.2016,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4092
="970070",创业板人工智能,2024-07-11,=0.0031,=7385.3800,=0.2455,=75.4119,=0.3347,=48.3861,=71.6465,=81.1310,=94.0600,=119.1606,=11.9464,=0.8944,=3.3467,=5.1195,=6.3826,=10.0472,=15.2749,=9.4092,=0.8327,=3.4016,=4.9550,=6.2050,=9.2248,=12.0918,=0.0035,=0.1932,=0.0027,=0.0036,=0.0052,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=236
="000915",300信息,2007-07-02,=0.0068,=4046.6352,=0.2449,=59.4236,=0.9625,=20.6178,=34.5626,=39.8251,=48.1735,=75.5831,=7.2300,=0.9835,=2.7398,=3.5399,=4.3489,=5.4837,=9.0762,=3.5582,=0.6076,=1.6744,=2.1697,=3.2110,=4.0713,=4.9963,=0.0064,=0.2440,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=19
="000936",中证电信,2009-07-03,=0.0045,=12372.3262,=0.2447,=29.1342,=0.5754,=14.1836,=20.2178,=26.5947,=41.2993,=123.1725,=2.7932,=0.7997,=1.2149,=1.7612,=2.3413,=2.7932,=3.6232,=2.6513,=0.9823,=0.7463,=1.0282,=1.2670,=1.8250,=3.0800,=0.0217,=0.6006,=0.0019,=0.0063,=0.0095,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=336
="931494",消费电子,2020-06-12,=0.0100,=6315.3961,=0.2416,=59.9284,=0.9255,=20.2625,=32.0786,=38.6433,=52.0206,=77.9188,=6.1865,=0.9644,=2.1307,=2.8222,=3.5184,=5.0937,=7.9404,=3.0186,=0.9591,=1.3000,=1.6488,=1.9810,=2.6139,=3.9249,=0.0061,=0.2336,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=229
="399610",TMT50,2010-11-08,=0.0031,=11892.6800,=0.2412,=47.5575,=0.8471,=21.0331,=30.1605,=38.0629,=46.4422,=64.7172,=6.8004,=0.9815,=2.4071,=3.2240,=4.0368,=5.1834,=8.4969,=3.5902,=0.7617,=1.5843,=2.0120,=2.7294,=3.6930,=4.8392,=0.0068,=0.3112,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=524
="000698",科创100,2023-08-07,=0.0157,=1809.0500,=0.2408,=113.3498,=0.1474,=60.6995,=128.9715,=212.9730,=253.1822,=337.2511,=6.7799,=0.9270,=2.7397,=3.6180,=4.2028,=5.8939,=8.5061,=7.3611,=0.6804,=4.0312,=5.1110,=6.3367,=8.4193,=10.0837,=0.0031,=0.1364,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=574
="932456",科创创业AI,2025-05-14,=-0.0026,=3608.2621,=0.2402,=101.1297,=0.0462,=91.0567,=109.8269,=116.8782,=135.1183,=192.3777,=13.4440,=0.8350,=6.1464,=7.6308,=10.5678,=12.7410,=17.0303,=13.8341,=0.3366,=9.0747,=11.4569,=14.6910,=15.8357,=18.3647,=0.0020,=0.6106,=0.0016,=0.0017,=0.0019,=0.0024,=0.0030,=0.0437,=0.0985,,=68
="CN5075",国证信创,2015-02-16,,,=0.2360,=107.3768,=0.6542,=39.3034,=49.9624,=77.9219,=124.6676,=152.0158,=8.4212,=0.9315,=3.0386,=3.5724,=5.2497,=7.3437,=10.9595,=6.6902,=0.9439,=2.8415,=3.6958,=4.4306,=5.5475,=8.6847,=0.0024,=0.0530,=0.0018,=0.0030,=0.0057,=0.0079,=0.0108,=0.0268,=0.0598,=0.0136,=28
="931071",人工智能,2018-11-21,=0.0002,=2798.3814,=0.2353,=62.5641,=0.8763,=30.9003,=39.7800,=48.6298,=57.3003,=77.4016,=9.3216,=0.9546,=2.9559,=3.9059,=4.7565,=5.9463,=11.5305,=5.5807,=0.9206,=2.2000,=2.8037,=3.2146,=4.1153,=9.3591,=0.0054,=0.2015,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1359
="980030",消费电子,2015-02-17,=0.0077,=8942.2700,=0.2307,=49.0563,=0.8319,=18.6467,=31.7697,=39.1278,=47.7359,=65.6114,=4.7276,=0.8904,=2.0026,=2.5988,=3.0192,=4.2595,=6.3059,=2.3448,=0.7917,=1.1413,=1.3998,=1.5820,=2.3644,=3.4515,=0.0064,=0.1352,=0.0040,=0.0067,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=388
="930850",智能制造,2016-07-20,=0.0096,=5879.4435,=0.2282,=60.2180,=0.9484,=23.4329,=32.6916,=41.6523,=50.1809,=78.5602,=6.1666,=0.9752,=2.5370,=3.5157,=4.1644,=5.0813,=7.7199,=3.7170,=0.8250,=1.5919,=2.3560,=2.7887,=3.5734,=5.3954,=0.0065,=0.2753,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=365
="000689",科创材料,2022-08-15,=0.0292,=1488.8800,=0.2281,=186.9074,=0.9657,=38.7753,=45.4261,=83.1383,=149.7702,=281.6880,=5.9335,=0.9730,=1.9307,=2.6274,=3.2642,=4.4925,=8.5314,=7.3743,=0.9730,=2.1963,=3.1384,=4.0506,=5.6051,=10.7722,=0.0027,=0.0249,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=44
="399285",物联网50,2020-02-18,=0.0032,=7745.5500,=0.2262,=40.8806,=0.8523,=21.8675,=26.4337,=31.7142,=38.7254,=48.9860,=5.8264,=0.9181,=2.6765,=3.4149,=4.0408,=5.3274,=6.9158,=3.7032,=0.9638,=1.7407,=2.0220,=2.4506,=3.1359,=4.3982,=0.0112,=0.3550,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=93
="931165",新兴科技100,2019-04-25,=-0.0022,=10421.4550,=0.2246,=51.8174,=0.9677,=17.0055,=23.4097,=29.6571,=40.0825,=67.3989,=10.5112,=0.9751,=3.5721,=4.3409,=5.4698,=7.6241,=13.6689,=9.5968,=0.9711,=3.0368,=3.6554,=4.8585,=6.4164,=12.4159,=0.0063,=0.1506,=0.0047,=0.0068,=0.0092,=0.0150,=0.0264,=0.0515,=0.1919,=0.0378,=519
="931271",通信设备主题,2012-12-21,=0.0172,=4402.3183,=0.2198,=83.8376,=0.8676,=25.8971,=33.1664,=36.3427,=77.7646,=113.3155,=10.6284,=0.9255,=2.2261,=2.9049,=3.5924,=8.0155,=14.2344,=6.9340,=0.9131,=1.5689,=2.0567,=2.5790,=5.5434,=9.3619,=0.0030,=0.0759,=0.0022,=0.0045,=0.0082,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=11
="931159",创新100,2019-05-16,=-0.0055,=4147.9040,=0.2197,=40.8405,=0.6539,=24.8309,=32.3322,=36.2623,=46.3297,=59.7307,=5.6688,=0.8352,=2.9189,=3.6987,=4.3866,=5.5618,=7.4325,=4.7042,=0.7702,=2.3351,=3.1714,=3.8058,=4.8751,=6.6085,=0.0093,=0.5781,=0.0044,=0.0062,=0.0089,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=232
="000690",科创成长,2022-11-04,=0.0209,=2285.5400,=0.2190,=115.8269,=0.6143,=26.4295,=45.0418,=83.1612,=155.1521,=288.8500,=12.9744,=0.8429,=3.7827,=4.8518,=5.5860,=12.2181,=18.2315,=14.2671,=0.7857,=2.7510,=4.0052,=6.5479,=14.5314,=20.0971,=0.0016,=0.0901,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=145
="931643",科创创业50,2021-06-01,=-0.0027,=2426.2429,=0.2163,=62.3120,=0.8282,=22.6109,=28.7514,=40.2980,=59.5532,=92.9106,=7.9038,=0.8250,=3.3216,=4.1936,=5.2077,=7.4114,=12.1685,=7.2727,=0.7908,=2.7030,=3.4163,=4.6432,=7.4522,=14.6821,=0.0061,=0.3906,=0.0024,=0.0039,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2012
="000171",新兴成指,2017-01-25,=0.0027,=2241.7335,=0.2150,=35.2871,=0.7882,=15.0335,=20.3634,=24.8686,=36.2009,=63.8139,=5.3046,=0.6723,=2.6324,=3.2897,=4.3640,=6.2947,=10.8185,=4.5855,=0.8223,=1.3680,=2.1204,=2.7918,=4.4298,=8.5894,=0.0119,=0.4505,=0.0042,=0.0072,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=206
="000994",全指电信,2011-08-02,=0.0052,=13524.4470,=0.2143,=29.5541,=0.4056,=17.6024,=21.7761,=33.8544,=52.5847,=109.2407,=2.8515,=0.6917,=1.3865,=1.8410,=2.5292,=3.0393,=3.7766,=2.6518,=0.9749,=0.9155,=1.2459,=1.5410,=1.8941,=3.1271,=0.0211,=0.6220,=0.0022,=0.0055,=0.0082,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=228
="980080",成长100,2012-12-28,,,=0.2107,=60.9859,=0.7683,=39.4731,=45.1049,=49.8959,=63.8626,=82.4653,=6.8119,=0.7872,=3.0437,=3.6543,=5.6797,=6.8551,=9.2690,=4.3432,=0.7636,=2.0191,=2.4135,=3.0702,=4.5036,=5.8594,=0.0041,=0.1087,=0.0030,=0.0050,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=243
="930713",CS人工智,2015-07-31,=-0.0018,=6360.0778,=0.2041,=60.7091,=0.7358,=24.8131,=43.8200,=53.2816,=62.5640,=90.1869,=8.6215,=0.9819,=2.8384,=3.9100,=4.7030,=5.4132,=10.4087,=5.1125,=0.9534,=2.3148,=3.1674,=3.7880,=4.3102,=6.3979,=0.0056,=0.3813,=0.0041,=0.0050,=0.0061,=0.0078,=0.0120,=0.0330,=0.1245,=0.0172,=1064
="399389",国证通信,2011-12-02,=0.0185,=10027.7900,=0.2024,=31.1230,=0.3891,=15.1336,=21.7733,=46.7458,=65.1875,=153.7967,=2.8738,=0.7246,=1.3245,=1.8461,=2.4674,=3.0441,=3.8873,=2.6916,=0.9761,=0.9743,=1.4589,=1.6825,=1.8999,=3.2843,=0.0206,=0.6282,=0.0026,=0.0049,=0.0070,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=55
="931582",数字经济,2020-11-09,=-0.0013,=1772.9510,=0.2008,=70.2535,=0.8701,=35.0365,=44.0012,=50.3288,=66.7941,=88.8203,=7.8261,=0.9383,=3.4564,=4.9263,=5.6871,=6.6830,=9.8458,=7.2121,=0.7430,=2.4970,=3.9453,=5.8742,=7.6769,=11.8341,=0.0042,=0.0833,=0.0032,=0.0048,=0.0057,=0.0066,=0.0087,=0.0236,=0.0954,=0.0158,=190
="399990",煤炭等权,2015-01-21,=0.0483,=3438.1600,=0.1970,=21.1941,=0.9134,=5.7123,=8.6087,=10.6441,=15.5128,=347.5369,=1.7304,=0.9340,=0.8179,=1.1204,=1.3735,=1.6101,=2.0135,=1.8934,=0.9720,=0.6732,=0.9175,=1.1215,=1.4630,=2.2100,=0.0318,=0.0915,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=241
="000680",科创综指,2025-01-20,=0.0125,=1954.0500,=0.1939,=178.6727,=0.2011,=115.7401,=178.6727,=210.2704,=231.8344,=278.5830,=6.4578,=0.8579,=3.4337,=3.9718,=5.2364,=5.9681,=8.0513,=8.5479,=0.8767,=4.7291,=5.5033,=7.1455,=8.0751,=10.6066,=0.0028,=0.1180,=0.0023,=0.0032,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=231
="399998",中证煤炭,2015-02-13,=0.0535,=2339.9200,=0.1867,=21.1941,=0.9134,=5.7123,=8.6087,=10.6441,=15.5128,=347.5369,=1.7304,=0.9340,=0.8179,=1.1204,=1.3735,=1.6101,=2.0135,=1.8934,=0.9720,=0.6732,=0.9175,=1.1215,=1.4630,=2.2100,=0.0318,=0.0915,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=2111
