指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931157",SHS红利成长LV,2019-04-25,=0.0025,=7502.0848,=0.0064,=7.9193,=0.6798,=4.1261,=5.5681,=6.8699,=8.3499,=11.5318,=0.8175,=0.5362,=0.5154,=0.6240,=0.8071,=0.9303,=1.5888,=1.5613,=0.9578,=0.5018,=0.7041,=1.0228,=1.3772,=1.6333,,=0.0965,,=0.0477,=297
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0073,=2712.1200,=0.0946,=7.9265,=0.9671,=3.8979,=4.9411,=5.8221,=7.1194,=8.2754,=0.7219,=0.9114,=0.4277,=0.5161,=0.5744,=0.6719,=0.8197,=1.2297,=0.9278,=0.5333,=0.6951,=0.8668,=1.1092,=1.3442,,=0.0916,,=0.0518,=471
="932596",港股通红利低波,2016-02-04,,,=0.0748,=7.9506,=0.3846,=7.4451,=7.7816,=8.0675,=8.2874,=8.5745,=0.7519,=0.7846,=0.6528,=0.6865,=0.7144,=0.7536,=0.7672,=1.3082,=0.4154,=1.2161,=1.2711,=1.3209,=1.3627,=1.4099,,,,=0.0519,=73
="930914",港股通高股息,2016-11-25,=-0.0122,=5233.5628,=0.0642,=7.9560,=0.8294,=3.4280,=4.4109,=5.8619,=7.7328,=11.1979,=0.7757,=0.7299,=0.3979,=0.5007,=0.6108,=0.8548,=1.1764,=1.2431,=0.8033,=0.5144,=0.6968,=0.9194,=1.2399,=2.2126,,=0.1000,,=0.0526,=654
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0061,=3702.1500,=0.0298,=7.9768,=0.9084,=4.9972,=5.5312,=6.0542,=7.5496,=8.5137,=0.7870,=0.9410,=0.5264,=0.5901,=0.6270,=0.7378,=0.8235,=0.9542,=0.9322,=0.5404,=0.5921,=0.6600,=0.8399,=1.0198,,=0.0966,,=0.0491,=108
="000934",中证金融,2009-07-03,=0.0016,=5671.6300,=-0.0953,=8.0249,=0.4889,=5.7083,=6.8944,=8.0625,=8.8714,=11.5527,=0.7818,=0.2617,=0.6117,=0.7181,=0.9357,=1.1520,=1.5017,=2.1221,=0.8450,=1.1467,=1.4503,=1.8024,=2.0602,=2.6696,=0.0732,=0.0889,=0.0723,=0.0373,=1150
="930992",沪港深红利低波,2017-06-28,,,=0.0283,=8.0252,=0.9200,=4.0130,=5.1074,=5.8225,=7.4595,=8.5012,=0.7610,=0.9509,=0.4277,=0.5361,=0.5875,=0.7012,=0.7825,=1.1735,=0.8131,=0.4496,=0.5978,=0.8081,=1.1628,=1.3912,,=0.0942,,=0.0520,=15
="H30270",红利价值,2013-12-19,=-0.0023,=9801.6600,=0.0283,=8.1040,=0.7825,=4.4543,=5.4212,=6.7287,=8.7751,=13.0955,=0.8304,=0.6515,=0.5256,=0.6479,=0.7595,=1.2572,=1.7317,=1.6397,=0.9996,=0.5854,=0.8085,=0.9939,=1.2601,=1.6417,=0.0717,=0.0975,=0.0748,=0.0410,=171
="000992",全指金融,2011-08-02,=0.0010,=5427.0900,=-0.0937,=8.2082,=0.4913,=5.9310,=7.1022,=8.2366,=9.0288,=11.6339,=0.7835,=0.2601,=0.6188,=0.7234,=0.9452,=1.1662,=1.5107,=2.0969,=0.8310,=1.1568,=1.4432,=1.8065,=2.0627,=2.6668,=0.0720,=0.0851,=0.0697,=0.0368,=2697
="931446",东证红利低波,2020-04-21,=-0.0003,=3472.1000,=0.0085,=8.5129,=0.7940,=5.1478,=6.1576,=7.0727,=8.5361,=11.0216,=0.8242,=0.7071,=0.5884,=0.6934,=0.7597,=0.8756,=1.2481,=1.5437,=0.9822,=0.5909,=0.7514,=0.8803,=1.2936,=1.5979,=0.0725,=0.0941,=0.0749,=0.0419,=764
="H30269",红利低波,2013-12-19,=0.0033,=11457.5000,=0.0194,=8.5170,=0.7918,=4.5638,=5.5488,=6.8076,=9.4786,=14.4342,=0.8767,=0.6059,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6454,=0.9996,=0.6111,=0.8850,=1.0977,=1.4134,=1.6556,=0.0718,=0.0970,=0.0686,=0.0424,=3845
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0125,=4891.6500,=0.0533,=8.5391,=0.9542,=4.2457,=4.7030,=5.7309,=7.5206,=8.9197,=0.7846,=0.9556,=0.4429,=0.4971,=0.5750,=0.7269,=0.8114,=1.0809,=0.9441,=0.6036,=0.6709,=0.8689,=0.9960,=1.1417,,=0.0936,,=0.0543,=80
="000029",180价值,2009-01-09,=-0.0019,=4226.0600,=-0.0510,=8.5508,=0.8223,=5.6894,=6.9075,=7.8865,=8.4914,=10.8138,=0.8400,=0.3570,=0.6666,=0.8069,=0.8645,=1.0663,=1.4433,=1.1086,=0.8969,=0.6198,=0.7825,=0.9448,=1.0643,=1.4032,=0.0720,=0.0955,=0.0779,=0.0396,=554
="H50040",上红低波,2014-03-21,=-0.0011,=11288.8300,=0.0237,=8.5529,=0.7964,=4.6938,=5.9512,=7.0259,=9.6645,=14.3118,=0.8684,=0.5820,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6633,=0.9996,=0.6380,=0.8684,=1.2018,=1.3935,=1.6750,=0.0737,=0.0983,=0.0721,=0.0417,=342
="000151",上国红利,2012-07-20,=-0.0199,=1605.6600,=0.0510,=8.6152,=0.9646,=4.5075,=5.3657,=6.9022,=7.6075,=10.0345,=0.7866,=0.5540,=0.5268,=0.6189,=0.7557,=0.9661,=1.3272,=1.0908,=0.4909,=0.6026,=0.8953,=1.0995,=1.3121,=1.6854,=0.0766,=0.0931,=0.0685,=0.0425,=197
="931130",红利成长低波,2018-12-04,,,=0.0173,=8.6695,=0.7879,=4.4465,=5.5672,=7.7102,=8.7339,=11.5512,=0.8716,=0.3897,=0.5279,=0.6231,=0.9038,=1.0339,=1.5803,=1.9242,=0.8054,=0.3109,=0.8120,=1.3139,=1.9112,=2.5957,=0.0647,=0.0980,=0.0458,=0.0423,=136
="000922",中证红利,2008-05-26,=-0.0117,=5727.8500,=0.0407,=8.7397,=0.8343,=5.1762,=6.0245,=7.6568,=8.5792,=11.2156,=0.8665,=0.5107,=0.5911,=0.7110,=0.8584,=1.1090,=1.4999,=1.3017,=0.9171,=0.6332,=0.7726,=1.0442,=1.2141,=1.7101,=0.0673,=0.0937,=0.0683,=0.0414,=19767
="931479",证券保险,2020-05-06,=-0.0035,=889.9700,=-0.1625,=8.8331,=0.0014,=8.7411,=12.0058,=13.5911,=15.5631,=21.1012,=1.2290,=0.1992,=1.0296,=1.2290,=1.3858,=1.5776,=2.2844,=1.6115,=0.6534,=1.0318,=1.2678,=1.4424,=1.7952,=2.2879,=0.1244,=0.1142,=0.0972,=0.0297,=13
="000821",300红利,2012-07-20,=-0.0041,=6814.8269,=0.0214,=8.8731,=0.9056,=4.9998,=6.1944,=7.5608,=8.3864,=10.9286,=0.8811,=0.5078,=0.5725,=0.7140,=0.8783,=1.0796,=1.4919,=1.4401,=0.9571,=0.6098,=0.7993,=1.0625,=1.3067,=1.6963,=0.0719,=0.0964,=0.0719,=0.0421,=980
="000015",红利指数,2005-01-04,=-0.0150,=3240.6100,=0.0668,=8.9622,=0.9782,=4.6646,=5.5108,=7.0876,=7.9792,=10.4439,=0.8697,=0.6105,=0.5525,=0.6398,=0.7661,=1.0189,=1.3875,=1.5197,=0.9757,=0.7277,=0.8913,=1.1244,=1.3214,=1.6890,=0.0627,=0.0940,=0.0675,=0.0399,=14093
="000063",上证周期,2010-02-03,=-0.0021,=3770.6400,=-0.0707,=9.0887,=0.6974,=5.4761,=7.1362,=8.5540,=9.4385,=12.4946,=0.9451,=0.4415,=0.6668,=0.8368,=0.9668,=1.1075,=1.4831,=1.6170,=0.9633,=0.8113,=1.0636,=1.2494,=1.4235,=1.7571,=0.0797,=0.1019,=0.0808,=0.0366,=206
="930955",红利低波100,2017-05-26,=-0.0028,=12034.0200,=0.0206,=9.1022,=0.8574,=5.0805,=6.0554,=7.3859,=8.5345,=11.5013,=0.9231,=0.6831,=0.5792,=0.6654,=0.8235,=0.9930,=1.3722,=1.3841,=0.8304,=0.5888,=0.7754,=0.9860,=1.2922,=1.7525,=0.0751,=0.0936,=0.0714,=0.0439,=1928
="000824",国企红利,2012-07-20,=-0.0088,=2206.4280,=0.0402,=9.1045,=0.9674,=4.8847,=5.9406,=7.3386,=8.3220,=10.7823,=0.8919,=0.6035,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3355,=0.9093,=0.5370,=0.7016,=0.9865,=1.2332,=1.6834,=0.0686,=0.0944,=0.0718,=0.0413,=927
="H30035",300非银,2012-12-21,=-0.0026,=9329.2900,=-0.1635,=9.1221,=0.0008,=9.0295,=13.0975,=15.1688,=19.3628,=26.3489,=1.2576,=0.1270,=1.0544,=1.3255,=1.6428,=2.0481,=2.4387,=1.6548,=0.4534,=1.0410,=1.4185,=1.7274,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0289,=1169
="931644",800红利,2024-03-15,=-0.0101,=2648.1100,=0.0376,=9.1236,=0.8803,=6.4729,=7.2773,=8.1745,=9.0343,=9.4757,=0.9032,=0.7505,=0.7001,=0.7672,=0.8566,=0.9089,=0.9431,=1.3361,=0.9878,=0.8423,=0.9209,=1.1059,=1.2718,=1.3504,=0.0715,=0.0955,=0.0722,=0.0424,=29
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0064,=4120.0600,=0.0260,=9.1359,=0.5396,=4.8859,=6.8732,=8.8788,=12.1293,=16.1208,=0.8740,=0.5124,=0.5567,=0.7305,=0.8674,=1.1810,=1.3660,=0.9785,=0.4807,=0.5555,=0.7807,=0.9889,=1.3643,=1.5178,,=0.0950,,=0.0548,=32
="399373",大盘价值,2010-01-04,=0.0028,=8185.5200,=-0.0453,=9.1719,=0.8215,=5.4746,=6.8623,=8.3403,=9.1010,=11.9914,=0.9412,=0.4728,=0.6410,=0.8033,=0.9508,=1.1408,=1.5001,=1.1685,=0.8664,=0.5920,=0.7817,=0.9284,=1.1340,=1.4541,=0.0763,=0.0969,=0.0766,=0.0415,=326
="000919",300价值,2008-01-21,=-0.0008,=5106.8200,=-0.0398,=9.2104,=0.7906,=5.9577,=7.3283,=8.4437,=9.2347,=12.2376,=0.9297,=0.4493,=0.6917,=0.8497,=0.9446,=1.1498,=1.5388,=1.1259,=0.8615,=0.6314,=0.7861,=0.9060,=1.1012,=1.3421,=0.0751,=0.0968,=0.0773,=0.0393,=4302
="930740",300红利LV,2018-12-04,=-0.0022,=7375.1800,=0.0287,=9.3011,=0.9504,=5.4153,=6.8164,=7.4926,=8.5429,=9.6903,=0.9499,=0.8116,=0.6159,=0.7693,=0.8549,=0.9468,=1.0604,=1.4156,=0.7648,=0.6725,=0.8548,=1.0747,=1.5138,=1.9253,=0.0682,=0.0943,=0.0707,=0.0411,=588
="000825",央企红利,2012-07-20,=-0.0086,=3580.6477,=0.0368,=9.5346,=0.9897,=4.7369,=6.0940,=7.3075,=8.3226,=10.5687,=0.9265,=0.6628,=0.5507,=0.6915,=0.8600,=0.9996,=1.3929,=1.2619,=0.8883,=0.6009,=0.8548,=1.0528,=1.2104,=1.7357,=0.0695,=0.0951,=0.0705,=0.0403,=299
="399966",800证保,2012-12-21,=-0.0045,=5586.2100,=-0.1553,=9.5430,=0.0012,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.2610,=0.1208,=1.0619,=1.3300,=1.6268,=2.0417,=2.4366,=1.7790,=0.4979,=1.1634,=1.5249,=1.7805,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0277,=170
="H30588",中证证保,2015-02-02,=-0.0045,=948.6900,=-0.1552,=9.5504,=0.0012,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.2598,=0.1191,=1.0752,=1.3292,=1.6342,=2.0366,=2.4238,=1.7814,=0.5264,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0277,=460
="931069",中金300,2018-02-14,=-0.0015,=4817.4285,=-0.0374,=9.5981,=0.5768,=5.9518,=7.4862,=9.2591,=10.5166,=13.6164,=0.9818,=0.3367,=0.7377,=0.9199,=1.1046,=1.3590,=1.8328,=1.3910,=0.8586,=0.6656,=0.8599,=1.1112,=1.3111,=1.7542,=0.0767,=0.1056,=0.0771,=0.0393,=87
="931848",800红利低波,2024-05-21,=-0.0042,=3297.4800,=0.0417,=9.6045,=0.9335,=7.4155,=8.1322,=8.9768,=9.4520,=9.7854,=0.9739,=0.8182,=0.7315,=0.8577,=0.9171,=0.9713,=1.0024,=1.3966,=0.8869,=1.1714,=1.2284,=1.3395,=1.3804,=1.5428,=0.0727,=0.0933,=0.0737,=0.0407,=129
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0013,=8803.7100,=-0.0696,=9.6685,=0.6500,=5.7712,=7.8912,=8.9773,=10.2875,=13.0207,=1.0799,=0.5132,=0.7256,=0.9404,=1.0754,=1.2096,=1.5098,=1.7062,=0.7913,=0.9123,=1.1424,=1.4004,=1.7199,=2.4187,,=0.1056,,=0.0363,=263
="950090",50AH优选,2015-12-10,=-0.0025,=5845.4000,=-0.0548,=9.6987,=0.7833,=6.3188,=7.9032,=8.6249,=9.7695,=13.5010,=1.0464,=0.5649,=0.7914,=0.9479,=1.0260,=1.1247,=1.5403,=1.3092,=0.9462,=0.6574,=0.8464,=0.9472,=1.0544,=1.4553,,=0.1029,,=0.0378,=1996
="000968",300周期,2010-05-28,=-0.0042,=4276.7400,=-0.0598,=9.7585,=0.6810,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9772,=0.4200,=0.7021,=0.8484,=1.0133,=1.1825,=1.5550,=1.6177,=0.9563,=0.8459,=1.0834,=1.2645,=1.4651,=1.8297,=0.0764,=0.0962,=0.0777,=0.0348,=98
="399995",基建工程,2015-03-12,=-0.0118,=3993.4200,=0.0223,=9.7628,=0.7374,=5.8673,=7.3439,=8.2792,=12.4347,=18.8590,=0.7090,=0.1187,=0.5815,=0.7345,=0.9090,=1.4678,=2.1834,=0.1936,=0.3735,=0.1368,=0.1788,=0.2065,=0.3589,=0.5478,=0.0444,=0.0704,=0.0520,=0.0257,=2682
="399805",互联金融,2015-02-10,=-0.0135,=3278.1400,=-0.1483,=9.7864,=0.1991,=7.5943,=9.7981,=11.5068,=13.1968,=16.5816,=1.0149,=0.1492,=0.7644,=1.0561,=1.4427,=1.7353,=2.0317,=1.8123,=0.8285,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0335,=326
="H30356",800价值,2014-06-09,=-0.0038,=6437.3800,=-0.0315,=9.9013,=0.7883,=6.4024,=7.6877,=9.0243,=9.9531,=13.4784,=0.9897,=0.5013,=0.7030,=0.8613,=0.9894,=1.1768,=1.6287,=1.0972,=0.8338,=0.5868,=0.7373,=0.8800,=1.0766,=1.3738,=0.0737,=0.0946,=0.0754,=0.0378,=29
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0030,=12071.7200,=-0.0602,=9.9066,=0.7948,=6.0524,=7.8610,=8.6024,=9.9633,=15.8114,=1.0645,=0.6509,=0.6924,=0.8901,=0.9993,=1.1579,=1.7191,=1.3902,=0.7750,=0.7846,=0.9925,=1.0808,=1.4303,=2.0876,,=0.1073,,=0.0355,=91
="930723",沪港深F100,2015-08-05,=0.0017,=5062.8504,=-0.0057,=9.9302,=0.7242,=5.4557,=7.5706,=8.9648,=10.1453,=13.1279,=1.0029,=0.4836,=0.6469,=0.8476,=1.0098,=1.1160,=1.4626,=1.2888,=0.8152,=0.6039,=0.8632,=1.0733,=1.2802,=1.6654,,=0.1086,,=0.0390,=151
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0030,=8374.3000,=-0.0605,=9.9486,=0.7983,=6.0524,=7.8627,=8.6100,=9.9816,=15.8114,=1.0678,=0.6531,=0.6924,=0.8899,=1.0006,=1.1595,=1.7191,=1.3953,=0.7763,=0.7849,=0.9936,=1.0808,=1.4330,=2.0876,,=0.1073,,=0.0360,=4729
="399550",央视50,2012-06-06,=-0.0003,=8046.1400,=-0.0056,=9.9790,=0.7519,=6.8960,=8.2564,=9.2444,=10.1362,=13.0561,=1.0225,=0.2160,=0.8649,=1.0175,=1.2376,=1.4261,=1.8564,=2.0936,=0.8603,=1.3448,=1.6490,=1.8004,=2.0395,=2.5217,=0.0768,=0.1002,=0.0803,=0.0391,=2260
="932153",港股通价值策略,2025-04-30,=0.0002,=1071.4500,=0.0197,=9.9794,=0.3700,=8.1696,=9.5526,=10.0944,=10.3608,=10.9237,=0.8705,=0.4097,=0.7012,=0.8241,=0.8787,=0.8991,=0.9365,=1.0090,=0.3436,=0.8168,=0.9537,=1.0279,=1.0640,=1.1126,,,,=0.0434,=7
="000925",基本面50,2009-02-26,=0.0019,=4404.7300,=-0.0463,=10.0222,=0.7918,=6.2635,=7.9688,=9.0574,=10.0524,=12.7955,=1.0116,=0.3887,=0.7306,=0.9013,=1.0607,=1.1921,=1.5728,=1.0876,=0.7729,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0372,=4536
="932305",智选高股息,2024-09-30,=-0.0150,=11723.6600,=0.0505,=10.1018,=0.9667,=7.0143,=7.4626,=8.3011,=9.2163,=10.4630,=1.1002,=0.9083,=0.8750,=0.9206,=1.0451,=1.0823,=1.1675,=0.8193,=0.5583,=0.7106,=0.7291,=0.7816,=1.2780,=1.3342,=0.0812,=0.1049,=0.0838,=0.0495,=244
="000042",上证央企,2009-03-30,=-0.0046,=1732.6300,=-0.0435,=10.1072,=0.8207,=6.3284,=7.8863,=9.1303,=10.0293,=12.9577,=1.0036,=0.5462,=0.7230,=0.8871,=0.9895,=1.1155,=1.4812,=1.3095,=0.9823,=0.6569,=0.8569,=0.9755,=1.1265,=1.3891,=0.0740,=0.0970,=0.0773,=0.0360,=380
="930709",香港证券,2015-07-13,=-0.0186,=1201.0170,=-0.1497,=10.1877,=0.1996,=6.3679,=10.1900,=12.8133,=14.8886,=24.4010,=0.9217,=0.4178,=0.5308,=0.7588,=0.9682,=1.2738,=1.6136,=3.9755,=0.7659,=1.7834,=2.5970,=3.1591,=4.1488,=5.9903,,=0.0577,,=0.0334,=495
="000806",消费服务,2012-02-10,=-0.0030,=7894.8437,=-0.0627,=10.2230,=0.2984,=8.8952,=9.9899,=10.8057,=11.8704,=17.0971,=1.1207,=0.0833,=1.0009,=1.2037,=1.3564,=1.5460,=2.0145,=2.2155,=0.6389,=1.6526,=1.9444,=2.1103,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0358,=414
="931722",国新港股通央企红利,2023-09-13,=-0.0199,=1429.4600,=0.0847,=10.2255,=0.9617,=5.5040,=6.6378,=7.5660,=8.8977,=10.8173,=0.9666,=0.9521,=0.6213,=0.7203,=0.8102,=0.8982,=1.0298,=0.6393,=0.9377,=0.3100,=0.3792,=0.4651,=0.5842,=0.6918,,=0.1007,,=0.0548,=317
="932422",A500红利低波,2025-04-09,=-0.0006,=3176.8900,=0.0238,=10.2547,=0.8093,=9.5190,=9.8707,=10.0817,=10.2482,=10.5846,=1.0627,=0.8475,=0.9943,=1.0283,=1.0428,=1.0586,=1.0978,=1.3291,=0.2712,=1.2431,=1.3098,=1.4393,=1.4754,=1.5336,=0.0682,,,=0.0401,=264
="931375",300质量低波,2019-11-25,=-0.0089,=16433.5900,=-0.0309,=10.2667,=0.4053,=6.4946,=8.1320,=11.5172,=13.5739,=22.0532,=1.3042,=0.4021,=0.8054,=1.0788,=1.5712,=2.0830,=3.3245,=1.8012,=0.6304,=1.0044,=1.3182,=1.6467,=2.0965,=2.5370,=0.0993,=0.1354,=0.0949,=0.0316,=108
="930608",中证基建,2015-03-31,=-0.0032,=8364.4700,=-0.0144,=10.3047,=0.4592,=6.6667,=8.6208,=10.5302,=16.7777,=25.2863,=0.7898,=0.1105,=0.6550,=0.8253,=1.1179,=1.5919,=2.2134,=0.2305,=0.2300,=0.1701,=0.2221,=0.3418,=0.4952,=0.7101,=0.0480,=0.0718,=0.0544,=0.0270,=643
