指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="930914",港股通高股息,2016-11-25,=0.0011,=5336.5500,=0.0852,=8.2426,=0.8641,=3.4280,=4.4093,=5.8532,=7.7237,=11.1979,=0.7919,=0.7456,=0.3979,=0.5003,=0.6103,=0.8555,=1.1764,=1.2771,=0.8240,=0.5144,=0.6961,=0.9180,=1.2382,=2.2126,,=0.1000,,=0.0526,=646
="000992",全指金融,2011-08-02,=-0.0103,=5557.1200,=-0.0720,=8.2546,=0.5078,=5.9310,=7.1035,=8.2357,=9.0286,=11.6339,=0.8067,=0.3122,=0.6188,=0.7236,=0.9466,=1.1685,=1.5107,=2.1071,=0.8344,=1.1568,=1.4434,=1.8068,=2.0614,=2.6668,=0.0720,=0.0851,=0.0697,=0.0369,=2693
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0042,=2786.6700,=0.1247,=8.2662,=1,=3.8979,=4.9411,=5.8159,=7.1058,=8.2662,=0.7431,=0.9466,=0.4277,=0.5158,=0.5737,=0.6704,=0.8197,=1.2712,=0.9746,=0.5333,=0.6947,=0.8656,=1.1072,=1.3442,,=0.0916,,=0.0511,=469
="932596",港股通红利低波,2016-02-04,,,=0.0853,=8.2741,=0.7805,=7.4451,=7.7788,=8.0512,=8.2874,=8.5745,=0.7663,=0.9919,=0.6528,=0.6838,=0.7123,=0.7516,=0.7672,=1.3505,=0.7236,=1.2161,=1.2706,=1.3197,=1.3602,=1.4099,,,,=0.0516,=73
="930992",沪港深红利低波,2017-06-28,=-0.0031,=5778.9700,=0.0380,=8.2914,=0.9767,=4.0130,=5.1050,=5.8180,=7.3999,=8.5012,=0.7782,=0.9942,=0.4277,=0.5360,=0.5872,=0.7002,=0.7825,=1.2014,=0.8477,=0.4496,=0.5974,=0.8071,=1.1604,=1.3912,,=0.0942,,=0.0518,=11
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0018,=3784.3600,=0.0527,=8.4518,=0.9975,=4.9972,=5.5292,=6.0417,=7.5287,=8.5137,=0.8186,=0.9937,=0.5264,=0.5901,=0.6268,=0.7343,=0.8235,=1.0142,=0.9937,=0.5404,=0.5921,=0.6592,=0.8382,=1.0198,,=0.0966,,=0.0484,=107
="H30269",红利低波,2013-12-19,=-0.0032,=11449.5300,=0.0186,=8.4925,=0.7900,=4.5638,=5.5488,=6.7905,=9.4763,=14.4342,=0.8913,=0.6149,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.6429,=0.9992,=0.6111,=0.8850,=1.0984,=1.4136,=1.6556,=0.0718,=0.0970,=0.0686,=0.0433,=3749
="931446",东证红利低波,2020-04-21,=-0.0058,=3494.9600,=0.0152,=8.4935,=0.7894,=5.1478,=6.1552,=7.0622,=8.5375,=11.0216,=0.8402,=0.7328,=0.5884,=0.6931,=0.7590,=0.8758,=1.2481,=1.5409,=0.9821,=0.5909,=0.7509,=0.8785,=1.2849,=1.5979,=0.0725,=0.0941,=0.0749,=0.0441,=738
="H50040",上红低波,2014-03-21,=-0.0049,=11340.3100,=0.0284,=8.5358,=0.7965,=4.6938,=5.9513,=7.0164,=9.6317,=14.3118,=0.8837,=0.6009,=0.5647,=0.6911,=0.8376,=1.3563,=1.8756,=1.6621,=0.9996,=0.6380,=0.8693,=1.2019,=1.3920,=1.6750,=0.0737,=0.0983,=0.0721,=0.0428,=337
="000029",180价值,2009-01-09,=-0.0072,=4315.4400,=-0.0309,=8.5799,=0.8332,=5.6894,=6.9094,=7.8866,=8.4896,=10.8138,=0.8647,=0.4971,=0.6666,=0.8069,=0.8659,=1.0672,=1.4433,=1.1140,=0.9036,=0.6198,=0.7826,=0.9448,=1.0617,=1.4032,=0.0720,=0.0955,=0.0779,=0.0415,=555
="931130",红利成长低波,2018-12-04,=-0.0004,=24277.9900,=0.0237,=8.6146,=0.7729,=4.4465,=5.5627,=7.6990,=8.7348,=11.5512,=0.8808,=0.4151,=0.5279,=0.6229,=0.9044,=1.0349,=1.5803,=1.9206,=0.8029,=0.3109,=0.8112,=1.3129,=1.9124,=2.5957,=0.0647,=0.0980,=0.0458,=0.0433,=132
="000151",上国红利,2012-07-20,=-0.0011,=1643.0100,=0.0755,=8.6669,=0.9683,=4.5075,=5.3671,=6.8932,=7.5999,=10.0345,=0.8103,=0.5861,=0.5268,=0.6196,=0.7561,=0.9677,=1.3272,=1.0972,=0.4918,=0.6026,=0.8954,=1.1032,=1.3114,=1.6854,=0.0766,=0.0931,=0.0685,=0.0480,=193
="000922",中证红利,2008-05-26,=-0.0046,=5772.6500,=0.0488,=8.7460,=0.8390,=5.1762,=6.0261,=7.6592,=8.5650,=11.2156,=0.8846,=0.5371,=0.5911,=0.7113,=0.8596,=1.1096,=1.4999,=1.3023,=0.9189,=0.6332,=0.7731,=1.0443,=1.2126,=1.7101,=0.0673,=0.0937,=0.0683,=0.0441,=19699
="000821",300红利,2012-07-20,=-0.0035,=6882.9800,=0.0316,=8.8816,=0.9086,=4.9998,=6.1945,=7.5631,=8.3746,=10.9286,=0.9021,=0.5655,=0.5725,=0.7149,=0.8783,=1.0805,=1.4919,=1.4433,=0.9600,=0.6098,=0.7997,=1.0619,=1.3041,=1.6963,=0.0720,=0.0964,=0.0719,=0.0443,=973
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0044,=5072.9800,=0.0923,=8.8868,=1,=4.2457,=4.7023,=5.7239,=7.5044,=8.8868,=0.8118,=1,=0.4429,=0.4967,=0.5746,=0.7249,=0.8118,=1.1149,=1,=0.6036,=0.6702,=0.8676,=0.9940,=1.1149,,=0.0936,,=0.0533,=78
="000015",红利指数,2005-01-04,=-0.0016,=3294.3300,=0.0845,=8.9640,=0.9786,=4.6646,=5.5109,=7.0898,=7.9717,=10.4439,=0.8877,=0.6219,=0.5525,=0.6399,=0.7661,=1.0199,=1.3875,=1.5202,=0.9761,=0.7277,=0.8915,=1.1219,=1.3185,=1.6890,=0.0627,=0.0940,=0.0675,=0.0422,=14070
="930955",红利低波100,2017-05-26,=-0.0039,=12142.2400,=0.0298,=9.0794,=0.8546,=5.0805,=6.0551,=7.3810,=8.5258,=11.5013,=0.9383,=0.7120,=0.5792,=0.6654,=0.8232,=0.9934,=1.3722,=1.3815,=0.8270,=0.5888,=0.7752,=0.9850,=1.2846,=1.7525,=0.0751,=0.0936,=0.0714,=0.0465,=1885
="399995",基建工程,2015-03-12,=-0.0150,=4066.9600,=0.0411,=9.1111,=0.6495,=5.8673,=7.3449,=8.2814,=12.5313,=18.8590,=0.7240,=0.1722,=0.5815,=0.7368,=0.9109,=1.4788,=2.1834,=0.1953,=0.3900,=0.1368,=0.1788,=0.2066,=0.3598,=0.5478,=0.0444,=0.0704,=0.0520,=0.0285,=2683
="000824",国企红利,2012-07-20,=-0.0052,=2230.0100,=0.0513,=9.1214,=0.9695,=4.8847,=5.9432,=7.3387,=8.3050,=10.7823,=0.9113,=0.6116,=0.5610,=0.6881,=0.8282,=1.0596,=1.4469,=1.3396,=0.9119,=0.5370,=0.7018,=0.9868,=1.2291,=1.6834,=0.0686,=0.0944,=0.0718,=0.0440,=916
="931644",800红利,2024-03-15,=-0.0033,=2676.9400,=0.0489,=9.1397,=0.8909,=6.4729,=7.2750,=8.1484,=9.0325,=9.4757,=0.9252,=0.9177,=0.7001,=0.7659,=0.8562,=0.9089,=0.9431,=1.3406,=0.9938,=0.8423,=0.9199,=1.1048,=1.2687,=1.3504,=0.0715,=0.0955,=0.0722,=0.0444,=30
="931479",证券保险,2020-05-06,=-0.0170,=944.2200,=-0.1115,=9.1423,=0,=9.1423,=12.0230,=13.6117,=15.5634,=21.1012,=1.3439,=0.4178,=1.0296,=1.2290,=1.3872,=1.5779,=2.2844,=1.6976,=0.7022,=1.0318,=1.2674,=1.4412,=1.7968,=2.2879,=0.1244,=0.1142,=0.0972,=0.0248,=10
="000063",上证周期,2010-02-03,=-0.0087,=3831.9600,=-0.0556,=9.1547,=0.7212,=5.4761,=7.1368,=8.5451,=9.4369,=12.4946,=0.9757,=0.5173,=0.6668,=0.8369,=0.9676,=1.1081,=1.4831,=1.6331,=0.9778,=0.8113,=1.0639,=1.2497,=1.4190,=1.7571,=0.0797,=0.1019,=0.0808,=0.0377,=206
="399373",大盘价值,2010-01-04,=-0.0072,=8331.8000,=-0.0282,=9.1550,=0.8163,=5.4746,=6.8624,=8.3403,=9.0987,=11.9914,=0.9696,=0.5535,=0.6410,=0.8034,=0.9515,=1.1408,=1.5001,=1.1752,=0.8785,=0.5920,=0.7822,=0.9285,=1.1318,=1.4541,=0.0764,=0.0969,=0.0766,=0.0432,=325
="000919",300价值,2008-01-21,=-0.0081,=5206.7200,=-0.0210,=9.2271,=0.7970,=5.9577,=7.3294,=8.4451,=9.2346,=12.2376,=0.9608,=0.5544,=0.6917,=0.8498,=0.9453,=1.1518,=1.5388,=1.1394,=0.8839,=0.6314,=0.7862,=0.9061,=1.1001,=1.3421,=0.0752,=0.0968,=0.0773,=0.0400,=4293
="930740",300红利LV,2018-12-04,=-0.0067,=7447.9100,=0.0389,=9.2753,=0.9462,=5.4153,=6.8079,=7.4887,=8.5271,=9.6903,=0.9687,=0.8709,=0.6159,=0.7682,=0.8542,=0.9463,=1.0604,=1.4133,=0.7610,=0.6725,=0.8537,=1.0744,=1.5144,=1.9253,=0.0708,=0.0943,=0.0707,=0.0432,=578
="H30035",300非银,2012-12-21,=-0.0173,=9874.3000,=-0.1146,=9.4251,=0,=9.4251,=13.1238,=15.1662,=19.3481,=26.3489,=1.3738,=0.2479,=1.0544,=1.3281,=1.6479,=2.0504,=2.4387,=1.7398,=0.5058,=1.0410,=1.4193,=1.7304,=1.9724,=2.3917,=0.1221,=0.1128,=0.0964,=0.0240,=1160
="000825",央企红利,2012-07-20,=-0.0080,=3610.9600,=0.0456,=9.5392,=0.9905,=4.7369,=6.0989,=7.3116,=8.3052,=10.5687,=0.9471,=0.7039,=0.5507,=0.6916,=0.8603,=1.0012,=1.3929,=1.2641,=0.8917,=0.6009,=0.8549,=1.0506,=1.2080,=1.7357,=0.0695,=0.0951,=0.0705,=0.0424,=288
="931848",800红利低波,2024-05-21,=-0.0030,=3338.5500,=0.0547,=9.5890,=0.9212,=7.4155,=8.1312,=8.9478,=9.4431,=9.7854,=0.9950,=0.9865,=0.7315,=0.8577,=0.9162,=0.9701,=1.0024,=1.3982,=0.8896,=1.1714,=1.2282,=1.3351,=1.3793,=1.5428,=0.0728,=0.0933,=0.0737,=0.0427,=124
="931069",中金300,2018-02-14,=-0.0094,=4900.6200,=-0.0207,=9.6346,=0.5870,=5.9518,=7.4857,=9.2567,=10.5179,=13.6164,=1.0124,=0.3670,=0.7377,=0.9195,=1.1059,=1.3590,=1.8328,=1.4050,=0.8657,=0.6656,=0.8597,=1.1108,=1.3081,=1.7542,=0.0767,=0.1056,=0.0771,=0.0400,=84
="930608",中证基建,2015-03-31,=-0.0149,=8441.5100,=-0.0053,=9.6985,=0.3509,=6.6667,=8.6242,=10.5526,=17.0807,=25.2863,=0.8058,=0.1536,=0.6550,=0.8276,=1.1194,=1.6141,=2.2134,=0.2312,=0.2348,=0.1701,=0.2221,=0.3423,=0.4966,=0.7101,=0.0480,=0.0718,=0.0544,=0.0304,=642
="399966",800证保,2012-12-21,=-0.0171,=5899.8000,=-0.1078,=9.8531,=0,=9.8531,=13.7103,=15.9946,=19.7371,=27.1945,=1.3731,=0.2488,=1.0619,=1.3311,=1.6297,=2.0431,=2.4366,=1.8662,=0.5853,=1.1634,=1.5249,=1.7816,=2.0449,=2.5211,=0.1176,=0.1076,=0.0911,=0.0232,=167
="000968",300周期,2010-05-28,=-0.0101,=4339.6700,=-0.0460,=9.8564,=0.7117,=6.1174,=7.8172,=9.1559,=10.2878,=13.3562,=1.0085,=0.4843,=0.7021,=0.8488,=1.0145,=1.1847,=1.5550,=1.6376,=0.9745,=0.8459,=1.0847,=1.2656,=1.4632,=1.8297,=0.0765,=0.0962,=0.0777,=0.0356,=98
="H30588",中证证保,2015-02-02,=-0.0171,=1001.8000,=-0.1079,=9.8602,=0,=9.8602,=13.6588,=16.0866,=19.5888,=27.6808,=1.3715,=0.2451,=1.0752,=1.3326,=1.6366,=2.0373,=2.4238,=1.8685,=0.6112,=1.1673,=1.5178,=1.7581,=2.0127,=2.5500,=0.1176,=0.1081,=0.0914,=0.0232,=457
="H30356",800价值,2014-06-09,=-0.0081,=6561.6200,=-0.0128,=9.9185,=0.7912,=6.4024,=7.6848,=9.0198,=9.9569,=13.4784,=1.0221,=0.5878,=0.7030,=0.8609,=0.9884,=1.1784,=1.6287,=1.1102,=0.8471,=0.5868,=0.7372,=0.8797,=1.0722,=1.3738,=0.0737,=0.0946,=0.0754,=0.0383,=27
="399805",互联金融,2015-02-10,=-0.0369,=3457.2400,=-0.1018,=9.9600,=0.2158,=7.5943,=9.8199,=11.5421,=13.2045,=16.5816,=1.0760,=0.2311,=0.7644,=1.0567,=1.4476,=1.7386,=2.0317,=1.8370,=0.8472,=1.1667,=1.4082,=1.6148,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0348,=326
="000925",基本面50,2009-02-26,=-0.0076,=4470.1300,=-0.0321,=9.9793,=0.7805,=6.2635,=7.9695,=9.0474,=10.0491,=12.7955,=1.0381,=0.4452,=0.7306,=0.9013,=1.0622,=1.1921,=1.5728,=1.0919,=0.7784,=0.6037,=0.7873,=0.9668,=1.1027,=1.4866,=0.0747,=0.0947,=0.0771,=0.0387,=4533
="399550",央视50,2012-06-06,=-0.0075,=8150.5600,=0.0073,=9.9794,=0.7525,=6.8960,=8.2540,=9.2351,=10.1360,=13.0561,=1.0427,=0.2842,=0.8649,=1.0178,=1.2392,=1.4259,=1.8564,=2.0849,=0.8497,=1.3448,=1.6476,=1.7973,=2.0367,=2.5217,=0.0768,=0.1002,=0.0803,=0.0421,=2257
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0014,=4246.3300,=0.0575,=9.9982,=0.6711,=4.8859,=6.8732,=8.8788,=12.1555,=16.1208,=0.9332,=0.6025,=0.5567,=0.7305,=0.8674,=1.1828,=1.3660,=1.0536,=0.5875,=0.5555,=0.7807,=0.9897,=1.3643,=1.5178,,=0.0950,,=0.0534,=32
="930723",沪港深F100,2015-08-05,=-0.0080,=5101.4300,=0.0019,=10.1228,=0.7928,=5.4557,=7.5729,=8.9370,=10.1423,=13.1279,=1.0332,=0.5726,=0.6469,=0.8477,=1.0102,=1.1158,=1.4626,=1.3122,=0.8525,=0.6039,=0.8635,=1.0720,=1.2787,=1.6654,,=0.1086,,=0.0394,=151
="000042",上证央企,2009-03-30,=-0.0119,=1773.6700,=-0.0208,=10.1331,=0.8303,=6.3284,=7.8865,=9.1232,=10.0265,=12.9577,=1.0360,=0.6462,=0.7230,=0.8874,=0.9896,=1.1163,=1.4812,=1.3262,=0.9909,=0.6569,=0.8569,=0.9756,=1.1240,=1.3891,=0.0740,=0.0970,=0.0773,=0.0372,=380
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0169,=9004.4100,=-0.0484,=10.1571,=0.7686,=5.7712,=7.8856,=8.9694,=10.2881,=13.0207,=1.1219,=0.6403,=0.7256,=0.9404,=1.0746,=1.2096,=1.5098,=1.8083,=0.8774,=0.9123,=1.1412,=1.3978,=1.7168,=2.4187,,=0.1056,,=0.0352,=262
="950090",50AH优选,2015-12-10,=-0.0093,=5966.7245,=-0.0351,=10.2467,=0.8958,=6.3188,=7.9027,=8.6162,=9.7628,=13.5010,=1.0868,=0.6916,=0.7914,=0.9478,=1.0258,=1.1247,=1.5403,=1.3773,=0.9737,=0.6574,=0.8458,=0.9469,=1.0539,=1.4553,,=0.1029,,=0.0385,=1993
="932422",A500红利低波,2025-04-09,=-0.0056,=3193.9800,=0.0293,=10.2538,=0.8035,=9.5190,=9.8705,=10.0791,=10.2482,=10.5846,=1.0875,=0.9869,=0.9943,=1.0283,=1.0421,=1.0563,=1.0978,=1.3303,=0.2533,=1.2431,=1.3106,=1.4398,=1.4762,=1.5336,=0.0682,,,=0.0425,=251
="000806",消费服务,2012-02-10,=-0.0124,=7997.4100,=-0.0506,=10.2875,=0.3200,=8.8952,=9.9859,=10.8052,=11.8703,=17.0971,=1.1558,=0.1075,=1.0009,=1.2045,=1.3576,=1.5457,=2.0145,=2.2399,=0.6652,=1.6526,=1.9444,=2.1083,=2.3796,=3.0032,=0.0838,=0.1036,=0.0833,=0.0360,=414
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0139,=12364.7800,=-0.0373,=10.3445,=0.8396,=6.0524,=7.8516,=8.5958,=9.9274,=15.8114,=1.1094,=0.7211,=0.6924,=0.8891,=0.9980,=1.1579,=1.7191,=1.4715,=0.8341,=0.7846,=0.9920,=1.0798,=1.4285,=2.0876,,=0.1073,,=0.0349,=91
="931375",300质量低波,2019-11-25,=-0.0081,=16821.9100,=-0.0080,=10.3547,=0.4046,=6.4946,=8.1313,=11.5209,=13.5754,=22.0532,=1.3662,=0.4052,=0.8054,=1.0775,=1.5728,=2.0834,=3.3245,=1.8465,=0.6392,=1.0044,=1.3169,=1.6429,=2.0966,=2.5370,=0.0993,=0.1354,=0.0949,=0.0294,=107
="399371",国证价值,2010-01-04,=-0.0078,=7238.6200,=0.0049,=10.3746,=0.8015,=6.4728,=7.8374,=9.0979,=10.3554,=13.0475,=1.0566,=0.6104,=0.7249,=0.8967,=1.0117,=1.2416,=1.5675,=1.0944,=0.7953,=0.5764,=0.7536,=0.8693,=1.0977,=1.3812,=0.0736,=0.0927,=0.0763,=0.0394,=113
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0140,=8574.0700,=-0.0381,=10.4083,=0.8438,=6.0524,=7.8543,=8.6048,=9.9438,=15.8114,=1.1129,=0.7210,=0.6924,=0.8889,=0.9998,=1.1595,=1.7191,=1.4770,=0.8373,=0.7849,=0.9929,=1.0798,=1.4323,=2.0876,,=0.1073,,=0.0347,=4725
="932153",港股通价值策略,2025-04-30,=0,=1089.3100,=0.0367,=10.4465,=0.8636,=8.1696,=9.5280,=10.0939,=10.3560,=10.9237,=0.9057,=0.8500,=0.7012,=0.8219,=0.8784,=0.8991,=0.9365,=1.0576,=0.7182,=0.8168,=0.9513,=1.0278,=1.0640,=1.1126,,,,=0.0417,=6
="932305",智选高股息,2024-09-30,=-0.0078,=11877.6800,=0.0643,=10.4630,=1,=7.0143,=7.4610,=8.2963,=9.1962,=10.4630,=1.1600,=0.9943,=0.8750,=0.9202,=1.0431,=1.0809,=1.1675,=0.8467,=0.5892,=0.7106,=0.7290,=0.7788,=1.2781,=1.3342,=0.0812,=0.1049,=0.0838,=0.0608,=238
="932431",300质量,2025-03-18,=-0.0017,=2053.2700,=0.0033,=10.4872,=0.9754,=9.4685,=9.9447,=10.1253,=10.2568,=10.5369,=1.1676,=0.9631,=1.0727,=1.1113,=1.1301,=1.1471,=1.1853,=2.2563,=0.8361,=2.0194,=2.1495,=2.1987,=2.2448,=2.3259,=0.0794,,,=0.0358,=2
