指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931024",港股通非银,2017-11-06,=-0.0300,=4003.8900,=-0.0675,=7.6471,=0.0280,=6.7549,=8.7440,=11.3757,=13.3897,=22.4310,=1.0775,=0.5370,=0.6237,=0.8456,=1.0446,=1.2267,=1.7592,=1.2756,=0.8434,=0.5870,=0.8718,=1.0057,=1.2000,=2.2002,,=0.1136,,=0.0344,=176
="000914",300金融,2007-07-02,=-0.0110,=6055.7600,=-0.0986,=7.6707,=0.4471,=5.2769,=6.6022,=7.8175,=8.6017,=11.3863,=0.7787,=0.2761,=0.5962,=0.7048,=0.9310,=1.1371,=1.4919,=2.1077,=0.8253,=1.1210,=1.4310,=1.8124,=2.0704,=2.7052,=0.0748,=0.0919,=0.0740,=0.0395,=338
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0151,=2902.1800,=0.0429,=7.6979,=0.9815,=3.7550,=5.0396,=5.7758,=6.6418,=7.9027,=0.7785,=0.9543,=0.4590,=0.5769,=0.6371,=0.7278,=0.8175,=1.1635,=0.9666,=0.5101,=0.6869,=0.7916,=0.8964,=1.2126,,=0.1004,,=0.0517,=267
="987016",港股通红利低波,2021-11-18,,,=0.1391,=7.8220,=0.9972,=3.4544,=4.2823,=4.8591,=6.4665,=7.8983,=0.7220,=0.9934,=0.4152,=0.4836,=0.5359,=0.6309,=0.7308,=1.2596,=0.9896,=0.5827,=0.6577,=0.7860,=1.0044,=1.2881,,=0.0953,,=0.0527,=113
="H11140",香港红利,2009-07-23,=-0.0013,=3981.5100,=0.0904,=7.8608,=0.7757,=3.0693,=4.4554,=5.9845,=8.4154,=13.9623,=0.7470,=0.6607,=0.3833,=0.5103,=0.6299,=0.8659,=1.1652,=1.2415,=0.7158,=0.5431,=0.7464,=0.9728,=1.5635,=2.1349,,=0.0974,,=0.0532,=27
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0161,=4652.7100,=0.0413,=7.9069,=0.8951,=3.5572,=4.6317,=5.9529,=7.1138,=9.5068,=0.7216,=0.7290,=0.3828,=0.4842,=0.5758,=0.8178,=1.1073,=0.9330,=0.5835,=0.4386,=0.6492,=0.8397,=1.4252,=2.0623,,=0.0887,,=0.0536,=1418
="000934",中证金融,2009-07-03,=-0.0112,=5669.2400,=-0.0957,=7.9518,=0.4590,=5.7083,=6.8944,=8.0624,=8.8714,=11.5527,=0.7887,=0.2711,=0.6117,=0.7181,=0.9367,=1.1524,=1.5017,=2.0939,=0.8249,=1.1467,=1.4503,=1.8025,=2.0596,=2.6696,=0.0732,=0.0889,=0.0723,=0.0385,=1148
="H30270",红利价值,2013-12-19,=0.0003,=9755.5800,=0.0234,=7.9990,=0.7742,=4.4543,=5.4191,=6.7265,=8.7856,=13.0955,=0.8326,=0.6542,=0.5256,=0.6478,=0.7586,=1.2599,=1.7317,=1.6139,=0.9964,=0.5854,=0.8083,=0.9931,=1.2567,=1.6417,=0.0717,=0.0975,=0.0748,=0.0428,=170
="931157",SHS红利成长LV,2019-04-25,=-0.0076,=7457.4900,=0.0004,=8.0035,=0.6986,=4.1261,=5.5645,=6.8680,=8.3533,=11.5318,=0.8221,=0.5537,=0.5154,=0.6235,=0.8070,=0.9309,=1.5888,=1.5614,=0.9595,=0.5018,=0.7027,=1.0226,=1.3729,=1.6333,,=0.0965,,=0.0483,=295
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0160,=1352.0200,=0.0600,=8.0942,=0.8595,=3.6777,=4.8617,=6.6099,=7.7289,=10.6953,=0.7535,=0.6322,=0.4041,=0.5047,=0.6486,=0.9071,=1.1746,=1.1560,=0.6050,=0.5013,=0.7009,=1.0665,=1.4996,=1.9871,,=0.0935,,=0.0524,=898
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0133,=2726.8200,=0.1005,=8.1318,=0.9899,=3.8979,=4.9411,=5.8212,=7.1170,=8.2467,=0.7309,=0.9296,=0.4277,=0.5158,=0.5741,=0.6708,=0.8197,=1.2383,=0.9436,=0.5333,=0.6947,=0.8667,=1.1087,=1.3442,,=0.0916,,=0.0513,=471
="000992",全指金融,2011-08-02,=-0.0114,=5426.7400,=-0.0938,=8.1366,=0.4660,=5.9310,=7.1022,=8.2361,=9.0288,=11.6339,=0.7904,=0.2707,=0.6188,=0.7234,=0.9459,=1.1674,=1.5107,=2.0696,=0.8092,=1.1568,=1.4432,=1.8067,=2.0618,=2.6668,=0.0720,=0.0851,=0.0697,=0.0379,=2695
="930914",港股通高股息,2016-11-25,=-0.0069,=5273.1100,=0.0723,=8.1665,=0.8535,=3.4280,=4.4103,=5.8581,=7.7257,=11.1979,=0.7841,=0.7400,=0.3979,=0.5004,=0.6108,=0.8548,=1.1764,=1.2503,=0.8109,=0.5144,=0.6963,=0.9188,=1.2392,=2.2126,,=0.1000,,=0.0523,=649
="930992",沪港深红利低波,2017-06-28,=-0.0054,=5731.8200,=0.0295,=8.1899,=0.9517,=4.0130,=5.1069,=5.8201,=7.4202,=8.5012,=0.7689,=0.9749,=0.4277,=0.5361,=0.5874,=0.7011,=0.7825,=1.1799,=0.8203,=0.4496,=0.5975,=0.8074,=1.1612,=1.3912,,=0.0942,,=0.0520,=12
="932596",港股通红利低波,2016-02-04,=-0.0071,=4162.3700,=0.0731,=8.2020,=0.6378,=7.4451,=7.7788,=8.0674,=8.2874,=8.5745,=0.7597,=0.8819,=0.6528,=0.6838,=0.7133,=0.7530,=0.7672,=1.3241,=0.5354,=1.2161,=1.2706,=1.3197,=1.3602,=1.4099,,,,=0.0516,=73
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0118,=3702.8900,=0.0300,=8.3379,=0.9761,=4.9972,=5.5312,=6.0498,=7.5367,=8.5137,=0.8026,=0.9685,=0.5264,=0.5901,=0.6268,=0.7365,=0.8235,=0.9809,=0.9559,=0.5404,=0.5921,=0.6595,=0.8396,=1.0198,,=0.0966,,=0.0487,=108
="H30269",红利低波,2013-12-19,=-0.0006,=11351.9600,=0.0100,=8.3868,=0.7721,=4.5638,=5.5488,=6.7969,=9.4786,=14.4342,=0.8794,=0.6073,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6225,=0.9922,=0.6111,=0.8850,=1.0980,=1.4136,=1.6556,=0.0718,=0.0970,=0.0686,=0.0439,=3809
="931446",东证红利低波,2020-04-21,=0.0002,=3483.3300,=0.0118,=8.4110,=0.7750,=5.1478,=6.1558,=7.0691,=8.5363,=11.0216,=0.8307,=0.7186,=0.5884,=0.6932,=0.7596,=0.8757,=1.2481,=1.5285,=0.9779,=0.5909,=0.7511,=0.8802,=1.2908,=1.5979,=0.0725,=0.0941,=0.0749,=0.0445,=754
="H50040",上红低波,2014-03-21,=-0.0024,=11266.9100,=0.0218,=8.4266,=0.7845,=4.6938,=5.9512,=7.0239,=9.6645,=14.3118,=0.8720,=0.5871,=0.5647,=0.6911,=0.8376,=1.3609,=1.8756,=1.6407,=0.9930,=0.6380,=0.8684,=1.2019,=1.3929,=1.6750,=0.0737,=0.0983,=0.0721,=0.0434,=341
="000029",180价值,2009-01-09,=-0.0055,=4232.2900,=-0.0496,=8.4490,=0.7849,=5.6894,=6.9075,=7.8866,=8.4903,=10.8138,=0.8498,=0.4203,=0.6666,=0.8069,=0.8651,=1.0665,=1.4433,=1.0973,=0.8838,=0.6198,=0.7825,=0.9448,=1.0629,=1.4032,=0.0720,=0.0955,=0.0779,=0.0421,=554
="931130",红利成长低波,2018-12-04,=-0.0013,=24057.3700,=0.0144,=8.5220,=0.7435,=4.4465,=5.5645,=7.7025,=8.7340,=11.5512,=0.8706,=0.3847,=0.5279,=0.6230,=0.9039,=1.0348,=1.5803,=1.8990,=0.7972,=0.3109,=0.8112,=1.3135,=1.9112,=2.5957,=0.0647,=0.0980,=0.0458,=0.0438,=136
="000151",上国红利,2012-07-20,=0.0059,=1635.2600,=0.0704,=8.5676,=0.9642,=4.5075,=5.3657,=6.8970,=7.6028,=10.0345,=0.7976,=0.5740,=0.5268,=0.6189,=0.7559,=0.9662,=1.3272,=1.0862,=0.4862,=0.6026,=0.8953,=1.1010,=1.3121,=1.6854,=0.0766,=0.0931,=0.0685,=0.0480,=196
="000922",中证红利,2008-05-26,=0.0004,=5729.3400,=0.0409,=8.6468,=0.8158,=5.1762,=6.0245,=7.6580,=8.5773,=11.2156,=0.8725,=0.5183,=0.5911,=0.7110,=0.8590,=1.1091,=1.4999,=1.2882,=0.9056,=0.6332,=0.7726,=1.0442,=1.2139,=1.7101,=0.0673,=0.0937,=0.0683,=0.0445,=19736
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0175,=4961.5100,=0.0683,=8.7529,=0.9885,=4.2457,=4.7024,=5.7281,=7.5083,=8.8790,=0.7980,=0.9871,=0.4429,=0.4969,=0.5748,=0.7265,=0.8114,=1.0872,=0.9669,=0.6036,=0.6708,=0.8680,=0.9953,=1.1151,,=0.0936,,=0.0533,=79
="000821",300红利,2012-07-20,=0.0041,=6827.0200,=0.0232,=8.7721,=0.8805,=4.9998,=6.1944,=7.5620,=8.3833,=10.9286,=0.8887,=0.5262,=0.5725,=0.7140,=0.8783,=1.0799,=1.4919,=1.4263,=0.9423,=0.6098,=0.7993,=1.0621,=1.3058,=1.6963,=0.0720,=0.0964,=0.0719,=0.0448,=978
="931479",证券保险,2020-05-06,=-0.0283,=897.5100,=-0.1554,=8.8346,=0.0014,=8.7411,=12.0155,=13.5932,=15.5631,=21.1012,=1.2734,=0.2724,=1.0296,=1.2296,=1.3866,=1.5776,=2.2844,=1.6107,=0.6541,=1.0318,=1.2678,=1.4418,=1.7952,=2.2879,=0.1244,=0.1142,=0.0972,=0.0271,=11
="000015",红利指数,2005-01-04,=0.0044,=3262.8900,=0.0742,=8.8629,=0.9740,=4.6646,=5.5108,=7.0887,=7.9776,=10.4439,=0.8755,=0.6156,=0.5525,=0.6398,=0.7661,=1.0195,=1.3875,=1.5050,=0.9740,=0.7277,=0.8913,=1.1231,=1.3205,=1.6890,=0.0627,=0.0940,=0.0675,=0.0425,=14080
="930955",红利低波100,2017-05-26,=-0.0002,=12055.9200,=0.0224,=8.9787,=0.8493,=5.0805,=6.0554,=7.3841,=8.5303,=11.5013,=0.9256,=0.6906,=0.5792,=0.6654,=0.8234,=0.9930,=1.3722,=1.3673,=0.8185,=0.5888,=0.7754,=0.9857,=1.2897,=1.7525,=0.0751,=0.0936,=0.0714,=0.0471,=1911
="399373",大盘价值,2010-01-04,=-0.0051,=8169.9600,=-0.0471,=9.0105,=0.7668,=5.4746,=6.8623,=8.3403,=9.0989,=11.9914,=0.9516,=0.5023,=0.6410,=0.8033,=0.9511,=1.1408,=1.5001,=1.1565,=0.8447,=0.5920,=0.7817,=0.9285,=1.1333,=1.4541,=0.0764,=0.0969,=0.0766,=0.0439,=325
="000063",上证周期,2010-02-03,=-0.0111,=3757.3600,=-0.0740,=9.0139,=0.6733,=5.4761,=7.1362,=8.5501,=9.4385,=12.4946,=0.9558,=0.4660,=0.6668,=0.8368,=0.9671,=1.1077,=1.4831,=1.6038,=0.9571,=0.8113,=1.0636,=1.2496,=1.4224,=1.7571,=0.0797,=0.1019,=0.0808,=0.0387,=206
="399995",基建工程,2015-03-12,=-0.0223,=4032.0900,=0.0322,=9.0161,=0.6354,=5.8673,=7.3439,=8.2803,=12.4868,=18.8590,=0.7164,=0.1446,=0.5815,=0.7347,=0.9099,=1.4757,=2.1834,=0.1934,=0.3712,=0.1368,=0.1788,=0.2066,=0.3592,=0.5478,=0.0444,=0.0704,=0.0520,=0.0285,=2681
="000824",国企红利,2012-07-20,=0.0018,=2215.4700,=0.0445,=9.0193,=0.9600,=4.8847,=5.9406,=7.3386,=8.3149,=10.7823,=0.8990,=0.6073,=0.5610,=0.6880,=0.8280,=1.0596,=1.4469,=1.3252,=0.8991,=0.5370,=0.7016,=0.9867,=1.2322,=1.6834,=0.0686,=0.0944,=0.0718,=0.0444,=922
="931644",800红利,2024-03-15,=0.0011,=2657.6000,=0.0413,=9.0293,=0.7939,=6.4729,=7.2756,=8.1575,=9.0323,=9.4757,=0.9113,=0.8122,=0.7001,=0.7672,=0.8564,=0.9094,=0.9431,=1.3246,=0.9694,=0.8423,=0.9201,=1.1057,=1.2712,=1.3504,=0.0715,=0.0955,=0.0722,=0.0449,=31
="000919",300价值,2008-01-21,=-0.0075,=5110.1600,=-0.0392,=9.1022,=0.7433,=5.9577,=7.3283,=8.4444,=9.2347,=12.2376,=0.9419,=0.4883,=0.6917,=0.8497,=0.9447,=1.1507,=1.5388,=1.1198,=0.8484,=0.6314,=0.7861,=0.9060,=1.1006,=1.3421,=0.0752,=0.0968,=0.0773,=0.0409,=4298
="H30035",300非银,2012-12-21,=-0.0294,=9402.9900,=-0.1569,=9.1272,=0.0008,=9.0295,=13.0997,=15.1675,=19.3628,=26.3489,=1.3043,=0.1702,=1.0544,=1.3261,=1.6449,=2.0481,=2.4387,=1.6542,=0.4528,=1.0410,=1.4185,=1.7297,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0262,=1164
="930740",300红利LV,2018-12-04,=0.0008,=7390.2200,=0.0308,=9.1616,=0.9147,=5.4153,=6.8097,=7.4908,=8.5349,=9.6903,=0.9551,=0.8339,=0.6159,=0.7683,=0.8544,=0.9464,=1.0604,=1.3978,=0.7520,=0.6725,=0.8538,=1.0746,=1.5138,=1.9253,=0.0682,=0.0943,=0.0707,=0.0437,=585
="000825",央企红利,2012-07-20,=0.0008,=3592.9800,=0.0404,=9.4283,=0.9815,=4.7369,=6.0940,=7.3096,=8.3151,=10.5687,=0.9335,=0.6786,=0.5507,=0.6915,=0.8602,=1.0003,=1.3929,=1.2492,=0.8747,=0.6009,=0.8548,=1.0513,=1.2100,=1.7357,=0.0695,=0.0951,=0.0705,=0.0429,=299
="931848",800红利低波,2024-05-21,=-0.0001,=3328.0500,=0.0514,=9.4803,=0.8259,=7.4155,=8.1322,=8.9582,=9.4475,=9.7854,=0.9816,=0.8973,=0.7315,=0.8577,=0.9170,=0.9708,=1.0024,=1.3835,=0.8304,=1.1714,=1.2284,=1.3387,=1.3797,=1.5428,=0.0728,=0.0933,=0.0737,=0.0431,=127
="399966",800证保,2012-12-21,=-0.0266,=5626.4200,=-0.1492,=9.5344,=0.0008,=9.4219,=13.7103,=15.9948,=19.7375,=27.1945,=1.3036,=0.1702,=1.0619,=1.3305,=1.6280,=2.0426,=2.4366,=1.7750,=0.4961,=1.1634,=1.5249,=1.7812,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0253,=170
="931069",中金300,2018-02-14,=-0.0100,=4812.8300,=-0.0383,=9.5361,=0.5665,=5.9518,=7.4862,=9.2584,=10.5166,=13.6164,=0.9947,=0.3525,=0.7377,=0.9199,=1.1053,=1.3590,=1.8328,=1.3845,=0.8553,=0.6656,=0.8599,=1.1110,=1.3097,=1.7542,=0.0767,=0.1056,=0.0771,=0.0408,=86
="H30588",中证证保,2015-02-02,=-0.0266,=955.4500,=-0.1492,=9.5415,=0.0008,=9.4285,=13.6588,=16.0870,=19.5891,=27.6808,=1.3022,=0.1689,=1.0752,=1.3301,=1.6355,=2.0366,=2.4238,=1.7773,=0.5216,=1.1673,=1.5178,=1.7579,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0253,=459
="930608",中证基建,2015-03-31,=-0.0195,=8400.2100,=-0.0102,=9.6246,=0.3395,=6.6667,=8.6208,=10.5387,=16.9742,=25.2863,=0.7994,=0.1327,=0.6550,=0.8258,=1.1188,=1.6012,=2.2134,=0.2296,=0.2233,=0.1701,=0.2221,=0.3422,=0.4958,=0.7101,=0.0480,=0.0718,=0.0544,=0.0304,=642
="399805",互联金融,2015-02-10,=-0.0312,=3294.9400,=-0.1439,=9.6959,=0.1838,=7.5943,=9.8009,=11.5189,=13.2012,=16.5816,=1.0401,=0.1784,=0.7644,=1.0562,=1.4458,=1.7373,=2.0317,=1.7882,=0.8059,=1.1667,=1.4082,=1.6147,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0361,=326
="000968",300周期,2010-05-28,=-0.0114,=4263.0900,=-0.0628,=9.7142,=0.6646,=6.1174,=7.8172,=9.1556,=10.2896,=13.3562,=0.9890,=0.4384,=0.7021,=0.8484,=1.0138,=1.1835,=1.5550,=1.6101,=0.9452,=0.8459,=1.0834,=1.2650,=1.4650,=1.8297,=0.0765,=0.0962,=0.0777,=0.0365,=98
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0124,=4159.4200,=0.0358,=9.7679,=0.6484,=4.8859,=6.8732,=8.8788,=12.1555,=16.1208,=0.9104,=0.5802,=0.5567,=0.7305,=0.8674,=1.1813,=1.3660,=1.0213,=0.5595,=0.5555,=0.7807,=0.9897,=1.3643,=1.5178,,=0.0950,,=0.0548,=32
="H30356",800价值,2014-06-09,=-0.0083,=6457.3600,=-0.0284,=9.8089,=0.7648,=6.4024,=7.6876,=9.0223,=9.9535,=13.4784,=1.0044,=0.5435,=0.7030,=0.8609,=0.9887,=1.1771,=1.6287,=1.0936,=0.8273,=0.5868,=0.7373,=0.8799,=1.0738,=1.3738,=0.0737,=0.0946,=0.0754,=0.0390,=28
="399550",央视50,2012-06-06,=-0.0101,=7963.8600,=-0.0158,=9.8211,=0.7120,=6.8960,=8.2555,=9.2382,=10.1362,=13.0561,=1.0256,=0.2250,=0.8649,=1.0175,=1.2380,=1.4261,=1.8564,=2.0513,=0.8195,=1.3448,=1.6484,=1.7984,=2.0377,=2.5217,=0.0768,=0.1002,=0.0803,=0.0428,=2259
="000925",基本面50,2009-02-26,=-0.0062,=4385.3100,=-0.0505,=9.8446,=0.7293,=6.2635,=7.9688,=9.0526,=10.0524,=12.7955,=1.0160,=0.3956,=0.7306,=0.9013,=1.0611,=1.1921,=1.5728,=1.0715,=0.7326,=0.6037,=0.7864,=0.9668,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0396,=4536
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0234,=8834.1800,=-0.0664,=9.9755,=0.7251,=5.7712,=7.8882,=8.9727,=10.2881,=13.0207,=1.1028,=0.5822,=0.7256,=0.9404,=1.0750,=1.2096,=1.5098,=1.7675,=0.8364,=0.9123,=1.1423,=1.3993,=1.7195,=2.4187,,=0.1056,,=0.0361,=263
="930723",沪港深F100,2015-08-05,=-0.0045,=5026.6900,=-0.0128,=9.9873,=0.7445,=5.4557,=7.5729,=8.9451,=10.1423,=13.1279,=1.0151,=0.5138,=0.6469,=0.8477,=1.0100,=1.1158,=1.4626,=1.2863,=0.8129,=0.6039,=0.8635,=1.0725,=1.2790,=1.6654,,=0.1086,,=0.0399,=151
="000042",上证央企,2009-03-30,=-0.0068,=1737.9200,=-0.0406,=10.0082,=0.7932,=6.3284,=7.8863,=9.1293,=10.0284,=12.9577,=1.0158,=0.5760,=0.7230,=0.8871,=0.9896,=1.1156,=1.4812,=1.3037,=0.9794,=0.6569,=0.8569,=0.9755,=1.1259,=1.3891,=0.0740,=0.0970,=0.0773,=0.0380,=380
="950090",50AH优选,2015-12-10,=-0.0169,=5841.8400,=-0.0553,=10.0495,=0.8656,=6.3188,=7.9032,=8.6228,=9.7667,=13.5010,=1.0654,=0.6173,=0.7914,=0.9479,=1.0259,=1.1247,=1.5403,=1.3374,=0.9564,=0.6574,=0.8464,=0.9471,=1.0541,=1.4553,,=0.1029,,=0.0389,=1995
="000806",消费服务,2012-02-10,=-0.0130,=7807.4400,=-0.0731,=10.0907,=0.2410,=8.8952,=9.9881,=10.8055,=11.8704,=17.0971,=1.1274,=0.0886,=1.0009,=1.2040,=1.3569,=1.5460,=2.0145,=2.1903,=0.6090,=1.6526,=1.9444,=2.1094,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0372,=414
="932422",A500红利低波,2025-04-09,=-0.0014,=3161.9000,=0.0190,=10.0975,=0.5322,=9.5190,=9.8707,=10.0803,=10.2346,=10.5846,=1.0691,=0.9227,=0.9943,=1.0283,=1.0422,=1.0578,=1.0978,=1.3116,=0.2146,=1.2431,=1.3098,=1.4396,=1.4754,=1.5336,=0.0682,,,=0.0430,=258
="931375",300质量低波,2019-11-25,=-0.0178,=16400.3400,=-0.0329,=10.1309,=0.4016,=6.4946,=8.1320,=11.5192,=13.5739,=22.0532,=1.3295,=0.4042,=0.8054,=1.0788,=1.5717,=2.0830,=3.3245,=1.7970,=0.6297,=1.0044,=1.3182,=1.6456,=2.0965,=2.5370,=0.0993,=0.1354,=0.0949,=0.0308,=107
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0224,=12096.3300,=-0.0582,=10.1927,=0.8229,=6.0524,=7.8589,=8.6001,=9.9621,=15.8114,=1.0862,=0.6834,=0.6924,=0.8899,=0.9990,=1.1579,=1.7191,=1.4273,=0.7980,=0.7846,=0.9924,=1.0803,=1.4303,=2.0876,,=0.1073,,=0.0357,=91
="932153",港股通价值策略,2025-04-30,=-0.0126,=1071.9200,=0.0201,=10.2336,=0.6563,=8.1696,=9.5526,=10.0949,=10.3560,=10.9237,=0.8871,=0.6161,=0.7012,=0.8241,=0.8790,=0.8991,=0.9365,=1.0289,=0.5134,=0.8168,=0.9537,=1.0279,=1.0639,=1.1126,,,,=0.0423,=6
="932305",智选高股息,2024-09-30,=-0.0046,=11748.1800,=0.0527,=10.2350,=0.9916,=7.0143,=7.4610,=8.2977,=9.2120,=10.4630,=1.1354,=0.9692,=0.8750,=0.9202,=1.0442,=1.0822,=1.1675,=0.8288,=0.5686,=0.7106,=0.7290,=0.7794,=1.2781,=1.3342,=0.0812,=0.1049,=0.0838,=0.0614,=242
="399371",国证价值,2010-01-04,=-0.0072,=7142.8600,=-0.0084,=10.2420,=0.7779,=6.4728,=7.8356,=9.0971,=10.3606,=13.0475,=1.0403,=0.5810,=0.7249,=0.8967,=1.0117,=1.2400,=1.5675,=1.0801,=0.7812,=0.5764,=0.7536,=0.8693,=1.0978,=1.3812,=0.0736,=0.0927,=0.0763,=0.0399,=117
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0225,=8389.9300,=-0.0588,=10.2587,=0.8276,=6.0524,=7.8589,=8.6080,=9.9785,=15.8114,=1.0899,=0.6885,=0.6924,=0.8899,=1.0003,=1.1595,=1.7191,=1.4331,=0.7999,=0.7849,=0.9934,=1.0804,=1.4331,=2.0876,,=0.1073,,=0.0355,=4728
="932431",300质量,2025-03-18,=-0.0063,=1997.6800,=-0.0238,=10.2938,=0.8347,=9.4685,=9.9518,=10.1278,=10.2586,=10.5369,=1.1442,=0.7782,=1.0727,=1.1115,=1.1304,=1.1461,=1.1853,=2.2132,=0.5806,=2.0194,=2.1496,=2.1990,=2.2448,=2.3259,=0.0794,,,=0.0365,=2
