指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="980017",国证芯片,2015-02-17,=0.0619,=17121.2000,=0.3496,=130.1245,=0.8940,=30.3742,=55.7523,=81.0069,=107.8982,=227.4136,=9.6695,=0.9733,=3.1638,=4.0981,=5.7611,=7.4843,=13.5798,=14.9785,=0.9793,=3.6283,=5.7908,=6.6701,=8.0736,=20.9165,=0.0011,=0.0237,=0.0008,=0.0016,=0.0021,=0.0027,=0.0044,=0.0146,=0.0397,=0.0130,=2614
="H30318",科技传媒通信150,2014-04-15,=0.0452,=4080.8200,=0.3272,=67.4003,=0.9501,=19.8534,=28.8631,=38.1291,=50.0136,=90.7292,=9.7756,=0.9823,=2.0037,=2.4801,=3.5037,=4.3797,=13.0479,=5.0675,=0.9777,=1.2409,=1.8640,=2.3034,=2.8197,=6.8164,=0.0042,=0.0223,=0.0031,=0.0058,=0.0072,=0.0165,=0.0244,=0.0368,=0.1091,=0.0211,=45
="931079",5G通信,2019-04-25,=0.0182,=2544.6000,=0.3199,=53.7557,=0.9564,=21.0709,=27.6527,=33.6082,=44.5395,=103.6981,=7.8419,=0.9688,=2.3623,=3.0440,=3.6292,=5.3114,=10.5199,=3.1014,=0.9643,=1.1916,=1.4909,=1.8805,=2.3562,=4.2354,=0.0061,=0.2680,=0.0036,=0.0056,=0.0083,=0.0121,=0.0152,=0.0389,=0.1398,=0.0276,=2279
="399363",云科技,2009-08-03,=0.0246,=12243.4800,=0.3104,=37.6445,=0.2627,=25.0041,=36.0533,=41.6237,=48.8793,=74.9161,=4.2649,=0.3171,=3.0187,=3.9515,=4.6575,=5.5540,=10.4646,=2.9051,=0.4627,=1.6015,=2.2265,=3.0578,=3.7113,=4.3826,=0.0146,=0.9880,=0.0046,=0.0055,=0.0070,=0.0103,=0.0160,=0.0491,=0.1469,=0.0254,=286
="931688",中证算力,2022-07-21,=0.0169,=4113.2700,=0.3087,=37.2134,=0.9224,=18.0036,=20.8095,=23.9072,=32.4795,=44.9092,=3.9860,=0.9313,=1.6529,=1.9017,=2.2756,=3.3641,=4.7747,=2.7951,=0.9237,=1.3731,=1.5930,=1.8146,=2.4964,=3.3716,=0.0157,=0.0725,=0.0131,=0.0191,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=107
="931087",科技龙头,2019-03-20,=0.0402,=6809.2700,=0.2954,=59.6107,=0.9570,=22.2848,=33.6375,=40.6538,=52.2337,=78.0359,=8.5989,=0.9844,=2.8190,=4.2285,=5.3084,=6.5309,=11.1808,=7.5219,=0.9844,=2.0316,=3.3114,=3.9833,=4.9764,=9.7717,=0.0053,=0.1894,=0.0037,=0.0054,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2093
="931461",电子50,2009-07-22,=0.0574,=7620.8000,=0.2927,=58.3666,=0.9315,=20.3357,=30.2775,=36.3459,=48.6219,=76.5790,=7.1675,=0.9814,=2.5323,=3.1789,=3.6958,=5.3121,=9.2899,=3.4691,=0.8738,=1.1588,=1.7975,=2.0646,=3.1361,=4.5428,=0.0061,=0.1167,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=440
="931696",科技50策略,2021-07-12,=0.0330,=26023.2300,=0.2919,=54.0744,=0.9000,=23.0047,=27.8431,=33.9543,=46.8323,=71.4621,=8.6735,=0.9350,=3.0567,=3.9233,=4.4725,=7.1257,=11.2899,=4.8833,=0.9065,=1.9010,=2.3670,=2.6819,=4.2438,=6.7093,=0.0056,=0.0756,=0.0042,=0.0064,=0.0098,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=13
="931380",科技50,2019-11-25,=0.0398,=4056.2800,=0.2838,=47.4908,=0.5176,=22.4426,=31.2969,=46.2367,=56.5620,=71.9143,=6.1159,=0.6624,=2.7627,=3.8780,=5.4880,=7.3432,=9.9144,=5.3222,=0.7172,=2.1802,=3.0698,=4.1542,=5.6552,=7.7525,=0.0088,=0.7086,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=945
="931406",5G 50,2020-02-20,=0.0256,=2723.9700,=0.2797,=32.6644,=0.7352,=15.2657,=20.6072,=23.8445,=34.6466,=51.5506,=3.6396,=0.7256,=1.5292,=1.9695,=2.5514,=3.8353,=5.3757,=2.3896,=0.9687,=0.9155,=1.4057,=1.5855,=1.9169,=2.9469,=0.0171,=0.4257,=0.0042,=0.0067,=0.0205,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=701
="950162",科创芯片设计,2024-07-26,=0.0508,=2378.4000,=0.2784,=212.8084,=0.1367,=161.6128,=225.4084,=265.2654,=382.7813,=687.1301,=14.8205,=0.8980,=4.2582,=7.7165,=9.3656,=13.0674,=20.2102,=23.7679,=0.9286,=8.7765,=14.4745,=17.6315,=21.5818,=32.5243,=0.0013,=0.3041,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=63
="930652",CS电子,2015-06-05,=0.0546,=12496.9300,=0.2740,=64.9420,=0.9678,=21.2056,=33.8173,=43.2207,=52.5229,=86.1406,=7.1115,=0.9831,=2.2039,=3.1461,=3.6485,=4.7969,=9.3375,=3.8527,=0.9810,=1.4014,=2.0216,=2.3027,=3.0676,=5.0793,=0.0053,=0.0289,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=483
="932087",集成电路,2023-03-29,=0.0516,=1427.8800,=0.2608,=130.3321,=0.4581,=46.1239,=100.5074,=132.3721,=152.5464,=195.7770,=8.0717,=0.9150,=3.1405,=3.9133,=5.1785,=7.1612,=11.4486,=13.1510,=0.8966,=5.8347,=7.6228,=9.0801,=11.9600,=18.6728,=0.0014,=0.2377,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=51
="000688",科创50,2020-07-23,=0.0478,=1693.6700,=0.2600,=202.6478,=0.9788,=35.5957,=42.6241,=71.2483,=136.9154,=263.7183,=8.0878,=0.9631,=2.9443,=4.2293,=4.8844,=6.7955,=10.5365,=10.4798,=0.8749,=3.1319,=4.5777,=5.6060,=9.6369,=13.6380,=0.0021,=0.0212,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8169
="000998",中证TMT,2011-11-08,=0.0359,=3674.2700,=0.2495,=43.1236,=0.7872,=18.9989,=27.6163,=34.6442,=43.4919,=58.6698,=4.6265,=0.9348,=1.9674,=2.4618,=3.2922,=4.0063,=5.6742,=3.2482,=0.9790,=1.2505,=1.8092,=2.1803,=2.6363,=3.9991,=0.0116,=0.5847,=0.0048,=0.0067,=0.0091,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=560
="931160",通信设备,2013-07-15,=0.0081,=19305.0700,=0.2487,=55.1154,=0.8041,=19.3231,=27.7990,=36.6958,=54.6274,=91.1971,=9.0210,=0.9781,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=3.1493,=0.9740,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0066,=0.3728,=0.0028,=0.0051,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1284
="932456",科创创业AI,2025-05-14,=0.0185,=3617.7900,=0.2435,=100.9104,=0.0397,=91.0567,=109.8269,=116.9280,=137.3608,=192.3777,=13.4155,=0.8311,=6.1464,=7.6195,=10.5674,=12.7410,=17.0303,=13.8041,=0.3311,=9.0747,=11.4399,=14.6972,=15.8435,=18.3647,=0.0020,=0.6225,=0.0016,=0.0017,=0.0019,=0.0024,=0.0030,=0.0437,=0.0985,,=64
="399296",创成长,2019-01-23,=0.0229,=7749.3200,=0.2434,=42.4607,=0.4570,=22.4911,=30.9325,=43.5784,=63.9027,=104.6935,=8.7652,=0.6767,=3.9463,=4.9420,=7.0619,=10.7060,=14.9802,=5.6043,=0.4499,=2.5417,=3.4728,=5.8448,=11.9096,=17.3385,=0.0075,=0.6340,=0.0016,=0.0027,=0.0061,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1081
="970070",创业板人工智能,2024-07-11,=0.0041,=7362.7300,=0.2417,=75.0482,=0.3273,=48.3861,=71.6465,=81.1478,=94.0600,=119.1606,=11.8888,=0.8942,=3.3467,=5.1195,=6.3650,=10.0260,=15.2749,=9.3639,=0.8244,=3.4016,=4.9550,=6.1756,=9.2241,=12.0918,=0.0036,=0.1976,=0.0027,=0.0036,=0.0052,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=237
="931866",中证机床,2022-05-09,=0.0470,=2226.2800,=0.2415,=61.2506,=0.8679,=28.6086,=36.9356,=40.7434,=56.2918,=85.2007,=6.6084,=0.9454,=2.8302,=3.7601,=4.3314,=5.1709,=9.1263,=5.3311,=0.9166,=2.4023,=3.1595,=3.4357,=4.3552,=7.3925,=0.0060,=0.0904,=0.0043,=0.0066,=0.0078,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=161
="000936",中证电信,2009-07-03,=-0.0064,=12316.7900,=0.2391,=28.9278,=0.5707,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.7734,=0.7831,=1.2149,=1.7612,=2.3409,=2.7932,=3.6232,=2.6325,=0.9802,=0.7463,=1.0282,=1.2669,=1.8235,=3.0800,=0.0218,=0.6037,=0.0019,=0.0063,=0.0095,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=337
="399610",TMT50,2010-11-08,=0.0308,=11855.9000,=0.2373,=47.4032,=0.8404,=21.0331,=30.1605,=38.0622,=46.4229,=64.7172,=6.7787,=0.9810,=2.4071,=3.2240,=4.0363,=5.1830,=8.4969,=3.5786,=0.7555,=1.5843,=2.0120,=2.7280,=3.6930,=4.8392,=0.0068,=0.3159,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=524
="000915",300信息,2007-07-02,=0.0546,=4019.4400,=0.2365,=58.9411,=0.9575,=20.6178,=34.5626,=39.8176,=48.1705,=75.5831,=7.1716,=0.9819,=2.7398,=3.5399,=4.3483,=5.4824,=9.0762,=3.5293,=0.6008,=1.6744,=2.1697,=3.2101,=4.0713,=4.9963,=0.0065,=0.2515,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=20
="931071",人工智能,2018-11-21,=0.0163,=2797.7200,=0.2350,=62.4449,=0.8762,=30.9003,=39.7800,=48.6222,=57.2908,=77.4016,=9.3041,=0.9546,=2.9559,=3.9059,=4.7564,=5.9439,=11.5305,=5.5701,=0.9205,=2.2000,=2.8037,=3.2142,=4.1141,=9.3591,=0.0054,=0.2038,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1356
="000935",中证信息,2009-07-03,=0.0532,=7925.7400,=0.2349,=67.2381,=0.9575,=22.3783,=36.3294,=44.9593,=55.1243,=87.4284,=6.9298,=0.9831,=2.5910,=3.3282,=4.0442,=4.8397,=8.9117,=4.0539,=0.9501,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0055,=0.1138,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1122
="000858",500信息,2013-11-06,=0.0499,=13003.2600,=0.2338,=108.8455,=0.9480,=25.3805,=43.9766,=64.2121,=90.1814,=209.3531,=6.3485,=0.9843,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=6.7975,=0.9880,=1.1229,=1.9074,=2.6868,=3.6430,=9.1355,=0.0030,=0.0120,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=351
="000993",全指信息,2011-08-02,=0.0533,=10467.0800,=0.2333,=68.4319,=0.8037,=27.3163,=42.0292,=52.3360,=68.1820,=96.2351,=6.8983,=0.9831,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=4.1363,=0.9138,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0053,=0.2177,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4092
="931494",消费电子,2020-06-12,=0.0483,=6252.9600,=0.2294,=59.2031,=0.9134,=20.2625,=32.0786,=38.6407,=51.9660,=77.9188,=6.1119,=0.9631,=2.1307,=2.8222,=3.5178,=5.0932,=7.9404,=2.9820,=0.9550,=1.3000,=1.6488,=1.9809,=2.6124,=3.9249,=0.0061,=0.2384,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=227
="931165",新兴科技100,2019-04-25,=0.0221,=10444.2300,=0.2273,=51.4619,=0.9660,=17.0055,=23.4097,=29.6457,=40.0793,=67.3989,=10.4398,=0.9739,=3.5721,=4.3409,=5.4630,=7.6233,=13.6689,=9.5310,=0.9705,=3.0368,=3.6554,=4.8575,=6.4076,=12.4159,=0.0063,=0.1558,=0.0047,=0.0068,=0.0092,=0.0150,=0.0264,=0.0515,=0.1919,=0.0378,=520
="931159",创新100,2019-05-16,=0.0370,=4170.9100,=0.2265,=41.1162,=0.6663,=24.8309,=32.3322,=36.2581,=46.3297,=59.7307,=5.7072,=0.8431,=2.9189,=3.6987,=4.3863,=5.5616,=7.4325,=4.7360,=0.7752,=2.3351,=3.1714,=3.8050,=4.8751,=6.6085,=0.0093,=0.5676,=0.0044,=0.0062,=0.0088,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=229
="399285",物联网50,2020-02-18,=0.0105,=7720.5600,=0.2222,=40.7856,=0.8509,=21.8675,=26.4337,=31.7133,=38.6807,=48.9860,=5.8129,=0.9174,=2.6765,=3.4149,=4.0407,=5.3271,=6.9158,=3.6946,=0.9637,=1.7407,=2.0220,=2.4505,=3.1349,=4.3982,=0.0113,=0.3593,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=94
="000698",科创100,2023-08-07,=0.0543,=1781.0200,=0.2216,=112.0281,=0.1407,=60.6995,=129.0817,=213.0137,=253.1822,=337.2511,=6.7008,=0.9214,=2.7397,=3.6180,=4.2027,=5.8900,=8.5061,=7.2753,=0.6717,=4.0312,=5.1110,=6.3325,=8.4193,=10.0837,=0.0031,=0.1448,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=575
="980030",消费电子,2015-02-17,=0.0519,=8873.7000,=0.2213,=48.6661,=0.8244,=18.6467,=31.7183,=39.0994,=47.7359,=65.6114,=4.6903,=0.8881,=2.0026,=2.5978,=3.0173,=4.2595,=6.3059,=2.3262,=0.7849,=1.1413,=1.3990,=1.5816,=2.3684,=3.4515,=0.0064,=0.1463,=0.0040,=0.0067,=0.0082,=0.0111,=0.0143,=0.0190,=0.0648,=0.0154,=390
="931643",科创创业50,2021-06-01,=0.0271,=2432.9000,=0.2196,=62.6139,=0.8328,=22.6109,=28.7514,=40.2874,=59.4914,=92.9106,=7.9421,=0.8256,=3.3216,=4.1936,=5.2065,=7.4086,=12.1685,=7.3079,=0.7930,=2.7030,=3.4163,=4.6419,=7.4522,=14.6821,=0.0061,=0.3877,=0.0024,=0.0039,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2013
="930850",智能制造,2016-07-20,=0.0468,=5823.7400,=0.2166,=59.5736,=0.9441,=23.4329,=32.6814,=41.6478,=50.1809,=78.5602,=6.1006,=0.9718,=2.5370,=3.5120,=4.1640,=5.0813,=7.7199,=3.6773,=0.8181,=1.5919,=2.3549,=2.7885,=3.5734,=5.3954,=0.0066,=0.2886,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=363
="000171",新兴成指,2017-01-25,=0.0273,=2235.6900,=0.2117,=35.1847,=0.7859,=15.0335,=20.3627,=24.8674,=36.2682,=63.8139,=5.2893,=0.6704,=2.6324,=3.2897,=4.3634,=6.2949,=10.8185,=4.5722,=0.8209,=1.3680,=2.1203,=2.7914,=4.4298,=8.5894,=0.0119,=0.4529,=0.0042,=0.0072,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=205
="000994",全指电信,2011-08-02,=-0.0050,=13455.0300,=0.2080,=29.3375,=0.4029,=17.6024,=21.7761,=33.8553,=52.5847,=109.2407,=2.8306,=0.6767,=1.3865,=1.8410,=2.5290,=3.0393,=3.7766,=2.6323,=0.9736,=0.9155,=1.2459,=1.5408,=1.8934,=3.1271,=0.0213,=0.6231,=0.0022,=0.0055,=0.0082,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=229
="930713",CS人工智,2015-07-31,=0.0155,=6371.8600,=0.2063,=60.6937,=0.7357,=24.8131,=43.8200,=53.2725,=62.5640,=90.1869,=8.6195,=0.9819,=2.8384,=3.9100,=4.7027,=5.4124,=10.4087,=5.1112,=0.9534,=2.3148,=3.1674,=3.7880,=4.3096,=6.3979,=0.0056,=0.3819,=0.0041,=0.0050,=0.0061,=0.0078,=0.0120,=0.0330,=0.1245,=0.0172,=1060
="931582",数字经济,2020-11-09,=0.0522,=1775.2100,=0.2024,=70.3642,=0.8714,=35.0365,=43.9823,=50.3207,=66.7941,=88.8203,=7.8384,=0.9397,=3.4564,=4.9145,=5.6869,=6.6830,=9.8458,=7.2234,=0.7450,=2.4970,=3.9442,=5.8729,=7.6842,=11.8341,=0.0042,=0.0812,=0.0032,=0.0048,=0.0057,=0.0066,=0.0087,=0.0236,=0.0954,=0.0158,=188
="931271",通信设备主题,2012-12-21,=-0.0014,=4327.7200,=0.1991,=82.5172,=0.8508,=25.8971,=33.1664,=36.3351,=77.4861,=113.3155,=10.4610,=0.9227,=2.2261,=2.9049,=3.5894,=8.0047,=14.2344,=6.8248,=0.9075,=1.5689,=2.0567,=2.5782,=5.5267,=9.3619,=0.0031,=0.0787,=0.0022,=0.0045,=0.0082,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=8
="000690",科创成长,2022-11-04,=0.0478,=2238.6800,=0.1940,=113.7438,=0.6062,=26.4295,=45.0418,=83.0133,=155.1521,=288.8500,=12.7411,=0.8251,=3.7827,=4.8518,=5.5817,=12.2027,=18.2315,=14.0105,=0.7734,=2.7510,=4.0052,=5.9640,=14.5314,=20.0971,=0.0016,=0.0924,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=147
="000689",科创材料,2022-08-15,=0.0645,=1446.6400,=0.1933,=180.2617,=0.9553,=38.7753,=45.4018,=82.9896,=149.7702,=281.6880,=5.7225,=0.9595,=1.9307,=2.6240,=3.2621,=4.4925,=8.5314,=7.1121,=0.9647,=2.1963,=3.1382,=4.0503,=5.6051,=10.7722,=0.0028,=0.0322,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=44
="H30535",互联网,2015-01-12,=0.0130,=5747.0900,=0.1852,=52.7424,=0.8746,=14.4753,=21.0804,=36.2183,=48.7095,=67.6316,=7.1646,=0.9806,=1.7453,=2.4476,=3.2742,=4.0732,=9.0569,=4.1539,=0.9748,=1.1519,=1.6628,=1.9978,=2.8751,=5.2637,=0.0063,=0.0899,=0.0048,=0.0074,=0.0108,=0.0121,=0.0190,=0.0359,=0.1165,=0.0168,=25
="931718",高端造质量成长50,2021-08-25,=0.0221,=3418.4200,=0.1829,=39.4301,=0.8587,=16.3078,=22.1111,=28.9482,=36.9340,=49.4696,=6.8707,=0.8888,=3.1255,=3.9345,=4.8522,=6.0239,=8.5001,=4.6117,=0.9038,=1.7207,=2.2503,=2.9823,=3.7983,=5.6653,=0.0093,=0.3829,=0.0046,=0.0066,=0.0110,=0.0150,=0.0205,=0.0328,=0.1450,=0.0326,=29
="399326",成长40,2006-01-24,=0.0382,=7524.0200,=0.1817,=32.9123,=0.7959,=11.4413,=22.5069,=27.7029,=33.2868,=67.8360,=6.3556,=0.7794,=2.3502,=3.7081,=4.7246,=6.5154,=10.3842,=3.7844,=0.7258,=1.6605,=2.3239,=3.0559,=3.9346,=5.1844,=0.0096,=0.4920,=0.0046,=0.0073,=0.0096,=0.0135,=0.0218,=0.0646,=0.2161,=0.0378,=275
="399389",国证通信,2011-12-02,=0.0068,=9845.3100,=0.1805,=30.7200,=0.3864,=15.1336,=21.7733,=46.7599,=65.1875,=153.7967,=2.8366,=0.7134,=1.3245,=1.8461,=2.4671,=3.0441,=3.8873,=2.6567,=0.9732,=0.9743,=1.4589,=1.6822,=1.8990,=3.2843,=0.0209,=0.6322,=0.0026,=0.0049,=0.0070,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=55
="931248",油气资源,2023-06-12,=0.0108,=1077.7000,=0.1794,=13.9778,=0.8615,=8.9017,=10.2186,=11.3494,=13.1940,=19.0700,=1.3463,=0.7797,=1.0292,=1.1530,=1.2233,=1.3629,=1.8318,=0.7345,=0.8641,=0.4486,=0.5165,=0.5939,=0.6762,=0.9774,=0.0361,=0.1266,=0.0285,=0.0395,=0.0459,=0.0497,=0.0548,=0.0301,=0.0906,=0.0280,=51
="000680",科创综指,2025-01-20,=0.0478,=1929.9900,=0.1792,=176.1476,=0.1962,=115.7401,=176.8300,=210.3037,=231.9295,=278.5830,=6.3932,=0.8522,=3.4337,=3.9602,=5.2352,=5.9681,=8.0513,=8.4605,=0.8710,=4.7291,=5.4976,=7.1413,=8.0751,=10.6066,=0.0028,=0.1237,=0.0023,=0.0032,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=233
