指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="H30318",科技传媒通信150,2014-04-15,=0.0182,=4219.1031,=0.3722,=54.7199,=0.8631,=19.8534,=28.8631,=38.1291,=50.1023,=90.7292,=9.1011,=0.9703,=2.0037,=2.4801,=3.5037,=4.4248,=13.0479,=4.7768,=0.9645,=1.2409,=1.8640,=2.3034,=2.8513,=6.8164,=0.0040,=0.0223,=0.0031,=0.0058,=0.0072,=0.0165,=0.0244,=0.0368,=0.1091,=0.0211,=49
="000682",科创信息,2021-08-16,=0.0185,=2724.3500,=0.3664,=138.3459,=0.8102,=41.6131,=61.6402,=93.5789,=137.1118,=255.5918,=10.0686,=0.9509,=3.3247,=4.3608,=5.4061,=7.2855,=13.8809,=14.9966,=0.9542,=5.5790,=7.3298,=8.9367,=11.5447,=21.7670,=0.0015,=0.0391,=0.0011,=0.0020,=0.0029,=0.0038,=0.0070,=0.0200,=0.0432,=0.0072,=106
="980017",国证芯片,2015-02-17,=0.0150,=17217.9700,=0.3572,=90.7762,=0.5815,=30.3742,=55.9334,=81.9237,=109.1441,=227.4136,=9.2777,=0.9513,=3.1638,=4.1048,=5.8024,=7.5563,=13.5798,=13.7880,=0.9590,=3.6283,=5.7955,=6.6984,=8.2025,=20.9165,=0.0012,=0.0604,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0146,=0.0397,=0.0130,=2626
="399990",煤炭等权,2015-01-21,=0.0197,=3823.9000,=0.3312,=20.4881,=0.8986,=5.7123,=8.6087,=10.6436,=15.4144,=144.9606,=1.9421,=0.9959,=0.8179,=1.1204,=1.3766,=1.6171,=2.0135,=1.9634,=0.9847,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0297,=0.0614,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=242
="399363",云科技,2009-08-03,=0.0210,=12413.7200,=0.3286,=34.3077,=0.1344,=25.0041,=36.0074,=41.5122,=48.7168,=74.9161,=4.1082,=0.2581,=3.0187,=3.9515,=4.6396,=5.5540,=10.4646,=2.8203,=0.4474,=1.6015,=2.2265,=3.0362,=3.7019,=4.3638,=0.0135,=0.9649,=0.0046,=0.0055,=0.0070,=0.0104,=0.0160,=0.0491,=0.1469,=0.0254,=287
="931406",5G 50,2020-02-20,=0.0185,=2826.4270,=0.3279,=31.4729,=0.6978,=15.2657,=20.6195,=24.0969,=34.6322,=51.5506,=3.5549,=0.6795,=1.5292,=1.9718,=2.5878,=3.8218,=5.3757,=2.3619,=0.9571,=0.9155,=1.4069,=1.5881,=1.9359,=2.9469,=0.0156,=0.3760,=0.0042,=0.0067,=0.0204,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=706
="399998",中证煤炭,2015-02-13,=0.0225,=2605.5600,=0.3215,=20.4881,=0.8986,=5.7123,=8.6087,=10.6436,=15.4144,=144.9606,=1.9421,=0.9959,=0.8179,=1.1204,=1.3766,=1.6171,=2.0135,=1.9634,=0.9847,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0297,=0.0614,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=2130
="000690",科创成长,2022-11-04,=0.0181,=2472.7700,=0.3189,=71.2362,=0.3279,=26.4295,=46.6956,=83.3383,=154.6068,=288.8500,=11.9486,=0.7778,=3.7827,=4.8620,=6.4356,=12.3337,=18.2315,=11.9533,=0.6818,=2.7510,=4.0147,=8.3621,=14.5320,=20.0971,=0.0016,=0.1057,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=152
="950162",科创芯片设计,2024-07-26,=0.0385,=2447.9976,=0.3159,=127.1833,=0.0039,=125.5736,=221.4912,=263.1318,=380.6821,=687.1301,=13.5783,=0.8287,=4.2582,=7.8333,=9.7387,=13.2756,=20.2102,=20.7718,=0.7106,=8.7765,=14.5023,=17.8856,=21.7027,=32.5243,=0.0015,=0.5059,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=68
="000698",科创100,2023-08-07,=0.0220,=1916.2600,=0.3144,=92.7395,=0.0740,=60.6995,=128.1105,=211.4709,=252.0930,=337.2511,=6.6769,=0.9017,=2.7397,=3.6364,=4.2201,=6.0241,=8.5061,=7.1626,=0.6541,=4.0312,=5.1193,=6.4000,=8.4035,=10.0837,=0.0030,=0.1252,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=591
="931160",通信设备,2013-07-15,=0.0069,=20281.4801,=0.3118,=47.4194,=0.7014,=19.3231,=27.7990,=36.6958,=54.9602,=91.1971,=8.7736,=0.9715,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=2.9711,=0.9629,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0056,=0.2190,=0.0028,=0.0052,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1313
="931696",科技50策略,2021-07-12,=0.0209,=26415.5518,=0.3113,=44.6113,=0.7764,=23.0047,=27.9742,=34.0729,=47.6059,=71.4621,=8.1215,=0.9119,=3.0567,=3.9308,=4.5066,=7.1676,=11.2899,=4.4819,=0.8325,=1.9010,=2.3694,=2.6970,=4.2952,=6.7093,=0.0055,=0.0625,=0.0042,=0.0063,=0.0097,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=15
="931461",电子50,2009-07-22,=0.0201,=7721.9909,=0.3099,=48.1337,=0.7852,=20.3357,=30.2775,=36.3459,=49.0359,=76.5790,=6.7661,=0.9666,=2.5323,=3.1789,=3.7019,=5.3321,=9.2899,=3.2801,=0.8285,=1.1588,=1.7975,=2.0672,=3.1612,=4.5428,=0.0055,=0.0528,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=445
="931688",中证算力,2022-07-21,,,=0.3080,=35.8759,=0.8943,=18.0036,=20.8440,=24.0843,=32.6608,=44.9092,=3.8924,=0.9142,=1.6529,=1.9032,=2.2876,=3.3856,=4.7747,=2.7204,=0.9005,=1.3731,=1.5963,=1.8224,=2.5119,=3.3716,=0.0147,=0.0510,=0.0131,=0.0190,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=110
="930652",CS电子,2015-06-05,=0.0200,=12766.5928,=0.3015,=53.8708,=0.8153,=21.2056,=33.8173,=43.2207,=53.1100,=86.1406,=6.7914,=0.9724,=2.2039,=3.1461,=3.6489,=4.8205,=9.3375,=3.6809,=0.9645,=1.4014,=2.0216,=2.3056,=3.0836,=5.0793,=0.0049,=0.0136,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=490
="931087",科技龙头,2019-03-20,=0.0113,=6832.9289,=0.2999,=47.7192,=0.6775,=22.2848,=33.6976,=40.7761,=52.4356,=78.0359,=7.9935,=0.9613,=2.8190,=4.2337,=5.3252,=6.5533,=11.1808,=6.9670,=0.9735,=2.0316,=3.3120,=4.0070,=5.0100,=9.7717,=0.0055,=0.2461,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2097
="932087",集成电路,2023-03-29,=0.0288,=1462.3485,=0.2912,=86.1824,=0.1241,=46.1239,=100.2890,=132.2332,=152.0596,=195.7770,=7.8935,=0.8916,=3.1405,=3.9453,=5.1990,=7.2827,=11.4486,=12.2020,=0.8108,=5.8347,=7.6610,=9.1314,=12.0582,=18.6728,=0.0016,=0.3771,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=56
="000858",500信息,2013-11-06,=0.0208,=13538.4500,=0.2846,=90.9411,=0.8008,=25.3805,=43.9766,=64.2121,=90.8890,=209.3531,=6.2947,=0.9781,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=6.6870,=0.9819,=1.1229,=1.9074,=2.6868,=3.6676,=9.1355,=0.0032,=0.0268,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=354
="931271",通信设备主题,2012-12-21,=0.0139,=4574.0146,=0.2673,=69.2319,=0.7574,=25.8971,=33.2329,=36.4532,=79.3535,=113.3155,=10.2173,=0.8989,=2.2261,=2.9076,=3.6160,=8.1942,=14.2344,=6.5679,=0.8787,=1.5689,=2.0596,=2.5959,=5.6919,=9.3619,=0.0035,=0.1267,=0.0022,=0.0044,=0.0081,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=14
="000998",中证TMT,2011-11-08,=0.0223,=3722.9456,=0.2660,=38.8643,=0.6210,=18.9989,=27.6163,=34.6442,=43.3140,=58.6698,=4.4634,=0.9039,=1.9674,=2.4618,=3.2922,=4.0319,=5.6742,=3.1451,=0.9645,=1.2505,=1.8092,=2.1803,=2.6511,=3.9991,=0.0111,=0.5682,=0.0048,=0.0068,=0.0093,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=566
="399389",国证通信,2011-12-02,=0.0079,=10543.5100,=0.2643,=31.2308,=0.3930,=15.1336,=21.7733,=46.2271,=65.1875,=153.7967,=2.8520,=0.7204,=1.3245,=1.8461,=2.4671,=3.0317,=3.8815,=2.7236,=0.9744,=0.9743,=1.4589,=1.6822,=1.8999,=3.2843,=0.0197,=0.6190,=0.0026,=0.0049,=0.0071,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=60
="931866",中证机床,2022-05-09,=0.0208,=2266.8932,=0.2642,=53.1304,=0.7580,=28.6086,=36.9951,=40.8861,=56.7978,=85.2007,=6.3917,=0.9190,=2.8302,=3.7682,=4.3504,=5.2330,=9.1263,=4.9547,=0.8624,=2.4023,=3.1615,=3.4446,=4.4376,=7.3925,=0.0064,=0.1727,=0.0043,=0.0065,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=166
="970070",创业板人工智能,2024-07-11,=0.0228,=7470.1800,=0.2598,=52.7552,=0.0405,=48.3861,=70.6305,=80.7576,=93.6080,=119.1606,=10.7790,=0.8304,=3.3467,=5.1450,=6.5950,=10.2291,=15.2749,=8.4073,=0.6705,=3.4016,=4.9986,=6.3098,=9.2765,=12.0918,=0.0040,=0.3603,=0.0027,=0.0035,=0.0051,=0.0065,=0.0096,=0.0381,=0.1206,=0.0167,=244
="931380",科技50,2019-11-25,=0.0116,=3978.9721,=0.2593,=42.9529,=0.4113,=22.4426,=31.3478,=46.2367,=56.4887,=71.9143,=5.8304,=0.5899,=2.7627,=3.8814,=5.5116,=7.3375,=9.9144,=5.0419,=0.6399,=2.1802,=3.0796,=4.1989,=5.6472,=7.7525,=0.0091,=0.7191,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=950
="000993",全指信息,2011-08-02,=0.0199,=10666.2500,=0.2568,=56.6388,=0.6140,=27.3163,=42.0292,=52.3360,=68.2638,=96.2351,=6.6115,=0.9715,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=3.9454,=0.9089,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0050,=0.1159,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4104
="931494",消费电子,2020-06-12,=0.0205,=6388.0224,=0.2559,=50.7059,=0.7644,=20.2625,=32.1257,=38.7638,=52.4459,=77.9188,=5.9767,=0.9549,=2.1307,=2.8230,=3.5539,=5.1258,=7.9404,=2.8221,=0.9058,=1.3000,=1.6503,=2.0037,=2.6271,=3.9249,=0.0052,=0.1301,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=232
="000935",中证信息,2009-07-03,=0.0197,=8054.9800,=0.2550,=56.5449,=0.8231,=22.3783,=36.3294,=44.9593,=55.3834,=87.4284,=6.6160,=0.9715,=2.5910,=3.3282,=4.0442,=4.8715,=8.9117,=3.8541,=0.9101,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0052,=0.0433,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1126
="000936",中证电信,2009-07-03,=0.0156,=12467.6575,=0.2542,=28.7766,=0.5707,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.7345,=0.7456,=1.2149,=1.7612,=2.3409,=2.7951,=3.6232,=2.6519,=0.9794,=0.7463,=1.0348,=1.2749,=1.8349,=3.0800,=0.0212,=0.5864,=0.0019,=0.0063,=0.0097,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=341
="000688",科创50,2020-07-23,=0.0134,=1684.3900,=0.2531,=145.8826,=0.8278,=35.5957,=42.6920,=72.1028,=138.6649,=263.7183,=7.9054,=0.9413,=2.9443,=4.2479,=4.9095,=6.8638,=10.5365,=10.0622,=0.8312,=3.1319,=4.5963,=5.6285,=9.7532,=13.6380,=0.0022,=0.0311,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8286
="399610",TMT50,2010-11-08,=0.0184,=11954.0200,=0.2476,=39.0496,=0.5460,=21.0331,=30.1605,=38.0622,=46.3093,=64.7172,=6.2515,=0.9546,=2.4071,=3.2240,=4.0363,=5.2165,=8.4969,=3.3373,=0.6825,=1.5843,=2.0120,=2.7280,=3.6798,=4.6782,=0.0074,=0.3984,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=525
="931165",新兴科技100,2019-04-25,=0.0166,=10614.2758,=0.2473,=41.4153,=0.8273,=17.0055,=23.4873,=29.8150,=40.2842,=67.3989,=9.4082,=0.9540,=3.5721,=4.3441,=5.5159,=7.6605,=13.6689,=8.6915,=0.9506,=3.0368,=3.6601,=4.8695,=6.4868,=12.4159,=0.0067,=0.2030,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.0515,=0.1919,=0.0378,=521
="931248",油气资源,2023-06-12,=0.0047,=1139.2385,=0.2468,=13.6399,=0.8260,=8.9017,=10.2516,=11.3756,=13.3129,=19.0700,=1.4075,=0.8557,=1.0292,=1.1531,=1.2281,=1.3695,=1.8318,=0.7755,=0.9034,=0.4486,=0.5187,=0.5950,=0.6846,=0.9774,=0.0367,=0.1559,=0.0285,=0.0390,=0.0457,=0.0496,=0.0548,=0.0301,=0.0906,=0.0280,=57
="980080",成长100,2012-12-28,,,=0.2450,=45.4056,=0.2045,=39.4731,=45.3064,=50.0223,=63.2621,=82.4653,=6.5015,=0.7091,=3.0437,=3.6680,=5.7510,=6.9075,=9.2690,=4.1136,=0.7068,=2.0191,=2.4194,=3.1324,=4.5036,=5.8594,=0.0050,=0.2500,=0.0030,=0.0049,=0.0056,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=274
="980030",消费电子,2015-02-17,=0.0216,=9034.9400,=0.2435,=40.7916,=0.5386,=18.6467,=31.8484,=39.2420,=47.8489,=65.6114,=4.3903,=0.8195,=2.0026,=2.6001,=3.0312,=4.2884,=6.3059,=2.2771,=0.7625,=1.1413,=1.4007,=1.5854,=2.3771,=3.4515,=0.0067,=0.2181,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=390
="000915",300信息,2007-07-02,=0.0193,=4041.7329,=0.2434,=49.4093,=0.8289,=20.6178,=34.5626,=39.8259,=48.3468,=75.5831,=6.7475,=0.9637,=2.7398,=3.5399,=4.3483,=5.5884,=9.0762,=3.3175,=0.5266,=1.6744,=2.1697,=3.2051,=4.0552,=4.9963,=0.0059,=0.1447,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=22
="930850",智能制造,2016-07-20,=0.0240,=5941.6409,=0.2412,=50.9622,=0.8169,=23.4329,=32.7239,=41.8213,=50.4214,=78.5602,=5.9639,=0.9623,=2.5370,=3.5225,=4.1724,=5.0959,=7.7199,=3.4707,=0.7678,=1.5919,=2.3565,=2.7963,=3.5808,=5.3954,=0.0058,=0.1021,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=366
="399296",创成长,2019-01-23,=0.0099,=7708.0700,=0.2368,=35.3208,=0.2887,=22.4911,=30.9917,=43.3329,=63.7068,=104.6935,=7.8547,=0.6120,=3.9463,=4.9552,=7.0972,=10.6535,=14.9802,=4.9730,=0.3771,=2.5417,=3.4802,=5.8163,=11.8813,=17.3385,=0.0079,=0.6744,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1086
="000689",科创材料,2022-08-15,=0.0097,=1497.4600,=0.2352,=166.6344,=0.8735,=38.7753,=45.5454,=88.3695,=152.4791,=281.6880,=5.7258,=0.9469,=1.9307,=2.6358,=3.4076,=4.5203,=8.5314,=6.6268,=0.8918,=2.1963,=3.1435,=4.0649,=5.6554,=10.7722,=0.0029,=0.0602,=0.0019,=0.0044,=0.0064,=0.0078,=0.0117,=0.0126,=0.0258,=0.0058,=48
="000994",全指电信,2011-08-02,=0.0130,=13712.4174,=0.2311,=29.1855,=0.4037,=17.6024,=21.7761,=33.6595,=52.5075,=109.2407,=2.8008,=0.6635,=1.3865,=1.8410,=2.5290,=3.0238,=3.7766,=2.6576,=0.9724,=0.9155,=1.2459,=1.5503,=1.9033,=3.1271,=0.0206,=0.6136,=0.0022,=0.0055,=0.0084,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=234
="931579",东证优势成长,2020-11-09,=-0.0009,=9360.8859,=0.2265,=26.0299,=0.6567,=7.9327,=14.3163,=19.2978,=30.4916,=61.0103,=5.6645,=0.7404,=0.9149,=2.6183,=3.4578,=5.9301,=9.3390,=4.0647,=0.8752,=1.1828,=2.0627,=2.4126,=3.6813,=6.0793,=0.0131,=0.4156,=0.0040,=0.0072,=0.0150,=0.0285,=0.0527,=0.0548,=0.1983,=0.0468,=156
="000986",全指能源,2011-08-02,=0.0151,=2843.7500,=0.2183,=14.7798,=0.6227,=6.8032,=9.9968,=13.3499,=18.8999,=75.0146,=1.5039,=0.9699,=0.7554,=0.9688,=1.1786,=1.3208,=1.7977,=0.9145,=0.9744,=0.3323,=0.4459,=0.5657,=0.7317,=1.0524,=0.0358,=0.2260,=0.0098,=0.0348,=0.0439,=0.0544,=0.0769,=0.0281,=0.0918,=0.0274,=612
="000928",中证能源,2009-07-03,=0.0159,=3588.4700,=0.2178,=14.2631,=0.5946,=6.9612,=9.7906,=13.1469,=19.0283,=68.9647,=1.5008,=0.9662,=0.7281,=0.9359,=1.1561,=1.3044,=1.8006,=0.8988,=0.9744,=0.3162,=0.4106,=0.5298,=0.7126,=1.0383,=0.0369,=0.2136,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0289,=0.0960,=0.0282,=1294
="H30198",油气产业,2013-07-15,=0.0043,=2552.6125,=0.2118,=14.0086,=0.4902,=7.8064,=10.9023,=14.2251,=25.3572,=104.2111,=1.5207,=0.9757,=0.6580,=0.8185,=1.1522,=1.2686,=1.8532,=0.8118,=0.9791,=0.2505,=0.3230,=0.4840,=0.5960,=0.9554,=0.0337,=0.1887,=0.0103,=0.0346,=0.0426,=0.0469,=0.0704,=0.0307,=0.0868,=0.0269,=123
="000680",科创综指,2025-01-20,=0.0190,=1979.7500,=0.2096,=142.1583,=0.1436,=115.7401,=171.5435,=208.9521,=231.4430,=278.5830,=6.4136,=0.8333,=3.4337,=3.9811,=5.2739,=6.1821,=8.0513,=8.3069,=0.8179,=4.7291,=5.5130,=7.2214,=8.1883,=10.6066,=0.0028,=0.1333,=0.0023,=0.0030,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=241
="931071",人工智能,2018-11-21,=0.0281,=2737.9110,=0.2086,=50.5086,=0.5594,=30.9003,=39.8487,=48.8395,=57.4020,=77.4016,=8.4499,=0.9133,=2.9559,=3.9101,=4.7635,=5.9673,=11.5305,=5.0637,=0.8994,=2.2000,=2.8090,=3.2257,=4.1412,=9.3591,=0.0061,=0.4347,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1378
="399285",物联网50,2020-02-18,=0.0168,=7618.8100,=0.2061,=36.5930,=0.7100,=21.8675,=26.4648,=31.8842,=38.8495,=48.9860,=5.4433,=0.8334,=2.6765,=3.4175,=4.0585,=5.3506,=6.9158,=3.4639,=0.9184,=1.7407,=2.0247,=2.4709,=3.1494,=4.3982,=0.0121,=0.4917,=0.0076,=0.0096,=0.0121,=0.0147,=0.0214,=0.0353,=0.1364,=0.0304,=94
="000171",新兴成指,2017-01-25,=0.0083,=2222.2218,=0.2044,=31.6866,=0.6979,=15.0335,=20.3872,=24.9498,=36.1698,=63.8139,=4.9480,=0.6094,=2.6324,=3.2938,=4.3696,=6.2811,=10.8185,=4.3058,=0.7811,=1.3680,=2.1233,=2.8046,=4.4559,=8.5894,=0.0124,=0.4901,=0.0042,=0.0073,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=208
="930792",HK银行,2016-04-22,=0.0239,=5287.9702,=0.1980,=7.2716,=0.9062,=3.2659,=4.4606,=5.8966,=6.8521,=9.5632,=0.6883,=0.6499,=0.3905,=0.4962,=0.6240,=0.8010,=1.0771,=2.7083,=0.9752,=1.0519,=1.5163,=1.8837,=2.4463,=3.1066,=0.0435,=0.0438,=0.0355,=0.0498,=0.0562,=0.0743,=0.1045,,=0.0901,,=762
