指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="987016",港股通红利低波,2021-11-18,,,=-0.0326,=6.7508,=0.7872,=3.4544,=4.3048,=4.9523,=6.8181,=8.0054,=0.6471,=0.7765,=0.4152,=0.4881,=0.5397,=0.6625,=0.7529,=1.0015,=0.7542,=0.5827,=0.6602,=0.7962,=1.1086,=1.3012,=0.0595,=0.2039,=0.0488,=0.0594,=0.0820,=0.0925,=0.1160,,=0.0893,,=163
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0067,=3913.0500,=-0.1242,=6.8152,=0.7237,=3.5572,=4.6525,=5.9958,=7.2248,=9.5068,=0.6141,=0.5565,=0.3828,=0.4856,=0.5818,=0.8148,=1.1073,=0.8223,=0.4532,=0.4386,=0.6561,=0.8496,=1.4136,=2.0623,=0.0591,=0.4106,=0.0385,=0.0531,=0.0643,=0.0819,=0.1103,,=0.0873,,=1525
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0106,=1183.7400,=-0.0719,=6.8859,=0.5677,=3.6777,=4.8612,=6.6082,=7.8179,=10.6953,=0.6321,=0.4762,=0.4041,=0.5046,=0.6474,=0.9078,=1.1746,=1.0010,=0.4242,=0.5013,=0.7008,=1.0642,=1.5005,=1.9871,=0.0591,=0.4543,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,=0.0903,,=916
="399809",保险主题,2015-02-13,=-0.0105,=2091.8600,=-0.2159,=6.9436,=0.2284,=5.4537,=6.8114,=10.4154,=15.0245,=22.8725,=0.7449,=0.1319,=0.6352,=0.7653,=1.2249,=1.4858,=1.9794,=2.0224,=0.8739,=0.5239,=0.8688,=1.0978,=1.7196,=2.3772,=0.0418,=0.7131,=0.0120,=0.0209,=0.0297,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1496
="000018",180金融,2007-12-10,=-0.0013,=5140.1700,=-0.1347,=6.9867,=0.3108,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7148,=0.2279,=0.5902,=0.6965,=0.8693,=1.0696,=1.4199,=2.0986,=0.7020,=1.2355,=1.5824,=1.9545,=2.2073,=2.8772,=0.0416,=0.6204,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=776
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0058,=2414.7900,=-0.0254,=7.0376,=0.7476,=3.8979,=4.9498,=5.9063,=7.2399,=8.4533,=0.6280,=0.6384,=0.4277,=0.5173,=0.5791,=0.6846,=0.8197,=1.0954,=0.7537,=0.5333,=0.6974,=0.8785,=1.1238,=1.3442,=0.0572,=0.2384,=0.0482,=0.0565,=0.0673,=0.0840,=0.1067,,=0.0894,,=495
="931024",港股通非银,2017-11-06,=0.0203,=3727.1402,=-0.1363,=7.1218,=0.0038,=6.7549,=8.5658,=11.0561,=13.3357,=22.4310,=0.9690,=0.3588,=0.6237,=0.8490,=1.0450,=1.2221,=1.7592,=1.1932,=0.7725,=0.5870,=0.8758,=1.0155,=1.2289,=2.2002,=0.0411,=0.7927,=0.0165,=0.0266,=0.0345,=0.0414,=0.0611,,=0.1344,,=193
="H30270",红利价值,2013-12-19,=0.0038,=8977.9839,=-0.0582,=7.1285,=0.6262,=4.4543,=5.4380,=6.7712,=8.7041,=13.0955,=0.7183,=0.3690,=0.5256,=0.6490,=0.7628,=1.2437,=1.7317,=1.4447,=0.9284,=0.5854,=0.8133,=1.0005,=1.2994,=1.6637,=0.0466,=0.4324,=0.0269,=0.0419,=0.0506,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=196
="000818",细分金融,2012-04-11,,,=-0.1239,=7.1530,=0.3153,=5.2356,=6.4974,=7.6847,=8.4810,=10.9951,=0.7299,=0.2350,=0.5930,=0.7010,=0.8853,=1.0928,=1.4303,=2.1657,=0.7086,=1.2689,=1.6354,=1.9908,=2.2623,=2.9111,=0.0405,=0.6690,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0121,=4561.9200,=-0.0177,=7.1673,=0.6583,=4.2457,=4.7375,=5.8046,=7.8507,=9.0746,=0.6708,=0.6557,=0.4429,=0.4998,=0.5851,=0.7380,=0.8283,=1.0981,=0.9103,=0.6036,=0.6759,=0.8782,=1.0402,=1.2314,=0.0647,=0.3641,=0.0497,=0.0610,=0.0726,=0.0878,=0.0947,,=0.0899,,=86
="932596",港股通红利低波,2016-02-04,,,=-0.0346,=7.1791,=0,=7.1791,=7.7982,=8.0329,=8.2721,=8.5745,=0.6625,=0.0579,=0.6528,=0.6957,=0.7283,=0.7575,=0.7956,=1.2390,=0.0789,=1.2161,=1.2814,=1.3263,=1.3602,=1.4099,=0.0546,=0.7421,=0.0473,=0.0494,=0.0527,=0.0550,=0.0579,,=0.0894,,=95
="930914",港股通高股息,2016-11-25,=0.0116,=4683.4617,=-0.0506,=7.1969,=0.6801,=3.4280,=4.4234,=5.9347,=7.8213,=11.1979,=0.6934,=0.5747,=0.3979,=0.5027,=0.6177,=0.8521,=1.1764,=1.1403,=0.7232,=0.5144,=0.7050,=0.9233,=1.2560,=2.2126,=0.0559,=0.2294,=0.0387,=0.0550,=0.0659,=0.0865,=0.1194,,=0.0918,,=718
="931157",SHS红利成长LV,2019-04-25,=0.0013,=6813.7680,=-0.0862,=7.2400,=0.5580,=4.1261,=5.5997,=6.9338,=8.3300,=11.5318,=0.7134,=0.2996,=0.5154,=0.6268,=0.8071,=0.9227,=1.5888,=1.5560,=0.9302,=0.5018,=0.7117,=1.0396,=1.4162,=1.6968,=0.0504,=0.6075,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=341
="930992",沪港深红利低波,2017-06-28,,,=-0.0913,=7.3050,=0.7432,=4.0130,=5.1769,=5.9072,=7.7673,=8.5109,=0.6825,=0.7260,=0.4277,=0.5377,=0.5912,=0.7261,=0.7950,=1.0808,=0.7096,=0.4496,=0.6007,=0.8625,=1.1848,=1.3912,=0.0543,=0.2105,=0.0478,=0.0542,=0.0716,=0.0767,=0.0949,,=0.0878,,=50
="931130",红利成长低波,2018-12-04,,,=-0.0934,=7.3129,=0.4120,=4.4465,=5.5810,=7.8044,=8.7167,=11.5512,=0.7291,=0.3177,=0.5279,=0.6251,=0.8996,=1.0285,=1.5803,=2.4971,=0.9548,=0.3109,=0.8147,=1.3208,=1.9242,=2.6815,=0.0431,=0.5428,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=146
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0130,=3540.1200,=-0.0152,=7.3558,=0.7153,=4.9972,=5.5521,=6.1920,=7.7538,=8.5526,=0.7054,=0.6884,=0.5264,=0.5927,=0.6342,=0.7572,=0.8375,=0.8742,=0.8063,=0.5404,=0.5947,=0.6695,=0.8706,=1.0234,=0.0519,=0.1879,=0.0450,=0.0523,=0.0700,=0.0775,=0.0871,,=0.0956,,=115
="000914",300金融,2007-07-02,=-0.0037,=5833.0200,=-0.1317,=7.4528,=0.3516,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7248,=0.2263,=0.5962,=0.7048,=0.9058,=1.1314,=1.4919,=2.0309,=0.7337,=1.1210,=1.4310,=1.8123,=2.0952,=2.7052,=0.0402,=0.6290,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="H50040",上红低波,2014-03-21,=0.0058,=10137.8212,=-0.0806,=7.5639,=0.6418,=4.6938,=5.9512,=7.0984,=9.6645,=14.3118,=0.7581,=0.3409,=0.5647,=0.6911,=0.8333,=1.3609,=1.8756,=1.4737,=0.8772,=0.6380,=0.8684,=1.2018,=1.4035,=1.6845,=0.0470,=0.5177,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=363
="H30269",红利低波,2013-12-19,=0.0077,=10173.1572,=-0.0949,=7.5762,=0.6674,=4.5638,=5.5488,=6.8942,=9.4786,=14.4342,=0.7685,=0.4163,=0.5386,=0.6570,=0.8001,=1.3872,=1.9670,=1.4642,=0.8520,=0.6111,=0.8850,=1.0977,=1.4163,=1.6703,=0.0477,=0.4658,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4473
="000029",180价值,2009-01-09,=0.0026,=3872.1700,=-0.1305,=7.5815,=0.3949,=5.6894,=6.9075,=7.8812,=8.5069,=10.8138,=0.7486,=0.0672,=0.6666,=0.8028,=0.8595,=1.0653,=1.4433,=1.0236,=0.6871,=0.6198,=0.7825,=0.9448,=1.0703,=1.4032,=0.0439,=0.5643,=0.0290,=0.0389,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="000922",中证红利,2008-05-26,=0.0091,=5154.9399,=-0.0634,=7.7383,=0.5280,=5.1762,=6.0245,=7.6568,=8.6158,=11.2156,=0.7489,=0.2869,=0.5911,=0.7110,=0.8491,=1.1086,=1.4999,=1.1442,=0.6884,=0.6332,=0.7726,=1.0442,=1.2311,=1.7101,=0.0467,=0.4847,=0.0309,=0.0399,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20181
="000934",中证金融,2009-07-03,=-0.0049,=5484.9600,=-0.1251,=7.7503,=0.3710,=5.7083,=6.8944,=8.0939,=8.8714,=11.5527,=0.7363,=0.2267,=0.6117,=0.7181,=0.9121,=1.1471,=1.5017,=2.0426,=0.7547,=1.1467,=1.4503,=1.8024,=2.0831,=2.6696,=0.0390,=0.6241,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="000015",红利指数,2005-01-04,=0.0116,=2939.7900,=-0.0322,=7.8627,=0.7358,=4.6646,=5.5108,=7.0876,=8.0537,=10.4439,=0.7489,=0.4542,=0.5525,=0.6398,=0.7655,=1.0179,=1.3875,=1.3233,=0.7795,=0.7277,=0.8913,=1.1393,=1.3408,=1.6890,=0.0454,=0.3219,=0.0330,=0.0426,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14217
="931446",东证红利低波,2020-04-21,=0.0086,=3159.3150,=-0.0823,=7.9064,=0.6573,=5.1478,=6.1827,=7.1543,=8.5349,=11.0216,=0.7601,=0.4819,=0.5884,=0.6963,=0.7650,=0.8708,=1.2481,=1.4106,=0.9031,=0.5909,=0.7552,=0.8902,=1.3289,=1.5979,=0.0450,=0.3556,=0.0325,=0.0416,=0.0486,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=856
="000992",全指金融,2011-08-02,=-0.0057,=5249.4600,=-0.1234,=7.9124,=0.3763,=5.9310,=7.1022,=8.2737,=9.0288,=11.6339,=0.7379,=0.2222,=0.6188,=0.7234,=0.9204,=1.1602,=1.5107,=2.0393,=0.7535,=1.1568,=1.4432,=1.8065,=2.0800,=2.6668,=0.0386,=0.6303,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="000821",300红利,2012-07-20,=0.0088,=6080.7152,=-0.0887,=7.9483,=0.6422,=4.9998,=6.1944,=7.5608,=8.4656,=10.9286,=0.7755,=0.2997,=0.5725,=0.7140,=0.8664,=1.0796,=1.4919,=1.2632,=0.7465,=0.6098,=0.7993,=1.0658,=1.3215,=1.6963,=0.0479,=0.5185,=0.0319,=0.0421,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=999
="000151",上国红利,2012-07-20,=0.0111,=1482.7700,=-0.0294,=7.9760,=0.8223,=4.5075,=5.3657,=6.9558,=7.7896,=10.0345,=0.7001,=0.3322,=0.5268,=0.6189,=0.7523,=0.9661,=1.3272,=0.9856,=0.2951,=0.6026,=0.8953,=1.0803,=1.3107,=1.6854,=0.0469,=0.3545,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=224
="399373",大盘价值,2010-01-04,=0.0030,=7421.8300,=-0.1344,=7.9786,=0.3623,=5.4746,=6.8623,=8.3469,=9.1146,=11.9914,=0.8090,=0.2152,=0.6410,=0.8033,=0.9425,=1.1408,=1.5001,=1.0717,=0.7098,=0.5920,=0.7817,=0.9284,=1.1432,=1.4541,=0.0460,=0.6546,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0180,=3735.6000,=-0.0697,=7.9946,=0.3783,=4.8859,=6.8728,=8.8317,=11.6696,=16.1208,=0.7566,=0.2731,=0.5567,=0.7305,=0.8656,=1.1658,=1.3660,=0.8601,=0.3169,=0.5555,=0.7802,=0.9850,=1.3580,=1.5178,=0.0626,=0.7505,=0.0276,=0.0360,=0.0530,=0.0664,=0.1028,,=0.0951,,=34
="000824",国企红利,2012-07-20,=0.0094,=1990.9873,=-0.0613,=8.1088,=0.7296,=4.8847,=5.9406,=7.3386,=8.4421,=10.7823,=0.7786,=0.4077,=0.5610,=0.6880,=0.8249,=1.0592,=1.4469,=1.1691,=0.6999,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0467,=0.4501,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=945
="931644",800红利,2024-03-15,,,=-0.0651,=8.1362,=0.4270,=6.4729,=7.3443,=8.3624,=9.0505,=9.4757,=0.7851,=0.2595,=0.7001,=0.7715,=0.8594,=0.9069,=0.9431,=1.1394,=0.4991,=0.8423,=0.9270,=1.1399,=1.2938,=1.3602,=0.0475,=0.5081,=0.0416,=0.0431,=0.0473,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=31
="000063",上证周期,2010-02-03,=0.0037,=3495.4100,=-0.1385,=8.1970,=0.3776,=5.4761,=7.1362,=8.6060,=9.4385,=12.4946,=0.8477,=0.2304,=0.6668,=0.8368,=0.9581,=1.1068,=1.4831,=1.4120,=0.7630,=0.8113,=1.0636,=1.2494,=1.4477,=1.7571,=0.0404,=0.5940,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930955",红利低波100,2017-05-26,=0.0115,=10839.0090,=-0.0808,=8.2522,=0.7260,=5.0805,=6.0745,=7.4286,=8.6130,=11.5013,=0.8134,=0.4633,=0.5792,=0.6663,=0.8277,=0.9895,=1.3722,=1.3968,=0.8370,=0.5888,=0.7787,=0.9912,=1.3620,=1.7525,=0.0479,=0.5353,=0.0270,=0.0430,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2252
="930740",300红利LV,2018-12-04,=0.0096,=6605.6052,=-0.0786,=8.2749,=0.7362,=5.4153,=6.8319,=7.5287,=8.6827,=9.6903,=0.7990,=0.2937,=0.6159,=0.7730,=0.8568,=0.9457,=1.0604,=1.4471,=0.7738,=0.6725,=0.8573,=1.0791,=1.5005,=1.9253,=0.0470,=0.5902,=0.0370,=0.0418,=0.0453,=0.0513,=0.0622,=0.0239,=0.0932,=0.0223,=623
="931848",800红利低波,2024-05-21,=0.0098,=2991.4826,=-0.0549,=8.3861,=0.2398,=7.4155,=8.2388,=9.0736,=9.4719,=9.7854,=0.8148,=0.0799,=0.7315,=0.8578,=0.9189,=0.9694,=1.0024,=1.5416,=0.9786,=1.1714,=1.2350,=1.3502,=1.3840,=1.6456,=0.0448,=0.6199,=0.0399,=0.0412,=0.0437,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=151
="000919",300价值,2008-01-21,=0.0008,=4848.7552,=-0.0883,=8.3997,=0.4765,=5.9577,=7.3283,=8.4456,=9.2438,=12.2376,=0.8351,=0.1752,=0.6917,=0.8490,=0.9377,=1.1480,=1.5388,=1.0440,=0.7073,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0433,=0.6430,=0.0265,=0.0360,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4326
="000825",央企红利,2012-07-20,=0.0053,=3115.5621,=-0.0978,=8.4136,=0.7980,=4.7369,=6.0940,=7.3075,=8.4280,=10.5687,=0.8072,=0.4538,=0.5507,=0.6915,=0.8569,=0.9983,=1.3929,=1.1195,=0.5845,=0.6009,=0.8548,=1.0682,=1.2189,=1.7357,=0.0457,=0.4204,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=359
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0051,=7868.9100,=-0.1684,=8.5373,=0.3771,=5.7712,=7.9406,=9.0768,=10.2891,=13.0207,=0.9301,=0.1764,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.5449,=0.6201,=0.9123,=1.1577,=1.4274,=1.7362,=2.4187,=0.0389,=0.6241,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="931722",国新港股通央企红利,2023-09-13,=-0.0049,=1221.2829,=-0.0753,=8.7578,=0.6895,=5.5040,=6.7027,=7.7077,=9.4620,=10.8173,=0.7951,=0.3965,=0.6213,=0.7355,=0.8253,=0.9092,=1.0298,=0.5456,=0.6020,=0.3100,=0.3816,=0.4724,=0.6109,=0.6918,=0.0580,=0.2638,=0.0469,=0.0572,=0.0618,=0.0689,=0.0823,,=0.0875,,=358
="399805",互联金融,2015-02-10,=-0.0263,=2842.2100,=-0.2616,=8.8720,=0.1076,=7.5943,=9.7009,=11.3978,=13.1628,=16.5816,=0.9251,=0.0952,=0.7644,=1.0391,=1.4052,=1.7212,=2.0317,=1.7057,=0.6793,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0368,=0.9110,=0.0145,=0.0183,=0.0235,=0.0335,=0.0507,=0.0238,=0.0940,=0.0248,=328
="932305",智选高股息,2024-09-30,=0.0116,=10867.7165,=-0.0262,=8.9011,=0.6303,=7.0143,=7.4936,=8.3545,=9.4503,=10.9391,=0.9983,=0.3555,=0.8750,=0.9238,=1.0507,=1.0843,=1.1675,=0.4912,=0.0118,=0.4805,=0.7255,=0.7782,=1.2735,=1.3342,=0.0637,=0.4716,=0.0457,=0.0594,=0.0643,=0.0686,=0.0723,=0.0253,=0.1000,=0.0324,=334
="000968",300周期,2010-05-28,,,=-0.1203,=8.9146,=0.4398,=6.1174,=7.8172,=9.1449,=10.2896,=13.3562,=0.8838,=0.2539,=0.7021,=0.8484,=1.0014,=1.1784,=1.5550,=1.4686,=0.7786,=0.8459,=1.0834,=1.2645,=1.4960,=1.8297,=0.0379,=0.6356,=0.0230,=0.0317,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0080,=10985.8900,=-0.1447,=8.9466,=0.6051,=6.0524,=7.9274,=8.6705,=10.0571,=15.8114,=0.9327,=0.2834,=0.6924,=0.8988,=1.0077,=1.1579,=1.7191,=1.2553,=0.6917,=0.8066,=1.0010,=1.0918,=1.4384,=2.0876,=0.0379,=0.4676,=0.0200,=0.0332,=0.0384,=0.0445,=0.0600,,=0.1052,,=93
="HSCEI",恒生中国企业指数,1994-08-08,=0.0072,=7612.4800,=-0.1460,=8.9677,=0.6072,=6.0524,=7.9405,=8.6775,=10.0793,=15.8114,=0.9345,=0.2865,=0.6924,=0.8988,=1.0089,=1.1595,=1.7191,=1.2573,=0.6915,=0.8066,=1.0015,=1.0919,=1.4423,=2.0876,=0.0378,=0.4615,=0.0200,=0.0331,=0.0384,=0.0445,=0.0600,,=0.1052,,=4755
="H30356",800价值,2014-06-09,=0,=6080.9029,=-0.0851,=9.0220,=0.4874,=6.4024,=7.6980,=9.0499,=9.9484,=13.4784,=0.8848,=0.2398,=0.7030,=0.8631,=0.9861,=1.1704,=1.6287,=1.0058,=0.7307,=0.5868,=0.7393,=0.8836,=1.0829,=1.3738,=0.0417,=0.6713,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=33
="000925",基本面50,2009-02-26,=0.0070,=4024.5563,=-0.1286,=9.0881,=0.4864,=6.2635,=7.9688,=9.1309,=10.0957,=12.7955,=0.9378,=0.2704,=0.7306,=0.9013,=1.0535,=1.1921,=1.5728,=1.0019,=0.5911,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0404,=0.6575,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4556
="932153",港股通价值策略,2025-04-30,=-0.0029,=1034.3889,=-0.0191,=9.1171,=0.1080,=8.1696,=9.6368,=10.1065,=10.3967,=10.9237,=0.7639,=0.0906,=0.7012,=0.8294,=0.8798,=0.9018,=0.9365,=0.9265,=0.1185,=0.8168,=0.9706,=1.0311,=1.0639,=1.1126,=0.0465,=0.8746,=0.0397,=0.0412,=0.0425,=0.0446,=0.0538,,=0.0812,,=13
="932422",A500红利低波,2025-04-09,=0.0105,=2851.3470,=-0.0811,=9.1388,=0.0101,=9.0424,=9.8194,=10.0584,=10.2284,=10.5846,=0.8905,=0.0101,=0.8811,=1.0159,=1.0403,=1.0559,=1.0978,=1.2628,=0.0403,=1.2431,=1.2960,=1.4112,=1.4703,=1.5336,=0.0461,=0.9899,=0.0388,=0.0403,=0.0412,=0.0430,=0.0466,=0.0241,=0.0948,,=348
="930723",沪港深F100,2015-08-05,=0.0020,=4561.7052,=-0.1049,=9.1764,=0.5427,=5.4557,=7.5729,=9.0528,=10.1685,=13.1279,=0.9381,=0.3845,=0.6469,=0.8477,=1.0098,=1.1158,=1.4626,=1.2215,=0.6962,=0.6039,=0.8635,=1.0804,=1.2886,=1.6654,=0.0406,=0.6014,=0.0281,=0.0354,=0.0393,=0.0500,=0.0650,,=0.0918,,=150
