指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="930792",HK银行,2016-04-22,=-0.0002,=5377.2165,=0.2190,=7.3413,=0.9131,=3.2659,=4.4645,=5.8968,=6.8650,=9.5632,=0.7046,=0.6753,=0.3905,=0.4964,=0.6241,=0.7991,=1.0771,=2.7257,=0.9773,=1.0519,=1.5167,=1.8847,=2.4501,=3.1066,=0.0448,=0.0677,=0.0355,=0.0497,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=767
="399296",创成长,2019-01-23,=-0.0018,=7567.1700,=0.2142,=34.3345,=0.2748,=22.4911,=31.0204,=43.2805,=63.6786,=104.6935,=7.6360,=0.5950,=3.9463,=4.9643,=7.1137,=10.6438,=14.9802,=4.8342,=0.3645,=2.5417,=3.4818,=5.8101,=11.8672,=17.3385,=0.0082,=0.7046,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.1410,=0.2040,=0.0851,=1085
="000698",科创100,2023-08-07,=-0.0230,=1757.6600,=0.2056,=85.1546,=0.0545,=60.6995,=125.7195,=210.4065,=251.9517,=337.2511,=6.1309,=0.8085,=2.7397,=3.6365,=4.2300,=6.0712,=8.5061,=6.5768,=0.5239,=4.0312,=5.1281,=6.4327,=8.3979,=10.0837,=0.0033,=0.2061,=0.0025,=0.0032,=0.0053,=0.0064,=0.0089,=0.0429,=0.0369,=0.0143,=599
="399610",TMT50,2010-11-08,=-0.0025,=11517.5000,=0.2020,=38.1289,=0.5052,=21.0331,=30.1605,=38.0368,=46.2658,=64.7172,=6.1093,=0.9427,=2.4071,=3.2240,=4.0371,=5.2432,=8.4969,=3.2586,=0.6605,=1.5843,=2.0120,=2.7305,=3.6727,=4.6782,=0.0076,=0.4256,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0881,=0.1080,=0.0497,=524
="000858",500信息,2013-11-06,=-0.0150,=12649,=0.2002,=84.0292,=0.7169,=25.3805,=43.9766,=64.2576,=90.8890,=209.3531,=5.8211,=0.9617,=2.1626,=2.9041,=3.3886,=3.9462,=8.5146,=6.1787,=0.9712,=1.1229,=1.9074,=2.6879,=3.6796,=9.1355,=0.0034,=0.0569,=0.0022,=0.0044,=0.0059,=0.0072,=0.0110,=0.0403,=0.0505,=0.0256,=355
="000998",中证TMT,2011-11-08,=-0.0062,=3524.5900,=0.1986,=37.5381,=0.5830,=18.9989,=27.6163,=34.6676,=43.2387,=58.6698,=4.3261,=0.8673,=1.9674,=2.4618,=3.2924,=4.0496,=5.6742,=3.0378,=0.9510,=1.2505,=1.8092,=2.1806,=2.6584,=3.9991,=0.0119,=0.5871,=0.0048,=0.0068,=0.0093,=0.0185,=0.0284,=0.0650,=0.0900,=0.0493,=568
="931165",新兴科技100,2019-04-25,=-0.0073,=10191.2411,=0.1976,=40.2169,=0.7958,=17.0055,=23.4889,=29.9023,=40.3745,=67.3989,=9.1519,=0.9448,=3.5721,=4.3447,=5.5508,=7.6856,=13.6689,=8.4400,=0.9425,=3.0368,=3.6612,=4.8731,=6.5378,=12.4159,=0.0069,=0.2176,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.1525,=0.1919,=0.0958,=524
="931494",消费电子,2020-06-12,=-0.0037,=6073.6561,=0.1941,=48.3464,=0.7078,=20.2625,=32.2554,=38.8687,=52.2644,=77.9188,=5.6990,=0.9274,=2.1307,=2.8239,=3.5580,=5.1393,=7.9404,=2.6908,=0.8364,=1.3000,=1.6511,=2.0074,=2.6330,=3.9249,=0.0063,=0.2698,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0590,=0.0807,=0.0373,=236
="H30198",油气产业,2013-07-15,=-0.0242,=2504.8077,=0.1891,=13.6988,=0.4718,=7.8064,=10.9053,=14.1768,=25.3510,=104.2111,=1.4890,=0.9631,=0.6580,=0.8187,=1.1525,=1.2712,=1.8532,=0.7939,=0.9656,=0.2505,=0.3234,=0.4849,=0.5972,=0.9554,=0.0344,=0.1990,=0.0103,=0.0345,=0.0426,=0.0469,=0.0704,=0.0677,=0.0868,=0.0494,=124
="931866",中证机床,2022-05-09,=-0.0182,=2131.5324,=0.1887,=49.3273,=0.7350,=28.6086,=37.0155,=40.9680,=56.5383,=85.2007,=5.9375,=0.8627,=2.8302,=3.7720,=4.3617,=5.2644,=9.1263,=4.6001,=0.8211,=2.4023,=3.1624,=3.4473,=4.4632,=7.3925,=0.0069,=0.3114,=0.0043,=0.0066,=0.0077,=0.0096,=0.0146,=0.0788,=0.1022,=0.0544,=169
="950162",科创芯片设计,2024-07-26,=-0.0152,=2208.5929,=0.1872,=111.4934,=0,=111.4934,=217.7965,=261.7665,=380.4992,=687.1301,=11.7947,=0.6132,=4.2582,=7.8618,=10.2404,=13.2756,=20.2102,=18.2093,=0.5106,=8.7765,=14.5074,=18.1307,=21.6820,=32.5243,=0.0017,=0.7292,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0858,=0.0713,=0.0289,=70
="931380",科技50,2019-11-25,=-0.0087,=3743.6027,=0.1848,=40.2959,=0.3891,=22.4426,=31.3612,=46.0769,=56.4703,=71.9143,=5.4751,=0.4891,=2.7627,=3.8830,=5.5154,=7.3361,=9.9144,=4.7300,=0.5758,=2.1802,=3.0806,=4.2251,=5.6428,=7.7525,=0.0097,=0.7503,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0675,=0.0951,=0.0452,=951
="000993",全指信息,2011-08-02,=-0.0079,=10011.3200,=0.1796,=53.1967,=0.5225,=27.3163,=42.0292,=52.3654,=68.2638,=96.2351,=6.2105,=0.9629,=2.5265,=3.2907,=4.0177,=4.7054,=8.9424,=3.7056,=0.8756,=1.8009,=2.3376,=2.8258,=3.4670,=5.3826,=0.0057,=0.3684,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0622,=0.0751,=0.0332,=4105
="000935",中证信息,2009-07-03,=-0.0075,=7558.5700,=0.1777,=53.0694,=0.7379,=22.3783,=36.3294,=44.9661,=55.3834,=87.4284,=6.2104,=0.9588,=2.5910,=3.3282,=4.0455,=4.8979,=8.9117,=3.6172,=0.8307,=1.7187,=2.2023,=2.7279,=3.5210,=5.2392,=0.0059,=0.2085,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0609,=0.0833,=0.0345,=1127
="932087",集成电路,2023-03-29,=-0.0159,=1331.6649,=0.1758,=78.1251,=0.1216,=46.1239,=98.7282,=132.0040,=151.6144,=195.7770,=7.1327,=0.7700,=3.1405,=3.9498,=5.2080,=7.3146,=11.4486,=11.0612,=0.7008,=5.8347,=7.6825,=9.1868,=12.0507,=18.6728,=0.0018,=0.5054,=0.0010,=0.0014,=0.0017,=0.0022,=0.0029,=0.0589,=0.0481,=0.0198,=60
="931579",东证优势成长,2020-11-09,=-0.0203,=8928.8124,=0.1699,=25.2873,=0.6342,=7.9327,=14.3413,=19.3098,=30.3786,=61.0103,=5.5154,=0.7153,=0.9149,=2.6234,=3.4604,=5.9234,=9.3390,=3.9487,=0.8562,=1.1828,=2.0645,=2.4218,=3.6940,=6.0793,=0.0135,=0.4249,=0.0040,=0.0072,=0.0148,=0.0284,=0.0527,=0.1274,=0.1983,=0.0660,=159
="980030",消费电子,2015-02-17,=-0.0041,=8494.7100,=0.1691,=38.5225,=0.4742,=18.6467,=31.9049,=39.2190,=47.8201,=65.6114,=4.1477,=0.7618,=2.0026,=2.6009,=3.0434,=4.2829,=6.3059,=2.1504,=0.7288,=1.1413,=1.4020,=1.5876,=2.3716,=3.4515,=0.0071,=0.3156,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0529,=0.0648,=0.0332,=389
="000915",300信息,2007-07-02,=-0.0041,=3800.0192,=0.1690,=46.6467,=0.7388,=20.6178,=34.5626,=39.8330,=48.3468,=75.5831,=6.3696,=0.9295,=2.7398,=3.5399,=4.3492,=5.6135,=9.0762,=3.1320,=0.4825,=1.6744,=2.1697,=3.1948,=4.0496,=4.9963,=0.0069,=0.3527,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0690,=0.0971,=0.0383,=23
="000928",中证能源,2009-07-03,=-0.0115,=3438.5400,=0.1669,=13.8679,=0.5690,=6.9612,=9.7906,=13.1496,=18.8510,=68.9647,=1.4593,=0.9374,=0.7281,=0.9359,=1.1574,=1.3058,=1.8006,=0.8739,=0.9613,=0.3162,=0.4106,=0.5305,=0.7130,=1.0383,=0.0380,=0.2460,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0607,=0.0960,=0.0525,=1295
="000986",全指能源,2011-08-02,=-0.0148,=2723,=0.1665,=14.3611,=0.5929,=6.8032,=9.9968,=13.3530,=18.7498,=75.0146,=1.4614,=0.9415,=0.7554,=0.9688,=1.1796,=1.3228,=1.7977,=0.8886,=0.9613,=0.3323,=0.4459,=0.5658,=0.7318,=1.0524,=0.0368,=0.2509,=0.0098,=0.0349,=0.0439,=0.0544,=0.0769,=0.0593,=0.0918,=0.0507,=613
="000958",创业成长,2010-03-24,,,=0.1650,=39.7911,=0.9501,=11.9506,=17.5032,=24.3359,=30.6936,=61.3903,=9.8481,=0.9703,=2.6815,=3.7899,=5.1716,=6.4351,=14.5711,=5.5777,=0.9613,=1.2937,=1.9105,=2.5452,=3.9752,=7.7463,=0.0060,=0.1257,=0.0040,=0.0066,=0.0089,=0.0140,=0.0209,=0.1560,=0.2198,=0.1117,=674
="000171",新兴成指,2017-01-25,=-0.0046,=2143.1854,=0.1616,=30.4568,=0.6670,=15.0335,=20.4122,=24.9775,=36.1490,=63.8139,=4.7628,=0.5853,=2.6324,=3.2992,=4.3725,=6.2643,=10.8185,=4.1387,=0.7452,=1.3680,=2.1234,=2.8071,=4.4497,=8.5894,=0.0129,=0.5254,=0.0042,=0.0073,=0.0126,=0.0195,=0.0271,=0.0954,=0.1371,=0.0669,=208
="399285",物联网50,2020-02-18,=-0.0015,=7317.0800,=0.1584,=35.7949,=0.6794,=21.8675,=26.4981,=31.9335,=38.8431,=48.9860,=5.3246,=0.7856,=2.6765,=3.4188,=4.0682,=5.3530,=6.9158,=3.3883,=0.8978,=1.7407,=2.0254,=2.4761,=3.1538,=4.3982,=0.0123,=0.5402,=0.0076,=0.0096,=0.0121,=0.0147,=0.0214,=0.0846,=0.1364,=0.0709,=95
="932038",央企科技引领,2022-11-16,=-0.0028,=1732.3463,=0.1575,=69.7032,=0.7306,=31.0707,=38.0253,=45.4410,=77.6165,=100.6860,=5.1886,=0.8330,=2.7684,=3.5015,=3.9986,=5.0594,=6.8336,=5.6128,=0.8168,=2.3932,=3.1715,=3.9686,=5.5375,=7.0751,=0.0059,=0.1778,=0.0042,=0.0060,=0.0084,=0.0106,=0.0151,=0.0352,=0.0636,=0.0271,=44
="H30535",互联网,2015-01-12,=0.0004,=5606.1134,=0.1561,=42.5334,=0.6457,=14.4753,=21.2360,=36.7850,=48.9065,=67.6316,=6.7251,=0.9658,=1.7453,=2.4476,=3.2990,=4.1425,=9.0569,=3.8748,=0.9493,=1.1519,=1.6628,=2.0257,=2.9156,=5.2637,=0.0072,=0.1805,=0.0048,=0.0073,=0.0108,=0.0121,=0.0190,=0.0990,=0.1165,=0.0500,=30
="000688",科创50,2020-07-23,=-0.0101,=1553.3900,=0.1556,=131.4108,=0.7758,=35.5957,=42.7239,=72.3359,=138.7232,=263.7183,=7.1222,=0.8289,=2.9443,=4.2511,=4.9178,=6.8739,=10.5365,=9.0640,=0.7664,=3.1319,=4.6088,=5.6315,=9.7524,=13.6380,=0.0024,=0.0450,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0354,=0.0347,=0.0153,=8322
=".NDX",纳斯达克100指数,1969-12-31,,,=0.1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=0.1486,=4787
="1000008",沪深B股,1994-01-10,=-0.0072,=292.5500,=0.1526,=24.4930,=0.6766,=7.0835,=12.9417,=17.5164,=30.7740,=97.5837,=0.8071,=0.3511,=0.6594,=0.7810,=0.8398,=1.0070,=1.4894,=0.5373,=0.6283,=0.3777,=0.4474,=0.5017,=0.5807,=1.1545,=0.0456,=0.8710,=0.0157,=0.0282,=0.0361,=0.0438,=0.1455,,=0.0269,=0.0232,=372
