指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0056,=2956.9200,=0.0626,=7.4362,=0.9221,=3.7550,=5.0475,=5.8186,=6.7602,=7.9027,=0.7453,=0.8149,=0.4590,=0.5786,=0.6401,=0.7393,=0.8175,=1.1304,=0.9167,=0.5101,=0.6879,=0.7971,=0.9113,=1.2126,,,,=0.0503,=279
="399809",保险主题,2015-02-13,=-0.0062,=2148.7200,=-0.1946,=7.4400,=0.3304,=5.4537,=6.8114,=10.5248,=15.0245,=22.8725,=0.7981,=0.2827,=0.6352,=0.7658,=1.2248,=1.4858,=1.9794,=2.1670,=0.9345,=0.5239,=0.8688,=1.0978,=1.5135,=2.3772,=0.0227,=0.1015,=0.0246,=0.0390,=1495
="H11140",香港红利,2009-07-23,=-0.0064,=3949.0353,=0.0800,=7.4741,=0.7521,=3.0693,=4.4554,=5.9843,=8.0587,=13.9623,=0.7055,=0.5800,=0.3833,=0.5103,=0.6298,=0.8659,=1.1652,=1.1890,=0.6752,=0.5431,=0.7464,=0.9726,=1.4901,=2.1349,,=0.0912,,=0.0526,=48
="000818",细分金融,2012-04-11,,,=-0.1064,=7.4779,=0.4318,=5.2356,=6.4974,=7.6839,=8.4810,=10.9951,=0.7621,=0.2678,=0.5930,=0.7010,=0.8904,=1.0928,=1.4303,=2.2650,=0.8059,=1.2689,=1.6354,=1.9853,=2.2606,=2.9111,=0.0231,=0.0956,=0.0246,=0.0388,=7
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0072,=1288.3300,=0.0101,=7.5965,=0.7563,=3.6777,=4.8612,=6.6084,=7.8179,=10.6953,=0.6972,=0.5406,=0.4041,=0.5046,=0.6483,=0.9078,=1.1746,=1.1038,=0.5337,=0.5013,=0.7008,=1.0661,=1.5005,=1.9871,,,,=0.0536,=913
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0062,=4468.9400,=0.0002,=7.6356,=0.8448,=3.5572,=4.6435,=5.9884,=7.2139,=9.5068,=0.6876,=0.6548,=0.3828,=0.4851,=0.5807,=0.8153,=1.1073,=0.9206,=0.5566,=0.4386,=0.6557,=0.8495,=1.4148,=2.0623,,,,=0.0528,=1513
="932596",港股通红利低波,2016-02-04,,,=0.0668,=7.8067,=0.1695,=7.4451,=7.8279,=8.0670,=8.2851,=8.5745,=0.7322,=0.5028,=0.6528,=0.6978,=0.7319,=0.7596,=0.7956,=1.3042,=0.3107,=1.2161,=1.2816,=1.3269,=1.3605,=1.4099,,=0.0894,,=0.0498,=92
="000914",300金融,2007-07-02,=-0.0043,=5953.8900,=-0.1137,=7.8211,=0.4932,=5.2769,=6.6022,=7.8371,=8.6017,=11.3863,=0.7584,=0.2588,=0.5962,=0.7048,=0.9117,=1.1328,=1.4919,=2.1307,=0.8331,=1.1210,=1.4310,=1.8124,=2.0918,=2.7052,=0.0223,=0.0897,=0.0236,=0.0383,=343
="930914",港股通高股息,2016-11-25,=-0.0045,=5147.0102,=0.0449,=7.8343,=0.8013,=3.4280,=4.4201,=5.9252,=7.8213,=11.1979,=0.7549,=0.6987,=0.3979,=0.5022,=0.6158,=0.8526,=1.1764,=1.2413,=0.7864,=0.5144,=0.7042,=0.9224,=1.2571,=2.2126,,=0.0918,,=0.0513,=704
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0016,=2669.4500,=0.0774,=7.8357,=0.9293,=3.8979,=4.9489,=5.8827,=7.2156,=8.4533,=0.6992,=0.8359,=0.4277,=0.5171,=0.5779,=0.6838,=0.8197,=1.2193,=0.8943,=0.5333,=0.6967,=0.8754,=1.1222,=1.3442,,,,=0.0513,=492
="931157",SHS红利成长LV,2019-04-25,=-0.0056,=7180.4366,=-0.0371,=7.8786,=0.6571,=4.1261,=5.5915,=6.9145,=8.3348,=11.5318,=0.7901,=0.4499,=0.5154,=0.6258,=0.8082,=0.9242,=1.5888,=1.5412,=0.9247,=0.5018,=0.7114,=1.0384,=1.4085,=1.6439,,=0.0964,,=0.0482,=335
="H30270",红利价值,2013-12-19,=-0.0041,=9569.5067,=0.0039,=7.9220,=0.7574,=4.4543,=5.4312,=6.7614,=8.7127,=13.0955,=0.7961,=0.5903,=0.5256,=0.6487,=0.7637,=1.2456,=1.7317,=1.6055,=0.9808,=0.5854,=0.8115,=0.9994,=1.2968,=1.6637,=0.0235,=0.0936,=0.0240,=0.0419,=198
="930992",沪港深红利低波,2017-06-28,,,=-0.0045,=7.9222,=0.8355,=4.0130,=5.1636,=5.8807,=7.7587,=8.5109,=0.7388,=0.8290,=0.4277,=0.5369,=0.5903,=0.7252,=0.7950,=1.1718,=0.7767,=0.4496,=0.6005,=0.8570,=1.1848,=1.3912,,=0.0878,,=0.0501,=48
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0067,=5026.3600,=0.0823,=7.9314,=0.8054,=4.2457,=4.7281,=5.7799,=7.8106,=9.0746,=0.7405,=0.8148,=0.4429,=0.4987,=0.5832,=0.7380,=0.8283,=1.2118,=0.9960,=0.6036,=0.6744,=0.8770,=1.0357,=1.2224,,,,=0.0585,=86
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0048,=3860.2800,=0.0738,=8.0677,=0.8863,=4.9972,=5.5494,=6.1586,=7.7371,=8.5526,=0.7736,=0.8531,=0.5264,=0.5922,=0.6332,=0.7562,=0.8375,=0.9589,=0.8910,=0.5404,=0.5946,=0.6676,=0.8630,=1.0234,,=0.0956,,=0.0474,=112
="000934",中证金融,2009-07-03,=-0.0058,=5540.6000,=-0.1162,=8.0764,=0.4961,=5.7083,=6.8944,=8.0854,=8.8714,=11.5527,=0.7652,=0.2550,=0.6117,=0.7181,=0.9176,=1.1488,=1.5017,=2.1288,=0.8414,=1.1467,=1.4503,=1.8025,=2.0807,=2.6696,=0.0220,=0.0873,=0.0231,=0.0375,=1154
="000992",全指金融,2011-08-02,=-0.0057,=5304.4200,=-0.1142,=8.3049,=0.5155,=5.9310,=7.1022,=8.2725,=9.0288,=11.6339,=0.7676,=0.2534,=0.6188,=0.7234,=0.9263,=1.1610,=1.5107,=2.1132,=0.8278,=1.1568,=1.4432,=1.8067,=2.0773,=2.6668,=0.0217,=0.0846,=0.0227,=0.0369,=2701
="000029",180价值,2009-01-09,=-0.0022,=4102.1900,=-0.0788,=8.3338,=0.7322,=5.6894,=6.9075,=7.8873,=8.5069,=10.8138,=0.7991,=0.1772,=0.6666,=0.8037,=0.8607,=1.0653,=1.4433,=1.0828,=0.8401,=0.6198,=0.7825,=0.9448,=1.0696,=1.4032,=0.0228,=0.0896,=0.0243,=0.0408,=560
="H50040",上红低波,2014-03-21,=-0.0097,=10916.1372,=-0.0101,=8.3827,=0.7676,=4.6938,=5.9512,=7.0864,=9.6645,=14.3118,=0.8381,=0.5113,=0.5647,=0.6911,=0.8350,=1.3609,=1.8756,=1.6333,=0.9790,=0.6380,=0.8684,=1.2019,=1.4012,=1.6845,=0.0234,=0.0936,=0.0244,=0.0424,=363
="H30269",红利低波,2013-12-19,=-0.0083,=11017.0269,=-0.0198,=8.3941,=0.7651,=4.5638,=5.5488,=6.8782,=9.4786,=14.4342,=0.8482,=0.5703,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6223,=0.9827,=0.6111,=0.8850,=1.0980,=1.4166,=1.6703,=0.0236,=0.0946,=0.0236,=0.0431,=4332
="931446",东证红利低波,2020-04-21,=-0.0092,=3320.2694,=-0.0356,=8.5194,=0.7939,=5.1478,=6.1762,=7.1363,=8.5363,=11.0216,=0.8079,=0.6389,=0.5884,=0.6956,=0.7646,=0.8723,=1.2481,=1.5443,=0.9766,=0.5909,=0.7544,=0.8879,=1.3234,=1.5979,=0.0224,=0.0895,=0.0240,=0.0419,=848
="000922",中证红利,2008-05-26,=-0.0040,=5566.7432,=0.0114,=8.5899,=0.7915,=5.1762,=6.0245,=7.6580,=8.6151,=11.2156,=0.8280,=0.4516,=0.5911,=0.7110,=0.8518,=1.1086,=1.4999,=1.2701,=0.8690,=0.6332,=0.7726,=1.0442,=1.2284,=1.7101,=0.0233,=0.0895,=0.0228,=0.0421,=20086
="931479",证券保险,2020-05-06,=-0.0069,=865.5971,=-0.1855,=8.6315,=0.0034,=8.4973,=11.8355,=13.4763,=15.5243,=21.1012,=1.1611,=0.1377,=1.0296,=1.2228,=1.3768,=1.5658,=2.2844,=1.5699,=0.6192,=1.0318,=1.2721,=1.4574,=1.7898,=2.2879,=0.0256,=0.1317,=0.0302,=0.0310,=36
="931130",红利成长低波,2018-12-04,,,=-0.0147,=8.6494,=0.7809,=4.4465,=5.5778,=7.8244,=8.7201,=11.5512,=0.8577,=0.3696,=0.5279,=0.6245,=0.9004,=1.0302,=1.5803,=1.9077,=0.7946,=0.3109,=0.8137,=1.3197,=1.9158,=2.5957,=0.0231,=0.0934,=0.0229,=0.0422,=148
="000821",300红利,2012-07-20,=-0.0026,=6638.7785,=-0.0050,=8.7232,=0.8587,=4.9998,=6.1944,=7.5620,=8.4564,=10.9286,=0.8476,=0.4318,=0.5725,=0.7140,=0.8697,=1.0796,=1.4919,=1.4155,=0.9180,=0.6098,=0.7993,=1.0658,=1.3202,=1.6963,=0.0235,=0.0916,=0.0239,=0.0430,=1000
="000063",上证周期,2010-02-03,=-0.0020,=3597.1500,=-0.1135,=8.7317,=0.5496,=5.4761,=7.1362,=8.5988,=9.4385,=12.4946,=0.8938,=0.3494,=0.6668,=0.8368,=0.9611,=1.1068,=1.4831,=1.5531,=0.9192,=0.8113,=1.0636,=1.2496,=1.4451,=1.7571,=0.0245,=0.0975,=0.0256,=0.0379,=206
="000151",上国红利,2012-07-20,=-0.0043,=1646.6600,=0.0779,=8.7719,=0.9745,=4.5075,=5.3657,=6.9476,=7.7649,=10.0345,=0.7661,=0.5340,=0.5268,=0.6189,=0.7536,=0.9661,=1.3272,=1.0840,=0.5010,=0.6026,=0.8953,=1.0835,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0426,=220
="000015",红利指数,2005-01-04,=-0.0010,=3236.5800,=0.0655,=8.8216,=0.9604,=4.6646,=5.5108,=7.0887,=8.0468,=10.4439,=0.8364,=0.6102,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.4847,=0.9501,=0.7277,=0.8913,=1.1360,=1.3357,=1.6890,=0.0233,=0.0885,=0.0212,=0.0404,=14188
="H30035",300非银,2012-12-21,=-0.0069,=9009.7073,=-0.1922,=8.8240,=0.0021,=8.6966,=12.9328,=15.1675,=19.3628,=26.3489,=1.1784,=0.0783,=1.0544,=1.3127,=1.6265,=2.0481,=2.4387,=1.5986,=0.4145,=1.0410,=1.4185,=1.7192,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0303,=1207
="399805",互联金融,2015-02-10,=-0.0276,=2761.3600,=-0.2826,=8.9247,=0.1108,=7.5943,=9.7397,=11.4268,=13.1628,=16.5816,=0.9245,=0.0931,=0.7644,=1.0456,=1.4155,=1.7258,=2.0317,=1.7131,=0.6955,=1.1667,=1.4082,=1.6147,=1.7935,=2.2636,=0.0238,=0.0940,=0.0248,=0.0366,=328
="000824",国企红利,2012-07-20,=-0.0068,=2164.6672,=0.0205,=9.0042,=0.9485,=4.8847,=5.9406,=7.3386,=8.4286,=10.7823,=0.8586,=0.5496,=0.5610,=0.6880,=0.8280,=1.0592,=1.4469,=1.3103,=0.8714,=0.5370,=0.7016,=0.9867,=1.2536,=1.6834,=0.0232,=0.0892,=0.0226,=0.0417,=943
="399373",大盘价值,2010-01-04,=-0.0002,=7997.6100,=-0.0672,=9.0054,=0.7495,=5.4746,=6.8623,=8.3620,=9.1146,=11.9914,=0.9017,=0.4240,=0.6410,=0.8033,=0.9451,=1.1408,=1.5001,=1.1501,=0.8216,=0.5920,=0.7817,=0.9285,=1.1430,=1.4541,=0.0236,=0.0939,=0.0248,=0.0423,=329
="000919",300价值,2008-01-21,=-0.0029,=5004.8598,=-0.0590,=9.0235,=0.7054,=5.9577,=7.3283,=8.4486,=9.2438,=12.2376,=0.8890,=0.3140,=0.6917,=0.8497,=0.9394,=1.1480,=1.5388,=1.1035,=0.7911,=0.6314,=0.7861,=0.9060,=1.1062,=1.3421,=0.0228,=0.0921,=0.0242,=0.0403,=4322
="931644",800红利,2024-03-15,,,=0.0251,=9.0251,=0.7652,=6.4729,=7.3281,=8.3421,=9.0523,=9.4757,=0.8719,=0.6081,=0.7001,=0.7712,=0.8601,=0.9074,=0.9431,=1.3198,=0.9113,=0.8423,=0.9260,=1.1313,=1.2954,=1.3602,=0.0236,=0.0906,=0.0231,=0.0429,=31
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0077,=4260.7500,=0.0611,=9.0685,=0.5325,=4.8859,=6.8728,=8.8780,=11.7600,=16.1208,=0.8582,=0.4740,=0.5567,=0.7305,=0.8672,=1.1686,=1.3660,=0.9757,=0.4764,=0.5555,=0.7802,=0.9882,=1.3582,=1.5178,,=0.0951,,=0.0552,=33
="930955",红利低波100,2017-05-26,=-0.0070,=11484.4329,=-0.0260,=9.0723,=0.8469,=5.0805,=6.0693,=7.4216,=8.6128,=11.5013,=0.8885,=0.6436,=0.5792,=0.6661,=0.8277,=0.9898,=1.3722,=1.3695,=0.8118,=0.5888,=0.7781,=0.9906,=1.3560,=1.7525,=0.0234,=0.0928,=0.0257,=0.0444,=2172
="930740",300红利LV,2018-12-04,=-0.0020,=7029.9409,=-0.0194,=9.0726,=0.8786,=5.4153,=6.8262,=7.5200,=8.6827,=9.6903,=0.9063,=0.6744,=0.6159,=0.7719,=0.8580,=0.9460,=1.0604,=1.3827,=0.7254,=0.6725,=0.8566,=1.0781,=1.4898,=1.9253,=0.0239,=0.0932,=0.0223,=0.0425,=620
="399966",800证保,2012-12-21,=-0.0088,=5391.3300,=-0.1847,=9.2610,=0.0021,=9.1408,=13.6803,=15.9948,=19.7375,=27.1945,=1.1815,=0.0709,=1.0619,=1.3096,=1.6085,=2.0408,=2.4366,=1.7217,=0.4528,=1.1634,=1.5249,=1.7802,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0292,=173
="H30588",中证证保,2015-02-02,=-0.0089,=915.3503,=-0.1849,=9.2640,=0.0021,=9.1443,=13.6416,=16.0870,=19.5891,=27.6808,=1.1802,=0.0630,=1.0752,=1.3101,=1.6149,=2.0366,=2.4238,=1.7242,=0.4541,=1.1673,=1.5178,=1.7648,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0292,=470
="000825",央企红利,2012-07-20,=-0.0050,=3362.1606,=-0.0264,=9.3153,=0.9613,=4.7369,=6.0940,=7.3096,=8.3836,=10.5687,=0.8911,=0.5760,=0.5507,=0.6915,=0.8602,=0.9983,=1.3929,=1.2395,=0.8463,=0.6009,=0.8548,=1.0649,=1.2181,=1.7357,=0.0224,=0.0902,=0.0228,=0.0412,=348
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0154,=8593,=-0.0919,=9.3569,=0.5682,=5.7712,=7.9342,=9.0694,=10.2891,=13.0207,=1.0194,=0.3197,=0.7256,=0.9437,=1.0794,=1.2097,=1.5098,=1.6936,=0.7689,=0.9123,=1.1546,=1.4191,=1.7362,=2.4187,,=0.1051,,=0.0355,=270
="000968",300周期,2010-05-28,,,=-0.0993,=9.3704,=0.5632,=6.1174,=7.8172,=9.1556,=10.2896,=13.3562,=0.9222,=0.3296,=0.7021,=0.8484,=1.0044,=1.1784,=1.5550,=1.5481,=0.8644,=0.8459,=1.0834,=1.2650,=1.4923,=1.8297,=0.0243,=0.0922,=0.0244,=0.0361,=98
="931848",800红利低波,2024-05-21,=-0.0060,=3179.4696,=0.0044,=9.3932,=0.6874,=7.4155,=8.2209,=9.0882,=9.4790,=9.7854,=0.9305,=0.5772,=0.7315,=0.8624,=0.9208,=0.9701,=1.0024,=1.3646,=0.6172,=1.1714,=1.2335,=1.3482,=1.3819,=1.5428,=0.0237,=0.0929,=0.0230,=0.0419,=146
="932305",智选高股息,2024-09-30,=-0.0056,=11611.5422,=0.0405,=9.5818,=0.8382,=7.0143,=7.4871,=8.3450,=9.4563,=10.9391,=1.0563,=0.5539,=0.8750,=0.9237,=1.0520,=1.0852,=1.1675,=0.5288,=0.0147,=0.5232,=0.7276,=0.7829,=1.2754,=1.3342,=0.0253,=0.1000,=0.0324,=0.0592,=312
="H30356",800价值,2014-06-09,=-0.0025,=6247.0443,=-0.0601,=9.6710,=0.6976,=6.4024,=7.6960,=9.0459,=9.9531,=13.4784,=0.9437,=0.4119,=0.7030,=0.8627,=0.9875,=1.1717,=1.6287,=1.0739,=0.7866,=0.5868,=0.7388,=0.8831,=1.0833,=1.3738,=0.0232,=0.0908,=0.0237,=0.0386,=31
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0122,=11850.5100,=-0.0774,=9.7273,=0.7471,=6.0524,=7.9104,=8.6570,=10.0571,=15.8114,=1.0146,=0.5235,=0.6924,=0.8960,=1.0072,=1.1579,=1.7191,=1.3661,=0.7432,=0.8034,=0.9995,=1.0897,=1.4384,=2.0876,,=0.1052,,=0.0348,=93
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0122,=8217.0800,=-0.0781,=9.7627,=0.7506,=6.0524,=7.9133,=8.6669,=10.0791,=15.8114,=1.0178,=0.5252,=0.6924,=0.8964,=1.0082,=1.1595,=1.7191,=1.3699,=0.7445,=0.8037,=1.0001,=1.0897,=1.4420,=2.0876,,=0.1052,,=0.0347,=4750
="930723",沪港深F100,2015-08-05,=-0.0031,=4942.1728,=-0.0298,=9.7691,=0.6659,=5.4557,=7.5729,=9.0316,=10.1685,=13.1279,=0.9628,=0.4227,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.2631,=0.7576,=0.6039,=0.8635,=1.0802,=1.2883,=1.6654,,=0.0918,,=0.0391,=151
="950090",50AH优选,2015-12-10,=-0.0021,=5913.6566,=-0.0443,=9.7964,=0.7920,=6.3188,=7.9116,=8.6562,=9.8342,=13.5010,=1.0257,=0.4895,=0.7914,=0.9497,=1.0280,=1.1234,=1.5403,=1.3245,=0.9364,=0.6574,=0.8481,=0.9518,=1.0631,=1.4553,,=0.1007,,=0.0371,=2001
="932153",港股通价值策略,2025-04-30,=0.0010,=1098.1913,=0.0445,=9.8138,=0.2080,=8.1696,=9.7534,=10.1299,=10.3994,=10.9237,=0.8497,=0.2263,=0.7012,=0.8424,=0.8812,=0.9022,=0.9365,=1.0061,=0.2737,=0.8168,=0.9830,=1.0335,=1.0643,=1.1126,,=0.0812,,=0.0424,=10
="931375",300质量低波,2019-11-25,=-0.0043,=15185.5425,=-0.1045,=9.8208,=0.3798,=6.4946,=8.1607,=11.3875,=13.5582,=22.0532,=1.2367,=0.3924,=0.8054,=1.0809,=1.5541,=2.0725,=3.3245,=1.7164,=0.5413,=1.0044,=1.3267,=1.6706,=2.0930,=2.5370,=0.0279,=0.1211,=0.0298,=0.0328,=111
="932422",A500红利低波,2025-04-09,=-0.0040,=2999.1300,=-0.0335,=9.8548,=0.1901,=9.5190,=9.8695,=10.0792,=10.2337,=10.5846,=0.9995,=0.0599,=0.9733,=1.0228,=1.0420,=1.0565,=1.0978,=1.2804,=0.0880,=1.2431,=1.3005,=1.4235,=1.4712,=1.5336,=0.0241,=0.0948,,=0.0420,=327
="931722",国新港股通央企红利,2023-09-13,=-0.0075,=1374.1173,=0.0399,=9.8745,=0.8663,=5.5040,=6.6985,=7.6740,=9.4557,=10.8173,=0.8964,=0.7370,=0.6213,=0.7318,=0.8249,=0.9101,=1.0298,=0.6151,=0.8232,=0.3100,=0.3815,=0.4715,=0.6109,=0.6918,,=0.0875,,=0.0515,=353
="931069",中金300,2018-02-14,=-0.0014,=4674.6445,=-0.0659,=9.8909,=0.6658,=5.9518,=7.5618,=9.2904,=10.4990,=13.6164,=1.0274,=0.4151,=0.7377,=0.9220,=1.0874,=1.3547,=1.8328,=1.3258,=0.7929,=0.6656,=0.8675,=1.1149,=1.3285,=1.7542,=0.0231,=0.0958,=0.0284,=0.0385,=93
="930709",香港证券,2015-07-13,=-0.0120,=1239.5038,=-0.1247,=9.9127,=0.1631,=6.3679,=10.2175,=12.8134,=14.8886,=24.4010,=0.9116,=0.4014,=0.5308,=0.7588,=0.9625,=1.2452,=1.6136,=3.8107,=0.7155,=1.7834,=2.5970,=3.1590,=4.1596,=5.9903,,=0.0828,,=0.0362,=505
="000042",上证央企,2009-03-30,=-0.0008,=1720.8600,=-0.0500,=9.9775,=0.7660,=6.3284,=7.8863,=9.1830,=10.0542,=12.9577,=0.9725,=0.4545,=0.7230,=0.8871,=0.9853,=1.1137,=1.4812,=1.2922,=0.9576,=0.6569,=0.8569,=0.9782,=1.1378,=1.3891,=0.0224,=0.0920,=0.0234,=0.0366,=386
="399995",基建工程,2015-03-12,=-0.0026,=3696.9600,=-0.0536,=9.9787,=0.7503,=5.8673,=7.3439,=8.2803,=11.0824,=18.8590,=0.6367,=0.0066,=0.5815,=0.7252,=0.8990,=1.3405,=2.1834,=0.1822,=0.2324,=0.1368,=0.1788,=0.2044,=0.3404,=0.5478,=0.0129,=0.0543,=0.0158,=0.0275,=2691
="932431",300质量,2025-03-18,=-0.0035,=1897.5289,=-0.0728,=10.0163,=0.2691,=9.4685,=9.9743,=10.1351,=10.3075,=10.6435,=1.0738,=0.0266,=1.0616,=1.1050,=1.1294,=1.1444,=1.1853,=2.1320,=0.1395,=2.0194,=2.1474,=2.1997,=2.2414,=2.3259,=0.0253,=0.1012,=0.0271,=0.0366,=10
="000925",基本面50,2009-02-26,=-0.0045,=4250.3760,=-0.0797,=10.0250,=0.7787,=6.2635,=7.9688,=9.1150,=10.0947,=12.7955,=0.9691,=0.3420,=0.7306,=0.9013,=1.0554,=1.1921,=1.5728,=1.0678,=0.7054,=0.6037,=0.7864,=0.9668,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0383,=4557
="930931",港股通50,2017-01-16,=-0.0029,=3717.7159,=-0.0414,=10.1170,=0.5626,=6.5385,=8.7027,=9.8067,=11.3766,=15.8907,=1.0474,=0.3644,=0.7428,=0.9454,=1.0971,=1.1818,=1.6058,=1.8128,=0.6684,=1.1204,=1.4689,=1.7057,=1.9129,=2.6369,,=0.0979,,=0.0354,=293
="000806",消费服务,2012-02-10,=-0.0069,=7483.2559,=-0.1116,=10.1533,=0.2497,=9.0076,=10.0381,=10.8055,=11.8704,=17.0971,=1.0740,=0.0437,=1.0009,=1.1965,=1.3534,=1.5460,=2.0145,=2.1493,=0.5377,=1.6526,=1.9476,=2.1240,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0366,=422
