指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=0.0047,=2928.3900,=0.0523,=7.5129,=0.9606,=3.7550,=5.0422,=5.7807,=6.6460,=7.9027,=0.7740,=0.9409,=0.4590,=0.5771,=0.6374,=0.7284,=0.8175,=1.1436,=0.9544,=0.5101,=0.6870,=0.7919,=0.8980,=1.2126,,=0.1004,,=0.0510,=270
="000818",细分金融,2012-04-11,=-0.0038,=6697.5300,=-0.0929,=7.5189,=0.4536,=5.2356,=6.4974,=7.6839,=8.4810,=10.9951,=0.7810,=0.2810,=0.5930,=0.7010,=0.9059,=1.0965,=1.4303,=2.2935,=0.8331,=1.2689,=1.6354,=1.9720,=2.2486,=2.9111,=0.0780,=0.0969,=0.0769,=0.0384,=6
="987016",港股通红利低波,2021-11-18,,,=0.1209,=7.5922,=0.9717,=3.4544,=4.2830,=4.8661,=6.4892,=7.8983,=0.7184,=0.9906,=0.4152,=0.4838,=0.5362,=0.6330,=0.7308,=1.2340,=0.9642,=0.5827,=0.6577,=0.7866,=1.0080,=1.2881,,=0.0953,,=0.0512,=116
="H11140",香港红利,2009-07-23,=0.0063,=4033.9900,=0.1048,=7.6730,=0.7685,=3.0693,=4.4554,=5.9846,=8.4095,=13.9623,=0.7433,=0.6536,=0.3833,=0.5103,=0.6303,=0.8659,=1.1652,=1.2184,=0.6969,=0.5431,=0.7464,=0.9728,=1.5550,=2.1349,,=0.0974,,=0.0517,=28
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0056,=4627.6800,=0.0357,=7.7743,=0.8748,=3.5572,=4.6329,=5.9570,=7.1188,=9.5068,=0.7155,=0.7192,=0.3828,=0.4843,=0.5762,=0.8174,=1.1073,=0.9326,=0.5799,=0.4386,=0.6495,=0.8402,=1.4243,=2.0623,,=0.0887,,=0.0521,=1429
="000914",300金融,2007-07-02,=-0.0044,=6086.2800,=-0.0940,=7.8788,=0.5220,=5.2769,=6.6022,=7.8196,=8.6017,=11.3863,=0.7781,=0.2773,=0.5962,=0.7048,=0.9282,=1.1362,=1.4919,=2.1579,=0.8558,=1.1210,=1.4310,=1.8124,=2.0724,=2.7052,=0.0748,=0.0919,=0.0740,=0.0381,=339
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0003,=1354.4100,=0.0619,=7.9731,=0.8401,=3.6777,=4.8617,=6.6115,=7.7389,=10.6953,=0.7495,=0.6274,=0.4041,=0.5047,=0.6489,=0.9071,=1.1746,=1.1586,=0.6075,=0.5013,=0.7009,=1.0669,=1.4996,=1.9871,,=0.0935,,=0.0515,=902
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0041,=2745.9900,=0.1083,=8.0046,=0.9728,=3.8979,=4.9411,=5.8234,=7.1203,=8.2754,=0.7288,=0.9248,=0.4277,=0.5161,=0.5747,=0.6735,=0.8197,=1.2417,=0.9431,=0.5333,=0.6951,=0.8671,=1.1110,=1.3442,,=0.0916,,=0.0506,=472
="931157",SHS红利成长LV,2019-04-25,=0.0016,=7555.1900,=0.0135,=8.0051,=0.6978,=4.1261,=5.5681,=6.8740,=8.3499,=11.5318,=0.8262,=0.5783,=0.5154,=0.6240,=0.8072,=0.9303,=1.5888,=1.5777,=0.9676,=0.5018,=0.7041,=1.0246,=1.3774,=1.6333,,=0.0965,,=0.0473,=297
="932596",港股通红利低波,2016-02-04,=0.0023,=4214.2500,=0.0865,=8.0489,=0.4848,=7.4451,=7.7816,=8.0672,=8.2874,=8.5745,=0.7601,=0.8788,=0.6528,=0.6865,=0.7157,=0.7550,=0.7672,=1.3194,=0.4924,=1.2161,=1.2711,=1.3203,=1.3627,=1.4099,,,,=0.0505,=74
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0020,=3738.9600,=0.0401,=8.0598,=0.9337,=4.9972,=5.5316,=6.0603,=7.5536,=8.5137,=0.7940,=0.9524,=0.5264,=0.5908,=0.6272,=0.7384,=0.8235,=0.9625,=0.9474,=0.5404,=0.5922,=0.6604,=0.8414,=1.0198,,=0.0966,,=0.0475,=108
="930914",港股通高股息,2016-11-25,=0.0035,=5314.6000,=0.0807,=8.0600,=0.8390,=3.4280,=4.4109,=5.8643,=7.7431,=11.1979,=0.7842,=0.7401,=0.3979,=0.5007,=0.6110,=0.8548,=1.1764,=1.2542,=0.8108,=0.5144,=0.6968,=0.9201,=1.2401,=2.2126,,=0.1000,,=0.0511,=659
="930992",沪港深红利低波,2017-06-28,=0.0036,=5749.0500,=0.0326,=8.1127,=0.9385,=4.0130,=5.1074,=5.8266,=7.4862,=8.5012,=0.7685,=0.9721,=0.4277,=0.5361,=0.5876,=0.7015,=0.7825,=1.1830,=0.8231,=0.4496,=0.5978,=0.8104,=1.1646,=1.3912,,=0.0942,,=0.0509,=15
="H30270",红利价值,2013-12-19,=0.0038,=9842.8800,=0.0326,=8.1565,=0.7858,=4.4543,=5.4212,=6.7297,=8.7751,=13.0955,=0.8358,=0.6598,=0.5256,=0.6479,=0.7598,=1.2572,=1.7317,=1.6504,=1,=0.5854,=0.8085,=0.9942,=1.2604,=1.6504,=0.0717,=0.0975,=0.0748,=0.0408,=172
="000934",中证金融,2009-07-03,=-0.0053,=5692.7700,=-0.0919,=8.1577,=0.5332,=5.7083,=6.8944,=8.0637,=8.8714,=11.5527,=0.7879,=0.2724,=0.6117,=0.7181,=0.9338,=1.1519,=1.5017,=2.1450,=0.8541,=1.1467,=1.4503,=1.8025,=2.0619,=2.6696,=0.0732,=0.0889,=0.0723,=0.0371,=1150
="000992",全指金融,2011-08-02,=-0.0060,=5442.7600,=-0.0911,=8.3462,=0.5410,=5.9310,=7.1022,=8.2371,=9.0288,=11.6339,=0.7893,=0.2703,=0.6188,=0.7234,=0.9441,=1.1662,=1.5107,=2.1188,=0.8393,=1.1568,=1.4432,=1.8067,=2.0636,=2.6668,=0.0720,=0.0851,=0.0697,=0.0366,=2698
="H30269",红利低波,2013-12-19,=0.0043,=11515.6400,=0.0245,=8.5631,=0.7944,=4.5638,=5.5488,=6.8099,=9.4786,=14.4342,=0.8814,=0.6106,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6543,=0.9996,=0.6111,=0.8850,=1.0980,=1.4136,=1.6556,=0.0718,=0.0970,=0.0686,=0.0422,=3859
="931446",东证红利低波,2020-04-21,=0.0007,=3476.0400,=0.0097,=8.5653,=0.8114,=5.1478,=6.1576,=7.0739,=8.5363,=11.0216,=0.8291,=0.7167,=0.5884,=0.6934,=0.7601,=0.8756,=1.2481,=1.5528,=0.9851,=0.5909,=0.7514,=0.8805,=1.3001,=1.5979,=0.0725,=0.0941,=0.0749,=0.0416,=766
="H50040",上红低波,2014-03-21,=0.0026,=11328.4300,=0.0273,=8.5951,=0.7969,=4.6938,=5.9512,=7.0278,=9.6645,=14.3118,=0.8727,=0.5909,=0.5647,=0.6911,=0.8376,=1.3609,=1.8756,=1.6715,=0.9996,=0.6380,=0.8684,=1.2019,=1.3938,=1.6750,=0.0737,=0.0983,=0.0721,=0.0415,=341
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0022,=4960.6400,=0.0681,=8.6030,=0.9671,=4.2457,=4.7030,=5.7329,=7.5411,=8.9197,=0.7896,=0.9686,=0.4429,=0.4971,=0.5752,=0.7276,=0.8114,=1.0886,=0.9529,=0.6036,=0.6709,=0.8691,=0.9962,=1.1417,,=0.0936,,=0.0521,=80
="000029",180价值,2009-01-09,=0.0013,=4258.7900,=-0.0437,=8.6166,=0.8397,=5.6894,=6.9075,=7.8866,=8.4928,=10.8138,=0.8465,=0.4021,=0.6666,=0.8069,=0.8645,=1.0663,=1.4433,=1.1171,=0.9061,=0.6198,=0.7825,=0.9448,=1.0647,=1.4032,=0.0720,=0.0955,=0.0779,=0.0393,=554
="000151",上国红利,2012-07-20,=0.0053,=1612.1400,=0.0553,=8.6616,=0.9670,=4.5075,=5.3657,=6.9026,=7.6129,=10.0345,=0.7908,=0.5632,=0.5268,=0.6189,=0.7559,=0.9661,=1.3272,=1.0967,=0.4953,=0.6026,=0.8953,=1.0991,=1.3121,=1.6854,=0.0766,=0.0931,=0.0685,=0.0423,=197
="931130",红利成长低波,2018-12-04,=0.0042,=24355.0400,=0.0270,=8.7353,=0.8011,=4.4465,=5.5672,=7.7139,=8.7340,=11.5512,=0.8782,=0.4085,=0.5279,=0.6231,=0.9038,=1.0339,=1.5803,=1.9386,=0.8085,=0.3109,=0.8120,=1.3141,=1.9140,=2.5957,=0.0647,=0.0980,=0.0458,=0.0420,=136
="000922",中证红利,2008-05-26,=0.0023,=5744.6400,=0.0437,=8.7961,=0.8443,=5.1762,=6.0245,=7.6580,=8.5798,=11.2156,=0.8721,=0.5196,=0.5911,=0.7110,=0.8590,=1.1090,=1.4999,=1.3101,=0.9267,=0.6332,=0.7726,=1.0442,=1.2150,=1.7101,=0.0673,=0.0937,=0.0683,=0.0411,=19780
="931479",证券保险,2020-05-06,=-0.0157,=893.0900,=-0.1596,=8.8716,=0.0035,=8.7411,=12.0057,=13.5798,=15.5594,=21.1012,=1.2344,=0.2059,=1.0296,=1.2296,=1.3857,=1.5775,=2.2844,=1.6186,=0.6546,=1.0318,=1.2684,=1.4433,=1.7952,=2.2879,=0.1244,=0.1142,=0.0972,=0.0296,=13
="000821",300红利,2012-07-20,=0.0064,=6853.6100,=0.0272,=8.9286,=0.9234,=4.9998,=6.1944,=7.5620,=8.3905,=10.9286,=0.8866,=0.5237,=0.5725,=0.7140,=0.8779,=1.0796,=1.4919,=1.4491,=0.9642,=0.6098,=0.7993,=1.0625,=1.3073,=1.6963,=0.0719,=0.0964,=0.0719,=0.0419,=980
="000015",红利指数,2005-01-04,=0.0065,=3253.5300,=0.0711,=9.0174,=0.9802,=4.6646,=5.5108,=7.0887,=7.9823,=10.4439,=0.8750,=0.6172,=0.5525,=0.6398,=0.7661,=1.0188,=1.3875,=1.5290,=0.9798,=0.7277,=0.8913,=1.1250,=1.3216,=1.6890,=0.0627,=0.0940,=0.0675,=0.0397,=14094
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0014,=4170.6100,=0.0386,=9.1386,=0.5406,=4.8859,=6.8732,=8.8796,=12.1195,=16.1208,=0.8744,=0.5138,=0.5567,=0.7305,=0.8675,=1.1809,=1.3660,=0.9806,=0.4834,=0.5555,=0.7807,=0.9886,=1.3643,=1.5178,,=0.0950,,=0.0549,=32
="H30035",300非银,2012-12-21,=-0.0161,=9356.3800,=-0.1611,=9.1530,=0.0016,=9.0295,=13.0843,=15.1675,=19.3628,=26.3489,=1.2618,=0.1319,=1.0544,=1.3253,=1.6422,=2.0481,=2.4387,=1.6604,=0.4561,=1.0410,=1.4185,=1.7260,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0288,=1171
="000063",上证周期,2010-02-03,=-0.0051,=3800.7100,=-0.0633,=9.1546,=0.7206,=5.4761,=7.1362,=8.5555,=9.4385,=12.4946,=0.9520,=0.4586,=0.6668,=0.8368,=0.9664,=1.1075,=1.4831,=1.6288,=0.9753,=0.8113,=1.0636,=1.2496,=1.4247,=1.7571,=0.0797,=0.1019,=0.0808,=0.0363,=206
="000824",国企红利,2012-07-20,=0.0027,=2214.2300,=0.0439,=9.1575,=0.9740,=4.8847,=5.9406,=7.3386,=8.3384,=10.7823,=0.8971,=0.6086,=0.5610,=0.6880,=0.8280,=1.0592,=1.4469,=1.3432,=0.9139,=0.5370,=0.7016,=0.9867,=1.2340,=1.6834,=0.0686,=0.0944,=0.0718,=0.0410,=927
="931644",800红利,2024-03-15,=0.0032,=2662.2700,=0.0431,=9.1792,=0.9192,=6.4729,=7.2773,=8.1771,=9.0454,=9.4757,=0.9087,=0.7980,=0.7001,=0.7672,=0.8566,=0.9089,=0.9431,=1.3443,=0.9980,=0.8423,=0.9209,=1.1060,=1.2728,=1.3504,=0.0715,=0.0955,=0.0722,=0.0422,=29
="930955",红利低波100,2017-05-26,=0.0029,=12078.1800,=0.0243,=9.1803,=0.8622,=5.0805,=6.0564,=7.3890,=8.5350,=11.5013,=0.9305,=0.7011,=0.5792,=0.6655,=0.8236,=0.9923,=1.3722,=1.3954,=0.8371,=0.5888,=0.7758,=0.9861,=1.2945,=1.7525,=0.0751,=0.0936,=0.0714,=0.0436,=1934
="399373",大盘价值,2010-01-04,=0.0023,=8256.7100,=-0.0370,=9.2390,=0.8364,=5.4746,=6.8623,=8.3403,=9.1029,=11.9914,=0.9478,=0.4911,=0.6410,=0.8033,=0.9507,=1.1408,=1.5001,=1.1767,=0.8809,=0.5920,=0.7817,=0.9285,=1.1343,=1.4541,=0.0763,=0.0969,=0.0766,=0.0413,=326
="000919",300价值,2008-01-21,=-0.0005,=5146.5100,=-0.0323,=9.2569,=0.8076,=5.9577,=7.3283,=8.4444,=9.2359,=12.2376,=0.9357,=0.4693,=0.6917,=0.8497,=0.9445,=1.1498,=1.5388,=1.1339,=0.8719,=0.6314,=0.7861,=0.9060,=1.1016,=1.3421,=0.0751,=0.0968,=0.0773,=0.0391,=4304
="930740",300红利LV,2018-12-04,=0.0070,=7398.3500,=0.0320,=9.3528,=0.9634,=5.4153,=6.8164,=7.4943,=8.5460,=9.6903,=0.9550,=0.8338,=0.6159,=0.7693,=0.8552,=0.9472,=1.0604,=1.4232,=0.7685,=0.6725,=0.8548,=1.0747,=1.5138,=1.9253,=0.0682,=0.0943,=0.0707,=0.0409,=589
="399966",800证保,2012-12-21,=-0.0162,=5594.9900,=-0.1539,=9.5776,=0.0016,=9.4219,=13.7103,=15.9948,=19.7375,=27.1945,=1.2651,=0.1236,=1.0619,=1.3296,=1.6264,=2.0417,=2.4366,=1.7853,=0.5068,=1.1634,=1.5249,=1.7807,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0276,=170
="H30588",中证证保,2015-02-02,=-0.0162,=950.1800,=-0.1538,=9.5849,=0.0016,=9.4285,=13.6588,=16.0870,=19.5891,=27.6808,=1.2639,=0.1215,=1.0752,=1.3290,=1.6338,=2.0366,=2.4238,=1.7877,=0.5361,=1.1673,=1.5178,=1.7579,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0276,=460
="000825",央企红利,2012-07-20,=0.0076,=3620.2100,=0.0483,=9.5955,=0.9926,=4.7369,=6.0940,=7.3096,=8.3231,=10.5687,=0.9324,=0.6778,=0.5507,=0.6915,=0.8602,=0.9994,=1.3929,=1.2699,=0.8982,=0.6009,=0.8548,=1.0545,=1.2110,=1.7357,=0.0695,=0.0951,=0.0705,=0.0400,=301
="931069",中金300,2018-02-14,=-0.0047,=4850.3200,=-0.0308,=9.6488,=0.5920,=5.9518,=7.4915,=9.2636,=10.5141,=13.6164,=0.9869,=0.3430,=0.7377,=0.9201,=1.1030,=1.3587,=1.8328,=1.3982,=0.8603,=0.6656,=0.8602,=1.1118,=1.3120,=1.7542,=0.0767,=0.1056,=0.0771,=0.0391,=88
="931848",800红利低波,2024-05-21,=0.0033,=3305.2800,=0.0442,=9.6526,=0.9691,=7.4155,=8.1566,=8.9878,=9.4545,=9.7854,=0.9786,=0.8720,=0.7315,=0.8578,=0.9171,=0.9713,=1.0024,=1.4033,=0.9051,=1.1714,=1.2295,=1.3399,=1.3805,=1.5428,=0.0727,=0.0933,=0.0737,=0.0406,=129
="399995",基建工程,2015-03-12,=-0.0146,=3971.8200,=0.0167,=9.7010,=0.7318,=5.8673,=7.3439,=8.2803,=12.3979,=18.8590,=0.7045,=0.1051,=0.5815,=0.7343,=0.9086,=1.4673,=2.1834,=0.1923,=0.3589,=0.1368,=0.1788,=0.2064,=0.3589,=0.5478,=0.0444,=0.0704,=0.0520,=0.0259,=2682
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0080,=8857.4800,=-0.0639,=9.7492,=0.6656,=5.7712,=7.8912,=8.9793,=10.2875,=13.0207,=1.0889,=0.5381,=0.7256,=0.9404,=1.0756,=1.2096,=1.5098,=1.7205,=0.7995,=0.9123,=1.1424,=1.4007,=1.7207,=2.4187,,=0.1056,,=0.0356,=263
="399805",互联金融,2015-02-10,=-0.0257,=3238.0300,=-0.1587,=9.7961,=0.1998,=7.5943,=9.7961,=11.5061,=13.1968,=16.5816,=1.0159,=0.1508,=0.7644,=1.0559,=1.4400,=1.7352,=2.0317,=1.8141,=0.8298,=1.1667,=1.4082,=1.6147,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0335,=326
="950090",50AH优选,2015-12-10,=-0.0067,=5913.1500,=-0.0438,=9.7989,=0.8060,=6.3188,=7.9033,=8.6253,=9.7720,=13.5010,=1.0593,=0.5972,=0.7914,=0.9480,=1.0260,=1.1247,=1.5403,=1.3243,=0.9524,=0.6574,=0.8466,=0.9473,=1.0546,=1.4553,,=0.1029,,=0.0370,=1996
="000968",300周期,2010-05-28,=-0.0043,=4315.8500,=-0.0512,=9.9263,=0.7305,=6.1174,=7.8172,=9.1556,=10.2896,=13.3562,=0.9869,=0.4355,=0.7021,=0.8484,=1.0131,=1.1823,=1.5550,=1.6352,=0.9728,=0.8459,=1.0834,=1.2650,=1.4661,=1.8297,=0.0764,=0.0962,=0.0777,=0.0345,=98
="H30356",800价值,2014-06-09,=-0.0029,=6483.3100,=-0.0245,=9.9509,=0.7996,=6.4024,=7.6877,=9.0246,=9.9531,=13.4784,=0.9960,=0.5187,=0.7030,=0.8613,=0.9895,=1.1768,=1.6287,=1.1048,=0.8433,=0.5868,=0.7373,=0.8800,=1.0779,=1.3738,=0.0737,=0.0946,=0.0754,=0.0376,=30
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0059,=12191.8100,=-0.0508,=10.0130,=0.8043,=6.0524,=7.8613,=8.6033,=9.9860,=15.8114,=1.0750,=0.6664,=0.6924,=0.8904,=0.9996,=1.1579,=1.7191,=1.4015,=0.7806,=0.7846,=0.9926,=1.0809,=1.4303,=2.0876,,=0.1073,,=0.0347,=91
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0056,=8456.9200,=-0.0512,=10.0556,=0.8069,=6.0524,=7.8633,=8.6112,=9.9923,=15.8114,=1.0784,=0.6707,=0.6924,=0.8901,=1.0008,=1.1595,=1.7191,=1.4064,=0.7801,=0.7849,=0.9939,=1.0811,=1.4330,=2.0876,,=0.1073,,=0.0353,=4730
="930723",沪港深F100,2015-08-05,=0.0037,=5101.6500,=0.0019,=10.0828,=0.7749,=5.4557,=7.5729,=8.9711,=10.1443,=13.1279,=1.0117,=0.5063,=0.6469,=0.8477,=1.0098,=1.1158,=1.4626,=1.3000,=0.8315,=0.6039,=0.8635,=1.0734,=1.2803,=1.6654,,=0.1086,,=0.0386,=151
="932153",港股通价值策略,2025-04-30,=-0.0007,=1089.3200,=0.0367,=10.1363,=0.5590,=8.1696,=9.5755,=10.0958,=10.3560,=10.9237,=0.8855,=0.5895,=0.7012,=0.8261,=0.8790,=0.8987,=0.9365,=1.0256,=0.4716,=0.8168,=0.9560,=1.0276,=1.0639,=1.1126,,,,=0.0424,=7
="000042",上证央企,2009-03-30,=-0.0008,=1738.3300,=-0.0403,=10.1430,=0.8331,=6.3284,=7.8863,=9.1328,=10.0309,=12.9577,=1.0073,=0.5587,=0.7230,=0.8871,=0.9896,=1.1155,=1.4812,=1.3143,=0.9852,=0.6569,=0.8569,=0.9755,=1.1273,=1.3891,=0.0740,=0.0970,=0.0773,=0.0359,=380
="399550",央视50,2012-06-06,=-0.0033,=8118.4800,=0.0033,=10.1768,=0.8121,=6.8960,=8.2568,=9.2464,=10.1379,=13.0561,=1.0327,=0.2509,=0.8649,=1.0175,=1.2375,=1.4261,=1.8564,=2.1235,=0.9028,=1.3448,=1.6491,=1.8009,=2.0400,=2.5217,=0.0768,=0.1002,=0.0803,=0.0390,=2260
="000925",基本面50,2009-02-26,=-0.0018,=4425.1400,=-0.0418,=10.1785,=0.8290,=6.2635,=7.9688,=9.0620,=10.0560,=12.7955,=1.0212,=0.4087,=0.7306,=0.9013,=1.0606,=1.1921,=1.5728,=1.0987,=0.7907,=0.6037,=0.7864,=0.9668,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0370,=4536
="932305",智选高股息,2024-09-30,=-0.0016,=11800.8100,=0.0574,=10.2151,=0.9834,=7.0143,=7.4626,=8.3033,=9.2257,=10.4630,=1.1125,=0.9392,=0.8750,=0.9206,=1.0456,=1.0830,=1.1675,=0.8285,=0.5691,=0.7106,=0.7291,=0.7821,=1.2780,=1.3342,=0.0812,=0.1049,=0.0838,=0.0489,=246
="930608",中证基建,2015-03-31,=-0.0157,=8335.0800,=-0.0178,=10.2876,=0.4574,=6.6667,=8.6208,=10.5274,=16.7678,=25.2863,=0.7885,=0.1088,=0.6550,=0.8252,=1.1177,=1.5905,=2.2134,=0.2301,=0.2274,=0.1701,=0.2221,=0.3415,=0.4951,=0.7101,=0.0480,=0.0718,=0.0544,=0.0270,=643
="931375",300质量低波,2019-11-25,=-0.0100,=16642.8200,=-0.0186,=10.3185,=0.4061,=6.4946,=8.1352,=11.5159,=13.5729,=22.0532,=1.3108,=0.4022,=0.8054,=1.0791,=1.5700,=2.0828,=3.3245,=1.8103,=0.6329,=1.0044,=1.3182,=1.6480,=2.0964,=2.5370,=0.0993,=0.1354,=0.0949,=0.0315,=108
="930709",香港证券,2015-07-13,=-0.0064,=1216.0600,=-0.1391,=10.3270,=0.2113,=6.3679,=10.1900,=12.8133,=14.8886,=24.4010,=0.9343,=0.4396,=0.5308,=0.7588,=0.9673,=1.2733,=1.6136,=4.0298,=0.7733,=1.7834,=2.5970,=3.1592,=4.1488,=5.9903,,=0.0577,,=0.0346,=495
="932422",A500红利低波,2025-04-09,=0.0054,=3194.8600,=0.0296,=10.3295,=0.8697,=9.5190,=9.8710,=10.0864,=10.2482,=10.5846,=1.0701,=0.9328,=0.9943,=1.0285,=1.0429,=1.0591,=1.0978,=1.3384,=0.2899,=1.2431,=1.3099,=1.4389,=1.4753,=1.5336,=0.0682,,,=0.0399,=264
="000806",消费服务,2012-02-10,=-0.0072,=8025.9500,=-0.0472,=10.3401,=0.3412,=8.8952,=9.9901,=10.8055,=11.8704,=17.0971,=1.1336,=0.0977,=1.0009,=1.2035,=1.3563,=1.5460,=2.0145,=2.2409,=0.6663,=1.6526,=1.9444,=2.1105,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0354,=414
="931722",国新港股通央企红利,2023-09-13,=0.0067,=1440.9100,=0.0934,=10.3869,=0.9682,=5.5040,=6.6434,=7.5807,=8.9039,=10.8173,=0.9725,=0.9570,=0.6213,=0.7211,=0.8103,=0.8993,=1.0298,=0.6428,=0.9443,=0.3100,=0.3799,=0.4660,=0.5844,=0.6918,,=0.1007,,=0.0521,=320
