指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="987016",港股通红利低波,2021-11-18,,,=-0.0137,=6.9076,=0.8214,=3.4544,=4.3030,=4.9476,=6.8250,=8.0054,=0.6622,=0.7973,=0.4152,=0.4880,=0.5396,=0.6627,=0.7529,=1.0245,=0.7634,=0.5827,=0.6601,=0.7955,=1.1099,=1.3012,=0.0582,=0.1482,=0.0488,=0.0594,=0.0821,=0.0926,=0.1160,,=0.0893,,=162
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0203,=3961.3600,=-0.1134,=7.0200,=0.7612,=3.5572,=4.6525,=5.9942,=7.2248,=9.5068,=0.6322,=0.5730,=0.3828,=0.4856,=0.5818,=0.8148,=1.1073,=0.8464,=0.4953,=0.4386,=0.6561,=0.8498,=1.4136,=2.0623,=0.0575,=0.3422,=0.0385,=0.0531,=0.0643,=0.0819,=0.1103,,,,=1522
="399809",保险主题,2015-02-13,=0.0222,=2052.3700,=-0.2307,=7.0326,=0.2470,=5.4537,=6.8114,=10.4309,=15.0245,=22.8725,=0.7544,=0.1584,=0.6352,=0.7654,=1.2252,=1.4858,=1.9794,=2.0483,=0.8825,=0.5239,=0.8688,=1.0970,=1.7083,=2.3772,=0.0412,=0.7080,=0.0120,=0.0209,=0.0295,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1493
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0028,=1190.6500,=-0.0665,=7.0377,=0.6024,=3.6777,=4.8612,=6.6079,=7.8179,=10.6953,=0.6460,=0.4972,=0.4041,=0.5046,=0.6479,=0.9078,=1.1746,=1.0226,=0.4394,=0.5013,=0.7008,=1.0646,=1.5005,=1.9871,=0.0579,=0.3923,=0.0423,=0.0526,=0.0604,=0.0808,=0.1102,,,,=915
="000018",180金融,2007-12-10,=0.0134,=5122.2800,=-0.1377,=7.0473,=0.3196,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7210,=0.2367,=0.5902,=0.6965,=0.8700,=1.0696,=1.4199,=2.1168,=0.7212,=1.2355,=1.5824,=1.9533,=2.2073,=2.8772,=0.0413,=0.6082,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=776
="931024",港股通非银,2017-11-06,=0.0164,=3702.2000,=-0.1377,=7.0802,=0.0028,=6.7549,=8.5717,=11.0575,=13.3357,=22.4310,=0.9634,=0.3469,=0.6237,=0.8490,=1.0452,=1.2221,=1.7592,=1.1862,=0.7624,=0.5870,=0.8758,=1.0151,=1.2289,=2.2002,=0.0413,=0.7991,=0.0165,=0.0266,=0.0345,=0.0414,=0.0611,,=0.1344,,=192
="000818",细分金融,2012-04-11,=0.0122,=6411.6300,=-0.1317,=7.2033,=0.3200,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7349,=0.2441,=0.5930,=0.7010,=0.8857,=1.0928,=1.4303,=2.1809,=0.7270,=1.2689,=1.6354,=1.9906,=2.2623,=2.9111,=0.0402,=0.6557,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0026,=2450.6000,=-0.0109,=7.2120,=0.7955,=3.8979,=4.9498,=5.9062,=7.2399,=8.4533,=0.6436,=0.6954,=0.4277,=0.5173,=0.5791,=0.6846,=0.8197,=1.1223,=0.7967,=0.5333,=0.6974,=0.8784,=1.1238,=1.3442,=0.0558,=0.1636,=0.0482,=0.0565,=0.0673,=0.0840,=0.1067,,,,=495
="H30270",红利价值,2013-12-19,=0.0071,=8986.1500,=-0.0573,=7.2618,=0.6539,=4.4543,=5.4380,=6.7689,=8.7041,=13.0955,=0.7317,=0.4056,=0.5256,=0.6490,=0.7632,=1.2437,=1.7317,=1.4717,=0.9388,=0.5854,=0.8133,=1.0004,=1.2986,=1.6637,=0.0457,=0.4199,=0.0269,=0.0419,=0.0506,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=196
="930914",港股通高股息,2016-11-25,=0.0005,=4710.7600,=-0.0421,=7.3421,=0.7183,=3.4280,=4.4216,=5.9324,=7.8272,=11.1979,=0.7074,=0.5981,=0.3979,=0.5024,=0.6171,=0.8521,=1.1764,=1.1633,=0.7382,=0.5144,=0.7046,=0.9233,=1.2571,=2.2126,=0.0548,=0.1914,=0.0387,=0.0550,=0.0659,=0.0866,=0.1194,,=0.0918,,=719
="932596",港股通红利低波,2016-02-04,=0,=3829.6900,=-0.0127,=7.3443,=0.0053,=7.3416,=7.8067,=8.0353,=8.2721,=8.5745,=0.6778,=0.1117,=0.6528,=0.6976,=0.7294,=0.7575,=0.7956,=1.2675,=0.1277,=1.2161,=1.2816,=1.3267,=1.3602,=1.4099,=0.0534,=0.6223,=0.0473,=0.0494,=0.0527,=0.0550,=0.0579,,=0.0894,,=95
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0020,=4589.7000,=-0.0118,=7.3504,=0.6812,=4.2457,=4.7365,=5.8019,=7.8672,=9.0746,=0.6879,=0.6587,=0.4429,=0.4993,=0.5848,=0.7380,=0.8283,=1.1253,=0.9630,=0.6036,=0.6749,=0.8780,=1.0389,=1.2314,=0.0632,=0.3241,=0.0497,=0.0609,=0.0726,=0.0879,=0.0947,,,,=86
="931157",SHS红利成长LV,2019-04-25,=0.0089,=6830.1300,=-0.0837,=7.3601,=0.5782,=4.1261,=5.5957,=6.9303,=8.3335,=11.5318,=0.7251,=0.3133,=0.5154,=0.6264,=0.8072,=0.9238,=1.5888,=1.5818,=0.9526,=0.5018,=0.7114,=1.0394,=1.4146,=1.6968,=0.0495,=0.5787,=0.0259,=0.0418,=0.0482,=0.0558,=0.0761,,=0.0964,,=340
="930992",沪港深红利低波,2017-06-28,=0.0041,=5126.4300,=-0.0792,=7.4204,=0.7552,=4.0130,=5.1769,=5.9046,=7.7673,=8.5109,=0.6932,=0.7352,=0.4277,=0.5377,=0.5912,=0.7261,=0.7950,=1.0977,=0.7143,=0.4496,=0.6007,=0.8612,=1.1848,=1.3912,=0.0535,=0.1674,=0.0478,=0.0542,=0.0717,=0.0767,=0.0949,,=0.0878,,=50
="931130",红利成长低波,2018-12-04,=0.0057,=21718.5600,=-0.0842,=7.4479,=0.4329,=4.4465,=5.5796,=7.8096,=8.7175,=11.5512,=0.7426,=0.3286,=0.5279,=0.6249,=0.8998,=1.0297,=1.5803,=2.5432,=0.9771,=0.3109,=0.8147,=1.3205,=1.9215,=2.6815,=0.0423,=0.4918,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=146
="000914",300金融,2007-07-02,=0.0120,=5803.1400,=-0.1362,=7.5047,=0.3633,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7297,=0.2330,=0.5962,=0.7048,=0.9067,=1.1326,=1.4919,=2.0451,=0.7559,=1.1210,=1.4310,=1.8122,=2.0952,=2.7052,=0.0399,=0.6181,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0099,=3640.0800,=0.0126,=7.5627,=0.7520,=4.9972,=5.5521,=6.1845,=7.7538,=8.5526,=0.7252,=0.7135,=0.5264,=0.5927,=0.6342,=0.7572,=0.8375,=0.8988,=0.8164,=0.5404,=0.5947,=0.6690,=0.8689,=1.0234,=0.0505,=0.1310,=0.0450,=0.0523,=0.0702,=0.0775,=0.0871,,=0.0956,,=115
="000029",180价值,2009-01-09,=0.0110,=3868.4200,=-0.1313,=7.6463,=0.4243,=5.6894,=6.9075,=7.8822,=8.5069,=10.8138,=0.7549,=0.0841,=0.6666,=0.8030,=0.8596,=1.0653,=1.4433,=1.0323,=0.7039,=0.6198,=0.7825,=0.9447,=1.0703,=1.4032,=0.0436,=0.5402,=0.0290,=0.0389,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="H50040",上红低波,2014-03-21,=0.0088,=10156.8900,=-0.0789,=7.6877,=0.6656,=4.6938,=5.9512,=7.0974,=9.6645,=14.3118,=0.7705,=0.3443,=0.5647,=0.6911,=0.8335,=1.3609,=1.8756,=1.4979,=0.9085,=0.6380,=0.8684,=1.2015,=1.4031,=1.6845,=0.0462,=0.4891,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=363
="H30269",红利低波,2013-12-19,=0.0052,=10204.6100,=-0.0921,=7.6970,=0.6784,=4.5638,=5.5488,=6.8878,=9.4786,=14.4342,=0.7806,=0.4392,=0.5386,=0.6570,=0.8005,=1.3872,=1.9670,=1.4876,=0.8816,=0.6111,=0.8850,=1.0973,=1.4162,=1.6703,=0.0470,=0.4557,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4452
="000934",中证金融,2009-07-03,=0.0106,=5445.3000,=-0.1314,=7.7913,=0.3794,=5.7083,=6.8944,=8.0941,=8.8714,=11.5527,=0.7400,=0.2293,=0.6117,=0.7181,=0.9125,=1.1479,=1.5017,=2.0534,=0.7707,=1.1467,=1.4503,=1.8023,=2.0831,=2.6696,=0.0388,=0.6165,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="000922",中证红利,2008-05-26,=0.0069,=5120.7100,=-0.0696,=7.8477,=0.5728,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.7593,=0.3196,=0.5911,=0.7110,=0.8499,=1.1086,=1.4999,=1.1604,=0.7155,=0.6332,=0.7726,=1.0440,=1.2311,=1.7101,=0.0461,=0.4598,=0.0309,=0.0399,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20158
="000992",全指金融,2011-08-02,=0.0094,=5211.8200,=-0.1296,=7.9517,=0.3835,=5.9310,=7.1022,=8.2740,=9.0288,=11.6339,=0.7415,=0.2268,=0.6188,=0.7234,=0.9209,=1.1603,=1.5107,=2.0494,=0.7658,=1.1568,=1.4432,=1.8064,=2.0800,=2.6668,=0.0384,=0.6223,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="931446",东证红利低波,2020-04-21,=0.0073,=3144.4200,=-0.0867,=7.9689,=0.6621,=5.1478,=6.1795,=7.1532,=8.5361,=11.0216,=0.7660,=0.5027,=0.5884,=0.6956,=0.7652,=0.8713,=1.2481,=1.4218,=0.9104,=0.5909,=0.7551,=0.8898,=1.3273,=1.5979,=0.0447,=0.3434,=0.0325,=0.0416,=0.0486,=0.0565,=0.0651,=0.0224,=0.0895,=0.0240,=855
="000015",红利指数,2005-01-04,=0.0101,=2924.2700,=-0.0373,=8.0063,=0.7852,=4.6646,=5.5108,=7.0875,=8.0537,=10.4439,=0.7626,=0.4862,=0.5525,=0.6398,=0.7657,=1.0179,=1.3875,=1.3475,=0.8087,=0.7277,=0.8913,=1.1388,=1.3408,=1.6890,=0.0446,=0.2887,=0.0330,=0.0426,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14212
="000151",上国红利,2012-07-20,=0.0099,=1476.4400,=-0.0335,=8.0283,=0.8330,=4.5075,=5.3657,=6.9551,=7.7792,=10.0345,=0.7046,=0.3414,=0.5268,=0.6189,=0.7525,=0.9661,=1.3272,=0.9921,=0.3068,=0.6026,=0.8953,=1.0814,=1.3107,=1.6854,=0.0466,=0.3377,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=224
="399373",大盘价值,2010-01-04,=0.0075,=7421.5400,=-0.1344,=8.0319,=0.3720,=5.4746,=6.8623,=8.3492,=9.1146,=11.9914,=0.8143,=0.2301,=0.6410,=0.8033,=0.9428,=1.1408,=1.5001,=1.0788,=0.7105,=0.5920,=0.7817,=0.9283,=1.1432,=1.4541,=0.0457,=0.6408,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000821",300红利,2012-07-20,=0.0059,=6106.4000,=-0.0848,=8.0467,=0.6734,=4.9998,=6.1944,=7.5603,=8.4656,=10.9286,=0.7850,=0.3060,=0.5725,=0.7140,=0.8666,=1.0796,=1.4919,=1.2788,=0.7584,=0.6098,=0.7993,=1.0656,=1.3215,=1.6963,=0.0473,=0.5019,=0.0319,=0.0421,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1000
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0049,=3767.5400,=-0.0618,=8.1273,=0.4110,=4.8859,=6.8728,=8.8363,=11.6724,=16.1208,=0.7692,=0.2967,=0.5567,=0.7305,=0.8659,=1.1664,=1.3660,=0.8744,=0.3289,=0.5555,=0.7802,=0.9853,=1.3582,=1.5178,=0.0616,=0.7317,=0.0276,=0.0360,=0.0529,=0.0664,=0.1028,,=0.0951,,=34
="000824",国企红利,2012-07-20,=0.0057,=1988,=-0.0628,=8.2235,=0.7579,=4.8847,=5.9406,=7.3385,=8.4421,=10.7823,=0.7894,=0.4252,=0.5610,=0.6880,=0.8254,=1.0592,=1.4469,=1.1857,=0.7208,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0461,=0.4338,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=944
="931644",800红利,2024-03-15,=0.0062,=2402.5600,=-0.0586,=8.2303,=0.4783,=6.4729,=7.3401,=8.3693,=9.0511,=9.4757,=0.7940,=0.2880,=0.7001,=0.7714,=0.8597,=0.9070,=0.9431,=1.1526,=0.5236,=0.8423,=0.9266,=1.1407,=1.2941,=1.3602,=0.0470,=0.4873,=0.0416,=0.0431,=0.0472,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=31
="000063",上证周期,2010-02-03,=0.0137,=3490.6600,=-0.1397,=8.2634,=0.4012,=5.4761,=7.1362,=8.6065,=9.4385,=12.4946,=0.8544,=0.2487,=0.6668,=0.8368,=0.9584,=1.1068,=1.4831,=1.4235,=0.7761,=0.8113,=1.0636,=1.2494,=1.4477,=1.7571,=0.0400,=0.5802,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930955",红利低波100,2017-05-26,=0.0136,=10753.1700,=-0.0880,=8.3266,=0.7429,=5.0805,=6.0736,=7.4284,=8.6131,=11.5013,=0.8207,=0.4812,=0.5792,=0.6662,=0.8278,=0.9895,=1.3722,=1.4094,=0.8404,=0.5888,=0.7785,=0.9909,=1.3606,=1.7525,=0.0475,=0.5220,=0.0270,=0.0430,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2245
="930740",300红利LV,2018-12-04,=0.0098,=6584.6800,=-0.0815,=8.3384,=0.7434,=5.4153,=6.8319,=7.5263,=8.6941,=9.6903,=0.8050,=0.3171,=0.6159,=0.7730,=0.8570,=0.9457,=1.0604,=1.4582,=0.7806,=0.6725,=0.8571,=1.0789,=1.5016,=1.9253,=0.0466,=0.5797,=0.0370,=0.0418,=0.0452,=0.0513,=0.0622,=0.0239,=0.0932,=0.0223,=624
="000919",300价值,2008-01-21,=0.0090,=4813.8700,=-0.0949,=8.4354,=0.4948,=5.9577,=7.3283,=8.4463,=9.2438,=12.2376,=0.8385,=0.1806,=0.6917,=0.8495,=0.9380,=1.1480,=1.5388,=1.0484,=0.7118,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0431,=0.6346,=0.0265,=0.0360,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4326
="931848",800红利低波,2024-05-21,=0.0117,=2981.6300,=-0.0581,=8.4648,=0.2549,=7.4155,=8.2309,=9.0797,=9.4737,=9.7854,=0.8223,=0.0843,=0.7315,=0.8585,=0.9193,=0.9701,=1.0024,=1.5560,=0.9843,=1.1714,=1.2345,=1.3491,=1.3837,=1.6456,=0.0444,=0.5647,=0.0399,=0.0412,=0.0437,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=151
="000825",央企红利,2012-07-20,=0.0042,=3121.1700,=-0.0962,=8.5315,=0.8198,=4.7369,=6.0940,=7.3072,=8.4280,=10.5687,=0.8185,=0.4676,=0.5507,=0.6915,=0.8574,=0.9983,=1.3929,=1.1352,=0.6260,=0.6009,=0.8548,=1.0679,=1.2189,=1.7357,=0.0450,=0.3711,=0.0330,=0.0421,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=356
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0177,=7880.6400,=-0.1672,=8.6207,=0.4020,=5.7712,=7.9406,=9.0795,=10.2891,=13.0207,=0.9392,=0.1911,=0.7256,=0.9443,=1.0795,=1.2097,=1.5098,=1.5600,=0.6280,=0.9123,=1.1575,=1.4266,=1.7362,=2.4187,=0.0385,=0.6077,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="399805",互联金融,2015-02-10,=-0.0139,=2766.6500,=-0.2812,=8.7620,=0.0957,=7.5943,=9.7087,=11.3995,=13.1628,=16.5816,=0.9134,=0.0907,=0.7644,=1.0414,=1.4070,=1.7214,=2.0317,=1.6846,=0.6359,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0373,=0.9192,=0.0145,=0.0183,=0.0234,=0.0334,=0.0507,=0.0238,=0.0940,=0.0248,=328
="932305",智选高股息,2024-09-30,=0.0133,=10833.9100,=-0.0292,=8.8703,=0.6229,=7.0143,=7.4936,=8.3527,=9.4503,=10.9391,=0.9936,=0.3508,=0.8750,=0.9238,=1.0514,=1.0843,=1.1675,=0.4895,=0.0024,=0.4878,=0.7259,=0.7788,=1.2735,=1.3342,=0.0639,=0.4797,=0.0457,=0.0594,=0.0643,=0.0686,=0.0723,=0.0253,=0.1000,=0.0324,=330
="931722",国新港股通央企红利,2023-09-13,=0.0020,=1251.9200,=-0.0500,=8.9406,=0.7471,=5.5040,=6.7027,=7.7073,=9.4620,=10.8173,=0.8116,=0.4649,=0.6213,=0.7355,=0.8254,=0.9092,=1.0298,=0.5569,=0.6374,=0.3100,=0.3816,=0.4720,=0.6109,=0.6918,=0.0568,=0.1696,=0.0469,=0.0572,=0.0618,=0.0689,=0.0823,,=0.0875,,=358
="000968",300周期,2010-05-28,=0.0097,=3997.5800,=-0.1212,=8.9803,=0.4540,=6.1174,=7.8172,=9.1484,=10.2896,=13.3562,=0.8901,=0.2581,=0.7021,=0.8484,=1.0020,=1.1784,=1.5550,=1.4794,=0.7864,=0.8459,=1.0834,=1.2644,=1.4960,=1.8297,=0.0376,=0.6239,=0.0230,=0.0317,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0195,=10969.5100,=-0.1460,=9.0007,=0.6200,=6.0524,=7.9238,=8.6664,=10.0571,=15.8114,=0.9384,=0.2954,=0.6924,=0.8985,=1.0078,=1.1579,=1.7191,=1.2629,=0.6959,=0.8066,=1.0009,=1.0917,=1.4384,=2.0876,=0.0377,=0.4500,=0.0200,=0.0332,=0.0385,=0.0445,=0.0600,,=0.1052,,=93
="HSCEI",恒生中国企业指数,1994-08-08,=0.0194,=7605.3400,=-0.1468,=9.0311,=0.6258,=6.0524,=7.9375,=8.6771,=10.0793,=15.8114,=0.9411,=0.3013,=0.6924,=0.8985,=1.0090,=1.1595,=1.7191,=1.2662,=0.6967,=0.8066,=1.0013,=1.0918,=1.4423,=2.0876,=0.0375,=0.4389,=0.0200,=0.0331,=0.0384,=0.0445,=0.0600,,=0.1052,,=4754
="H30356",800价值,2014-06-09,=0.0086,=6041.0400,=-0.0911,=9.0512,=0.4998,=6.4024,=7.6980,=9.0512,=9.9484,=13.4784,=0.8874,=0.2436,=0.7030,=0.8631,=0.9864,=1.1704,=1.6287,=1.0091,=0.7334,=0.5868,=0.7393,=0.8836,=1.0829,=1.3738,=0.0416,=0.6648,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=33
="931479",证券保险,2020-05-06,=0.0198,=916.9500,=-0.1371,=9.0578,=0.0268,=8.4973,=11.8002,=13.4557,=15.5132,=21.1012,=1.2180,=0.2011,=1.0296,=1.2170,=1.3753,=1.5647,=2.2844,=1.6514,=0.6615,=1.0318,=1.2727,=1.4609,=1.7894,=2.2879,=0.0296,=0.8492,=0.0162,=0.0225,=0.0250,=0.0288,=0.0357,=0.0256,=0.1317,=0.0302,=39
="000925",基本面50,2009-02-26,=0.0096,=4004.4600,=-0.1329,=9.1452,=0.5043,=6.2635,=7.9688,=9.1329,=10.0957,=12.7955,=0.9436,=0.2763,=0.7306,=0.9013,=1.0536,=1.1921,=1.5728,=1.0082,=0.5979,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0401,=0.6487,=0.0256,=0.0338,=0.0374,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4556
="H30035",300非银,2012-12-21,=0.0216,=9378.8100,=-0.1591,=9.1615,=0.0132,=8.6966,=12.8898,=15.1693,=19.3628,=26.3489,=1.2306,=0.1221,=1.0544,=1.3079,=1.6201,=2.0481,=2.4387,=1.6579,=0.4652,=1.0410,=1.4185,=1.7138,=1.9729,=2.3917,=0.0290,=0.9064,=0.0124,=0.0164,=0.0221,=0.0255,=0.0352,=0.0253,=0.1294,=0.0297,=1216
="980081",价值100,2012-12-28,,,=-0.0599,=9.1694,=0.5610,=7.7317,=8.3470,=8.7101,=10.0799,=11.5920,=0.9901,=0.5041,=0.8413,=0.8850,=0.9630,=1.1280,=1.3448,=1.0938,=0.8130,=0.7580,=0.8069,=0.9427,=1.0808,=1.2118,=0.0520,=0.6911,=0.0420,=0.0451,=0.0495,=0.0550,=0.0599,=0.0275,=0.0995,=0.0251,=430
