指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="000914",300金融,2007-07-02,=-0.0085,=5877.1000,=-0.1252,=7.5718,=0.3940,=5.2769,=6.6022,=7.8376,=8.6017,=11.3863,=0.7329,=0.2368,=0.5962,=0.7048,=0.9169,=1.1328,=1.4919,=2.0628,=0.7797,=1.1210,=1.4310,=1.8121,=2.0875,=2.7052,=0.0223,=0.0897,=0.0236,=0.0396,=341
="HSMCHYI",恒生中国内地企业高股息率指数,2019-09-01,=-0.0068,=2993.1600,=0.0756,=7.6154,=0.9583,=3.7550,=5.0449,=5.8081,=6.7199,=7.9027,=0.7626,=0.8912,=0.4590,=0.5781,=0.6393,=0.7362,=0.8175,=1.1588,=0.9486,=0.5101,=0.6878,=0.7954,=0.9086,=1.2126,,,,=0.0491,=275
="987016",港股通红利低波,2021-11-18,,,=0.1314,=7.6477,=0.9643,=3.4544,=4.2969,=4.9039,=6.6930,=8.0054,=0.7066,=0.9424,=0.4152,=0.4850,=0.5380,=0.6495,=0.7529,=1.2456,=0.9579,=0.5827,=0.6592,=0.7902,=1.0865,=1.3012,,=0.0893,,=0.0504,=142
="931024",港股通非银,2017-11-06,=-0.0109,=4104.5900,=-0.0440,=7.6782,=0.0361,=6.7549,=8.6556,=11.2455,=13.3704,=22.4310,=1.0450,=0.4933,=0.6237,=0.8470,=1.0500,=1.2241,=1.7592,=1.2857,=0.8375,=0.5870,=0.8751,=1.0108,=1.2208,=2.2002,,=0.1344,,=0.0382,=188
="H11140",香港红利,2009-07-23,=-0.0020,=4113.4300,=0.1266,=7.7376,=0.7780,=3.0693,=4.4554,=5.9842,=8.1934,=13.9623,=0.7304,=0.6313,=0.3833,=0.5103,=0.6296,=0.8659,=1.1652,=1.2310,=0.7131,=0.5431,=0.7464,=0.9724,=1.5161,=2.1349,,=0.0912,,=0.0508,=42
="H30270",红利价值,2013-12-19,=-0.0036,=9661.2700,=0.0135,=7.8094,=0.7425,=4.4543,=5.4279,=6.7500,=8.7331,=13.0955,=0.7832,=0.5580,=0.5256,=0.6485,=0.7622,=1.2504,=1.7317,=1.5827,=0.9710,=0.5854,=0.8110,=0.9968,=1.2910,=1.6637,=0.0235,=0.0936,=0.0240,=0.0425,=190
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0053,=4679.5900,=0.0473,=7.8657,=0.8815,=3.5572,=4.6387,=5.9787,=7.1868,=9.5068,=0.7083,=0.6978,=0.3828,=0.4849,=0.5788,=0.8165,=1.1073,=0.9484,=0.5864,=0.4386,=0.6536,=0.8458,=1.4164,=2.0623,,,,=0.0513,=1488
="000934",中证金融,2009-07-03,=-0.0083,=5530.5700,=-0.1178,=7.8719,=0.4068,=5.7083,=6.8944,=8.0859,=8.8714,=11.5527,=0.7444,=0.2323,=0.6117,=0.7181,=0.9229,=1.1488,=1.5017,=2.0749,=0.8012,=1.1467,=1.4503,=1.8022,=2.0741,=2.6696,=0.0220,=0.0873,=0.0231,=0.0385,=1150
="932596",港股通红利低波,2016-02-04,=-0.0041,=4315.1300,=0.1125,=8.0120,=0.3765,=7.4451,=7.8279,=8.0956,=8.2936,=8.5745,=0.7515,=0.6358,=0.6528,=0.6957,=0.7226,=0.7604,=0.7956,=1.3385,=0.5370,=1.2161,=1.2786,=1.3327,=1.3642,=1.4099,,=0.0894,,=0.0485,=85
="931157",SHS红利成长LV,2019-04-25,=-0.0057,=7329.1900,=-0.0168,=8.0292,=0.6965,=4.1261,=5.5833,=6.9049,=8.3411,=11.5318,=0.8034,=0.4802,=0.5154,=0.6253,=0.8093,=0.9271,=1.5888,=1.5711,=0.9447,=0.5018,=0.7110,=1.0351,=1.4005,=1.6439,,=0.0964,,=0.0473,=322
="HSHDYI",恒生高股息率指数,2012-12-10,=0.0024,=1381.0500,=0.0828,=8.0498,=0.8419,=3.6777,=4.8612,=6.6082,=7.8034,=10.6953,=0.7391,=0.6115,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1726,=0.6233,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,,,=0.0507,=911
="930914",港股通高股息,2016-11-25,=0,=5374.2100,=0.0928,=8.0610,=0.8308,=3.4280,=4.4185,=5.9046,=7.7959,=11.1979,=0.7767,=0.7233,=0.3979,=0.5021,=0.6147,=0.8531,=1.1764,=1.2772,=0.8171,=0.5144,=0.7033,=0.9218,=1.2533,=2.2126,,=0.0918,,=0.0499,=697
="930992",沪港深红利低波,2017-06-28,=-0.0047,=5729.9400,=0.0292,=8.1007,=0.9123,=4.0130,=5.1383,=5.8611,=7.6876,=8.5109,=0.7550,=0.9021,=0.4277,=0.5368,=0.5898,=0.7182,=0.7950,=1.1984,=0.8228,=0.4496,=0.5997,=0.8422,=1.1830,=1.3912,,=0.0878,,=0.0490,=43
="000992",全指金融,2011-08-02,=-0.0078,=5312.5700,=-0.1128,=8.1135,=0.4402,=5.9310,=7.1022,=8.2725,=9.0288,=11.6339,=0.7485,=0.2294,=0.6188,=0.7234,=0.9317,=1.1610,=1.5107,=2.0645,=0.7900,=1.1568,=1.4432,=1.8063,=2.0754,=2.6668,=0.0217,=0.0846,=0.0227,=0.0378,=2700
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0002,=2815.9600,=0.1365,=8.1431,=0.9758,=3.8979,=4.9484,=5.8621,=7.1740,=8.4533,=0.7266,=0.9057,=0.4277,=0.5168,=0.5767,=0.6815,=0.8197,=1.2671,=0.9578,=0.5333,=0.6963,=0.8730,=1.1180,=1.3442,,,,=0.0494,=487
="000029",180价值,2009-01-09,=-0.0083,=4061.2900,=-0.0880,=8.2466,=0.6861,=5.6894,=6.9075,=7.8866,=8.5069,=10.8138,=0.7894,=0.1403,=0.6666,=0.8050,=0.8623,=1.0653,=1.4433,=1.0714,=0.8090,=0.6198,=0.7825,=0.9447,=1.0677,=1.4032,=0.0228,=0.0896,=0.0243,=0.0413,=555
="H50040",上红低波,2014-03-21,=-0.0062,=11002.1200,=-0.0023,=8.2990,=0.7529,=4.6938,=5.9512,=7.0666,=9.6645,=14.3118,=0.8264,=0.4674,=0.5647,=0.6911,=0.8363,=1.3609,=1.8756,=1.6170,=0.9699,=0.6380,=0.8684,=1.2011,=1.3985,=1.6845,=0.0234,=0.0936,=0.0244,=0.0428,=354
="931446",东证红利低波,2020-04-21,=-0.0080,=3380.9100,=-0.0180,=8.2995,=0.7352,=5.1478,=6.1727,=7.1091,=8.5384,=11.0216,=0.7842,=0.5638,=0.5884,=0.6950,=0.7636,=0.8733,=1.2481,=1.5045,=0.9394,=0.5909,=0.7532,=0.8854,=1.3160,=1.5979,=0.0224,=0.0895,=0.0240,=0.0431,=829
="H30269",红利低波,2013-12-19,=-0.0035,=11083.3900,=-0.0139,=8.3013,=0.7426,=4.5638,=5.5488,=6.8590,=9.4786,=14.4342,=0.8358,=0.5433,=0.5386,=0.6570,=0.8015,=1.3872,=1.9670,=1.6044,=0.9719,=0.6111,=0.8850,=1.0969,=1.4155,=1.6703,=0.0236,=0.0946,=0.0236,=0.0436,=4193
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0020,=3996.0300,=0.1116,=8.3096,=0.9530,=4.9972,=5.5383,=6.1131,=7.6634,=8.5526,=0.7991,=0.9264,=0.5264,=0.5920,=0.6315,=0.7533,=0.8375,=0.9945,=0.9530,=0.5404,=0.5937,=0.6647,=0.8571,=1.0234,,=0.0956,,=0.0459,=110
="000151",上国红利,2012-07-20,=-0.0078,=1595.8600,=0.0446,=8.4034,=0.9385,=4.5075,=5.3657,=6.9372,=7.6928,=10.0345,=0.7336,=0.4410,=0.5268,=0.6189,=0.7541,=0.9661,=1.3272,=1.0384,=0.4175,=0.6026,=0.8953,=1.0869,=1.3107,=1.6854,=0.0218,=0.0803,=0.0258,=0.0445,=211
="931130",红利成长低波,2018-12-04,=-0.0083,=23202.9800,=-0.0216,=8.4771,=0.7141,=4.4465,=5.5740,=7.7958,=8.7339,=11.5512,=0.8380,=0.3391,=0.5279,=0.6239,=0.9014,=1.0328,=1.5803,=1.8697,=0.7717,=0.3109,=0.8130,=1.3177,=1.9173,=2.5957,=0.0231,=0.0934,=0.0229,=0.0431,=145
="000922",中证红利,2008-05-26,=-0.0033,=5643.5800,=0.0254,=8.4851,=0.7723,=5.1762,=6.0245,=7.6564,=8.6145,=11.2156,=0.8163,=0.4183,=0.5911,=0.7110,=0.8556,=1.1086,=1.4999,=1.2546,=0.8416,=0.6332,=0.7726,=1.0438,=1.2245,=1.7101,=0.0233,=0.0895,=0.0228,=0.0426,=19995
="000821",300红利,2012-07-20,=-0.0040,=6577.3300,=-0.0142,=8.6204,=0.8379,=4.9998,=6.1944,=7.5598,=8.4312,=10.9286,=0.8350,=0.3742,=0.5725,=0.7140,=0.8723,=1.0796,=1.4919,=1.3989,=0.9022,=0.6098,=0.7993,=1.0648,=1.3169,=1.6963,=0.0235,=0.0916,=0.0239,=0.0435,=990
="000015",红利指数,2005-01-04,=-0.0031,=3199.0800,=0.0532,=8.6734,=0.9344,=4.6646,=5.5108,=7.0874,=8.0220,=10.4439,=0.8217,=0.5850,=0.5525,=0.6398,=0.7658,=1.0179,=1.3875,=1.4597,=0.9241,=0.7277,=0.8913,=1.1309,=1.3291,=1.6890,=0.0233,=0.0885,=0.0212,=0.0411,=14165
="000063",上证周期,2010-02-03,=-0.0066,=3621.1500,=-0.1075,=8.6944,=0.5355,=5.4761,=7.1362,=8.5796,=9.4385,=12.4946,=0.8883,=0.3304,=0.6668,=0.8368,=0.9625,=1.1068,=1.4831,=1.5464,=0.9138,=0.8113,=1.0636,=1.2493,=1.4395,=1.7571,=0.0245,=0.0975,=0.0256,=0.0381,=206
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0059,=5269.0100,=0.1345,=8.7027,=0.9534,=4.2457,=4.7157,=5.7707,=7.6486,=9.0746,=0.7810,=0.9151,=0.4429,=0.4983,=0.5806,=0.7362,=0.8283,=1.1045,=0.9397,=0.6036,=0.6735,=0.8726,=1.0316,=1.1508,,,,=0.0513,=84
="931479",证券保险,2020-05-06,=-0.0076,=888.5900,=-0.1638,=8.8065,=0.0020,=8.7385,=11.9113,=13.5062,=15.5421,=21.1012,=1.1750,=0.1509,=1.0296,=1.2290,=1.3813,=1.5725,=2.2844,=1.6017,=0.6369,=1.0318,=1.2718,=1.4538,=1.7906,=2.2879,=0.0256,=0.1317,=0.0302,=0.0304,=28
="000824",国企红利,2012-07-20,=-0.0061,=2163.9400,=0.0202,=8.9022,=0.9257,=4.8847,=5.9406,=7.3384,=8.3968,=10.7823,=0.8468,=0.5252,=0.5610,=0.6880,=0.8276,=1.0592,=1.4469,=1.2955,=0.8515,=0.5370,=0.7016,=0.9865,=1.2480,=1.6834,=0.0232,=0.0892,=0.0226,=0.0422,=936
="931644",800红利,2024-03-15,=-0.0044,=2615.1200,=0.0246,=8.9474,=0.6952,=6.4729,=7.3086,=8.2274,=9.0603,=9.4757,=0.8616,=0.5276,=0.7001,=0.7703,=0.8601,=0.9079,=0.9431,=1.3084,=0.8590,=0.8423,=0.9241,=1.1192,=1.2889,=1.3602,=0.0236,=0.0906,=0.0231,=0.0433,=30
="930955",红利低波100,2017-05-26,=-0.0069,=11769.0900,=-0.0019,=8.9483,=0.8352,=5.0805,=6.0676,=7.4073,=8.5937,=11.5013,=0.8697,=0.5992,=0.5792,=0.6659,=0.8260,=0.9910,=1.3722,=1.3466,=0.7975,=0.5888,=0.7771,=0.9883,=1.3536,=1.7525,=0.0234,=0.0928,=0.0257,=0.0452,=2096
="399373",大盘价值,2010-01-04,=-0.0085,=8003.4500,=-0.0665,=8.9864,=0.7389,=5.4746,=6.8623,=8.3479,=9.1146,=11.9914,=0.8966,=0.4084,=0.6410,=0.8033,=0.9461,=1.1408,=1.5001,=1.1476,=0.8160,=0.5920,=0.7817,=0.9281,=1.1419,=1.4541,=0.0236,=0.0939,=0.0248,=0.0424,=325
="930740",300红利LV,2018-12-04,=-0.0088,=7130.0200,=-0.0055,=9.0064,=0.8693,=5.4153,=6.8249,=7.5106,=8.6269,=9.6903,=0.8967,=0.6310,=0.6159,=0.7706,=0.8565,=0.9463,=1.0604,=1.3727,=0.7152,=0.6725,=0.8552,=1.0761,=1.5032,=1.9253,=0.0239,=0.0932,=0.0223,=0.0428,=613
="000919",300价值,2008-01-21,=-0.0086,=5004.2200,=-0.0591,=9.0232,=0.7067,=5.9577,=7.3283,=8.4456,=9.2438,=12.2376,=0.8861,=0.3032,=0.6917,=0.8497,=0.9410,=1.1480,=1.5388,=1.1035,=0.7925,=0.6314,=0.7861,=0.9060,=1.1062,=1.3421,=0.0228,=0.0921,=0.0242,=0.0403,=4312
="H30035",300非银,2012-12-21,=-0.0071,=9241.9200,=-0.1713,=9.0357,=0.0004,=9.0295,=13.0070,=15.1699,=19.3628,=26.3489,=1.1968,=0.0920,=1.0544,=1.3165,=1.6304,=2.0481,=2.4387,=1.6369,=0.4427,=1.0410,=1.4185,=1.7216,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0296,=1197
="000825",央企红利,2012-07-20,=-0.0067,=3491.9700,=0.0112,=9.2746,=0.9559,=4.7369,=6.0940,=7.3069,=8.3656,=10.5687,=0.8852,=0.5611,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2341,=0.8362,=0.6009,=0.8548,=1.0617,=1.2160,=1.7357,=0.0224,=0.0902,=0.0228,=0.0414,=330
="931848",800红利低波,2024-05-21,=-0.0113,=3216.8400,=0.0163,=9.3525,=0.6501,=7.4155,=8.2048,=9.0706,=9.4817,=9.7854,=0.9232,=0.5217,=0.7315,=0.8593,=0.9212,=0.9706,=1.0024,=1.3587,=0.5797,=1.1714,=1.2323,=1.3480,=1.3826,=1.5428,=0.0237,=0.0929,=0.0230,=0.0421,=141
="000968",300周期,2010-05-28,=-0.0062,=4158.6900,=-0.0858,=9.4053,=0.5685,=6.1174,=7.8172,=9.1551,=10.2896,=13.3562,=0.9244,=0.3350,=0.7021,=0.8484,=1.0071,=1.1784,=1.5550,=1.5539,=0.8717,=0.8459,=1.0834,=1.2643,=1.4844,=1.8297,=0.0243,=0.0922,=0.0244,=0.0360,=98
="399966",800证保,2012-12-21,=-0.0070,=5591.0200,=-0.1545,=9.5323,=0.0017,=9.4219,=13.7103,=15.9954,=19.7375,=27.1945,=1.2069,=0.0936,=1.0619,=1.3168,=1.6146,=2.0408,=2.4366,=1.7721,=0.4901,=1.1634,=1.5249,=1.7825,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0284,=171
="H30588",中证证保,2015-02-02,=-0.0070,=949.5200,=-0.1544,=9.5374,=0.0017,=9.4285,=13.6588,=16.0886,=19.5891,=27.6808,=1.2057,=0.0858,=1.0752,=1.3161,=1.6215,=2.0366,=2.4238,=1.7751,=0.5128,=1.1673,=1.5178,=1.7645,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0284,=467
="399805",互联金融,2015-02-10,=-0.0160,=3286.0300,=-0.1462,=9.5912,=0.1733,=7.5943,=9.7766,=11.4619,=13.1628,=16.5816,=0.9719,=0.1114,=0.7644,=1.0489,=1.4238,=1.7274,=2.0317,=1.7947,=0.8049,=1.1667,=1.4082,=1.6143,=1.7891,=2.2175,=0.0238,=0.0940,=0.0248,=0.0341,=327
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0062,=4468.0700,=0.1127,=9.6389,=0.6473,=4.8859,=6.8728,=8.8773,=11.9054,=16.1208,=0.9122,=0.5941,=0.5567,=0.7305,=0.8673,=1.1738,=1.3660,=1.0370,=0.5900,=0.5555,=0.7802,=0.9883,=1.3591,=1.5178,,=0.0951,,=0.0519,=32
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0048,=9037.0100,=-0.0450,=9.6649,=0.6371,=5.7712,=7.9293,=9.0451,=10.2891,=13.0207,=1.0619,=0.4470,=0.7256,=0.9429,=1.0795,=1.2097,=1.5098,=1.7171,=0.7859,=0.9123,=1.1503,=1.4129,=1.7362,=2.4187,,=0.1047,,=0.0338,=267
="932305",智选高股息,2024-09-30,=-0.0058,=12215.9300,=0.0946,=9.7088,=0.8648,=7.0143,=7.4785,=8.3300,=9.3706,=10.9391,=1.0665,=0.6224,=0.8750,=0.9230,=1.0514,=1.0859,=1.1675,=0.5358,=0,=0.5358,=0.7291,=0.7912,=1.2766,=1.3342,=0.0253,=0.1000,=0.0324,=0.0584,=292
="H30356",800价值,2014-06-09,=-0.0084,=6346.6000,=-0.0451,=9.7494,=0.7302,=6.4024,=7.6944,=9.0433,=9.9569,=13.4784,=0.9483,=0.4275,=0.7030,=0.8624,=0.9886,=1.1725,=1.6287,=1.0827,=0.7988,=0.5868,=0.7379,=0.8822,=1.0833,=1.3738,=0.0232,=0.0908,=0.0237,=0.0383,=32
="932422",A500红利低波,2025-04-09,=-0.0092,=3038.1800,=-0.0209,=9.8742,=0.1866,=9.5190,=9.8987,=10.0951,=10.2421,=10.5846,=0.9977,=0.0075,=0.9943,=1.0273,=1.0430,=1.0570,=1.0978,=1.2830,=0.0672,=1.2431,=1.3077,=1.4308,=1.4729,=1.5336,=0.0241,=0.0948,,=0.0420,=305
="399550",央视50,2012-06-06,=0.0032,=8492.8900,=0.0496,=9.9651,=0.7343,=6.8960,=8.2775,=9.2918,=10.1522,=13.0561,=0.9854,=0.1233,=0.8649,=1.0159,=1.2379,=1.4261,=1.8564,=2.0701,=0.8218,=1.3448,=1.6548,=1.8085,=2.0471,=2.5217,=0.0237,=0.0945,=0.0248,=0.0398,=2269
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0040,=12409.8100,=-0.0338,=9.9667,=0.7873,=6.0524,=7.8954,=8.6409,=10.0563,=15.8114,=1.0516,=0.6188,=0.6924,=0.8940,=1.0047,=1.1579,=1.7191,=1.4023,=0.7699,=0.7909,=0.9977,=1.0872,=1.4384,=2.0876,,=0.1048,,=0.0338,=92
="930723",沪港深F100,2015-08-05,=-0.0080,=5041.9000,=-0.0098,=9.9725,=0.7250,=5.4557,=7.5706,=9.0180,=10.1706,=13.1279,=0.9803,=0.4416,=0.6469,=0.8476,=1.0097,=1.1160,=1.4626,=1.2899,=0.8057,=0.6039,=0.8632,=1.0775,=1.2881,=1.6654,,=0.0918,,=0.0383,=150
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0040,=8605.1300,=-0.0346,=9.9988,=0.7892,=6.0524,=7.9011,=8.6515,=10.0791,=15.8114,=1.0545,=0.6235,=0.6924,=0.8940,=1.0061,=1.1595,=1.7191,=1.4060,=0.7680,=0.7912,=0.9980,=1.0875,=1.4423,=2.0876,,=0.1048,,=0.0337,=4748
="931375",300质量低波,2019-11-25,=-0.0058,=16245.9800,=-0.0420,=10.0039,=0.3894,=6.4946,=8.1552,=11.4184,=13.5676,=22.0532,=1.2536,=0.3939,=0.8054,=1.0802,=1.5627,=2.0739,=3.3245,=1.7484,=0.5749,=1.0044,=1.3239,=1.6663,=2.0934,=2.5370,=0.0279,=0.1211,=0.0298,=0.0322,=111
="931069",中金300,2018-02-14,=-0.0061,=4782.5200,=-0.0443,=10.0102,=0.6942,=5.9518,=7.5441,=9.2830,=10.5012,=13.6164,=1.0324,=0.4249,=0.7377,=0.9213,=1.0935,=1.3551,=1.8328,=1.3389,=0.8078,=0.6656,=0.8650,=1.1137,=1.3278,=1.7542,=0.0231,=0.0958,=0.0284,=0.0382,=90
="000042",上证央企,2009-03-30,=-0.0018,=1749,=-0.0344,=10.0226,=0.7867,=6.3284,=7.8863,=9.1686,=10.0542,=12.9577,=0.9744,=0.4563,=0.7230,=0.8871,=0.9877,=1.1137,=1.4812,=1.2980,=0.9637,=0.6569,=0.8569,=0.9769,=1.1347,=1.3891,=0.0224,=0.0920,=0.0234,=0.0364,=384
="000925",基本面50,2009-02-26,=-0.0096,=4252.8800,=-0.0791,=10.0473,=0.7867,=6.2635,=7.9688,=9.0984,=10.0931,=12.7955,=0.9656,=0.3304,=0.7306,=0.9013,=1.0568,=1.1921,=1.5728,=1.0670,=0.7054,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0383,=4547
="932431",300质量,2025-03-18,=-0.0064,=1970.0900,=-0.0373,=10.1340,=0.4632,=9.4685,=9.9743,=10.1448,=10.3227,=10.6435,=1.0848,=0.0456,=1.0727,=1.1111,=1.1301,=1.1455,=1.1853,=2.1570,=0.2070,=2.0194,=2.1563,=2.2031,=2.2448,=2.3259,=0.0253,=0.1012,=0.0271,=0.0362,=7
="950090",50AH优选,2015-12-10,=0.0006,=6205.9900,=0.0035,=10.1494,=0.8765,=6.3188,=7.9090,=8.6469,=9.8152,=13.5010,=1.0617,=0.6012,=0.7914,=0.9493,=1.0279,=1.1241,=1.5403,=1.3729,=0.9644,=0.6574,=0.8479,=0.9506,=1.0600,=1.4553,,=0.1007,,=0.0358,=1996
="932153",港股通价值策略,2025-04-30,=-0.0045,=1131.5800,=0.0769,=10.1834,=0.5560,=8.1696,=9.7312,=10.1389,=10.4029,=10.9237,=0.8813,=0.4749,=0.7012,=0.8395,=0.8826,=0.9027,=0.9365,=1.0445,=0.5560,=0.8168,=0.9725,=1.0341,=1.0649,=1.1126,,=0.0812,,=0.0409,=9
="930709",香港证券,2015-07-13,=-0.0039,=1278.9100,=-0.0946,=10.2175,=0.1973,=6.3679,=10.2439,=12.8139,=14.8886,=24.4010,=0.9397,=0.4490,=0.5308,=0.7588,=0.9666,=1.2555,=1.6136,=3.9278,=0.7454,=1.7834,=2.5970,=3.1590,=4.1596,=5.9903,,=0.0828,,=0.0352,=504
="000056",上证国企,2010-01-04,=-0.0062,=1224.5100,=-0.0183,=10.2632,=0.6687,=7.2538,=8.8792,=9.7130,=10.7955,=13.3187,=1.1314,=0.5248,=0.8518,=1.0314,=1.1227,=1.2162,=1.5455,=1.6707,=0.9447,=0.7909,=0.9986,=1.1101,=1.2321,=1.7805,=0.0264,=0.1060,=0.0271,=0.0368,=197
="000859",国企一带一路,2019-05-16,=-0.0068,=1970.0200,=0.0815,=10.3006,=0.1118,=9.4709,=10.6720,=12.5413,=14.5153,=21.0714,=0.9862,=0.0012,=0.9854,=1.1867,=1.4437,=1.7802,=2.1877,=1.1189,=0.9665,=0.4715,=0.5602,=0.7379,=0.8255,=1.1782,=0.0234,=0.0898,=0.0201,=0.0354,=261
="000806",消费服务,2012-02-10,=-0.0062,=8019.2400,=-0.0480,=10.3086,=0.3160,=8.9306,=10.0277,=10.8070,=11.8704,=17.0971,=1.0798,=0.0441,=1.0009,=1.1988,=1.3534,=1.5460,=2.0145,=2.1767,=0.5776,=1.6526,=1.9463,=2.1196,=2.3803,=3.0032,=0.0246,=0.1002,=0.0266,=0.0362,=421
