指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="399809",保险主题,2015-02-13,=0.0025,=2258.7500,=-0.1534,=7.2760,=0.3175,=5.4537,=6.8114,=10.1109,=15.0245,=22.8725,=0.8410,=0.3715,=0.6352,=0.7647,=1.1945,=1.4858,=1.9794,=2.1574,=0.9200,=0.5239,=0.8688,=1.0970,=1.8414,=2.3772,=0.0384,=0.6330,=0.0120,=0.0209,=0.0308,=0.0488,=0.0686,=0.0540,=0.1015,=0.0485,=1526
="000818",细分金融,2012-04-11,,,=-0.0784,=7.3465,=0.3645,=5.2356,=6.4974,=7.6674,=8.4810,=10.9951,=0.7976,=0.3740,=0.5930,=0.7010,=0.8696,=1.0793,=1.4303,=2.2534,=0.7819,=1.2689,=1.6354,=2.0039,=2.2666,=2.9111,=0.0385,=0.5402,=0.0239,=0.0331,=0.0376,=0.0471,=0.0625,=0.0528,=0.0956,=0.0477,=12
="931233",港股通央企红利,2017-06-28,=0.0002,=1200.0895,=0.0291,=7.3980,=0.7802,=3.6988,=4.9826,=6.4178,=7.4456,=14.0775,=0.7051,=0.6445,=0.3929,=0.5242,=0.6481,=0.8566,=1.8161,=1.0128,=0.5834,=0.4645,=0.6267,=0.9540,=1.3868,=1.7583,=0.0515,=0.1846,=0.0394,=0.0518,=0.0569,=0.0794,=0.1038,=0.0452,=0.0906,=0.0470,=498
="930792",HK银行,2016-04-22,=0.0118,=5440.4524,=0.2340,=7.4122,=0.9188,=3.2659,=4.4606,=5.8966,=6.8700,=9.5632,=0.7114,=0.6836,=0.3905,=0.4962,=0.6240,=0.7980,=1.0771,=2.7520,=0.9817,=1.0519,=1.5163,=1.8837,=2.4504,=3.1066,=0.0444,=0.0613,=0.0355,=0.0497,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=769
="399986",中证银行,2013-07-15,=0.0083,=7669.1500,=0.0087,=7.4323,=0.9588,=4.1183,=5.2599,=6.3331,=6.8983,=9.0846,=0.7068,=0.4936,=0.4848,=0.5836,=0.7096,=0.8875,=1.2416,=2.7594,=0.9513,=1.4134,=1.7842,=2.1894,=2.5436,=3.3016,=0.0405,=0.1678,=0.0285,=0.0411,=0.0458,=0.0572,=0.0756,=0.0449,=0.0881,=0.0451,=9698
="399966",800证保,2012-12-21,=-0.0033,=5587.6900,=-0.1550,=7.4599,=0,=7.4599,=13.4548,=15.9533,=19.7375,=27.1945,=1.2266,=0.1167,=1.0619,=1.2949,=1.5838,=2.0322,=2.4366,=1.5974,=0.3043,=1.1634,=1.5249,=1.7741,=2.0457,=2.5211,=0.0307,=0.9876,=0.0122,=0.0160,=0.0213,=0.0244,=0.0329,=0.0846,=0.1256,=0.0585,=188
="H30588",中证证保,2015-02-02,=-0.0033,=948.7367,=-0.1551,=7.4656,=0,=7.4656,=13.4666,=16.0499,=19.5891,=27.6808,=1.2253,=0.1118,=1.0752,=1.2958,=1.5885,=2.0255,=2.4238,=1.5997,=0.3254,=1.1673,=1.5178,=1.7678,=2.0128,=2.5500,=0.0307,=0.9901,=0.0121,=0.0160,=0.0213,=0.0243,=0.0328,=0.0845,=0.1254,=0.0584,=486
="H11140",香港红利,2009-07-23,=0.0032,=4101.2816,=0.1223,=7.5525,=0.7831,=3.0693,=4.4494,=5.9820,=7.6635,=13.9623,=0.7218,=0.6417,=0.3833,=0.5103,=0.6294,=0.8636,=1.1652,=1.1991,=0.7033,=0.5431,=0.7455,=0.9723,=1.2956,=2.1349,=0.0528,=0.1443,=0.0382,=0.0554,=0.0633,=0.0876,=0.1281,=0.0477,=0.0912,=0.0482,=58
="987016",港股通红利低波,2021-11-18,,,=0.0892,=7.5549,=0.9217,=3.4544,=4.3201,=5.0495,=6.9475,=8.0054,=0.7361,=0.9796,=0.4152,=0.4894,=0.5429,=0.6743,=0.7549,=1.1223,=0.8068,=0.5827,=0.6617,=0.8081,=1.1199,=1.3012,=0.0542,=0.0885,=0.0488,=0.0585,=0.0806,=0.0923,=0.1160,=0.0478,=0.0893,=0.0462,=187
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0014,=1246.4900,=-0.0227,=7.5941,=0.7525,=3.6777,=4.8612,=6.6082,=7.8034,=10.6953,=0.7118,=0.5823,=0.4041,=0.5046,=0.6464,=0.8978,=1.1746,=1.1086,=0.5534,=0.5013,=0.7008,=1.0616,=1.4880,=1.9871,=0.0540,=0.2466,=0.0423,=0.0528,=0.0604,=0.0808,=0.1102,,=0.0902,=0.0467,=923
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0025,=3890.5800,=0.0822,=7.6057,=0.7250,=4.9972,=5.5918,=6.2705,=7.7934,=8.5526,=0.7729,=0.8328,=0.5264,=0.5950,=0.6409,=0.7665,=0.8375,=0.9425,=0.8416,=0.5404,=0.5989,=0.6819,=0.9219,=1.0234,=0.0490,=0.1276,=0.0450,=0.0511,=0.0677,=0.0772,=0.0871,=0.0533,=0.0956,=0.0480,=121
="000914",300金融,2007-07-02,=0.0032,=6174.9900,=-0.0808,=7.6403,=0.4169,=5.2769,=6.6022,=7.8297,=8.6017,=11.3863,=0.7919,=0.3542,=0.5962,=0.7048,=0.8744,=1.1195,=1.4919,=2.1269,=0.8206,=1.1210,=1.4310,=1.8122,=2.1095,=2.7052,=0.0382,=0.5315,=0.0235,=0.0340,=0.0378,=0.0467,=0.0618,=0.0510,=0.0897,=0.0461,=349
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=0.0013,=2710.6500,=0.0940,=7.7118,=0.9043,=3.8979,=4.9561,=5.9711,=7.3066,=8.4533,=0.7235,=0.9013,=0.4277,=0.5187,=0.5826,=0.6901,=0.8197,=1.2284,=0.8972,=0.5333,=0.7004,=0.8890,=1.1373,=1.3442,=0.0520,=0.0597,=0.0482,=0.0560,=0.0662,=0.0838,=0.1067,,=0.0893,=0.0459,=510
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0007,=4735.2600,=0.0196,=7.8238,=0.7864,=4.2457,=4.7640,=5.8969,=7.8810,=9.0746,=0.7348,=0.7667,=0.4429,=0.5021,=0.5962,=0.7380,=0.8283,=1.2057,=0.9691,=0.6036,=0.6816,=0.8896,=1.0712,=1.2508,=0.0575,=0.1173,=0.0497,=0.0601,=0.0707,=0.0876,=0.0947,,=0.0897,=0.0466,=89
="000934",中证金融,2009-07-03,=0.0030,=5765.3300,=-0.0804,=7.8800,=0.4029,=5.7083,=6.8944,=8.0829,=8.8714,=11.5527,=0.8000,=0.3414,=0.6117,=0.7181,=0.8851,=1.1287,=1.5017,=2.1348,=0.8334,=1.1467,=1.4503,=1.8023,=2.1036,=2.6696,=0.0372,=0.5414,=0.0232,=0.0331,=0.0367,=0.0445,=0.0593,=0.0504,=0.0873,=0.0451,=1161
="931157",SHS红利成长LV,2019-04-25,=0.0045,=7274.2865,=-0.0243,=7.9197,=0.6734,=4.1261,=5.6269,=7.0116,=8.3110,=11.5318,=0.7918,=0.4709,=0.5154,=0.6305,=0.8023,=0.9173,=1.5888,=1.7146,=0.9936,=0.5018,=0.7149,=1.0464,=1.4321,=1.7619,=0.0466,=0.4003,=0.0259,=0.0421,=0.0481,=0.0555,=0.0761,=0.0487,=0.0964,=0.0513,=365
="000992",全指金融,2011-08-02,=0.0030,=5497.8300,=-0.0819,=8.0186,=0.4045,=5.9310,=7.1022,=8.2548,=9.0288,=11.6339,=0.7997,=0.3377,=0.6188,=0.7234,=0.8883,=1.1385,=1.5107,=2.1304,=0.8309,=1.1568,=1.4432,=1.8064,=2.0968,=2.6668,=0.0369,=0.5551,=0.0229,=0.0327,=0.0362,=0.0437,=0.0581,=0.0497,=0.0846,=0.0444,=2717
="930992",沪港深红利低波,2017-06-28,,,=-0.0223,=8.0477,=0.8830,=4.0130,=5.2287,=6.0080,=7.8912,=8.5109,=0.7627,=0.9272,=0.4277,=0.5394,=0.5975,=0.7387,=0.7950,=1.2041,=0.8406,=0.4496,=0.6026,=0.8964,=1.1914,=1.3912,=0.0501,=0.0693,=0.0476,=0.0534,=0.0713,=0.0765,=0.0949,=0.0480,=0.0878,=0.0455,=60
="932596",港股通红利低波,2016-02-04,,,=0.0906,=8.0822,=0.5992,=7.1792,=7.7980,=8.0254,=8.2482,=8.5745,=0.7548,=0.7810,=0.6528,=0.6976,=0.7315,=0.7557,=0.7956,=1.3910,=0.9380,=1.2161,=1.2862,=1.3371,=1.3683,=1.4305,=0.0492,=0.2107,=0.0473,=0.0491,=0.0523,=0.0546,=0.0579,=0.0463,=0.0894,,=109
="000029",180价值,2009-01-09,=0.0017,=4230.4900,=-0.0500,=8.0874,=0.6099,=5.6894,=6.9075,=7.8729,=8.4988,=10.8138,=0.8445,=0.4309,=0.6666,=0.8014,=0.8553,=1.0606,=1.4433,=1.1380,=0.9171,=0.6198,=0.7825,=0.9447,=1.0757,=1.4032,=0.0402,=0.2247,=0.0290,=0.0397,=0.0429,=0.0522,=0.0634,=0.0509,=0.0896,=0.0469,=559
="H30270",红利价值,2013-12-19,=0.0012,=9701.1459,=0.0177,=8.0922,=0.7880,=4.4543,=5.4548,=6.7975,=8.5969,=13.0955,=0.8295,=0.6637,=0.5256,=0.6499,=0.7652,=1.2258,=1.7317,=1.6589,=0.9983,=0.5854,=0.8153,=1.0085,=1.3110,=1.6668,=0.0415,=0.1883,=0.0269,=0.0418,=0.0500,=0.0628,=0.0726,=0.0497,=0.0936,=0.0466,=228
="930914",港股通高股息,2016-11-25,=0.0007,=5219.8634,=0.0602,=8.1944,=0.8493,=3.4280,=4.4420,=5.9934,=7.9128,=11.1979,=0.7895,=0.7470,=0.3979,=0.5041,=0.6320,=0.8505,=1.1764,=1.2820,=0.8186,=0.5144,=0.7098,=0.9273,=1.2640,=2.2126,=0.0505,=0.1019,=0.0387,=0.0545,=0.0656,=0.0862,=0.1194,=0.0472,=0.0918,=0.0489,=785
="931130",红利成长低波,2018-12-04,,,=0.0150,=8.2554,=0.6513,=4.4465,=5.6042,=7.8194,=8.7011,=11.5512,=0.8265,=0.3551,=0.5279,=0.6270,=0.8952,=1.0250,=1.5803,=2.7949,=0.9995,=0.3109,=0.8162,=1.3296,=2.0120,=2.8088,=0.0388,=0.3143,=0.0246,=0.0323,=0.0422,=0.0532,=0.0639,=0.0468,=0.0934,=0.0427,=157
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0009,=4130.1100,=0.0285,=8.5194,=0.4770,=4.8859,=6.8728,=8.7299,=11.3188,=15.9665,=0.7954,=0.3482,=0.5567,=0.7305,=0.8584,=1.1448,=1.3660,=0.9165,=0.3970,=0.5555,=0.7802,=0.9742,=1.3385,=1.5178,=0.0587,=0.6619,=0.0276,=0.0365,=0.0537,=0.0664,=0.1028,=0.0537,=0.0951,=0.0536,=35
="000063",上证周期,2010-02-03,=0.0008,=3752.7700,=-0.0751,=8.5322,=0.4825,=5.4761,=7.1362,=8.5781,=9.4385,=12.4946,=0.9465,=0.4887,=0.6668,=0.8368,=0.9509,=1.1009,=1.4831,=1.5224,=0.8614,=0.8113,=1.0636,=1.2494,=1.4617,=1.7571,=0.0378,=0.3988,=0.0252,=0.0353,=0.0386,=0.0518,=0.0626,=0.0561,=0.0975,=0.0493,=212
="399805",互联金融,2015-02-10,=0.0007,=2790.0500,=-0.2751,=8.5787,=0.0709,=7.5943,=9.5109,=11.3114,=13.1553,=16.5816,=0.9492,=0.1146,=0.7644,=1.0284,=1.3769,=1.7094,=2.0317,=1.6972,=0.6639,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0358,=0.8779,=0.0145,=0.0187,=0.0238,=0.0340,=0.0507,=0.0550,=0.0940,=0.0508,=340
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=0.0076,=4315.8500,=-0.0341,=8.5853,=0.9662,=3.5572,=4.6655,=6.0283,=7.4024,=9.5068,=0.7917,=0.7880,=0.3828,=0.4864,=0.5894,=0.8082,=1.1073,=0.6725,=0.2215,=0.4386,=0.6610,=0.8527,=1.4029,=2.0623,=0.0571,=0.3342,=0.0385,=0.0530,=0.0638,=0.0816,=0.1103,,=0.0873,=0.0484,=1581
="H50040",上红低波,2014-03-21,=0.0041,=10968.5532,=-0.0053,=8.5855,=0.7930,=4.6938,=5.9512,=7.1589,=9.6645,=14.3118,=0.8715,=0.6330,=0.5647,=0.6911,=0.8311,=1.3609,=1.8756,=1.6867,=0.9988,=0.6380,=0.8684,=1.2015,=1.4156,=1.6953,=0.0419,=0.2779,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0498,=0.0936,=0.0482,=376
="H30269",红利低波,2013-12-19,=0.0038,=11123.8914,=-0.0103,=8.5927,=0.7930,=4.5638,=5.5488,=6.9350,=9.4786,=14.4342,=0.8822,=0.6569,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.6769,=0.9988,=0.6111,=0.8850,=1.0973,=1.4166,=1.6855,=0.0425,=0.2557,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0505,=0.0946,=0.0469,=4891
="399373",大盘价值,2010-01-04,=0.0021,=8186.8200,=-0.0451,=8.5964,=0.5670,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.9105,=0.4639,=0.6410,=0.8033,=0.9330,=1.1357,=1.5001,=1.1917,=0.8998,=0.5920,=0.7817,=0.9283,=1.1490,=1.4541,=0.0416,=0.4070,=0.0275,=0.0375,=0.0428,=0.0526,=0.0641,=0.0525,=0.0939,=0.0498,=338
="399812",养老产业,2014-06-06,=0.0051,=5229.2800,=-0.1741,=8.6248,=0.0004,=8.5747,=17.4034,=20.2446,=25.2889,=31.4367,=1.6904,=0.0128,=1.5864,=2.0251,=2.7771,=3.2414,=4.2954,=1.3099,=0.0206,=1.2170,=1.4467,=1.6758,=1.8719,=2.5548,=0.0294,=0.9905,=0.0096,=0.0132,=0.0173,=0.0245,=0.0306,=0.0998,=0.1459,=0.0698,=6289
="930709",香港证券,2015-07-13,=-0.0032,=1279.6273,=-0.0946,=8.6391,=0.0743,=6.3679,=10.1716,=12.7801,=14.8797,=24.4010,=0.9225,=0.4224,=0.5308,=0.7585,=0.9562,=1.1890,=1.5872,=3.3448,=0.5727,=1.7834,=2.5966,=3.1589,=4.1557,=5.9903,=0.0404,=0.8057,=0.0202,=0.0265,=0.0337,=0.0402,=0.0726,=0.0572,=0.0828,=0.0419,=527
="931446",东证红利低波,2020-04-21,=0.0045,=3392.7468,=-0.0145,=8.6588,=0.8490,=5.1478,=6.1955,=7.2260,=8.5384,=11.0216,=0.8399,=0.7508,=0.5884,=0.6984,=0.7685,=0.8684,=1.2481,=1.5531,=0.9796,=0.5909,=0.7581,=0.9006,=1.3438,=1.5979,=0.0412,=0.1668,=0.0325,=0.0415,=0.0483,=0.0563,=0.0651,=0.0477,=0.0895,=0.0473,=924
="000922",中证红利,2008-05-26,=-0.0021,=5568.7628,=0.0118,=8.7097,=0.8276,=5.1762,=6.0245,=7.6566,=8.6151,=11.2156,=0.8594,=0.5410,=0.5911,=0.7110,=0.8424,=1.1014,=1.4999,=1.2988,=0.9101,=0.6332,=0.7726,=1.0440,=1.2408,=1.7101,=0.0416,=0.2132,=0.0309,=0.0413,=0.0471,=0.0596,=0.0693,=0.0487,=0.0895,=0.0440,=20601
="930839",港股通高息精选,2016-06-08,=-0.0014,=3302.0812,=-0.0436,=8.8125,=0.3979,=4.9918,=7.1350,=9.3318,=13.0295,=31.7979,=1.3197,=0.7337,=0.7294,=0.9293,=1.0783,=1.5790,=4.8768,=1.0994,=0.4235,=0.3418,=0.5599,=1.2186,=1.8339,=6.3245,=0.0562,=0.6289,=0.0089,=0.0375,=0.0501,=0.0677,=0.1118,,=0.1444,=0.0781,=399
="000919",300价值,2008-01-21,=0.0009,=5110.0168,=-0.0392,=8.8284,=0.6581,=5.9577,=7.3283,=8.4453,=9.2359,=12.2376,=0.9212,=0.4610,=0.6917,=0.8489,=0.9316,=1.1246,=1.5388,=1.1402,=0.8808,=0.6314,=0.7861,=0.9060,=1.1117,=1.3421,=0.0401,=0.4351,=0.0265,=0.0369,=0.0407,=0.0490,=0.0609,=0.0515,=0.0921,=0.0477,=4350
="000821",300红利,2012-07-20,=0.0014,=6786.5677,=0.0171,=8.9830,=0.9340,=4.9998,=6.1944,=7.5603,=8.5542,=10.9286,=0.8874,=0.5699,=0.5725,=0.7140,=0.8620,=1.0735,=1.4919,=1.4344,=0.9464,=0.6098,=0.7993,=1.0658,=1.3344,=1.6963,=0.0425,=0.2016,=0.0319,=0.0425,=0.0473,=0.0563,=0.0673,=0.0492,=0.0916,=0.0473,=1014
="000151",上国红利,2012-07-20,=-0.0083,=1681.3400,=0.1006,=8.9839,=0.9852,=4.5075,=5.3657,=7.0101,=7.9729,=10.0345,=0.7983,=0.6219,=0.5268,=0.6189,=0.7506,=0.9617,=1.3272,=1.1022,=0.5464,=0.6026,=0.8953,=1.0750,=1.2984,=1.6854,=0.0421,=0.0788,=0.0346,=0.0443,=0.0513,=0.0650,=0.0754,=0.0453,=0.0803,=0.0499,=246
="000015",红利指数,2005-01-04,=-0.0036,=3316.2200,=0.0917,=9.0030,=0.9761,=4.6646,=5.5108,=7.0875,=8.1174,=10.4439,=0.8719,=0.6573,=0.5525,=0.6398,=0.7654,=1.0119,=1.3875,=1.5126,=0.9703,=0.7277,=0.8913,=1.1516,=1.3577,=1.6890,=0.0403,=0.1138,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0478,=0.0885,=0.0409,=14302
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0021,=8577.2300,=-0.0936,=9.0816,=0.4909,=5.7712,=7.9406,=9.1176,=10.2891,=13.0207,=1.0487,=0.4067,=0.7256,=0.9442,=1.0781,=1.2097,=1.5098,=1.6500,=0.7115,=0.9123,=1.1615,=1.4619,=1.7434,=2.4187,=0.0365,=0.4779,=0.0247,=0.0321,=0.0368,=0.0450,=0.0643,=0.0573,=0.1051,=0.0524,=271
="000968",300周期,2010-05-28,,,=-0.0783,=9.1234,=0.4990,=6.1174,=7.8172,=9.1262,=10.2552,=13.3562,=0.9660,=0.4359,=0.7021,=0.8484,=0.9941,=1.1616,=1.5550,=1.5529,=0.8544,=0.8459,=1.0834,=1.2644,=1.5116,=1.8297,=0.0364,=0.5431,=0.0230,=0.0323,=0.0360,=0.0470,=0.0569,=0.0541,=0.0922,=0.0475,=104
="931644",800红利,2024-03-15,,,=0.0124,=9.1400,=0.8929,=6.4729,=7.3930,=8.4660,=9.0629,=9.4757,=0.8919,=0.7183,=0.7001,=0.7753,=0.8603,=0.9041,=0.9431,=1.2895,=0.7974,=0.8423,=0.9302,=1.1580,=1.2906,=1.3602,=0.0426,=0.1054,=0.0416,=0.0430,=0.0464,=0.0575,=0.0662,=0.0486,=0.0906,=0.0470,=36
="932153",港股通价值策略,2025-04-30,=0.0031,=1134.1350,=0.0787,=9.1515,=0.1032,=8.1696,=9.4887,=10.0503,=10.3560,=10.9237,=0.8152,=0.1858,=0.7012,=0.8177,=0.8719,=0.8983,=0.9365,=0.9766,=0.2183,=0.8168,=0.9706,=1.0207,=1.0616,=1.1126,=0.0447,=0.8053,=0.0397,=0.0414,=0.0428,=0.0446,=0.0538,,=0.0817,=0.0427,=16
="000824",国企红利,2012-07-20,=0.0001,=2177.0185,=0.0264,=9.2179,=0.9753,=4.8847,=5.9406,=7.3385,=8.5487,=10.7823,=0.8921,=0.6487,=0.5610,=0.6880,=0.8233,=1.0527,=1.4469,=1.3332,=0.9019,=0.5370,=0.7016,=0.9865,=1.2715,=1.6834,=0.0417,=0.1835,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0481,=0.0892,=0.0457,=969
="950090",50AH优选,2015-12-10,=-0.0033,=5845.6155,=-0.0549,=9.2451,=0.6355,=6.3188,=7.9171,=8.7097,=9.8664,=13.5010,=1.0467,=0.5437,=0.7914,=0.9506,=1.0332,=1.1230,=1.5403,=1.3545,=0.9248,=0.6574,=0.8491,=0.9587,=1.0861,=1.4553,=0.0382,=0.4308,=0.0256,=0.0346,=0.0397,=0.0476,=0.0655,=0.0564,=0.1007,=0.0530,=2003
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0046,=11947.3400,=-0.0698,=9.2967,=0.6643,=6.0524,=7.9817,=8.7147,=10.0620,=15.8114,=1.0069,=0.4808,=0.6924,=0.9063,=1.0130,=1.1579,=1.7191,=1.3294,=0.7094,=0.8066,=1.0059,=1.1010,=1.4384,=2.0876,=0.0360,=0.3515,=0.0200,=0.0332,=0.0380,=0.0443,=0.0600,,=0.1052,=0.0534,=93
="930740",300红利LV,2018-12-04,=0.0031,=7064.3434,=-0.0146,=9.2982,=0.9470,=5.4153,=6.8477,=7.5577,=8.7859,=9.6903,=0.8894,=0.6089,=0.6159,=0.7748,=0.8589,=0.9447,=1.0604,=1.6277,=0.9189,=0.6725,=0.8594,=1.0836,=1.5221,=1.9253,=0.0420,=0.2104,=0.0370,=0.0419,=0.0451,=0.0510,=0.0622,=0.0462,=0.0932,=0.0455,=655
="930955",红利低波100,2017-05-26,=0.0086,=11360.7858,=-0.0365,=9.2983,=0.8730,=5.0805,=6.0841,=7.4660,=8.6898,=11.5013,=0.9008,=0.6619,=0.5792,=0.6675,=0.8331,=0.9833,=1.3722,=1.5716,=0.9867,=0.5888,=0.7810,=0.9955,=1.3808,=1.7525,=0.0430,=0.1951,=0.0270,=0.0431,=0.0469,=0.0560,=0.0683,=0.0466,=0.0928,=0.0503,=2467
