指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="HSCSOE",恒生中国央企指数,2023-01-01,=0.0044,=3849.5800,=0.0708,=8.2367,=0.9270,=4.9972,=5.5680,=6.2273,=7.7598,=8.5526,=0.7899,=0.9088,=0.5264,=0.5934,=0.6364,=0.7590,=0.8375,=0.9789,=0.9225,=0.5404,=0.5952,=0.6732,=0.8936,=1.0234,=0.0464,=0.0262,=0.0450,=0.0518,=0.0687,=0.0773,=0.0871,,=0.0949,,=118
="932596",港股通红利低波,2016-02-04,=0.0108,=4270.2800,=0.1009,=8.2887,=0.8381,=7.1792,=7.7590,=8.0096,=8.2576,=8.5745,=0.7649,=0.9190,=0.6528,=0.6944,=0.7228,=0.7566,=0.7956,=1.4305,=1,=1.2161,=1.2814,=1.3259,=1.3627,=1.4305,=0.0473,=0.0048,=0.0473,=0.0494,=0.0526,=0.0548,=0.0579,,=0.0894,,=98
="930914",港股通高股息,2016-11-25,=0.0077,=5347.1000,=0.0873,=8.3243,=0.8741,=3.4280,=4.4310,=5.9623,=7.8344,=11.1979,=0.8021,=0.7533,=0.3979,=0.5036,=0.6230,=0.8515,=1.1764,=1.3189,=0.8389,=0.5144,=0.7084,=0.9245,=1.2585,=2.2126,=0.0483,=0.0487,=0.0387,=0.0548,=0.0657,=0.0864,=0.1194,,=0.0918,,=738
="930992",沪港深红利低波,2017-06-28,=0.0112,=5641.7000,=0.0134,=8.3426,=0.9813,=4.0130,=5.1868,=5.9431,=7.7979,=8.5109,=0.7808,=0.9893,=0.4277,=0.5385,=0.5937,=0.7293,=0.7950,=1.2342,=0.8939,=0.4496,=0.6019,=0.8849,=1.1857,=1.3912,=0.0475,=0,=0.0475,=0.0538,=0.0715,=0.0767,=0.0949,,=0.0878,,=52
="000934",中证金融,2009-07-03,=0.0163,=5819.1200,=-0.0718,=8.4622,=0.6434,=5.7083,=6.8944,=8.1014,=8.8714,=11.5527,=0.8106,=0.3636,=0.6117,=0.7181,=0.8935,=1.1415,=1.5017,=2.2301,=0.8891,=1.1467,=1.4503,=1.8024,=2.0911,=2.6696,=0.0357,=0.4225,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1153
="000029",180价值,2009-01-09,=0.0190,=4246.3300,=-0.0464,=8.5532,=0.8203,=5.6894,=6.9075,=7.8730,=8.5073,=10.8138,=0.8526,=0.4720,=0.6666,=0.8014,=0.8576,=1.0653,=1.4433,=1.1548,=0.9283,=0.6198,=0.7825,=0.9448,=1.0716,=1.4032,=0.0390,=0.1921,=0.0290,=0.0394,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="000992",全指金融,2011-08-02,=0.0158,=5548.6900,=-0.0734,=8.6206,=0.6344,=5.9310,=7.1022,=8.2805,=9.0288,=11.6339,=0.8105,=0.3578,=0.6188,=0.7234,=0.9010,=1.1508,=1.5107,=2.2218,=0.8833,=1.1568,=1.4432,=1.8065,=2.0856,=2.6668,=0.0354,=0.4394,=0.0229,=0.0327,=0.0360,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2702
="H50040",上红低波,2014-03-21,=0.0125,=11005.6400,=-0.0019,=8.6766,=0.7972,=4.6938,=5.9512,=7.1175,=9.6645,=14.3118,=0.8769,=0.6298,=0.5647,=0.6911,=0.8315,=1.3609,=1.8756,=1.6905,=1,=0.6380,=0.8684,=1.2018,=1.4087,=1.6905,=0.0409,=0.2345,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=368
="H30269",红利低波,2013-12-19,=0.0156,=11171.6600,=-0.0061,=8.6974,=0.7972,=4.5638,=5.5488,=6.9183,=9.4786,=14.4342,=0.8892,=0.6496,=0.5386,=0.6570,=0.7994,=1.3872,=1.9670,=1.6809,=1,=0.6111,=0.8850,=1.0977,=1.4173,=1.6809,=0.0416,=0.2193,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4632
="931446",东证红利低波,2020-04-21,=0.0142,=3419.9700,=-0.0066,=8.7870,=0.8997,=5.1478,=6.1886,=7.1723,=8.5333,=11.0216,=0.8516,=0.7603,=0.5884,=0.6974,=0.7663,=0.8701,=1.2481,=1.5677,=0.9872,=0.5909,=0.7570,=0.8930,=1.3341,=1.5979,=0.0405,=0.1266,=0.0325,=0.0416,=0.0485,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=875
="000922",中证红利,2008-05-26,=0.0110,=5579.6000,=0.0137,=8.8478,=0.8483,=5.1762,=6.0245,=7.6568,=8.6230,=11.2156,=0.8646,=0.5387,=0.5911,=0.7110,=0.8445,=1.1086,=1.4999,=1.3091,=0.9242,=0.6332,=0.7726,=1.0442,=1.2341,=1.7101,=0.0408,=0.2049,=0.0309,=0.0406,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20330
="000151",上国红利,2012-07-20,=0.0085,=1639.7800,=0.0734,=9.0152,=0.9893,=4.5075,=5.3657,=6.9701,=7.8603,=10.0345,=0.7981,=0.6096,=0.5268,=0.6189,=0.7506,=0.9661,=1.3272,=1.1151,=0.5453,=0.6026,=0.8953,=1.0768,=1.3078,=1.6854,=0.0415,=0.0495,=0.0346,=0.0445,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=225
="399373",大盘价值,2010-01-04,=0.0191,=8260.8400,=-0.0365,=9.0364,=0.7613,=5.4746,=6.8623,=8.3403,=9.1146,=11.9914,=0.9243,=0.4674,=0.6410,=0.8033,=0.9395,=1.1408,=1.5001,=1.2138,=0.9295,=0.5920,=0.7817,=0.9284,=1.1444,=1.4541,=0.0407,=0.3747,=0.0275,=0.0366,=0.0428,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0047,=4250.4200,=0.0585,=9.0723,=0.5453,=4.8859,=6.8728,=8.7741,=11.5297,=16.1208,=0.8586,=0.4876,=0.5567,=0.7305,=0.8627,=1.1572,=1.3660,=0.9761,=0.4896,=0.5555,=0.7802,=0.9817,=1.3516,=1.5178,=0.0551,=0.5526,=0.0276,=0.0362,=0.0532,=0.0664,=0.1028,,=0.0950,,=35
="000015",红利指数,2005-01-04,=0.0114,=3227.2700,=0.0624,=9.0738,=0.9819,=4.6646,=5.5108,=7.0876,=8.0910,=10.4439,=0.8719,=0.6447,=0.5525,=0.6398,=0.7654,=1.0179,=1.3875,=1.5275,=0.9782,=0.7277,=0.8913,=1.1431,=1.3469,=1.6890,=0.0393,=0.0697,=0.0330,=0.0427,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14247
="000821",300红利,2012-07-20,=0.0204,=6828.3100,=0.0234,=9.1147,=0.9629,=4.9998,=6.1944,=7.5608,=8.4767,=10.9286,=0.8966,=0.5853,=0.5725,=0.7140,=0.8636,=1.0796,=1.4919,=1.4485,=0.9617,=0.6098,=0.7993,=1.0658,=1.3255,=1.6963,=0.0418,=0.1814,=0.0319,=0.0423,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=1001
="000063",上证周期,2010-02-03,=0.0150,=3757.6500,=-0.0739,=9.1638,=0.7230,=5.4761,=7.1362,=8.5972,=9.4385,=12.4946,=0.9560,=0.5016,=0.6668,=0.8368,=0.9556,=1.1065,=1.4831,=1.5786,=0.9328,=0.8113,=1.0636,=1.2494,=1.4504,=1.7571,=0.0363,=0.2576,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930740",300红利LV,2018-12-04,=0.0168,=7244.7800,=0.0106,=9.2507,=0.9353,=5.4153,=6.8361,=7.5430,=8.7099,=9.6903,=0.9019,=0.6577,=0.6159,=0.7738,=0.8565,=0.9454,=1.0604,=1.6178,=0.9105,=0.6725,=0.8581,=1.0811,=1.5118,=1.9253,=0.0420,=0.2108,=0.0370,=0.0418,=0.0452,=0.0511,=0.0622,=0.0239,=0.0932,=0.0223,=631
="000824",国企红利,2012-07-20,=0.0141,=2185.7500,=0.0305,=9.2590,=0.9798,=4.8847,=5.9406,=7.3386,=8.4690,=10.7823,=0.8978,=0.6418,=0.5610,=0.6880,=0.8233,=1.0592,=1.4469,=1.3358,=0.9068,=0.5370,=0.7016,=0.9865,=1.2592,=1.6834,=0.0409,=0.1550,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=956
="931644",800红利,2024-03-15,=0.0133,=2598.9300,=0.0183,=9.2648,=0.9513,=6.4729,=7.3727,=8.4003,=9.0470,=9.4757,=0.9016,=0.7635,=0.7001,=0.7725,=0.8584,=0.9064,=0.9431,=1.2975,=0.8139,=0.8423,=0.9280,=1.1488,=1.2928,=1.3602,=0.0417,=0.0035,=0.0416,=0.0431,=0.0470,=0.0578,=0.0662,=0.0236,=0.0906,=0.0231,=32
="930955",红利低波100,2017-05-26,=0.0152,=11790.3400,=-0.0001,=9.2722,=0.8707,=5.0805,=6.0785,=7.4420,=8.6266,=11.5013,=0.9210,=0.6863,=0.5792,=0.6669,=0.8292,=0.9866,=1.3722,=1.5695,=0.9879,=0.5888,=0.7796,=0.9920,=1.3697,=1.7525,=0.0426,=0.1782,=0.0270,=0.0431,=0.0470,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2327
="000919",300价值,2008-01-21,=0.0145,=5170.7800,=-0.0278,=9.3394,=0.8252,=5.9577,=7.3283,=8.4456,=9.2458,=12.2376,=0.9365,=0.5037,=0.6917,=0.8489,=0.9350,=1.1408,=1.5388,=1.1608,=0.9270,=0.6314,=0.7861,=0.9060,=1.1080,=1.3421,=0.0390,=0.3335,=0.0265,=0.0362,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4338
="399805",互联金融,2015-02-10,=0.0091,=2785.8600,=-0.2762,=9.3611,=0.1739,=7.5943,=9.6521,=11.3717,=13.1628,=16.5816,=0.9765,=0.1364,=0.7644,=1.0351,=1.3938,=1.7177,=2.0317,=1.7998,=0.8046,=1.1667,=1.4082,=1.6147,=1.7936,=2.2636,=0.0349,=0.8549,=0.0145,=0.0185,=0.0236,=0.0337,=0.0507,=0.0238,=0.0940,=0.0248,=331
="931848",800红利低波,2024-05-21,=0.0130,=3250.6600,=0.0269,=9.3715,=0.6811,=7.4155,=8.2583,=9.0548,=9.4619,=9.7854,=0.9188,=0.5141,=0.7315,=0.8573,=0.9172,=0.9687,=1.0024,=1.7233,=1,=1.1714,=1.2386,=1.3527,=1.3902,=1.7233,=0.0401,=0.0056,=0.0399,=0.0412,=0.0437,=0.0518,=0.0594,=0.0237,=0.0929,=0.0230,=153
="931479",证券保险,2020-05-06,=0.0062,=938.0500,=-0.1173,=9.4355,=0.0634,=8.4973,=11.7290,=13.3864,=15.4882,=21.1012,=1.2797,=0.3228,=1.0296,=1.2199,=1.3713,=1.5612,=2.2844,=1.7202,=0.7254,=1.0318,=1.2766,=1.4647,=1.7845,=2.2879,=0.0284,=0.7696,=0.0162,=0.0225,=0.0251,=0.0289,=0.0357,=0.0256,=0.1317,=0.0302,=48
="H30035",300非银,2012-12-21,=0.0084,=9717.1200,=-0.1287,=9.5644,=0.0330,=8.6966,=12.7974,=15.1688,=19.3628,=26.3489,=1.2957,=0.1908,=1.0544,=1.3016,=1.6090,=2.0456,=2.4387,=1.7308,=0.5268,=1.0410,=1.4185,=1.7065,=1.9729,=2.3917,=0.0278,=0.8561,=0.0124,=0.0164,=0.0221,=0.0258,=0.0352,=0.0253,=0.1294,=0.0297,=1235
="000825",央企红利,2012-07-20,=0.0156,=3480.7000,=0.0079,=9.6545,=0.9938,=4.7369,=6.0940,=7.3075,=8.4709,=10.5687,=0.9346,=0.7119,=0.5507,=0.6915,=0.8555,=0.9983,=1.3929,=1.2846,=0.9110,=0.6009,=0.8548,=1.0733,=1.2203,=1.7357,=0.0398,=0.0639,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=373
="000968",300周期,2010-05-28,=0.0137,=4216.7800,=-0.0730,=9.7844,=0.6908,=6.1174,=7.8172,=9.1344,=10.2896,=13.3562,=0.9783,=0.4497,=0.7021,=0.8484,=0.9982,=1.1728,=1.5550,=1.6119,=0.9398,=0.8459,=1.0834,=1.2645,=1.5002,=1.8297,=0.0347,=0.3689,=0.0230,=0.0319,=0.0360,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=100
="931722",国新港股通央企红利,2023-09-13,=0.0088,=1350.8300,=0.0251,=9.8116,=0.8569,=5.5040,=6.7107,=7.7898,=9.4775,=10.8173,=0.8907,=0.7408,=0.6213,=0.7385,=0.8262,=0.9084,=1.0298,=0.6112,=0.8074,=0.3100,=0.3830,=0.4780,=0.6096,=0.6918,=0.0518,=0.0722,=0.0469,=0.0569,=0.0617,=0.0687,=0.0823,,=0.0875,,=368
="399995",基建工程,2015-03-12,=-0.0052,=3520.4200,=-0.0988,=9.8494,=0.7461,=5.8673,=7.3439,=8.2792,=10.7205,=18.8590,=0.6385,=0.0107,=0.5815,=0.7222,=0.8937,=1.2949,=2.1834,=0.1802,=0.2106,=0.1368,=0.1784,=0.2030,=0.3325,=0.5478,=0.0281,=0.7543,=0.0106,=0.0189,=0.0246,=0.0289,=0.0415,=0.0129,=0.0543,=0.0158,=2692
="932305",智选高股息,2024-09-30,=0.0133,=11607.3600,=0.0401,=9.8567,=0.9050,=7.0143,=7.5055,=8.3691,=9.4654,=10.9391,=1.1304,=0.9683,=0.8750,=0.9251,=1.0514,=1.0850,=1.1675,=0.5440,=0.1244,=0.4805,=0.7239,=0.7730,=1.2718,=1.3342,=0.0575,=0.0860,=0.0457,=0.0594,=0.0639,=0.0685,=0.0723,=0.0253,=0.1000,=0.0324,=346
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0037,=9027.0500,=-0.0460,=9.8847,=0.6887,=5.7712,=7.9406,=9.0990,=10.2891,=13.0207,=1.0829,=0.5112,=0.7256,=0.9442,=1.0796,=1.2097,=1.5098,=1.7970,=0.8635,=0.9123,=1.1608,=1.4421,=1.7365,=2.4187,=0.0338,=0.2800,=0.0247,=0.0321,=0.0368,=0.0450,=0.0643,,=0.1044,,=270
="H30356",800价值,2014-06-09,=0.0123,=6439.6500,=-0.0311,=9.9198,=0.7915,=6.4024,=7.7047,=9.0612,=9.9426,=13.4784,=0.9815,=0.4918,=0.7030,=0.8638,=0.9849,=1.1666,=1.6287,=1.1059,=0.8461,=0.5868,=0.7405,=0.8851,=1.0826,=1.3738,=0.0380,=0.4488,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=32
="932153",港股通价值策略,2025-04-30,=0.0050,=1143,=0.0878,=10.0149,=0.4137,=8.1696,=9.5242,=10.0885,=10.3755,=10.9237,=0.8392,=0.2704,=0.7012,=0.8172,=0.8765,=0.9010,=0.9365,=1.0179,=0.4267,=0.8168,=0.9596,=1.0276,=1.0628,=1.1126,=0.0423,=0.4169,=0.0397,=0.0413,=0.0427,=0.0450,=0.0538,,=0.0812,,=14
="000925",基本面50,2009-02-26,=0.0191,=4405.0600,=-0.0462,=10.0586,=0.7885,=6.2635,=7.9688,=9.1594,=10.0957,=12.7955,=1.0464,=0.4942,=0.7306,=0.9013,=1.0493,=1.1921,=1.5728,=1.1089,=0.8063,=0.6037,=0.7864,=0.9667,=1.1049,=1.4866,=0.0367,=0.4213,=0.0256,=0.0338,=0.0376,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4560
="399966",800证保,2012-12-21,=0.0054,=5848.1500,=-0.1156,=10.1004,=0.0342,=9.1408,=13.5955,=15.9950,=19.7375,=27.1945,=1.3026,=0.1999,=1.0619,=1.3026,=1.5952,=2.0378,=2.4366,=1.8777,=0.6002,=1.1634,=1.5249,=1.7816,=2.0457,=2.5211,=0.0268,=0.8714,=0.0122,=0.0160,=0.0213,=0.0242,=0.0329,=0.0247,=0.1256,=0.0286,=180
