指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="H30318",科技传媒通信150,2014-04-15,=-0.0003,=4014.3500,=0.3056,=55.2362,=0.8730,=19.8534,=28.8631,=38.1291,=50.0998,=90.7292,=8.9694,=0.9695,=2.0037,=2.4801,=3.5037,=4.4229,=13.0479,=4.6216,=0.9546,=1.2409,=1.8640,=2.3034,=2.8469,=6.8164,=0.0040,=0.0227,=0.0031,=0.0058,=0.0072,=0.0165,=0.0244,=0.0368,=0.1091,=0.0211,=49
="980017",国证芯片,2015-02-17,=0.0017,=16466.2600,=0.2979,=97.5598,=0.6651,=30.3742,=55.8843,=81.6096,=109.2544,=227.4136,=8.6782,=0.9224,=3.1638,=4.1038,=5.7904,=7.5293,=13.5798,=13.5959,=0.9583,=3.6283,=5.7952,=6.6954,=8.1829,=20.9165,=0.0012,=0.0464,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0146,=0.0397,=0.0130,=2623
="000682",科创信息,2021-08-16,=0.0006,=2573.9600,=0.2910,=139.7275,=0.8229,=41.6131,=61.4635,=93.4921,=136.2481,=255.5918,=9.2738,=0.9348,=3.3247,=4.3590,=5.4044,=7.1477,=13.8809,=14.3531,=0.9407,=5.5790,=7.3277,=8.9261,=11.5351,=21.7670,=0.0015,=0.0401,=0.0011,=0.0020,=0.0030,=0.0038,=0.0070,=0.0200,=0.0432,=0.0072,=106
="931406",5G 50,2020-02-20,=0.0066,=2707.1500,=0.2718,=30.9909,=0.6818,=15.2657,=20.6145,=24.0746,=34.6385,=51.5506,=3.4816,=0.6578,=1.5292,=1.9707,=2.5765,=3.8294,=5.3757,=2.2998,=0.9526,=0.9155,=1.4065,=1.5873,=1.9245,=2.9469,=0.0162,=0.4130,=0.0042,=0.0067,=0.0205,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=706
="931688",中证算力,2022-07-21,=0.0042,=3982.7400,=0.2671,=35.0456,=0.8850,=18.0036,=20.8195,=24.0803,=32.6276,=44.9092,=3.7493,=0.8963,=1.6529,=1.9027,=2.2861,=3.3833,=4.7747,=2.6330,=0.8875,=1.3731,=1.5953,=1.8218,=2.5088,=3.3716,=0.0153,=0.0738,=0.0131,=0.0190,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=110
="000690",科创成长,2022-11-04,=0.0036,=2374.8900,=0.2667,=70.3700,=0.3164,=26.4295,=46.6956,=83.4954,=154.6068,=288.8500,=11.6159,=0.7584,=3.7827,=4.8620,=5.6830,=12.3337,=18.2315,=11.9966,=0.6836,=2.7510,=4.0147,=7.2502,=14.5320,=20.0971,=0.0015,=0.0769,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=151
="931160",通信设备,2013-07-15,=0.0012,=19556.5900,=0.2649,=46.0823,=0.6664,=19.3231,=27.7990,=36.6958,=54.9602,=91.1971,=8.4547,=0.9674,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=2.8686,=0.9447,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0058,=0.2602,=0.0028,=0.0052,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1311
="000698",科创100,2023-08-07,=-0.0069,=1842.1100,=0.2635,=93.6735,=0.0731,=60.6995,=128.1548,=211.6605,=252.2879,=337.2511,=6.6566,=0.9026,=2.7397,=3.6221,=4.2170,=6.0101,=8.5061,=7.0940,=0.6468,=4.0312,=5.1188,=6.3779,=8.4091,=10.0837,=0.0031,=0.1407,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=587
="399363",云科技,2009-08-03,=0.0068,=11800.0500,=0.2629,=33.7226,=0.1146,=25.0041,=36.0328,=41.5289,=48.7704,=74.9161,=3.9762,=0.2107,=3.0187,=3.9515,=4.6428,=5.5540,=10.4646,=2.7279,=0.4202,=1.6015,=2.2265,=3.0428,=3.7039,=4.3638,=0.0141,=0.9769,=0.0046,=0.0055,=0.0070,=0.0104,=0.0160,=0.0491,=0.1469,=0.0254,=287
="399990",煤炭等权,2015-01-21,=-0.0002,=3606,=0.2554,=21.7982,=0.9237,=5.7123,=8.6087,=10.6436,=15.4144,=170.8638,=1.8227,=0.9790,=0.8179,=1.1204,=1.3762,=1.6155,=2.0135,=1.9870,=0.9909,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0302,=0.0647,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=242
="399998",中证煤炭,2015-02-13,=-0.0034,=2463.9000,=0.2496,=21.7982,=0.9237,=5.7123,=8.6087,=10.6436,=15.4144,=170.8638,=1.8227,=0.9790,=0.8179,=1.1204,=1.3762,=1.6155,=2.0135,=1.9870,=0.9909,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0302,=0.0647,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=2130
="931696",科技50策略,2021-07-12,=0.0047,=25134.3500,=0.2477,=44.8702,=0.7797,=23.0047,=27.9681,=34.0320,=47.6149,=71.4621,=7.8583,=0.9011,=3.0567,=3.9272,=4.4979,=7.1629,=11.2899,=4.3373,=0.8119,=1.9010,=2.3691,=2.6963,=4.2808,=6.7093,=0.0055,=0.0715,=0.0042,=0.0063,=0.0097,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=15
="931087",科技龙头,2019-03-20,=0.0018,=6529.6100,=0.2422,=47.9178,=0.6851,=22.2848,=33.6952,=40.7692,=52.4621,=78.0359,=7.7915,=0.9490,=2.8190,=4.2304,=5.3225,=6.5492,=11.1808,=6.8677,=0.9734,=2.0316,=3.3119,=4.0024,=5.0073,=9.7717,=0.0057,=0.3038,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2097
="931461",电子50,2009-07-22,=0.0036,=7307.3400,=0.2395,=48.2013,=0.7885,=20.3357,=30.2775,=36.3459,=48.9696,=76.5790,=6.5164,=0.9612,=2.5323,=3.1789,=3.6997,=5.3299,=9.2899,=3.1289,=0.7930,=1.1588,=1.7975,=2.0665,=3.1546,=4.5428,=0.0059,=0.0911,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=445
="930652",CS电子,2015-06-05,=0.0024,=12124.8600,=0.2361,=54.6193,=0.8268,=21.2056,=33.8173,=43.2207,=52.9015,=86.1406,=6.5660,=0.9699,=2.2039,=3.1461,=3.6489,=4.8161,=9.3375,=3.5223,=0.9402,=1.4014,=2.0216,=2.3044,=3.0817,=5.0793,=0.0051,=0.0227,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=491
="931248",油气资源,2023-06-12,=0.0030,=1120.8800,=0.2267,=14.7116,=0.8925,=8.9017,=10.2499,=11.3720,=13.2677,=19.0700,=1.4180,=0.8653,=1.0292,=1.1531,=1.2267,=1.3670,=1.8318,=0.7731,=0.9003,=0.4486,=0.5170,=0.5948,=0.6836,=0.9774,=0.0344,=0.0868,=0.0285,=0.0391,=0.0458,=0.0497,=0.0548,=0.0301,=0.0906,=0.0280,=54
="399389",国证通信,2011-12-02,=0.0066,=10228.0600,=0.2264,=30.8078,=0.3872,=15.1336,=21.7733,=46.3601,=65.1875,=153.7967,=2.8015,=0.7010,=1.3245,=1.8461,=2.4671,=3.0347,=3.8815,=2.6837,=0.9715,=0.9743,=1.4589,=1.6822,=1.8999,=3.2843,=0.0201,=0.6223,=0.0026,=0.0049,=0.0071,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=60
="000858",500信息,2013-11-06,=-0.0052,=12914.5100,=0.2254,=102.5604,=0.9126,=25.3805,=43.9766,=64.2121,=90.6513,=209.3531,=6.1113,=0.9720,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=6.5710,=0.9806,=1.1229,=1.9074,=2.6868,=3.6618,=9.1355,=0.0030,=0.0177,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=353
="931866",中证机床,2022-05-09,=0.0083,=2195.8300,=0.2245,=54.2838,=0.7747,=28.6086,=36.9474,=40.8730,=56.8792,=85.2007,=6.3417,=0.9167,=2.8302,=3.7651,=4.3456,=5.2255,=9.1263,=4.9036,=0.8550,=2.4023,=3.1611,=3.4435,=4.4200,=7.3925,=0.0067,=0.2292,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=166
="000936",中证电信,2009-07-03,=0.0009,=12129.1600,=0.2202,=28.5015,=0.5641,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.6919,=0.7151,=1.2149,=1.7612,=2.3409,=2.7951,=3.6232,=2.6161,=0.9732,=0.7463,=1.0339,=1.2731,=1.8327,=3.0800,=0.0214,=0.5901,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=342
="931271",通信设备主题,2012-12-21,=-0.0019,=4403.4400,=0.2201,=67.4841,=0.7466,=25.8971,=33.2329,=36.4285,=79.3535,=113.3155,=9.9638,=0.8957,=2.2261,=2.9076,=3.6116,=8.1587,=14.2344,=6.4350,=0.8780,=1.5689,=2.0596,=2.5928,=5.6408,=9.3619,=0.0037,=0.1287,=0.0022,=0.0044,=0.0081,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=14
="950162",科创芯片设计,2024-07-26,=0.0089,=2266.7100,=0.2184,=127.0696,=0,=127.0696,=221.5595,=263.3525,=380.8688,=687.1301,=12.7633,=0.7321,=4.2582,=7.8151,=9.6852,=13.2741,=20.2102,=19.6308,=0.6429,=8.7765,=14.4986,=17.8534,=21.7146,=32.5243,=0.0016,=0.5456,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=68
="931380",科技50,2019-11-25,=0.0021,=3845.3800,=0.2171,=42.9182,=0.4111,=22.4426,=31.3167,=46.3237,=56.4930,=71.9143,=5.6423,=0.5382,=2.7627,=3.8801,=5.5093,=7.3397,=9.9144,=4.9227,=0.6139,=2.1802,=3.0748,=4.1850,=5.6491,=7.7525,=0.0093,=0.7385,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=950
="932087",集成电路,2023-03-29,=0.0090,=1369.8800,=0.2096,=96.2058,=0.1610,=46.1239,=100.8882,=132.3076,=152.1375,=195.7770,=7.3540,=0.8123,=3.1405,=3.9438,=5.1962,=7.2523,=11.4486,=11.8303,=0.7748,=5.8347,=7.6589,=9.1197,=12.0558,=18.6728,=0.0016,=0.3608,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=55
="000998",中证TMT,2011-11-08,=0.0033,=3552.1800,=0.2080,=38.9064,=0.6227,=18.9989,=27.6163,=34.6442,=43.3523,=58.6698,=4.3293,=0.8726,=1.9674,=2.4618,=3.2922,=4.0218,=5.6742,=3.0494,=0.9567,=1.2505,=1.8092,=2.1803,=2.6466,=3.9991,=0.0115,=0.5798,=0.0048,=0.0067,=0.0092,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=566
="970070",创业板人工智能,2024-07-11,=-0.0035,=7155.1500,=0.2067,=52.9788,=0.0369,=48.3861,=70.8680,=80.7791,=93.7680,=119.1606,=10.4848,=0.8194,=3.3467,=5.1423,=6.5772,=10.2084,=15.2749,=8.2449,=0.6544,=3.4016,=4.9950,=6.2665,=9.2808,=12.0918,=0.0041,=0.3922,=0.0027,=0.0035,=0.0051,=0.0065,=0.0096,=0.0381,=0.1206,=0.0167,=243
="980080",成长100,2012-12-28,,,=0.2036,=47.6363,=0.3372,=39.4731,=45.2660,=50.0766,=63.2756,=82.4653,=6.3675,=0.6927,=3.0437,=3.6676,=5.7464,=6.9121,=9.2690,=4.0945,=0.7110,=2.0191,=2.4155,=3.1038,=4.5120,=5.8594,=0.0044,=0.1514,=0.0030,=0.0049,=0.0056,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=270
="399296",创成长,2019-01-23,=-0.0155,=7492.6500,=0.2022,=36.1275,=0.3034,=22.4911,=30.9769,=43.3900,=63.8635,=104.6935,=8.0693,=0.6275,=3.9463,=4.9540,=7.0948,=10.6591,=14.9802,=5.0884,=0.3883,=2.5417,=3.4782,=5.8246,=11.9029,=17.3385,=0.0080,=0.6879,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1083
="931165",新兴科技100,2019-04-25,=0.0054,=10224.9800,=0.2015,=41.6333,=0.8308,=17.0055,=23.4438,=29.7375,=40.2482,=67.3989,=9.4544,=0.9567,=3.5721,=4.3435,=5.5068,=7.6495,=13.6689,=8.5782,=0.9488,=3.0368,=3.6594,=4.8657,=6.4640,=12.4159,=0.0067,=0.1956,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.0515,=0.1919,=0.0378,=520
="980030",消费电子,2015-02-17,=0.0057,=8705.7900,=0.1982,=42.1811,=0.5959,=18.6467,=31.8277,=39.2254,=47.8701,=65.6114,=4.4441,=0.8335,=2.0026,=2.6000,=3.0250,=4.2793,=6.3059,=2.2190,=0.7480,=1.1413,=1.4005,=1.5853,=2.3779,=3.4515,=0.0068,=0.2353,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=391
="399610",TMT50,2010-11-08,=-0.0007,=11475.4400,=0.1976,=41.3197,=0.6148,=21.0331,=30.1605,=38.0622,=46.3609,=64.7172,=6.3106,=0.9592,=2.4071,=3.2240,=4.0363,=5.2012,=8.4969,=3.3336,=0.6800,=1.5843,=2.0120,=2.7280,=3.6841,=4.6782,=0.0074,=0.3988,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=524
="000994",全指电信,2011-08-02,=0.0025,=13335.5500,=0.1973,=28.9859,=0.3992,=17.6024,=21.7761,=33.6889,=52.5075,=109.2407,=2.7567,=0.6379,=1.3865,=1.8410,=2.5290,=3.0278,=3.7766,=2.6238,=0.9687,=0.9155,=1.2459,=1.5487,=1.9017,=3.1271,=0.0208,=0.6161,=0.0022,=0.0055,=0.0083,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=233
="931579",东证优势成长,2020-11-09,=-0.0128,=9113.4300,=0.1941,=26.7394,=0.6920,=7.9327,=14.3152,=19.2732,=30.5212,=61.0103,=5.6463,=0.7368,=0.9149,=2.6175,=3.4547,=5.9320,=9.3390,=4.0647,=0.8770,=1.1828,=2.0627,=2.4105,=3.6796,=6.0793,=0.0126,=0.4026,=0.0040,=0.0071,=0.0151,=0.0286,=0.0527,=0.0548,=0.1983,=0.0468,=154
="000688",科创50,2020-07-23,=0.0014,=1604.5900,=0.1937,=144.6483,=0.8280,=35.5957,=42.6474,=71.8729,=138.1842,=263.7183,=7.3290,=0.8497,=2.9443,=4.2408,=4.9025,=6.8546,=10.5365,=9.4490,=0.7800,=3.1319,=4.5936,=5.6239,=9.7488,=13.6380,=0.0022,=0.0325,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8260
="000993",全指信息,2011-08-02,=0.0018,=10126.4000,=0.1932,=57.6354,=0.6326,=27.3163,=42.0292,=52.3360,=68.2638,=96.2351,=6.3893,=0.9695,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=3.7809,=0.8907,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0052,=0.1682,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4100
="HSHK35",恒生香港35,2003-01-20,=0.0008,=3405,=0.1929,=15.1277,=0.5770,=9.7413,=12.2188,=14.4543,=17.6563,=47.6465,=1.3513,=0.9980,=0.7649,=0.9601,=1.1018,=1.2374,=1.3663,=3.5445,=0.9533,=2.1814,=2.5966,=2.9085,=3.1974,=3.7366,=0.0358,=0.2592,=0.0206,=0.0332,=0.0389,=0.0462,=0.0628,,,,=115
="000689",科创材料,2022-08-15,=-0.0130,=1445.5000,=0.1923,=174.8640,=0.9232,=38.7753,=45.5038,=86.9625,=151.7010,=281.6880,=5.5979,=0.9395,=1.9307,=2.6314,=3.3606,=4.5169,=8.5314,=6.7053,=0.9078,=2.1963,=3.1431,=4.0611,=5.6419,=10.7722,=0.0029,=0.0533,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=48
="000935",中证信息,2009-07-03,=0.0015,=7648.8500,=0.1918,=57.4420,=0.8421,=22.3783,=36.3294,=44.9593,=55.3584,=87.4284,=6.3952,=0.9691,=2.5910,=3.3282,=4.0442,=4.8605,=8.9117,=3.6969,=0.8573,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0054,=0.0821,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1125
="931494",消费电子,2020-06-12,=0.0085,=6052.7600,=0.1900,=50.1431,=0.7545,=20.2625,=32.1257,=38.7341,=52.3699,=77.9188,=5.6199,=0.9242,=2.1307,=2.8230,=3.5441,=5.1157,=7.9404,=2.6840,=0.8397,=1.3000,=1.6503,=1.9954,=2.6198,=3.9249,=0.0055,=0.1710,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=231
="HSSSHID",恒生沪深港创新药精选50指数,2020-03-01,=0.0241,=8889.1400,=0.1857,=32.5155,=0.3467,=23.4861,=29.5625,=35.4778,=51.5558,=94.0285,=4.2502,=0.6441,=2.0729,=2.8199,=3.7578,=6.3304,=8.4497,=6.1349,=0.8385,=1.3432,=1.9004,=3.7147,=6.0027,=8.1459,=0.0080,=0.3863,=0.0033,=0.0050,=0.0087,=0.0120,=0.0157,,=0.1198,,=294
="000928",中证能源,2009-07-03,=-0.0009,=3492.4400,=0.1852,=15.2517,=0.6676,=6.9612,=9.7906,=13.1469,=19.1580,=68.9647,=1.4839,=0.9596,=0.7281,=0.9359,=1.1559,=1.3040,=1.8006,=0.8946,=0.9736,=0.3162,=0.4106,=0.5298,=0.7123,=1.0383,=0.0357,=0.1530,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0289,=0.0960,=0.0282,=1295
="H30198",油气产业,2013-07-15,=-0.0002,=2493.1500,=0.1836,=14.8555,=0.5175,=7.8064,=10.8922,=14.2214,=25.3696,=104.2111,=1.5155,=0.9753,=0.6580,=0.8183,=1.1518,=1.2675,=1.8532,=0.8009,=0.9735,=0.2505,=0.3229,=0.4840,=0.5953,=0.9554,=0.0322,=0.1664,=0.0103,=0.0347,=0.0426,=0.0469,=0.0704,=0.0307,=0.0868,=0.0269,=122
="930850",智能制造,2016-07-20,=0.0026,=5655.6100,=0.1814,=51.9916,=0.8438,=23.4329,=32.7224,=41.8076,=50.3620,=78.5602,=5.6935,=0.9363,=2.5370,=3.5207,=4.1711,=5.0923,=7.7199,=3.3437,=0.7267,=1.5919,=2.3563,=2.7939,=3.5814,=5.3954,=0.0062,=0.1834,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=366
="000986",全指能源,2011-08-02,=-0.0003,=2756.9900,=0.1811,=15.7799,=0.6610,=6.8032,=9.9968,=13.3499,=18.9681,=75.0146,=1.4846,=0.9596,=0.7554,=0.9688,=1.1784,=1.3198,=1.7977,=0.9090,=0.9736,=0.3323,=0.4459,=0.5657,=0.7317,=1.0524,=0.0346,=0.1971,=0.0098,=0.0347,=0.0439,=0.0544,=0.0769,=0.0281,=0.0918,=0.0274,=610
="000915",300信息,2007-07-02,=0.0046,=3830.1000,=0.1783,=49.1403,=0.8235,=20.6178,=34.5626,=39.8259,=48.3006,=75.5831,=6.5113,=0.9480,=2.7398,=3.5399,=4.3483,=5.5621,=9.0762,=3.1652,=0.4878,=1.6744,=2.1697,=3.2077,=4.0598,=4.9963,=0.0063,=0.2235,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=22
="931250",港股通创新药,2012-07-20,=0.0306,=1183.4000,=0.1779,=36.1704,=0.4702,=21.4435,=32.6102,=36.6490,=44.1805,=63.0533,=3.8356,=0.7989,=1.5232,=1.8428,=2.3578,=3.8358,=4.5255,=6.3131,=0.7351,=1.4727,=1.7735,=2.3639,=6.5265,=7.7209,=0.0078,=0.2510,=0.0059,=0.0076,=0.0134,=0.0163,=0.0196,,=0.1071,,=136
="930792",HK银行,2016-04-22,=0.0036,=5185.5300,=0.1773,=7.2101,=0.8948,=3.2659,=4.4606,=5.8966,=6.8459,=9.5632,=0.6950,=0.6629,=0.3905,=0.4962,=0.6240,=0.8015,=1.0771,=2.7062,=0.9756,=1.0519,=1.5163,=1.8837,=2.4444,=3.1066,=0.0443,=0.0580,=0.0355,=0.0498,=0.0562,=0.0743,=0.1045,,=0.0901,,=760
="000171",新兴成指,2017-01-25,=-0.0038,=2166.9800,=0.1745,=31.5917,=0.6948,=15.0335,=20.3812,=24.9228,=36.2009,=63.8139,=4.9133,=0.6040,=2.6324,=3.2933,=4.3692,=6.2845,=10.8185,=4.2519,=0.7666,=1.3680,=2.1208,=2.7997,=4.4570,=8.5894,=0.0126,=0.5013,=0.0042,=0.0073,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=208
