指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="H11140",香港红利,2009-07-23,=0.0002,=4002.4700,=0.0962,=7.7527,=0.7769,=3.0693,=4.4554,=5.9845,=8.4154,=13.9623,=0.7436,=0.6534,=0.3833,=0.5103,=0.6299,=0.8659,=1.1652,=1.2496,=0.7194,=0.5431,=0.7464,=0.9728,=1.5749,=2.1349,,=0.0974,,=0.0546,=23
="HSHYLV",恒生港股通高股息低波动指数,2017-05-08,=-0.0093,=4821.4500,=0.0791,=7.8868,=0.8928,=3.5572,=4.6275,=5.9417,=7.0954,=9.5068,=0.7196,=0.7284,=0.3828,=0.4841,=0.5747,=0.8186,=1.1073,=0.9581,=0.5937,=0.4386,=0.6477,=0.8388,=1.4262,=2.0623,,=0.0887,,=0.0554,=1382
="931024",港股通非银,2017-11-06,=-0.0135,=4151.6600,=-0.0331,=7.9032,=0.0568,=6.7549,=8.7807,=11.3946,=13.3945,=22.4310,=1.1248,=0.5981,=0.6237,=0.8450,=1.0432,=1.2272,=1.7592,=1.3358,=0.8670,=0.5870,=0.8712,=1.0052,=1.1960,=2.2002,,=0.1136,,=0.0327,=171
="H30270",红利价值,2013-12-19,=0.0027,=10017.0900,=0.0509,=7.9944,=0.7746,=4.4543,=5.4181,=6.7215,=8.7984,=13.0955,=0.8331,=0.6559,=0.5256,=0.6474,=0.7575,=1.2608,=1.7317,=1.6126,=0.9982,=0.5854,=0.8077,=0.9927,=1.2543,=1.6240,=0.0710,=0.0975,=0.0748,=0.0428,=159
="000934",中证金融,2009-07-03,=-0.0019,=5870.1800,=-0.0636,=8.0151,=0.4868,=5.7083,=6.8952,=8.0584,=8.8699,=11.5527,=0.8007,=0.2978,=0.6117,=0.7182,=0.9388,=1.1547,=1.5017,=2.1134,=0.8406,=1.1467,=1.4503,=1.8026,=2.0551,=2.6696,=0.0732,=0.0889,=0.0723,=0.0377,=1145
="930914",港股通高股息,2016-11-25,=-0.0121,=5326.6600,=0.0832,=8.0724,=0.8442,=3.4280,=4.4084,=5.8479,=7.7162,=11.1979,=0.7763,=0.7337,=0.3979,=0.5002,=0.6092,=0.8559,=1.1764,=1.2734,=0.8215,=0.5144,=0.6945,=0.9173,=1.2353,=2.2126,,=0.1000,,=0.0547,=639
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0090,=1405.1400,=0.1017,=8.0932,=0.8607,=3.6777,=4.8617,=6.6099,=7.7147,=10.6953,=0.7554,=0.6338,=0.4041,=0.5047,=0.6486,=0.9071,=1.1746,=1.1895,=0.6500,=0.5013,=0.7009,=1.0665,=1.4996,=1.9871,,=0.0935,,=0.0544,=896
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0078,=2789.3100,=0.1258,=8.1311,=0.9936,=3.8979,=4.9410,=5.8131,=7.0980,=8.2464,=0.7323,=0.9356,=0.4277,=0.5155,=0.5734,=0.6688,=0.8197,=1.2695,=0.9726,=0.5333,=0.6945,=0.8649,=1.1065,=1.3442,,=0.0916,,=0.0530,=466
="931157",SHS红利成长LV,2019-04-25,=-0.0017,=7679.0100,=0.0301,=8.1422,=0.7407,=4.1261,=5.5617,=6.8620,=8.3544,=11.5318,=0.8315,=0.5995,=0.5154,=0.6234,=0.8056,=0.9314,=1.5888,=1.6072,=0.9897,=0.5018,=0.7025,=1.0152,=1.3694,=1.6333,,=0.0965,,=0.0486,=286
="932596",港股通红利低波,2016-02-04,=-0.0047,=4183.6900,=0.0786,=8.1448,=0.5847,=7.4451,=7.7753,=8.0254,=8.2936,=8.5745,=0.7526,=0.8475,=0.6528,=0.6834,=0.7100,=0.7494,=0.7672,=1.3448,=0.6102,=1.2161,=1.2696,=1.3184,=1.3602,=1.4099,,,,=0.0531,=70
="000992",全指金融,2011-08-02,=-0.0021,=5625.4100,=-0.0606,=8.2101,=0.4951,=5.9310,=7.1035,=8.2284,=9.0286,=11.6339,=0.8034,=0.2998,=0.6188,=0.7236,=0.9490,=1.1695,=1.5107,=2.0917,=0.8278,=1.1568,=1.4434,=1.8068,=2.0596,=2.6668,=0.0720,=0.0851,=0.0697,=0.0371,=2692
="930992",沪港深红利低波,2017-06-28,=0.0001,=5820.1300,=0.0454,=8.2245,=0.9620,=4.0130,=5.1047,=5.8154,=7.3847,=8.5012,=0.7698,=0.9844,=0.4277,=0.5355,=0.5870,=0.6995,=0.7825,=1.2009,=0.8460,=0.4496,=0.5974,=0.8060,=1.1583,=1.3912,,=0.0942,,=0.0528,=9
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0013,=3807.2800,=0.0591,=8.3579,=0.9885,=4.9972,=5.5262,=6.0344,=7.5038,=8.5137,=0.8126,=0.9936,=0.5264,=0.5889,=0.6265,=0.7333,=0.8235,=1.0051,=0.9936,=0.5404,=0.5919,=0.6582,=0.8360,=1.0198,,=0.0966,,=0.0488,=107
="H30269",红利低波,2013-12-19,=0.0020,=11550.1600,=0.0276,=8.4131,=0.7801,=4.5638,=5.5488,=6.7804,=9.4763,=14.4342,=0.8829,=0.6083,=0.5386,=0.6570,=0.8017,=1.3862,=1.9670,=1.6273,=0.9963,=0.6111,=0.8850,=1.0984,=1.4136,=1.6442,=0.0718,=0.0970,=0.0686,=0.0437,=3698
="931446",东证红利低波,2020-04-21,=-0.0009,=3553.0800,=0.0320,=8.4376,=0.7829,=5.1478,=6.1542,=7.0598,=8.5375,=11.0216,=0.8359,=0.7290,=0.5884,=0.6929,=0.7587,=0.8760,=1.2481,=1.5308,=0.9827,=0.5909,=0.7504,=0.8779,=1.2827,=1.5979,=0.0725,=0.0941,=0.0749,=0.0444,=724
="000151",上国红利,2012-07-20,=-0.0038,=1684.7100,=0.1028,=8.4386,=0.9605,=4.5075,=5.3671,=6.8868,=7.5800,=10.0345,=0.7988,=0.5733,=0.5268,=0.6196,=0.7561,=0.9680,=1.3272,=1.0761,=0.4749,=0.6026,=0.8954,=1.1050,=1.3114,=1.6854,=0.0643,=0.0931,=0.0685,=0.0501,=188
="H50040",上红低波,2014-03-21,=-0.0006,=11488.3400,=0.0418,=8.4482,=0.7895,=4.6938,=5.9513,=7.0109,=9.6317,=14.3118,=0.8746,=0.5898,=0.5647,=0.6911,=0.8376,=1.3563,=1.8756,=1.6450,=0.9963,=0.6380,=0.8693,=1.2019,=1.3914,=1.6603,=0.0726,=0.0983,=0.0721,=0.0432,=335
="000029",180价值,2009-01-09,=-0.0017,=4372.9900,=-0.0180,=8.5132,=0.8110,=5.6894,=6.9094,=7.8830,=8.4870,=10.8138,=0.8612,=0.4790,=0.6666,=0.8069,=0.8662,=1.0677,=1.4433,=1.1077,=0.8974,=0.6198,=0.7826,=0.9448,=1.0610,=1.4032,=0.0717,=0.0955,=0.0779,=0.0421,=555
="931130",红利成长低波,2018-12-04,=0,=24347.2200,=0.0267,=8.5212,=0.7450,=4.4465,=5.5619,=7.6846,=8.7398,=11.5512,=0.8713,=0.3878,=0.5279,=0.6229,=0.9046,=1.0349,=1.5803,=1.8998,=0.7995,=0.3109,=0.8107,=1.3125,=1.9018,=2.5957,=0.0726,=0.0980,=0.0458,=0.0438,=130
="000922",中证红利,2008-05-26,=-0.0037,=5954.4600,=0.0818,=8.6501,=0.8184,=5.1762,=6.0261,=7.6592,=8.5496,=11.2156,=0.8784,=0.5255,=0.5911,=0.7113,=0.8596,=1.1099,=1.4999,=1.2908,=0.9094,=0.6332,=0.7731,=1.0443,=1.2114,=1.7101,=0.0673,=0.0937,=0.0683,=0.0447,=19671
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0089,=5164.6100,=0.1120,=8.7640,=1,=4.2457,=4.7004,=5.7112,=7.4960,=8.7640,=0.8017,=1,=0.4429,=0.4964,=0.5736,=0.7234,=0.8017,=1.1267,=1,=0.6036,=0.6700,=0.8664,=0.9924,=1.1267,,=0.0936,,=0.0558,=77
="000015",红利指数,2005-01-04,=-0.0053,=3359.1200,=0.1058,=8.7865,=0.9679,=4.6646,=5.5109,=7.0898,=7.9625,=10.4439,=0.8745,=0.6129,=0.5525,=0.6399,=0.7661,=1.0207,=1.3875,=1.4943,=0.9708,=0.7277,=0.8915,=1.1203,=1.3173,=1.6890,=0.0663,=0.0940,=0.0675,=0.0433,=14061
="000821",300红利,2012-07-20,=-0.0025,=6962.8200,=0.0436,=8.7925,=0.8871,=4.9998,=6.1945,=7.5631,=8.3631,=10.9286,=0.8963,=0.5465,=0.5725,=0.7149,=0.8783,=1.0812,=1.4919,=1.4314,=0.9489,=0.6098,=0.7997,=1.0613,=1.3033,=1.6963,=0.0720,=0.0964,=0.0719,=0.0449,=971
="000824",国企红利,2012-07-20,=-0.0029,=2291.5900,=0.0804,=9.0192,=0.9617,=4.8847,=5.9432,=7.3387,=8.2817,=10.7823,=0.9047,=0.6091,=0.5610,=0.6881,=0.8282,=1.0599,=1.4469,=1.3275,=0.9044,=0.5370,=0.7018,=0.9868,=1.2252,=1.6834,=0.0686,=0.0944,=0.0718,=0.0448,=911
="931644",800红利,2024-03-15,=-0.0061,=2755.7900,=0.0798,=9.0929,=0.8545,=6.4729,=7.2743,=8.1455,=9.0290,=9.4757,=0.9236,=0.9106,=0.7001,=0.7659,=0.8557,=0.9079,=0.9431,=1.3361,=0.9958,=0.8423,=0.9197,=1.1042,=1.2675,=1.3425,=0.0715,=0.0955,=0.0722,=0.0447,=29
="399373",大盘价值,2010-01-04,=-0.0016,=8453.3500,=-0.0141,=9.1146,=0.8093,=5.4746,=6.8624,=8.3403,=9.0942,=11.9914,=0.9695,=0.5523,=0.6410,=0.8034,=0.9515,=1.1408,=1.5001,=1.1717,=0.8748,=0.5920,=0.7822,=0.9285,=1.1309,=1.4541,=0.0758,=0.0969,=0.0766,=0.0436,=324
="000063",上证周期,2010-02-03,=-0.0079,=3952.7100,=-0.0258,=9.1527,=0.7216,=5.4761,=7.1368,=8.5406,=9.4369,=12.4946,=0.9792,=0.5259,=0.6668,=0.8369,=0.9676,=1.1082,=1.4831,=1.6359,=0.9823,=0.8113,=1.0639,=1.2497,=1.4171,=1.7571,=0.0796,=0.1019,=0.0808,=0.0381,=206
="930740",300红利LV,2018-12-04,=-0.0034,=7543.4000,=0.0522,=9.1971,=0.9284,=5.4153,=6.8045,=7.4809,=8.5111,=9.6903,=0.9619,=0.8552,=0.6159,=0.7681,=0.8534,=0.9455,=1.0604,=1.4014,=0.7570,=0.6725,=0.8537,=1.0742,=1.5150,=1.9253,=0.0708,=0.0943,=0.0707,=0.0436,=576
="000919",300价值,2008-01-21,=-0.0031,=5336.4400,=0.0034,=9.2467,=0.8052,=5.9577,=7.3294,=8.4424,=9.2303,=12.2376,=0.9665,=0.5696,=0.6917,=0.8498,=0.9453,=1.1520,=1.5388,=1.1433,=0.8937,=0.6314,=0.7862,=0.9061,=1.0997,=1.3421,=0.0752,=0.0968,=0.0773,=0.0401,=4290
="931479",证券保险,2020-05-06,=-0.0079,=967.4200,=-0.0896,=9.3139,=0,=9.3139,=12.0303,=13.6370,=15.5693,=21.1012,=1.3713,=0.4672,=1.0296,=1.2289,=1.3874,=1.5785,=2.2844,=1.7311,=0.7223,=1.0318,=1.2668,=1.4408,=1.7973,=2.2879,=0.1242,=0.1142,=0.0972,=0.0242,=8
="000825",央企红利,2012-07-20,=-0.0080,=3703.0700,=0.0723,=9.4334,=0.9843,=4.7369,=6.0989,=7.3116,=8.2932,=10.5687,=0.9406,=0.6911,=0.5507,=0.6916,=0.8603,=1.0031,=1.3929,=1.2532,=0.8822,=0.6009,=0.8549,=1.0496,=1.2074,=1.7357,=0.0695,=0.0951,=0.0705,=0.0432,=280
="931848",800红利低波,2024-05-21,=-0.0032,=3386.7000,=0.0699,=9.5476,=0.8861,=7.4155,=8.1285,=8.9354,=9.4336,=9.7854,=0.9920,=0.9636,=0.7315,=0.8575,=0.9160,=0.9687,=1.0001,=1.3922,=0.8724,=1.1714,=1.2277,=1.3315,=1.3780,=1.5428,=0.0728,=0.0933,=0.0737,=0.0429,=121
="H30035",300非银,2012-12-21,=-0.0076,=10086.8500,=-0.0956,=9.5648,=0,=9.5648,=13.1238,=15.1662,=19.3481,=26.3489,=1.3963,=0.2698,=1.0544,=1.3281,=1.6497,=2.0504,=2.4387,=1.7672,=0.5346,=1.0410,=1.4193,=1.7304,=1.9724,=2.3917,=0.1224,=0.1128,=0.0964,=0.0235,=1157
="931069",中金300,2018-02-14,=-0.0025,=5060.6400,=0.0112,=9.7467,=0.6213,=5.9518,=7.4852,=9.2547,=10.5195,=13.6164,=1.0256,=0.3966,=0.7377,=0.9194,=1.1075,=1.3597,=1.8328,=1.4214,=0.8859,=0.6656,=0.8596,=1.1105,=1.3065,=1.7542,=0.0767,=0.1056,=0.0771,=0.0395,=84
="930955",红利低波100,2017-05-26,=-0.0019,=12274.6800,=0.0410,=9.7507,=0.9035,=5.0805,=6.0513,=7.3776,=8.5196,=11.5013,=1.0300,=0.8716,=0.5792,=0.6653,=0.8222,=0.9938,=1.3722,=1.2458,=0.7760,=0.5888,=0.7752,=0.9848,=1.2822,=1.7525,=0.0751,=0.0936,=0.0714,=0.0454,=1846
="399550",央视50,2012-06-06,=-0.0009,=8197.3300,=0.0130,=9.8581,=0.7269,=6.8960,=8.2519,=9.2267,=10.1360,=13.0561,=1.0326,=0.2471,=0.8649,=1.0178,=1.2408,=1.4259,=1.8564,=2.0596,=0.8291,=1.3448,=1.6463,=1.7965,=2.0353,=2.5217,=0.0768,=0.1002,=0.0803,=0.0427,=2257
="399995",基建工程,2015-03-12,=0.0093,=4406.1800,=0.1279,=9.8594,=0.7368,=5.8673,=7.3449,=8.2814,=12.5750,=18.8590,=0.7835,=0.2615,=0.5815,=0.7371,=0.9119,=1.4848,=2.1834,=0.2114,=0.5301,=0.1368,=0.1788,=0.2069,=0.3606,=0.5478,=0.0444,=0.0704,=0.0520,=0.0264,=2681
="000925",基本面50,2009-02-26,=0.0033,=4550.0200,=-0.0148,=9.8863,=0.7471,=6.2635,=7.9695,=9.0410,=10.0491,=12.7955,=1.0326,=0.4341,=0.7306,=0.9013,=1.0639,=1.1921,=1.5728,=1.0842,=0.7706,=0.6037,=0.7873,=0.9668,=1.1027,=1.4866,=0.0747,=0.0947,=0.0771,=0.0393,=4534
="000968",300周期,2010-05-28,=-0.0075,=4486.2900,=-0.0138,=9.8991,=0.7257,=6.1174,=7.8172,=9.1559,=10.2878,=13.3562,=1.0174,=0.5066,=0.7021,=0.8488,=1.0148,=1.1852,=1.5550,=1.6464,=0.9811,=0.8459,=1.0847,=1.2656,=1.4607,=1.8297,=0.0765,=0.0962,=0.0777,=0.0357,=98
="H30356",800价值,2014-06-09,=-0.0049,=6798.4700,=0.0229,=10.0342,=0.8163,=6.4024,=7.6831,=9.0180,=9.9465,=13.4784,=1.0375,=0.6250,=0.7030,=0.8606,=0.9881,=1.1804,=1.6287,=1.1246,=0.8598,=0.5868,=0.7368,=0.8793,=1.0684,=1.3738,=0.0737,=0.0946,=0.0754,=0.0380,=27
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0045,=4329.7500,=0.0783,=10.0349,=0.6732,=4.8859,=6.8732,=8.8788,=12.1555,=16.1208,=0.9400,=0.6017,=0.5567,=0.7305,=0.8674,=1.1838,=1.3660,=1.0568,=0.5875,=0.5555,=0.7807,=0.9897,=1.3643,=1.5178,,=0.0950,,=0.0529,=31
="399966",800证保,2012-12-21,=-0.0081,=6051.9400,=-0.0848,=10.0466,=0.0004,=10.0454,=13.7103,=15.9946,=19.7371,=27.1945,=1.4021,=0.2759,=1.0619,=1.3311,=1.6306,=2.0431,=2.4366,=1.9046,=0.6293,=1.1634,=1.5249,=1.7808,=2.0449,=2.5211,=0.1174,=0.1076,=0.0911,=0.0226,=165
="H30588",中证证保,2015-02-02,=-0.0080,=1027.7100,=-0.0848,=10.0546,=0.0004,=10.0532,=13.6588,=16.0866,=19.5888,=27.6808,=1.4006,=0.2735,=1.0752,=1.3326,=1.6388,=2.0373,=2.4238,=1.9071,=0.6610,=1.1673,=1.5178,=1.7572,=2.0127,=2.5500,=0.1176,=0.1081,=0.0914,=0.0226,=455
="932305",智选高股息,2024-09-30,=-0.0071,=12273.5700,=0.0998,=10.0625,=0.9971,=7.0143,=7.4561,=8.2945,=9.1675,=10.1309,=1.1596,=0.9971,=0.8750,=0.9199,=1.0422,=1.0807,=1.1675,=0.8323,=0.5805,=0.7106,=0.7290,=0.7772,=1.2789,=1.3342,=0.0813,=0.1049,=0.0838,=0.0647,=229
="930723",沪港深F100,2015-08-05,=-0.0005,=5148.8700,=0.0112,=10.0934,=0.7805,=5.4557,=7.5729,=8.9328,=10.1363,=13.1279,=1.0361,=0.5824,=0.6469,=0.8477,=1.0102,=1.1158,=1.4626,=1.3213,=0.8687,=0.6039,=0.8635,=1.0715,=1.2772,=1.6654,,=0.1086,,=0.0396,=151
="000042",上证央企,2009-03-30,=-0.0029,=1818.6800,=0.0040,=10.1165,=0.8262,=6.3284,=7.8865,=9.1194,=10.0177,=12.9577,=1.0386,=0.6594,=0.7230,=0.8874,=0.9896,=1.1171,=1.4812,=1.3271,=0.9926,=0.6569,=0.8569,=0.9755,=1.1226,=1.3891,=0.0745,=0.0970,=0.0773,=0.0375,=380
="399805",互联金融,2015-02-10,=-0.0226,=3607.2900,=-0.0628,=10.1390,=0.2397,=7.5943,=9.8199,=11.5494,=13.2045,=16.5816,=1.0981,=0.2636,=0.7644,=1.0567,=1.4506,=1.7391,=2.0317,=1.8733,=0.8793,=1.1667,=1.4082,=1.6148,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0339,=326
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0018,=9151.0300,=-0.0329,=10.1788,=0.7747,=5.7712,=7.8792,=8.9572,=10.2827,=13.0207,=1.1308,=0.6699,=0.7256,=0.9404,=1.0741,=1.2096,=1.5098,=1.8355,=0.9005,=0.9123,=1.1400,=1.3935,=1.7131,=2.4187,,=0.1056,,=0.0347,=262
="932422",A500红利低波,2025-04-09,=-0.0043,=3238.5600,=0.0437,=10.2005,=0.7366,=9.5190,=9.8695,=10.0775,=10.2293,=10.5846,=1.0838,=0.9866,=0.9943,=1.0277,=1.0416,=1.0557,=1.0941,=1.3235,=0.2366,=1.2431,=1.3098,=1.4408,=1.4773,=1.5336,=0.0682,,,=0.0427,=244
="950090",50AH优选,2015-12-10,=-0.0059,=6091,=-0.0150,=10.2547,=0.8993,=6.3188,=7.9026,=8.6102,=9.7531,=13.5010,=1.0903,=0.7042,=0.7914,=0.9478,=1.0255,=1.1249,=1.5403,=1.3814,=0.9769,=0.6574,=0.8457,=0.9466,=1.0532,=1.4553,,=0.1029,,=0.0384,=1990
="932153",港股通价值策略,2025-04-30,=-0.0131,=1089.6600,=0.0370,=10.2843,=0.7349,=8.1696,=9.4983,=10.0850,=10.3424,=10.9237,=0.8904,=0.7070,=0.7012,=0.8194,=0.8768,=0.8978,=0.9365,=1.0549,=0.6837,=0.8168,=0.9483,=1.0270,=1.0643,=1.1126,,,,=0.0431,=6
="000806",消费服务,2012-02-10,=-0.0027,=8170.1000,=-0.0301,=10.3146,=0.3336,=8.8751,=9.9766,=10.8052,=11.8703,=17.0971,=1.1594,=0.1096,=1.0009,=1.2053,=1.3586,=1.5457,=2.0145,=2.2468,=0.6746,=1.6526,=1.9444,=2.1079,=2.3796,=3.0032,=0.0838,=0.1036,=0.0833,=0.0359,=414
="932431",300质量,2025-03-18,=0.0034,=2076.3700,=0.0146,=10.4065,=0.9623,=9.4685,=9.9428,=10.1140,=10.2517,=10.5369,=1.1593,=0.9498,=1.0727,=1.1112,=1.1298,=1.1455,=1.1853,=2.2399,=0.7866,=2.0194,=2.1490,=2.1971,=2.2413,=2.3259,=0.0794,,,=0.0361,=2
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0031,=12502.6500,=-0.0266,=10.4116,=0.8479,=6.0524,=7.8433,=8.5923,=9.9164,=15.8114,=1.1212,=0.7377,=0.6924,=0.8884,=0.9977,=1.1579,=1.7191,=1.4940,=0.8554,=0.7846,=0.9907,=1.0790,=1.4262,=2.0876,,=0.1073,,=0.0343,=91
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0032,=8671.4800,=-0.0272,=10.4790,=0.8520,=6.0524,=7.8488,=8.6018,=9.9267,=15.8114,=1.1250,=0.7422,=0.6924,=0.8882,=0.9994,=1.1595,=1.7191,=1.4999,=0.8573,=0.7849,=0.9922,=1.0793,=1.4291,=2.0876,,=0.1073,,=0.0341,=4724
="399371",国证价值,2010-01-04,=-0.0053,=7518.2800,=0.0437,=10.4963,=0.8200,=6.4728,=7.8374,=9.0979,=10.3402,=13.0475,=1.0731,=0.6293,=0.7249,=0.8967,=1.0117,=1.2422,=1.5675,=1.1090,=0.8093,=0.5764,=0.7536,=0.8693,=1.0969,=1.3812,=0.0736,=0.0927,=0.0763,=0.0391,=111
="931375",300质量低波,2019-11-25,=-0.0101,=17636.0100,=0.0400,=10.5056,=0.4118,=6.4946,=8.1310,=11.5270,=13.5845,=22.0532,=1.3861,=0.4157,=0.8054,=1.0768,=1.5740,=2.0859,=3.3245,=1.8734,=0.6498,=1.0044,=1.3154,=1.6413,=2.0966,=2.5370,=0.0993,=0.1354,=0.0949,=0.0290,=106
="931373",股息龙头,2019-11-15,=-0.0043,=2776.4200,=-0.0028,=10.5119,=0.9223,=5.4295,=6.8543,=8.2373,=9.4732,=11.4004,=1.1731,=0.9014,=0.6697,=0.8434,=0.9993,=1.1189,=1.2586,=1.5445,=0.9484,=0.5706,=0.8095,=0.9753,=1.3565,=1.6262,=0.0792,=0.1089,=0.0843,=0.0417,=320
