指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),股息率,关注度
="000821",300红利,2012-07-20,=-0.0008,=6623.0200,=-0.0074,=8.6722,=0.8471,=4.9998,=6.1944,=7.5608,=8.4217,=10.9286,=0.8400,=0.3945,=0.5725,=0.7140,=0.8731,=1.0796,=1.4919,=1.4073,=0.9089,=0.6098,=0.7993,=1.0630,=1.3165,=1.6963,=0.0235,=0.0916,=0.0239,=0.0433,=988
="000015",红利指数,2005-01-04,=0.0014,=3210.3600,=0.0569,=8.7162,=0.9415,=4.6646,=5.5108,=7.0876,=8.0184,=10.4439,=0.8258,=0.5899,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.4669,=0.9345,=0.7277,=0.8913,=1.1306,=1.3282,=1.6890,=0.0233,=0.0885,=0.0212,=0.0409,=14156
="000063",上证周期,2010-02-03,=-0.0149,=3677.8400,=-0.0936,=8.7774,=0.5697,=5.4761,=7.1362,=8.5745,=9.4385,=12.4946,=0.8968,=0.3500,=0.6668,=0.8368,=0.9626,=1.1068,=1.4831,=1.5612,=0.9270,=0.8113,=1.0636,=1.2494,=1.4378,=1.7571,=0.0245,=0.0975,=0.0256,=0.0377,=206
="931479",证券保险,2020-05-06,=-0.0208,=896.6900,=-0.1562,=8.9032,=0.0062,=8.7385,=11.9146,=13.5070,=15.5443,=21.1012,=1.1879,=0.1648,=1.0296,=1.2299,=1.3818,=1.5741,=2.2844,=1.6193,=0.6436,=1.0318,=1.2711,=1.4531,=1.7907,=2.2879,=0.0256,=0.1317,=0.0302,=0.0301,=26
="000824",国企红利,2012-07-20,=-0.0027,=2172.2000,=0.0241,=8.9359,=0.9345,=4.8847,=5.9406,=7.3386,=8.3889,=10.7823,=0.8500,=0.5313,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3004,=0.8578,=0.5370,=0.7016,=0.9865,=1.2457,=1.6834,=0.0232,=0.0892,=0.0226,=0.0420,=934
="931644",800红利,2024-03-15,=-0.0054,=2628.5800,=0.0299,=8.9899,=0.7241,=6.4729,=7.3069,=8.2192,=9.0629,=9.4757,=0.8656,=0.5690,=0.7001,=0.7688,=0.8600,=0.9080,=0.9431,=1.3146,=0.8908,=0.8423,=0.9239,=1.1179,=1.2870,=1.3602,=0.0236,=0.0906,=0.0231,=0.0431,=30
="930955",红利低波100,2017-05-26,=-0.0054,=11809.5000,=0.0015,=9.0451,=0.8432,=5.0805,=6.0626,=7.4055,=8.5894,=11.5013,=0.8791,=0.6280,=0.5792,=0.6658,=0.8258,=0.9912,=1.3722,=1.3611,=0.8046,=0.5888,=0.7770,=0.9877,=1.3512,=1.7525,=0.0234,=0.0928,=0.0257,=0.0447,=2076
="399373",大盘价值,2010-01-04,=-0.0052,=8122.5900,=-0.0526,=9.0479,=0.7683,=5.4746,=6.8623,=8.3437,=9.1146,=11.9914,=0.9027,=0.4204,=0.6410,=0.8033,=0.9467,=1.1408,=1.5001,=1.1555,=0.8306,=0.5920,=0.7817,=0.9284,=1.1411,=1.4541,=0.0236,=0.0939,=0.0248,=0.0422,=325
="930740",300红利LV,2018-12-04,=-0.0007,=7183.2800,=0.0020,=9.0702,=0.8785,=5.4153,=6.8245,=7.5090,=8.6242,=9.6903,=0.9030,=0.6543,=0.6159,=0.7705,=0.8564,=0.9464,=1.0604,=1.3824,=0.7242,=0.6725,=0.8552,=1.0761,=1.5060,=1.9253,=0.0239,=0.0932,=0.0223,=0.0425,=608
="000919",300价值,2008-01-21,=-0.0079,=5066.8300,=-0.0473,=9.0885,=0.7259,=5.9577,=7.3283,=8.4456,=9.2438,=12.2376,=0.8924,=0.3162,=0.6917,=0.8497,=0.9415,=1.1480,=1.5388,=1.1115,=0.8145,=0.6314,=0.7861,=0.9060,=1.1061,=1.3421,=0.0228,=0.0921,=0.0242,=0.0400,=4310
="H30035",300非银,2012-12-21,=-0.0206,=9337.6800,=-0.1627,=9.1337,=0.0025,=9.0295,=13.0244,=15.1688,=19.3628,=26.3489,=1.2097,=0.1006,=1.0544,=1.3183,=1.6320,=2.0481,=2.4387,=1.6547,=0.4542,=1.0410,=1.4185,=1.7213,=1.9729,=2.3917,=0.0253,=0.1294,=0.0297,=0.0292,=1194
="000825",央企红利,2012-07-20,=-0.0078,=3493.4100,=0.0116,=9.3012,=0.9604,=4.7369,=6.0940,=7.3075,=8.3593,=10.5687,=0.8876,=0.5631,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2376,=0.8438,=0.6009,=0.8548,=1.0605,=1.2157,=1.7357,=0.0224,=0.0902,=0.0228,=0.0413,=327
="931848",800红利低波,2024-05-21,=-0.0037,=3232.4000,=0.0212,=9.4078,=0.7167,=7.4155,=8.2003,=9.0596,=9.4817,=9.7854,=0.9286,=0.5521,=0.7315,=0.8593,=0.9203,=0.9708,=1.0024,=1.3667,=0.6438,=1.1714,=1.2313,=1.3478,=1.3827,=1.5428,=0.0237,=0.0929,=0.0230,=0.0419,=142
="000968",300周期,2010-05-28,=-0.0168,=4216.9100,=-0.0730,=9.4923,=0.5948,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9329,=0.3495,=0.7021,=0.8484,=1.0087,=1.1784,=1.5550,=1.5682,=0.8842,=0.8459,=1.0834,=1.2645,=1.4811,=1.8297,=0.0243,=0.0922,=0.0244,=0.0357,=98
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0085,=4535.2200,=0.1294,=9.6040,=0.6399,=4.8859,=6.8732,=8.8788,=11.9447,=16.1208,=0.9070,=0.5842,=0.5567,=0.7305,=0.8674,=1.1734,=1.3660,=1.0313,=0.5826,=0.5555,=0.7807,=0.9884,=1.3586,=1.5178,,=0.0951,,=0.0522,=32
="399966",800证保,2012-12-21,=-0.0209,=5623.8400,=-0.1496,=9.6159,=0.0037,=9.4219,=13.7060,=15.9950,=19.7375,=27.1945,=1.2175,=0.1010,=1.0619,=1.3205,=1.6158,=2.0408,=2.4366,=1.7876,=0.5087,=1.1634,=1.5249,=1.7819,=2.0457,=2.5211,=0.0247,=0.1256,=0.0286,=0.0281,=169
="H30588",中证证保,2015-02-02,=-0.0209,=955.1200,=-0.1494,=9.6210,=0.0037,=9.4285,=13.6522,=16.0874,=19.5891,=27.6808,=1.2163,=0.0948,=1.0752,=1.3201,=1.6241,=2.0366,=2.4238,=1.7906,=0.5346,=1.1673,=1.5178,=1.7629,=2.0128,=2.5500,=0.0246,=0.1254,=0.0286,=0.0281,=467
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0185,=9100.5700,=-0.0383,=9.7146,=0.6492,=5.7712,=7.9169,=9.0307,=10.2875,=13.0207,=1.0673,=0.4641,=0.7256,=0.9420,=1.0793,=1.2096,=1.5098,=1.7259,=0.7933,=0.9123,=1.1496,=1.4111,=1.7361,=2.4187,,=0.1047,,=0.0336,=267
="399805",互联金融,2015-02-10,=-0.0129,=3268.8300,=-0.1507,=9.7186,=0.1888,=7.5943,=9.7819,=11.4644,=13.1628,=16.5816,=0.9847,=0.1212,=0.7644,=1.0498,=1.4259,=1.7274,=2.0317,=1.8186,=0.8289,=1.1667,=1.4082,=1.6147,=1.7887,=2.2175,=0.0238,=0.0940,=0.0248,=0.0337,=328
="932305",智选高股息,2024-09-30,=-0.0048,=12295.3500,=0.1017,=9.7867,=0.8843,=7.0143,=7.4785,=8.3276,=9.3470,=10.9391,=1.0748,=0.6915,=0.8750,=0.9230,=1.0505,=1.0859,=1.1675,=0.5401,=0,=0.5401,=0.7297,=0.7932,=1.2766,=1.3342,=0.0253,=0.1000,=0.0324,=0.0579,=290
="H30356",800价值,2014-06-09,=-0.0098,=6427.1100,=-0.0330,=9.8297,=0.7598,=6.4024,=7.6944,=9.0393,=9.9569,=13.4784,=0.9559,=0.4443,=0.7030,=0.8624,=0.9889,=1.1725,=1.6287,=1.0916,=0.8121,=0.5868,=0.7379,=0.8820,=1.0829,=1.3738,=0.0232,=0.0908,=0.0237,=0.0380,=32
="932422",A500红利低波,2025-04-09,=-0.0041,=3068.6200,=-0.0111,=9.9521,=0.2491,=9.5190,=9.8987,=10.0965,=10.2482,=10.5846,=1.0056,=0.0377,=0.9943,=1.0277,=1.0435,=1.0578,=1.0978,=1.2931,=0.1094,=1.2431,=1.3078,=1.4327,=1.4742,=1.5336,=0.0241,=0.0948,,=0.0416,=301
="000042",上证央企,2009-03-30,=-0.0044,=1749.5300,=-0.0341,=10.0241,=0.7881,=6.3284,=7.8863,=9.1610,=10.0542,=12.9577,=0.9745,=0.4555,=0.7230,=0.8871,=0.9880,=1.1137,=1.4812,=1.2982,=0.9646,=0.6569,=0.8569,=0.9763,=1.1344,=1.3891,=0.0224,=0.0920,=0.0234,=0.0364,=382
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0188,=12532.5400,=-0.0243,=10.0289,=0.7961,=6.0524,=7.8907,=8.6366,=10.0563,=15.8114,=1.0582,=0.6322,=0.6924,=0.8934,=1.0041,=1.1579,=1.7191,=1.4113,=0.7760,=0.7846,=0.9970,=1.0866,=1.4384,=2.0876,,=0.1048,,=0.0336,=92
="930723",沪港深F100,2015-08-05,=-0.0055,=5083.7500,=-0.0016,=10.0327,=0.7473,=5.4557,=7.5729,=9.0119,=10.1686,=13.1279,=0.9862,=0.4512,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.2972,=0.8173,=0.6039,=0.8635,=1.0766,=1.2868,=1.6654,,=0.0918,,=0.0381,=150
="399550",央视50,2012-06-06,=-0.0059,=8409.4300,=0.0393,=10.0358,=0.7547,=6.8960,=8.2736,=9.2893,=10.1522,=13.0561,=0.9920,=0.1381,=0.8649,=1.0160,=1.2376,=1.4261,=1.8564,=2.0848,=0.8380,=1.3448,=1.6539,=1.8079,=2.0462,=2.5217,=0.0237,=0.0945,=0.0248,=0.0395,=2268
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0189,=8691.0300,=-0.0250,=10.0638,=0.7987,=6.0524,=7.8954,=8.6479,=10.0777,=15.8114,=1.0614,=0.6344,=0.6924,=0.8934,=1.0051,=1.1595,=1.7191,=1.4151,=0.7763,=0.7849,=0.9972,=1.0867,=1.4420,=2.0876,,=0.1048,,=0.0335,=4743
="931069",中金300,2018-02-14,=-0.0144,=4848.0200,=-0.0313,=10.0914,=0.7118,=5.9518,=7.5332,=9.2821,=10.5013,=13.6164,=1.0404,=0.4436,=0.7377,=0.9212,=1.0948,=1.3555,=1.8328,=1.3498,=0.8211,=0.6656,=0.8636,=1.1136,=1.3269,=1.7542,=0.0231,=0.0958,=0.0284,=0.0379,=89
="950090",50AH优选,2015-12-10,=-0.0127,=6231.6500,=0.0077,=10.1629,=0.8788,=6.3188,=7.9084,=8.6450,=9.8072,=13.5010,=1.0633,=0.6060,=0.7914,=0.9492,=1.0277,=1.1241,=1.5403,=1.3743,=0.9660,=0.6574,=0.8471,=0.9498,=1.0594,=1.4553,,=0.1007,,=0.0358,=1994
="931375",300质量低波,2019-11-25,=-0.0220,=16613.6500,=-0.0203,=10.1672,=0.3959,=6.4946,=8.1532,=11.4282,=13.5695,=22.0532,=1.2739,=0.3946,=0.8054,=1.0798,=1.5630,=2.0778,=3.3245,=1.7769,=0.6060,=1.0044,=1.3235,=1.6655,=2.0951,=2.5370,=0.0279,=0.1211,=0.0298,=0.0317,=110
="000925",基本面50,2009-02-26,=-0.0068,=4313.4100,=-0.0660,=10.1678,=0.8174,=6.2635,=7.9688,=9.0925,=10.0921,=12.7955,=0.9771,=0.3516,=0.7306,=0.9013,=1.0561,=1.1921,=1.5728,=1.0798,=0.7465,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0227,=0.0882,=0.0241,=0.0379,=4546
="932431",300质量,2025-03-18,=-0.0024,=1989.3700,=-0.0279,=10.2125,=0.6206,=9.4685,=9.9726,=10.1440,=10.3277,=10.6435,=1.0927,=0.0603,=1.0727,=1.1113,=1.1304,=1.1459,=1.1853,=2.1738,=0.3262,=2.0194,=2.1547,=2.2043,=2.2448,=2.3259,=0.0253,=0.1012,=0.0271,=0.0359,=6
="932153",港股通价值策略,2025-04-30,=-0.0104,=1141.3500,=0.0862,=10.2419,=0.6016,=8.1696,=9.7214,=10.1341,=10.4054,=10.9237,=0.8865,=0.5469,=0.7012,=0.8386,=0.8826,=0.9032,=0.9365,=1.0507,=0.6055,=0.8168,=0.9715,=1.0335,=1.0655,=1.1126,,=0.0812,,=0.0407,=9
="930709",香港证券,2015-07-13,=-0.0170,=1293.4900,=-0.0843,=10.3032,=0.2037,=6.3679,=10.2424,=12.8133,=14.8886,=24.4010,=0.9475,=0.4629,=0.5308,=0.7588,=0.9671,=1.2585,=1.6136,=3.9608,=0.7521,=1.7834,=2.5970,=3.1591,=4.1596,=5.9903,,=0.0828,,=0.0349,=503
="000056",上证国企,2010-01-04,=-0.0084,=1231.7600,=-0.0125,=10.3150,=0.6789,=7.2538,=8.8792,=9.7068,=10.7955,=13.3187,=1.1372,=0.5528,=0.8518,=1.0314,=1.1225,=1.2162,=1.5455,=1.6791,=0.9468,=0.7909,=0.9986,=1.1095,=1.2315,=1.7805,=0.0264,=0.1060,=0.0271,=0.0366,=197
="000859",国企一带一路,2019-05-16,=-0.0188,=1974.6300,=0.0841,=10.3831,=0.1285,=9.4709,=10.6784,=12.5507,=14.5258,=21.0714,=0.9941,=0.0041,=0.9854,=1.1927,=1.4442,=1.7807,=2.1877,=1.1279,=0.9705,=0.4715,=0.5600,=0.7378,=0.8251,=1.1782,=0.0234,=0.0898,=0.0201,=0.0352,=259
="931722",国新港股通央企红利,2023-09-13,=-0.0132,=1458.2600,=0.1066,=10.3889,=0.9282,=5.5040,=6.6545,=7.6493,=9.1728,=10.8173,=0.9431,=0.8916,=0.6213,=0.7253,=0.8201,=0.9072,=1.0298,=0.6472,=0.9160,=0.3100,=0.3808,=0.4679,=0.6000,=0.6918,,=0.0875,,=0.0489,=345
