指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="H30318",科技传媒通信150,2014-04-15,=0.0159,=4305.3392,=0.4003,=66.6055,=0.9419,=19.8534,=28.8631,=38.1497,=50.1002,=90.7292,=10.0911,=0.9852,=2.0037,=2.4801,=3.5091,=4.3987,=13.0479,=5.1272,=0.9769,=1.2409,=1.8640,=2.3043,=2.8317,=6.8164,=0.0036,=0.0082,=0.0031,=0.0058,=0.0072,=0.0165,=0.0244,=0.0368,=0.1091,=0.0211,=49
="980017",国证芯片,2015-02-17,=0.0085,=17700.8200,=0.3953,=130.1911,=0.8914,=30.3742,=55.8379,=81.2884,=109.0284,=227.4136,=9.8594,=0.9735,=3.1638,=4.1025,=5.7796,=7.5076,=13.5798,=15.3156,=0.9782,=3.6283,=5.7944,=6.6783,=8.1427,=20.9165,=0.0010,=0.0224,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0146,=0.0397,=0.0130,=2618
="000682",科创信息,2021-08-16,=0.0016,=2762.4900,=0.3855,=184.2120,=0.9672,=41.6131,=61.4143,=93.3947,=135.4453,=255.5918,=10.3995,=0.9639,=3.3247,=4.3580,=5.3969,=6.6864,=13.8809,=16.2717,=0.9697,=5.5790,=7.3236,=8.9170,=11.5241,=21.7670,=0.0014,=0.0235,=0.0011,=0.0020,=0.0030,=0.0038,=0.0070,=0.0200,=0.0432,=0.0072,=106
="399363",云科技,2009-08-03,=0.0184,=12787.2100,=0.3686,=37.9582,=0.2756,=25.0041,=36.0533,=41.5864,=48.8137,=74.9161,=4.3246,=0.3416,=3.0187,=3.9515,=4.6503,=5.5540,=10.4646,=2.9416,=0.4722,=1.6015,=2.2265,=3.0509,=3.7085,=4.3826,=0.0135,=0.9683,=0.0046,=0.0055,=0.0070,=0.0104,=0.0160,=0.0491,=0.1469,=0.0254,=287
="931406",5G 50,2020-02-20,=0.0213,=2904.9162,=0.3647,=34.0411,=0.7789,=15.2657,=20.6095,=23.9543,=34.6385,=51.5506,=3.7439,=0.7681,=1.5292,=1.9707,=2.5706,=3.8319,=5.3757,=2.4538,=0.9714,=0.9155,=1.4065,=1.5862,=1.9202,=2.9469,=0.0157,=0.3825,=0.0042,=0.0067,=0.0205,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=705
="931160",通信设备,2013-07-15,=0.0346,=20777.0363,=0.3439,=54.6807,=0.7989,=19.3231,=27.7990,=36.6977,=54.8121,=91.1971,=9.3453,=0.9802,=2.1520,=2.8712,=3.4267,=3.9748,=12.1269,=3.1329,=0.9716,=0.9706,=1.2833,=1.5072,=2.4413,=4.3558,=0.0051,=0.1932,=0.0028,=0.0052,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1294
="931688",中证算力,2022-07-21,,,=0.3431,=38.1197,=0.9306,=18.0036,=20.8143,=23.9673,=32.5308,=44.9092,=4.0345,=0.9306,=1.6529,=1.9019,=2.2815,=3.3756,=4.7747,=2.8200,=0.9256,=1.3731,=1.5946,=1.8184,=2.5011,=3.3716,=0.0146,=0.0467,=0.0131,=0.0191,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=110
="931087",科技龙头,2019-03-20,=0.0097,=7038.7294,=0.3391,=58.5156,=0.9444,=22.2848,=33.6763,=40.7200,=52.3714,=78.0359,=8.7499,=0.9833,=2.8190,=4.2301,=5.3164,=6.5392,=11.1808,=7.6806,=0.9833,=2.0316,=3.3117,=3.9963,=4.9923,=9.7717,=0.0051,=0.1653,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.0321,=0.1080,=0.0209,=2100
="931696",科技50策略,2021-07-12,=0.0116,=26887.7021,=0.3348,=52.8395,=0.8787,=23.0047,=27.8555,=34.0231,=47.3099,=71.4621,=8.8107,=0.9410,=3.0567,=3.9252,=4.4886,=7.1507,=11.2899,=4.8345,=0.8981,=1.9010,=2.3681,=2.6859,=4.2704,=6.7093,=0.0049,=0.0178,=0.0042,=0.0064,=0.0097,=0.0121,=0.0167,=0.0396,=0.1271,=0.0285,=14
="931461",电子50,2009-07-22,=0.0069,=7859.2336,=0.3332,=55.8718,=0.8958,=20.3357,=30.2775,=36.3560,=48.8414,=76.5790,=7.2407,=0.9802,=2.5323,=3.1789,=3.6997,=5.3230,=9.2899,=3.4418,=0.8628,=1.1588,=1.7975,=2.0656,=3.1449,=4.5428,=0.0053,=0.0338,=0.0046,=0.0067,=0.0091,=0.0111,=0.0147,=0.0239,=0.0884,=0.0169,=444
="000698",科创100,2023-08-07,=0.0159,=1936.1900,=0.3280,=120.4486,=0.1667,=60.6995,=128.4406,=212.1707,=253.0685,=337.2511,=7.1809,=0.9645,=2.7397,=3.6206,=4.2081,=5.9133,=8.5061,=7.8096,=0.7158,=4.0312,=5.1123,=6.3574,=8.4112,=10.0837,=0.0029,=0.0902,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=582
="930652",CS电子,2015-06-05,=0.0053,=12959.0699,=0.3211,=62.8383,=0.9481,=21.2056,=33.8173,=43.2272,=52.7339,=86.1406,=7.2406,=0.9843,=2.2039,=3.1461,=3.6495,=4.8059,=9.3375,=3.8554,=0.9794,=1.4014,=2.0216,=2.3039,=3.0745,=5.0793,=0.0047,=0.0087,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=489
="950162",科创芯片设计,2024-07-26,=0.0115,=2450.3139,=0.3171,=200.6832,=0.1066,=161.6128,=223.6362,=264.2147,=382.7765,=687.1301,=14.6959,=0.8853,=4.2582,=7.7205,=9.5402,=13.1693,=20.2102,=23.3647,=0.8974,=8.7765,=14.4791,=17.7494,=21.7027,=32.5243,=0.0013,=0.3038,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0309,=0.0713,=0.0107,=67
="000690",科创成长,2022-11-04,=0.0224,=2458.3000,=0.3112,=114.9202,=0.6103,=26.4295,=45.7238,=83.2673,=154.6523,=288.8500,=13.2296,=0.8679,=3.7827,=4.8550,=5.6096,=12.2787,=18.2315,=14.5320,=0.8002,=2.7510,=4.0057,=6.7392,=14.5320,=20.0971,=0.0015,=0.0710,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=148
="399296",创成长,2019-01-23,=0.0201,=8162.5500,=0.3097,=42.5227,=0.4629,=22.4911,=30.9696,=43.4394,=63.8807,=104.6935,=9.0930,=0.7074,=3.9463,=4.9422,=7.0827,=10.6903,=14.9802,=5.7953,=0.4907,=2.5417,=3.4732,=5.8317,=11.9065,=17.3385,=0.0072,=0.5988,=0.0016,=0.0027,=0.0061,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1081
="932087",集成电路,2023-03-29,=0.0084,=1480.5720,=0.3073,=131.9542,=0.4884,=46.1239,=100.8882,=132.3704,=152.1449,=195.7770,=8.3053,=0.9231,=3.1405,=3.9134,=5.1834,=7.1968,=11.4486,=13.4974,=0.9145,=5.8347,=7.6568,=9.0892,=12.0311,=18.6728,=0.0014,=0.1868,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=54
="931866",中证机床,2022-05-09,=0.0151,=2340.2731,=0.3051,=64.2074,=0.8856,=28.6086,=36.9438,=40.7966,=56.5281,=85.2007,=6.9274,=0.9546,=2.8302,=3.7646,=4.3364,=5.1935,=9.1263,=5.5885,=0.9379,=2.4023,=3.1609,=3.4405,=4.3932,=7.3925,=0.0057,=0.0621,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=164
="000936",中证电信,2009-07-03,=0.0284,=12955.8434,=0.3034,=30.6390,=0.5995,=14.1836,=20.2178,=26.5971,=41.2993,=123.1725,=2.8418,=0.8393,=1.2149,=1.7612,=2.3427,=2.7945,=3.6232,=2.7542,=0.9901,=0.7463,=1.0301,=1.2692,=1.8285,=3.0800,=0.0210,=0.5863,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=339
="970070",创业板人工智能,2024-07-11,=0.0295,=7719.8500,=0.3019,=69.3004,=0.1614,=48.3861,=71.4282,=80.8994,=93.9003,=119.1606,=12.1618,=0.9016,=3.3467,=5.1391,=6.4779,=10.1687,=15.2749,=9.5871,=0.8622,=3.4016,=4.9884,=6.2285,=9.2707,=12.0918,=0.0034,=0.1476,=0.0027,=0.0035,=0.0052,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=238
="931380",科技50,2019-11-25,=0.0014,=4110.2607,=0.3009,=47.6254,=0.5184,=22.4426,=31.3146,=46.3456,=56.5545,=71.9143,=6.1747,=0.6699,=2.7627,=3.8781,=5.4940,=7.3416,=9.9144,=5.3621,=0.7264,=2.1802,=3.0708,=4.1687,=5.6542,=7.7525,=0.0087,=0.7000,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=951
="931271",通信设备主题,2012-12-21,=0.0289,=4694.0031,=0.3006,=87.7882,=0.9261,=25.8971,=33.1891,=36.3873,=79.1455,=113.3155,=11.1974,=0.9508,=2.2261,=2.9049,=3.6022,=8.0668,=14.2344,=7.2922,=0.9302,=1.5689,=2.0567,=2.5868,=5.5686,=9.3619,=0.0029,=0.0438,=0.0022,=0.0045,=0.0082,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=12
="000858",500信息,2013-11-06,=0.0046,=13606.2400,=0.2911,=111.8273,=0.9580,=25.3805,=43.9766,=64.2576,=90.4924,=209.3531,=6.5499,=0.9856,=2.1626,=2.9041,=3.3886,=3.9462,=8.5146,=7.0695,=0.9872,=1.1229,=1.9074,=2.6879,=3.6512,=9.1355,=0.0029,=0.0128,=0.0022,=0.0044,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=353
="000998",中证TMT,2011-11-08,=0.0096,=3781.5465,=0.2860,=43.4954,=0.8010,=18.9989,=27.6163,=34.6676,=43.4862,=58.6698,=4.6925,=0.9419,=1.9674,=2.4618,=3.2924,=4.0158,=5.6742,=3.2924,=0.9827,=1.2505,=1.8092,=2.1806,=2.6414,=3.9991,=0.0110,=0.5670,=0.0048,=0.0067,=0.0092,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=567
="000689",科创材料,2022-08-15,=0.0258,=1556.7200,=0.2841,=193.0841,=0.9680,=38.7753,=45.4828,=85.5990,=150.3363,=281.6880,=6.1585,=0.9732,=1.9307,=2.6306,=3.3154,=4.5055,=8.5314,=7.6540,=0.9742,=2.1963,=3.1413,=4.0530,=5.6263,=10.7722,=0.0026,=0.0258,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=47
="399389",国证通信,2011-12-02,=0.0340,=10699.6900,=0.2830,=32.9914,=0.3988,=15.1336,=21.7733,=46.6096,=65.1875,=153.7967,=2.9400,=0.7561,=1.3245,=1.8461,=2.4678,=3.0407,=3.8873,=2.8126,=0.9798,=0.9743,=1.4589,=1.6828,=1.9005,=3.2843,=0.0198,=0.6222,=0.0026,=0.0049,=0.0070,=0.0294,=0.0420,=0.0209,=0.0855,=0.0209,=58
="000688",科创50,2020-07-23,=0,=1717.6800,=0.2778,=186.3652,=0.9646,=35.5957,=42.6339,=71.5022,=137.8300,=263.7183,=8.1593,=0.9626,=2.9443,=4.2335,=4.8956,=6.8189,=10.5365,=10.5473,=0.8755,=3.1319,=4.5892,=5.6171,=9.7052,=13.6380,=0.0020,=0.0204,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8217
="000994",全指电信,2011-08-02,=0.0327,=14222.1271,=0.2769,=31.1346,=0.4265,=17.6024,=21.7761,=33.7550,=52.5847,=109.2407,=2.9104,=0.7235,=1.3865,=1.8410,=2.5294,=3.0339,=3.7766,=2.7604,=0.9802,=0.9155,=1.2459,=1.5432,=1.8983,=3.1271,=0.0204,=0.6160,=0.0022,=0.0055,=0.0083,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=231
="399610",TMT50,2010-11-08,=0.0108,=12222.4100,=0.2756,=47.0136,=0.8208,=21.0331,=30.1605,=38.0640,=46.4422,=64.7172,=6.9114,=0.9839,=2.4071,=3.2240,=4.0371,=5.1858,=8.4969,=3.6698,=0.7915,=1.5843,=2.0120,=2.7305,=3.6881,=4.8392,=0.0066,=0.2761,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=525
="000993",全指信息,2011-08-02,=0.0061,=10816.6100,=0.2745,=66.3749,=0.7581,=27.3163,=42.0292,=52.3654,=68.2593,=96.2351,=7.0201,=0.9843,=2.5265,=3.2907,=4.0177,=4.7054,=8.9424,=4.1349,=0.9131,=1.8009,=2.3376,=2.8258,=3.4670,=5.3826,=0.0048,=0.0898,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4099
="931494",消费电子,2020-06-12,=0.0106,=6476.9067,=0.2734,=58.0758,=0.8971,=20.2625,=32.0897,=38.6998,=52.1505,=77.9188,=6.2355,=0.9646,=2.1307,=2.8224,=3.5253,=5.1074,=7.9404,=2.9566,=0.9479,=1.3000,=1.6492,=1.9865,=2.6166,=3.9249,=0.0051,=0.1197,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=231
="000935",中证信息,2009-07-03,=0.0053,=8171.6900,=0.2732,=64.8737,=0.9341,=22.3783,=36.3294,=44.9661,=55.1951,=87.4284,=7.0163,=0.9839,=2.5910,=3.3282,=4.0455,=4.8507,=8.9117,=4.0375,=0.9456,=1.7187,=2.2023,=2.7279,=3.5210,=5.2392,=0.0050,=0.0095,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1126
="980030",消费电子,2015-02-17,=0.0097,=9247.8900,=0.2728,=50.4845,=0.8632,=18.6467,=31.7933,=39.1371,=47.8489,=65.6114,=4.8643,=0.9054,=2.0026,=2.5992,=3.0222,=4.2700,=6.3059,=2.4169,=0.8195,=1.1413,=1.3999,=1.5835,=2.3771,=3.4515,=0.0062,=0.1092,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=390
="000915",300信息,2007-07-02,=0.0057,=4117.4738,=0.2667,=56.0150,=0.9271,=20.6178,=34.5626,=39.8330,=48.2251,=75.5831,=7.2096,=0.9810,=2.7398,=3.5399,=4.3492,=5.5068,=9.0762,=3.4760,=0.5859,=1.6744,=2.1697,=3.2119,=4.0679,=4.9963,=0.0057,=0.0783,=0.0049,=0.0061,=0.0076,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=21
="980080",成长100,2012-12-28,,,=0.2584,=59.0792,=0.7506,=39.4731,=45.2129,=49.9931,=63.7154,=82.4653,=7.0560,=0.8648,=3.0437,=3.6604,=5.7085,=6.9075,=9.2690,=4.5120,=0.8019,=2.0191,=2.4150,=3.0827,=4.5036,=5.8594,=0.0039,=0.0979,=0.0030,=0.0049,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=259
="931165",新兴科技100,2019-04-25,=0.0071,=10696.4883,=0.2569,=51.1999,=0.9628,=17.0055,=23.4243,=29.7048,=40.1557,=67.3989,=10.6679,=0.9769,=3.5721,=4.3420,=5.4847,=7.6341,=13.6689,=9.7601,=0.9735,=3.0368,=3.6581,=4.8616,=6.4312,=12.4159,=0.0061,=0.1343,=0.0047,=0.0067,=0.0091,=0.0150,=0.0264,=0.0515,=0.1919,=0.0378,=520
="000171",新兴成指,2017-01-25,=0.0113,=2313.9464,=0.2541,=35.9974,=0.7960,=15.0335,=20.3702,=24.8895,=36.1698,=63.8139,=5.3633,=0.6835,=2.6324,=3.2903,=4.3666,=6.2869,=10.8185,=4.7076,=0.8426,=1.3680,=2.1206,=2.7944,=4.4495,=8.5894,=0.0115,=0.4373,=0.0042,=0.0072,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=208
="930850",智能制造,2016-07-20,=0.0103,=6002.4015,=0.2539,=58.2348,=0.9323,=23.4329,=32.6918,=41.7015,=50.2714,=78.5602,=6.1737,=0.9745,=2.5370,=3.5168,=4.1675,=5.0881,=7.7199,=3.5997,=0.8037,=1.5919,=2.3563,=2.7905,=3.5808,=5.3954,=0.0057,=0.0677,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=366
="931071",人工智能,2018-11-21,=0.0130,=2830.1507,=0.2493,=61.5327,=0.8611,=30.9003,=39.8352,=48.7540,=57.3707,=77.4016,=9.2358,=0.9499,=2.9559,=3.9086,=4.7589,=5.9531,=11.5305,=5.5404,=0.9187,=2.2000,=2.8049,=3.2183,=4.1243,=9.3591,=0.0054,=0.2073,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1367
="931643",科创创业50,2021-06-01,=0.0100,=2483.5486,=0.2450,=60.9862,=0.8155,=22.6109,=28.7775,=40.3436,=59.8907,=92.9106,=8.0466,=0.8282,=3.3216,=4.2053,=5.2113,=7.4747,=12.1685,=7.3757,=0.7933,=2.7030,=3.4213,=4.6500,=7.4396,=14.6821,=0.0060,=0.3808,=0.0024,=0.0040,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2019
="CN5075",国证信创,2015-02-16,,,=0.2437,=97.3383,=0.5725,=39.3034,=50.0196,=78.2854,=124.4479,=152.0158,=8.4115,=0.9244,=3.0386,=3.5737,=5.2522,=7.3969,=10.9595,=6.6862,=0.9367,=2.8415,=3.7009,=4.4368,=5.5805,=8.6847,=0.0023,=0.0556,=0.0018,=0.0030,=0.0057,=0.0079,=0.0108,=0.0268,=0.0598,=0.0136,=30
="932456",科创创业AI,2025-05-14,=0.0154,=3605.6954,=0.2393,=98.2502,=0.0324,=91.0567,=109.0751,=116.5068,=134.4663,=192.3777,=13.2213,=0.8091,=6.1464,=7.6483,=10.5742,=13.0121,=17.0303,=13.6037,=0.3042,=9.0747,=11.4832,=14.6576,=15.8216,=18.3647,=0.0020,=0.6278,=0.0016,=0.0017,=0.0019,=0.0024,=0.0030,=0.0437,=0.0985,,=74
="399285",物联网50,2020-02-18,=0.0112,=7827.1700,=0.2391,=41.0914,=0.8563,=21.8675,=26.4474,=31.7516,=38.8389,=48.9860,=5.8570,=0.9238,=2.6765,=3.4150,=4.0480,=5.3340,=6.9158,=3.7248,=0.9646,=1.7407,=2.0224,=2.4595,=3.1393,=4.3982,=0.0112,=0.3496,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=94
="000680",科创综指,2025-01-20,=0.0079,=2020.4500,=0.2345,=176.5596,=0.2005,=115.7401,=176.5596,=209.8296,=231.6636,=278.5830,=6.6681,=0.8945,=3.4337,=3.9741,=5.2477,=5.9976,=8.0513,=8.8184,=0.9077,=4.7291,=5.5066,=7.1828,=8.1477,=10.6066,=0.0027,=0.0686,=0.0023,=0.0032,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=237
="931159",创新100,2019-05-16,=0.0021,=4190.3497,=0.2322,=40.9028,=0.6563,=24.8309,=32.3418,=36.3134,=46.3280,=59.7307,=5.7043,=0.8398,=2.9189,=3.6989,=4.3893,=5.5674,=7.4325,=4.7320,=0.7722,=2.3351,=3.1735,=3.8109,=4.8727,=6.6085,=0.0093,=0.5676,=0.0044,=0.0062,=0.0089,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=234
="399667",创业成长,2013-01-07,=0.0150,=6778.4400,=0.2265,=37.6170,=0.4545,=21.3636,=29.5830,=38.4504,=51.7989,=90.9628,=7.0579,=0.7701,=2.9224,=4.0916,=4.8762,=7.5404,=10.8589,=5.5353,=0.6617,=2.4713,=3.4035,=4.6759,=6.7312,=10.3001,=0.0088,=0.7371,=0.0027,=0.0042,=0.0063,=0.0096,=0.0182,=0.0481,=0.1635,=0.0355,=99
="H30535",互联网,2015-01-12,=0.0219,=5931.5702,=0.2232,=51.4335,=0.8513,=14.4753,=21.1193,=36.3300,=48.8796,=67.6316,=7.3356,=0.9852,=1.7453,=2.4476,=3.2798,=4.0898,=9.0569,=4.2628,=0.9778,=1.1519,=1.6628,=2.0066,=2.8878,=5.2637,=0.0061,=0.0651,=0.0048,=0.0074,=0.0108,=0.0121,=0.0190,=0.0359,=0.1165,=0.0168,=29
="399326",成长40,2006-01-24,=0.0140,=7740.8300,=0.2158,=31.2635,=0.7219,=11.4413,=22.5069,=27.7103,=33.2868,=67.8360,=6.3569,=0.7796,=2.3502,=3.7081,=4.7255,=6.5154,=10.3842,=3.7804,=0.7227,=1.6605,=2.3239,=3.0575,=3.9346,=5.1844,=0.0100,=0.5583,=0.0046,=0.0073,=0.0096,=0.0135,=0.0218,=0.0646,=0.2161,=0.0378,=275
="931579",东证优势成长,2020-11-09,=0.0143,=9243.9626,=0.2112,=29.8655,=0.7848,=7.9327,=14.3005,=19.2452,=30.4916,=61.0103,=6.0139,=0.8142,=0.9149,=2.6159,=3.4479,=5.9243,=9.3390,=4.3831,=0.8985,=1.1828,=2.0615,=2.3979,=3.6717,=6.0793,=0.0116,=0.3753,=0.0040,=0.0071,=0.0152,=0.0286,=0.0527,=0.0548,=0.1983,=0.0468,=151
