指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="931406",5G 50,2020-02-20,=-0.0035,=2783.1600,=0.3075,=33.1396,=0.7460,=15.2657,=20.6085,=23.9181,=34.6415,=51.5506,=3.6926,=0.7479,=1.5292,=1.9706,=2.5614,=3.8322,=5.3757,=2.4244,=0.9675,=0.9155,=1.4060,=1.5857,=1.9189,=2.9469,=0.0168,=0.4214,=0.0042,=0.0067,=0.0205,=0.0276,=0.0387,=0.0252,=0.1023,=0.0236,=704
="930652",CS电子,2015-06-05,=-0.0106,=12812.3200,=0.3062,=64.0504,=0.9600,=21.2056,=33.8173,=43.2207,=52.6384,=86.1406,=7.2290,=0.9847,=2.2039,=3.1461,=3.6489,=4.8011,=9.3375,=3.9302,=0.9831,=1.4014,=2.0216,=2.3031,=3.0731,=5.0793,=0.0052,=0.0227,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0249,=0.0838,=0.0162,=488
="931688",中证算力,2022-07-21,=-0.0039,=4097.1400,=0.3035,=37.0864,=0.9165,=18.0036,=20.8114,=23.9374,=32.4972,=44.9092,=3.9790,=0.9266,=1.6529,=1.9018,=2.2773,=3.3668,=4.7747,=2.7906,=0.9190,=1.3731,=1.5931,=1.8161,=2.4992,=3.3716,=0.0158,=0.0772,=0.0131,=0.0191,=0.0261,=0.0299,=0.0338,=0.0245,=0.1011,=0.0224,=109
="000698",科创100,2023-08-07,=-0.0051,=1887.1500,=0.2944,=119.0515,=0.1605,=60.6995,=128.7332,=212.2764,=253.0685,=337.2511,=7.1059,=0.9547,=2.7397,=3.6206,=4.2064,=5.9038,=8.5061,=7.7107,=0.7078,=4.0312,=5.1123,=6.3460,=8.4112,=10.0837,=0.0030,=0.1097,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0093,=0.0369,=0.0028,=578
="932087",集成电路,2023-03-29,=-0.0026,=1464.3200,=0.2930,=131.4757,=0.4828,=46.1239,=100.6652,=132.3687,=152.2237,=195.7770,=8.2335,=0.9191,=3.1405,=3.9133,=5.1815,=7.1919,=11.4486,=13.3995,=0.9093,=5.8347,=7.6261,=9.0819,=12.0095,=18.6728,=0.0014,=0.2059,=0.0010,=0.0014,=0.0018,=0.0022,=0.0029,=0.0203,=0.0481,=0.0079,=53
="931866",中证机床,2022-05-09,=-0.0053,=2312.7200,=0.2897,=63.7832,=0.8863,=28.6086,=36.9426,=40.7751,=56.4343,=85.2007,=6.8817,=0.9545,=2.8302,=3.7627,=4.3332,=5.1832,=9.1263,=5.5516,=0.9357,=2.4023,=3.1595,=3.4384,=4.3826,=7.3925,=0.0057,=0.0633,=0.0043,=0.0066,=0.0077,=0.0097,=0.0146,=0.0321,=0.1022,=0.0244,=163
="931380",科技50,2019-11-25,=-0.0089,=4071.2200,=0.2885,=47.3121,=0.5163,=22.4426,=31.2969,=46.3237,=56.5620,=71.9143,=6.1330,=0.6681,=2.7627,=3.8780,=5.4922,=7.3432,=9.9144,=5.3217,=0.7148,=2.1802,=3.0698,=4.1639,=5.6552,=7.7525,=0.0088,=0.7074,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0253,=0.0951,=0.0118,=949
="000858",500信息,2013-11-06,=-0.0080,=13493.5500,=0.2804,=110.8551,=0.9526,=25.3805,=43.9766,=64.2121,=90.3143,=209.3531,=6.5195,=0.9860,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=7.0401,=0.9880,=1.1229,=1.9074,=2.6868,=3.6466,=9.1355,=0.0029,=0.0120,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0212,=0.0505,=0.0070,=353
="000688",科创50,2020-07-23,=-0.0163,=1709.5000,=0.2718,=186.7795,=0.9680,=35.5957,=42.6241,=71.4698,=137.4869,=263.7183,=8.1090,=0.9625,=2.9443,=4.2293,=4.8870,=6.7991,=10.5365,=10.4867,=0.8739,=3.1319,=4.5777,=5.6153,=9.6656,=13.6380,=0.0020,=0.0198,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0135,=0.0347,=0.0045,=8202
="000998",中证TMT,2011-11-08,=-0.0056,=3729.9600,=0.2684,=42.8020,=0.7786,=18.9989,=27.6163,=34.6442,=43.4862,=58.6698,=4.6582,=0.9377,=1.9674,=2.4618,=3.2922,=4.0127,=5.6742,=3.2745,=0.9806,=1.2505,=1.8092,=2.1803,=2.6403,=3.9991,=0.0115,=0.5806,=0.0048,=0.0067,=0.0092,=0.0185,=0.0284,=0.0233,=0.0900,=0.0196,=565
="000993",全指信息,2011-08-02,=-0.0098,=10711.6100,=0.2621,=67.5805,=0.7835,=27.3163,=42.0292,=52.3360,=68.2593,=96.2351,=7.0086,=0.9847,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=4.2140,=0.9188,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0052,=0.1819,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0221,=0.0751,=0.0134,=4098
="000935",中证信息,2009-07-03,=-0.0094,=8099.7400,=0.2620,=66.1690,=0.9472,=22.3783,=36.3294,=44.9593,=55.1430,=87.4284,=7.0137,=0.9843,=2.5910,=3.3282,=4.0442,=4.8453,=8.9117,=4.1221,=0.9666,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0054,=0.0957,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0237,=0.0833,=0.0137,=1126
="000690",科创成长,2022-11-04,=-0.0133,=2361.2400,=0.2594,=111.8544,=0.6002,=26.4295,=45.7238,=83.1976,=154.6523,=288.8500,=12.8766,=0.8368,=3.7827,=4.8550,=5.5884,=12.2430,=18.2315,=14.1443,=0.7788,=2.7510,=4.0057,=6.7030,=14.5314,=20.0971,=0.0016,=0.0887,=0.0011,=0.0021,=0.0034,=0.0053,=0.0127,=0.0188,=0.1043,=0.0143,=147
="980030",消费电子,2015-02-17,=0.0036,=9145.6100,=0.2587,=50.1337,=0.8570,=18.6467,=31.7697,=39.1318,=47.8201,=65.6114,=4.8314,=0.9023,=2.0026,=2.5988,=3.0217,=4.2690,=6.3059,=2.3963,=0.8104,=1.1413,=1.3998,=1.5832,=2.3716,=3.4515,=0.0062,=0.1160,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0190,=0.0648,=0.0154,=389
="931160",通信设备,2013-07-15,=0.0005,=19446.4000,=0.2578,=55.2384,=0.8049,=19.3231,=27.7990,=36.6958,=54.8121,=91.1971,=9.0412,=0.9777,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=3.1563,=0.9732,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0066,=0.3658,=0.0028,=0.0052,=0.0077,=0.0150,=0.0221,=0.0428,=0.1280,=0.0276,=1292
="399296",创成长,2019-01-23,=0.0029,=7836.0200,=0.2573,=41.0927,=0.4030,=22.4911,=30.9696,=43.5338,=63.8807,=104.6935,=8.7866,=0.6763,=3.9463,=4.9422,=7.0748,=10.6903,=14.9802,=5.6008,=0.4494,=2.5417,=3.4732,=5.8420,=11.9065,=17.3385,=0.0074,=0.6260,=0.0016,=0.0027,=0.0061,=0.0105,=0.0200,=0.0584,=0.2040,=0.0396,=1081
="000689",科创材料,2022-08-15,=-0.0204,=1523.1500,=0.2564,=190.3114,=0.9669,=38.7753,=45.4261,=84.3608,=149.8341,=281.6880,=6.0513,=0.9720,=1.9307,=2.6274,=3.2671,=4.4973,=8.5314,=7.5206,=0.9731,=2.1963,=3.1384,=4.0520,=5.6159,=10.7722,=0.0027,=0.0269,=0.0019,=0.0045,=0.0064,=0.0079,=0.0117,=0.0126,=0.0258,=0.0058,=45
="000915",300信息,2007-07-02,=-0.0101,=4080.2700,=0.2552,=57.4168,=0.9431,=20.6178,=34.5626,=39.8259,=48.1893,=75.5831,=7.2206,=0.9819,=2.7398,=3.5399,=4.3483,=5.5017,=9.0762,=3.5635,=0.6082,=1.6744,=2.1697,=3.2101,=4.0680,=4.9963,=0.0064,=0.2375,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0247,=0.0971,=0.0166,=21
="931494",消费电子,2020-06-12,=-0.0033,=6367.0600,=0.2518,=59.7689,=0.9196,=20.2625,=32.0897,=38.6624,=52.0391,=77.9188,=6.1923,=0.9632,=2.1307,=2.8224,=3.5214,=5.0990,=7.9404,=3.0230,=0.9578,=1.3000,=1.6492,=1.9835,=2.6152,=3.9249,=0.0060,=0.2324,=0.0040,=0.0058,=0.0083,=0.0109,=0.0138,=0.0228,=0.0807,=0.0166,=230
="CN5075",国证信创,2015-02-16,,,=0.2511,=96.7889,=0.5705,=39.3034,=50.0155,=78.1848,=124.6256,=152.0158,=8.3336,=0.9178,=3.0386,=3.5724,=5.2521,=7.3757,=10.9595,=6.6233,=0.9380,=2.8415,=3.6990,=4.4339,=5.5626,=8.6847,=0.0024,=0.0605,=0.0018,=0.0030,=0.0057,=0.0079,=0.0108,=0.0268,=0.0598,=0.0136,=29
="399610",TMT50,2010-11-08,=-0.0003,=11979.0600,=0.2502,=45.8914,=0.7814,=21.0331,=30.1605,=38.0622,=46.4185,=64.7172,=6.7549,=0.9790,=2.4071,=3.2240,=4.0363,=5.1852,=8.4969,=3.5821,=0.7571,=1.5843,=2.0120,=2.7280,=3.6882,=4.8392,=0.0068,=0.3085,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0296,=0.1080,=0.0206,=525
="931165",新兴科技100,2019-04-25,=-0.0041,=10609.7500,=0.2467,=50.2639,=0.9536,=17.0055,=23.4243,=29.6781,=40.1229,=67.3989,=10.4753,=0.9734,=3.5721,=4.3420,=5.4778,=7.6308,=13.6689,=9.5857,=0.9695,=3.0368,=3.6581,=4.8604,=6.4174,=12.4159,=0.0062,=0.1475,=0.0047,=0.0068,=0.0092,=0.0150,=0.0264,=0.0515,=0.1919,=0.0378,=520
="980080",成长100,2012-12-28,,,=0.2438,=57.1730,=0.7277,=39.4731,=45.1049,=49.9297,=63.8626,=82.4653,=6.8283,=0.7887,=3.0437,=3.6543,=5.6818,=6.8656,=9.2690,=4.3665,=0.7676,=2.0191,=2.4135,=3.0802,=4.5036,=5.8594,=0.0040,=0.1103,=0.0030,=0.0050,=0.0057,=0.0069,=0.0087,=0.0481,=0.1452,=0.0254,=257
="970070",创业板人工智能,2024-07-11,=0.0061,=7344.6200,=0.2387,=65.5018,=0.1307,=48.3861,=71.6465,=81.1031,=93.9970,=119.1606,=11.5018,=0.8673,=3.3467,=5.1282,=6.4091,=10.1249,=15.2749,=9.0643,=0.7644,=3.4016,=4.9639,=6.2226,=9.2248,=12.0918,=0.0036,=0.2158,=0.0027,=0.0036,=0.0052,=0.0066,=0.0096,=0.0381,=0.1206,=0.0167,=238
="930850",智能制造,2016-07-20,=-0.0076,=5915.7400,=0.2358,=59.8989,=0.9450,=23.4329,=32.6916,=41.6656,=50.2226,=78.5602,=6.1389,=0.9719,=2.5370,=3.5157,=4.1674,=5.0865,=7.7199,=3.7093,=0.8223,=1.5919,=2.3560,=2.7902,=3.5759,=5.3954,=0.0065,=0.2779,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0208,=0.0857,=0.0160,=365
="000936",中证电信,2009-07-03,=0.0033,=12258.3700,=0.2332,=28.8643,=0.5703,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.7673,=0.7790,=1.2149,=1.7612,=2.3409,=2.7932,=3.6232,=2.6268,=0.9781,=0.7463,=1.0300,=1.2683,=1.8272,=3.0800,=0.0219,=0.6037,=0.0019,=0.0063,=0.0096,=0.0319,=0.0507,=0.0215,=0.0913,=0.0219,=338
="931159",创新100,2019-05-16,=-0.0106,=4184.1900,=0.2304,=41.0118,=0.6602,=24.8309,=32.3322,=36.2747,=46.3297,=59.7307,=5.7158,=0.8429,=2.9189,=3.6987,=4.3889,=5.5635,=7.4325,=4.7368,=0.7746,=2.3351,=3.1714,=3.8084,=4.8751,=6.6085,=0.0093,=0.5669,=0.0044,=0.0062,=0.0089,=0.0126,=0.0177,=0.0278,=0.1244,=0.0278,=232
="000171",新兴成指,2017-01-25,=-0.0057,=2263.9200,=0.2270,=35.1390,=0.7841,=15.0335,=20.3634,=24.8747,=36.2009,=63.8139,=5.3532,=0.6831,=2.6324,=3.2897,=4.3663,=6.2947,=10.8185,=4.6197,=0.8277,=1.3680,=2.1204,=2.7936,=4.4455,=8.5894,=0.0117,=0.4456,=0.0042,=0.0072,=0.0126,=0.0195,=0.0271,=0.0336,=0.1371,=0.0326,=207
="931643",科创创业50,2021-06-01,=-0.0034,=2432.2400,=0.2193,=59.8185,=0.8008,=22.6109,=28.7602,=40.3168,=59.7754,=92.9106,=7.8860,=0.8206,=3.3216,=4.1946,=5.2100,=7.4616,=12.1685,=7.2255,=0.7873,=2.7030,=3.4167,=4.6455,=7.4418,=14.6821,=0.0061,=0.3913,=0.0024,=0.0040,=0.0074,=0.0115,=0.0174,=0.0368,=0.1190,=0.0246,=2017
="399285",物联网50,2020-02-18,=0.0008,=7699.9200,=0.2190,=40.2867,=0.8406,=21.8675,=26.4474,=31.7208,=38.7413,=48.9860,=5.7418,=0.8995,=2.6765,=3.4150,=4.0447,=5.3292,=6.9158,=3.6494,=0.9585,=1.7407,=2.0224,=2.4543,=3.1372,=4.3982,=0.0114,=0.3798,=0.0076,=0.0096,=0.0121,=0.0148,=0.0214,=0.0353,=0.1364,=0.0304,=94
="932456",科创创业AI,2025-05-14,=0.0001,=3545.2500,=0.2185,=96.8202,=0.0229,=91.0567,=109.5872,=116.6891,=135.1183,=192.3777,=12.9991,=0.8039,=6.1464,=7.6308,=10.5688,=12.9582,=17.0303,=13.3692,=0.2778,=9.0747,=11.4569,=14.6822,=15.8357,=18.3647,=0.0021,=0.6667,=0.0016,=0.0017,=0.0019,=0.0024,=0.0030,=0.0437,=0.0985,,=72
="000680",科创综指,2025-01-20,=-0.0112,=1989.7700,=0.2157,=175.1260,=0.1941,=115.7401,=176.8300,=210.0476,=231.8344,=278.5830,=6.5841,=0.8777,=3.4337,=3.9718,=5.2436,=5.9908,=8.0513,=8.7042,=0.8963,=4.7291,=5.5033,=7.1708,=8.1355,=10.6066,=0.0027,=0.0957,=0.0023,=0.0032,=0.0037,=0.0050,=0.0065,=0.0091,=0.0262,=0.0033,=235
="931071",人工智能,2018-11-21,=0.0003,=2752.8300,=0.2151,=60.4829,=0.8414,=30.9003,=39.8352,=48.6665,=57.3307,=77.4016,=9.0511,=0.9444,=2.9559,=3.9086,=4.7579,=5.9484,=11.5305,=5.4231,=0.9180,=2.2000,=2.8049,=3.2154,=4.1167,=9.3591,=0.0056,=0.2416,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0409,=0.1450,=0.0239,=1364
="399998",中证煤炭,2015-02-13,=-0.0007,=2385.1800,=0.2097,=21.6108,=0.9188,=5.7123,=8.6087,=10.6436,=15.4144,=324.9063,=1.7649,=0.9575,=0.8179,=1.1204,=1.3740,=1.6110,=2.0135,=1.9306,=0.9810,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0312,=0.0800,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=2119
="399990",煤炭等权,2015-01-21,=-0.0013,=3473.2000,=0.2092,=21.6108,=0.9188,=5.7123,=8.6087,=10.6436,=15.4144,=324.9063,=1.7649,=0.9575,=0.8179,=1.1204,=1.3740,=1.6110,=2.0135,=1.9306,=0.9810,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0312,=0.0800,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0229,=0.0912,=0.0239,=242
="931271",通信设备主题,2012-12-21,=0.0041,=4359.9900,=0.2080,=82.1547,=0.8448,=25.8971,=33.1891,=36.3759,=78.7345,=113.3155,=10.4499,=0.9190,=2.2261,=2.9049,=3.5989,=8.0465,=14.2344,=6.8188,=0.9038,=1.5689,=2.0567,=2.5834,=5.5498,=9.3619,=0.0031,=0.0824,=0.0022,=0.0045,=0.0082,=0.0099,=0.0129,=0.0351,=0.1175,=0.0256,=11
="000994",全指电信,2011-08-02,=0.0035,=13407.8700,=0.2038,=29.3099,=0.4033,=17.6024,=21.7761,=33.7844,=52.5847,=109.2407,=2.8279,=0.6751,=1.3865,=1.8410,=2.5290,=3.0343,=3.7766,=2.6299,=0.9724,=0.9155,=1.2459,=1.5425,=1.8950,=3.1271,=0.0213,=0.6227,=0.0022,=0.0055,=0.0083,=0.0296,=0.0398,=0.0216,=0.0895,=0.0218,=230
="931582",数字经济,2020-11-09,=-0.0125,=1771.5800,=0.1999,=65.9975,=0.7808,=35.0365,=44.0012,=50.3432,=66.8382,=88.8203,=7.7304,=0.9277,=3.4564,=4.9263,=5.6881,=6.6872,=9.8458,=7.1456,=0.7285,=2.4970,=3.9453,=5.8775,=7.6769,=11.8341,=0.0042,=0.0867,=0.0032,=0.0048,=0.0057,=0.0066,=0.0087,=0.0236,=0.0954,=0.0158,=190
="931579",东证优势成长,2020-11-09,=-0.0271,=9153.3500,=0.1993,=29.3767,=0.7722,=7.9327,=14.2955,=19.2200,=30.5212,=61.0103,=5.9079,=0.7987,=0.9149,=2.6158,=3.4399,=5.9182,=9.3390,=4.3119,=0.8947,=1.1828,=2.0613,=2.3958,=3.6657,=6.0793,=0.0118,=0.3775,=0.0040,=0.0071,=0.0152,=0.0286,=0.0527,=0.0548,=0.1983,=0.0468,=150
="399326",成长40,2006-01-24,=-0.0026,=7629.8800,=0.1983,=30.7197,=0.6800,=11.4413,=22.5069,=27.7029,=33.2868,=67.8360,=6.2463,=0.7637,=2.3502,=3.7081,=4.7246,=6.5154,=10.3842,=3.7146,=0.6969,=1.6605,=2.3239,=3.0559,=3.9346,=5.1844,=0.0102,=0.5765,=0.0046,=0.0073,=0.0096,=0.0135,=0.0218,=0.0646,=0.2161,=0.0378,=275
