指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="000992",全指金融,2011-08-02,=-0.0369,=5352.3400,=-0.1062,=7.9648,=0.4027,=5.9310,=7.1022,=8.2366,=9.0288,=11.6339,=0.7777,=0.2527,=0.6188,=0.7234,=0.9465,=1.1680,=1.5107,=2.0332,=0.7721,=1.1568,=1.4432,=1.8065,=2.0610,=2.6668,=0.0720,=0.0851,=0.0697,=0.0383,=2694
="HSHDYI",恒生高股息率指数,2012-12-10,=-0.0325,=1338.7000,=0.0496,=7.9852,=0.8460,=3.6777,=4.8612,=6.6082,=7.7250,=10.6953,=0.7449,=0.6193,=0.4041,=0.5046,=0.6482,=0.9078,=1.1746,=1.1422,=0.5762,=0.5013,=0.7008,=1.0658,=1.5005,=1.9871,,=0.0935,,=0.0535,=897
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0281,=2708.4900,=0.0931,=8.0130,=0.9778,=3.8979,=4.9411,=5.8167,=7.1111,=8.2452,=0.7218,=0.9142,=0.4277,=0.5158,=0.5737,=0.6705,=0.8197,=1.2243,=0.9301,=0.5333,=0.6947,=0.8657,=1.1073,=1.3442,,=0.0916,,=0.0521,=469
="930914",港股通高股息,2016-11-25,=-0.0260,=5197.9800,=0.0570,=8.0260,=0.8354,=3.4280,=4.4093,=5.8539,=7.7254,=11.1979,=0.7709,=0.7275,=0.3979,=0.5003,=0.6104,=0.8555,=1.1764,=1.2315,=0.7980,=0.5144,=0.6961,=0.9180,=1.2382,=2.2126,,=0.1000,,=0.0535,=644
="930992",沪港深红利低波,2017-06-28,=-0.0295,=5608.2100,=0.0073,=8.0309,=0.9264,=4.0130,=5.1050,=5.8193,=7.4093,=8.5012,=0.7546,=0.9351,=0.4277,=0.5360,=0.5873,=0.7010,=0.7825,=1.1591,=0.7975,=0.4496,=0.5974,=0.8072,=1.1604,=1.3912,,=0.0942,,=0.0533,=11
="932596",港股通红利低波,2016-02-04,=-0.0274,=4091.7600,=0.0549,=8.0391,=0.5000,=7.4451,=7.7788,=8.0391,=8.2874,=8.5745,=0.7451,=0.7339,=0.6528,=0.6838,=0.7123,=0.7516,=0.7672,=1.3017,=0.4194,=1.2161,=1.2706,=1.3190,=1.3602,=1.4099,,,,=0.0530,=73
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0299,=3671.3200,=0.0213,=8.2270,=0.9583,=4.9972,=5.5292,=6.0447,=7.5296,=8.5137,=0.7956,=0.9595,=0.5264,=0.5901,=0.6268,=0.7360,=0.8235,=0.9782,=0.9583,=0.5404,=0.5921,=0.6593,=0.8386,=1.0198,,=0.0966,,=0.0491,=107
="931446",东证红利低波,2020-04-21,=-0.0381,=3361.7700,=-0.0235,=8.2569,=0.7459,=5.1478,=6.1552,=7.0648,=8.5375,=11.0216,=0.8153,=0.6815,=0.5884,=0.6931,=0.7591,=0.8758,=1.2481,=1.4992,=0.9621,=0.5909,=0.7509,=0.8792,=1.2885,=1.5979,=0.0725,=0.0941,=0.0749,=0.0454,=747
="H30269",红利低波,2013-12-19,=-0.0345,=11054.6900,=-0.0165,=8.2902,=0.7560,=4.5638,=5.5488,=6.7948,=9.4786,=14.4342,=0.8693,=0.5985,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6037,=0.9868,=0.6111,=0.8850,=1.0977,=1.4134,=1.6556,=0.0718,=0.0970,=0.0686,=0.0444,=3766
="H50040",上红低波,2014-03-21,=-0.0332,=10964.0500,=-0.0057,=8.3308,=0.7733,=4.6938,=5.9512,=7.0192,=9.6645,=14.3118,=0.8621,=0.5684,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6219,=0.9889,=0.6380,=0.8684,=1.2018,=1.3921,=1.6750,=0.0737,=0.0983,=0.0721,=0.0439,=338
="931130",红利成长低波,2018-12-04,=-0.0347,=23435.2900,=-0.0118,=8.3855,=0.7001,=4.4465,=5.5627,=7.7001,=8.7348,=11.5512,=0.8572,=0.3633,=0.5279,=0.6229,=0.9042,=1.0349,=1.5803,=1.8693,=0.7872,=0.3109,=0.8112,=1.3129,=1.9124,=2.5957,=0.0647,=0.0980,=0.0458,=0.0446,=132
="000029",180价值,2009-01-09,=-0.0294,=4188.4600,=-0.0594,=8.3907,=0.7650,=5.6894,=6.9075,=7.8865,=8.4903,=10.8138,=0.8442,=0.3838,=0.6666,=0.8069,=0.8657,=1.0669,=1.4433,=1.0896,=0.8718,=0.6198,=0.7825,=0.9448,=1.0624,=1.4032,=0.0720,=0.0955,=0.0779,=0.0424,=554
="000151",上国红利,2012-07-20,=-0.0141,=1619.8000,=0.0603,=8.5103,=0.9613,=4.5075,=5.3657,=6.8936,=7.6006,=10.0345,=0.7919,=0.5643,=0.5268,=0.6189,=0.7557,=0.9666,=1.3272,=1.0780,=0.4777,=0.6026,=0.8953,=1.1028,=1.3121,=1.6854,=0.0766,=0.0931,=0.0685,=0.0486,=193
="000922",中证红利,2008-05-26,=-0.0254,=5626.1200,=0.0222,=8.5697,=0.8001,=5.1762,=6.0245,=7.6568,=8.5697,=11.2156,=0.8651,=0.5078,=0.5911,=0.7110,=0.8584,=1.1093,=1.4999,=1.2766,=0.8928,=0.6332,=0.7726,=1.0442,=1.2134,=1.7101,=0.0673,=0.0937,=0.0683,=0.0450,=19714
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0332,=4904.3100,=0.0560,=8.6637,=0.9827,=4.2457,=4.7023,=5.7244,=7.5050,=8.8875,=0.7911,=0.9754,=0.4429,=0.4967,=0.5747,=0.7255,=0.8117,=1.0762,=0.9494,=0.6036,=0.6702,=0.8679,=0.9950,=1.1149,,=0.0936,,=0.0540,=78
="000821",300红利,2012-07-20,=-0.0225,=6728,=0.0084,=8.6948,=0.8623,=4.9998,=6.1944,=7.5608,=8.3757,=10.9286,=0.8812,=0.5082,=0.5725,=0.7140,=0.8783,=1.0799,=1.4919,=1.4138,=0.9279,=0.6098,=0.7993,=1.0618,=1.3048,=1.6963,=0.0720,=0.0964,=0.0719,=0.0452,=972
="931479",证券保险,2020-05-06,=-0.0412,=905.3500,=-0.1481,=8.7411,=0,=8.7411,=12.0220,=13.6079,=15.5634,=21.1012,=1.2850,=0.2954,=1.0296,=1.2290,=1.3870,=1.5779,=2.2844,=1.6231,=0.6561,=1.0318,=1.2674,=1.4413,=1.7968,=2.2879,=0.1244,=0.1142,=0.0972,=0.0259,=11
="399995",基建工程,2015-03-12,=-0.0382,=3911.4500,=0.0013,=8.7866,=0.6059,=5.8673,=7.3439,=8.2792,=12.5101,=18.8590,=0.6983,=0.0944,=0.5815,=0.7361,=0.9104,=1.4766,=2.1834,=0.1884,=0.3166,=0.1368,=0.1788,=0.2066,=0.3594,=0.5478,=0.0444,=0.0704,=0.0520,=0.0296,=2683
="000015",红利指数,2005-01-04,=-0.0182,=3234.5300,=0.0648,=8.8096,=0.9678,=4.6646,=5.5108,=7.0876,=7.9728,=10.4439,=0.8703,=0.6101,=0.5525,=0.6398,=0.7661,=1.0197,=1.3875,=1.4954,=0.9691,=0.7277,=0.8913,=1.1227,=1.3194,=1.6890,=0.0627,=0.0940,=0.0675,=0.0429,=14075
="930955",红利低波100,2017-05-26,=-0.0338,=11731.3000,=-0.0051,=8.8347,=0.8481,=5.0805,=6.0551,=7.3822,=8.5273,=11.5013,=0.9107,=0.6631,=0.5792,=0.6654,=0.8232,=0.9934,=1.3722,=1.3453,=0.8103,=0.5888,=0.7752,=0.9851,=1.2888,=1.7525,=0.0751,=0.0936,=0.0714,=0.0478,=1895
="000063",上证周期,2010-02-03,=-0.0327,=3706.5900,=-0.0865,=8.9059,=0.6381,=5.4761,=7.1362,=8.5492,=9.4385,=12.4946,=0.9489,=0.4493,=0.6668,=0.8368,=0.9674,=1.1079,=1.4831,=1.5911,=0.9514,=0.8113,=1.0636,=1.2494,=1.4200,=1.7571,=0.0797,=0.1019,=0.0808,=0.0388,=206
="000824",国企红利,2012-07-20,=-0.0265,=2170.9600,=0.0235,=8.9382,=0.9477,=4.8847,=5.9406,=7.3386,=8.3073,=10.7823,=0.8913,=0.6031,=0.5610,=0.6880,=0.8278,=1.0596,=1.4469,=1.3132,=0.8879,=0.5370,=0.7016,=0.9865,=1.2300,=1.6834,=0.0686,=0.0944,=0.0718,=0.0449,=917
="399373",大盘价值,2010-01-04,=-0.0307,=8075.6100,=-0.0581,=8.9405,=0.7358,=5.4746,=6.8623,=8.3403,=9.0989,=11.9914,=0.9450,=0.4798,=0.6410,=0.8033,=0.9512,=1.1408,=1.5001,=1.1479,=0.8326,=0.5920,=0.7817,=0.9284,=1.1328,=1.4541,=0.0764,=0.0969,=0.0766,=0.0442,=325
="931644",800红利,2024-03-15,=-0.0248,=2610.5700,=0.0229,=8.9420,=0.7474,=6.4729,=7.2750,=8.1514,=9.0325,=9.4757,=0.9033,=0.7598,=0.7001,=0.7659,=0.8563,=0.9089,=0.9431,=1.3122,=0.9384,=0.8423,=0.9199,=1.1050,=1.2691,=1.3504,=0.0715,=0.0955,=0.0722,=0.0453,=30
="000919",300价值,2008-01-21,=-0.0303,=5049.1000,=-0.0506,=8.9968,=0.7176,=5.9577,=7.3283,=8.4437,=9.2347,=12.2376,=0.9352,=0.4670,=0.6917,=0.8497,=0.9451,=1.1509,=1.5388,=1.1111,=0.8277,=0.6314,=0.7861,=0.9060,=1.1005,=1.3421,=0.0752,=0.0968,=0.0773,=0.0410,=4293
="H30035",300非银,2012-12-21,=-0.0388,=9490.9200,=-0.1490,=9.0295,=0,=9.0295,=13.1093,=15.1688,=19.3628,=26.3489,=1.3160,=0.1843,=1.0544,=1.3277,=1.6473,=2.0481,=2.4387,=1.6668,=0.4592,=1.0410,=1.4185,=1.7302,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0250,=1162
="930740",300红利LV,2018-12-04,=-0.0229,=7277.3100,=0.0151,=9.0793,=0.8964,=5.4153,=6.8079,=7.4890,=8.5301,=9.6903,=0.9463,=0.8002,=0.6159,=0.7682,=0.8543,=0.9463,=1.0604,=1.3843,=0.7391,=0.6725,=0.8537,=1.0745,=1.5144,=1.9253,=0.0682,=0.0943,=0.0707,=0.0442,=578
="931069",中金300,2018-02-14,=-0.0342,=4732.9900,=-0.0542,=9.3420,=0.5327,=5.9518,=7.4857,=9.2576,=10.5179,=13.6164,=0.9800,=0.3347,=0.7377,=0.9195,=1.1057,=1.3590,=1.8328,=1.3629,=0.8418,=0.6656,=0.8597,=1.1109,=1.3083,=1.7542,=0.0767,=0.1056,=0.0771,=0.0413,=84
="000825",央企红利,2012-07-20,=-0.0244,=3522.8300,=0.0201,=9.3531,=0.9761,=4.7369,=6.0940,=7.3075,=8.3095,=10.5687,=0.9267,=0.6628,=0.5507,=0.6915,=0.8600,=1.0010,=1.3929,=1.2398,=0.8590,=0.6009,=0.8548,=1.0508,=1.2092,=1.7357,=0.0695,=0.0951,=0.0705,=0.0433,=291
="930608",中证基建,2015-03-31,=-0.0348,=8147.7700,=-0.0399,=9.3727,=0.3075,=6.6667,=8.6208,=10.5460,=17.0101,=25.2863,=0.7786,=0.0907,=0.6550,=0.8270,=1.1191,=1.6096,=2.2134,=0.2235,=0.2045,=0.1701,=0.2221,=0.3423,=0.4964,=0.7101,=0.0480,=0.0718,=0.0544,=0.0315,=642
="931848",800红利低波,2024-05-21,=-0.0301,=3238.1100,=0.0230,=9.3795,=0.7281,=7.4155,=8.1312,=8.9520,=9.4431,=9.7854,=0.9715,=0.8135,=0.7315,=0.8577,=0.9166,=0.9704,=1.0024,=1.3684,=0.7101,=1.1714,=1.2282,=1.3368,=1.3793,=1.5428,=0.0728,=0.0933,=0.0737,=0.0436,=124
="399966",800证保,2012-12-21,=-0.0408,=5659.2200,=-0.1442,=9.4219,=0,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.3130,=0.1818,=1.0619,=1.3307,=1.6289,=2.0427,=2.4366,=1.7848,=0.5054,=1.1634,=1.5249,=1.7816,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0243,=168
="H30588",中证证保,2015-02-02,=-0.0408,=960.9100,=-0.1443,=9.4285,=0,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.3115,=0.1805,=1.0752,=1.3315,=1.6360,=2.0366,=2.4238,=1.7870,=0.5338,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0242,=458
="000968",300周期,2010-05-28,,,=-0.0460,=9.5852,=0.6274,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9802,=0.4237,=0.7021,=0.8484,=1.0141,=1.1842,=1.5550,=1.5947,=0.9312,=0.8459,=1.0834,=1.2645,=1.4635,=1.8297,=0.0765,=0.0962,=0.0777,=0.0366,=98
="399805",互联金融,2015-02-10,=-0.0411,=3315.0200,=-0.1387,=9.6327,=0.1748,=7.5943,=9.8031,=11.5255,=13.2012,=16.5816,=1.0333,=0.1698,=0.7644,=1.0565,=1.4469,=1.7380,=2.0317,=1.7764,=0.7964,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0363,=326
="H30356",800价值,2014-06-09,=-0.0310,=6358.1400,=-0.0434,=9.6606,=0.7087,=6.4024,=7.6876,=9.0204,=9.9535,=13.4784,=0.9940,=0.5121,=0.7030,=0.8609,=0.9884,=1.1771,=1.6287,=1.0813,=0.8092,=0.5868,=0.7373,=0.8799,=1.0722,=1.3738,=0.0737,=0.0946,=0.0754,=0.0393,=27
="399550",央视50,2012-06-06,=-0.0368,=7850.7600,=-0.0298,=9.6870,=0.6735,=6.8960,=8.2550,=9.2363,=10.1362,=13.0561,=1.0122,=0.1764,=0.8649,=1.0175,=1.2388,=1.4261,=1.8564,=2.0238,=0.7807,=1.3448,=1.6478,=1.7976,=2.0368,=2.5217,=0.0768,=0.1002,=0.0803,=0.0433,=2257
="000925",基本面50,2009-02-26,=-0.0298,=4337.0400,=-0.0609,=9.7405,=0.7003,=6.2635,=7.9688,=9.0483,=10.0524,=12.7955,=1.0109,=0.3871,=0.7306,=0.9013,=1.0620,=1.1921,=1.5728,=1.0657,=0.7172,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0397,=4534
="930723",沪港深F100,2015-08-05,=-0.0261,=4968.2400,=-0.0243,=9.8362,=0.7012,=5.4557,=7.5706,=8.9401,=10.1443,=13.1279,=1.0043,=0.4860,=0.6469,=0.8476,=1.0099,=1.1160,=1.4626,=1.2733,=0.7922,=0.6039,=0.8632,=1.0723,=1.2788,=1.6654,,=0.1086,,=0.0403,=151
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0290,=8743.2900,=-0.0760,=9.8457,=0.6908,=5.7712,=7.8858,=8.9723,=10.2891,=13.0207,=1.0899,=0.5416,=0.7256,=0.9400,=1.0749,=1.2097,=1.5098,=1.7537,=0.8269,=0.9123,=1.1419,=1.3990,=1.7181,=2.4187,,=0.1056,,=0.0362,=262
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0250,=4140.1000,=0.0310,=9.8552,=0.6583,=4.8859,=6.8728,=8.8773,=12.1601,=16.1208,=0.9197,=0.5920,=0.5567,=0.7305,=0.8673,=1.1817,=1.3660,=1.0357,=0.5758,=0.5555,=0.7802,=0.9894,=1.3645,=1.5178,,=0.0950,,=0.0541,=32
="950090",50AH优选,2015-12-10,=-0.0353,=5755.9000,=-0.0692,=9.8879,=0.8333,=6.3188,=7.9027,=8.6164,=9.7640,=13.5010,=1.0502,=0.5745,=0.7914,=0.9478,=1.0259,=1.1247,=1.5403,=1.3203,=0.9539,=0.6574,=0.8458,=0.9469,=1.0540,=1.4553,,=0.1029,,=0.0394,=1993
="000042",上证央企,2009-03-30,=-0.0288,=1722.5000,=-0.0491,=9.8977,=0.7568,=6.3284,=7.8863,=9.1270,=10.0284,=12.9577,=1.0101,=0.5631,=0.7230,=0.8871,=0.9895,=1.1158,=1.4812,=1.2957,=0.9765,=0.6569,=0.8569,=0.9755,=1.1253,=1.3891,=0.0740,=0.0970,=0.0773,=0.0380,=380
="000806",消费服务,2012-02-10,=-0.0367,=7704.0600,=-0.0854,=9.9258,=0.1838,=8.8952,=9.9861,=10.8057,=11.8704,=17.0971,=1.1142,=0.0783,=1.0009,=1.2043,=1.3575,=1.5460,=2.0145,=2.1613,=0.5763,=1.6526,=1.9444,=2.1092,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0374,=414
="931375",300质量低波,2019-11-25,=-0.0361,=16214.7700,=-0.0438,=9.9474,=0.3978,=6.4946,=8.1313,=11.5205,=13.5754,=22.0532,=1.3156,=0.4037,=0.8054,=1.0775,=1.5723,=2.0834,=3.3245,=1.7763,=0.6185,=1.0044,=1.3169,=1.6431,=2.0966,=2.5370,=0.0993,=0.1354,=0.0949,=0.0307,=107
="932153",港股通价值策略,2025-04-30,=-0.0361,=1049.9600,=-0.0008,=10.0487,=0.4434,=8.1696,=9.5280,=10.0899,=10.3560,=10.9237,=0.8737,=0.4525,=0.7012,=0.8219,=0.8780,=0.8991,=0.9365,=1.0163,=0.4163,=0.8168,=0.9513,=1.0276,=1.0640,=1.1126,,,,=0.0430,=6
="932422",A500红利低波,2025-04-09,=-0.0249,=3114.4900,=0.0037,=10.0494,=0.4522,=9.5190,=9.8705,=10.0790,=10.2482,=10.5846,=1.0637,=0.8783,=0.9943,=1.0283,=1.0421,=1.0565,=1.0978,=1.3044,=0.1739,=1.2431,=1.3098,=1.4398,=1.4762,=1.5336,=0.0682,,,=0.0433,=252
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0310,=11981.4100,=-0.0672,=10.0722,=0.8157,=6.0524,=7.8580,=8.5970,=9.9306,=15.8114,=1.0758,=0.6694,=0.6924,=0.8895,=0.9987,=1.1579,=1.7191,=1.4173,=0.7916,=0.7846,=0.9922,=1.0799,=1.4285,=2.0876,,=0.1073,,=0.0359,=91
="399371",国证价值,2010-01-04,=-0.0317,=7009.4400,=-0.0269,=10.1062,=0.7473,=6.4728,=7.8356,=9.0964,=10.3606,=13.0475,=1.0276,=0.5420,=0.7249,=0.8967,=1.0117,=1.2404,=1.5675,=1.0662,=0.7601,=0.5764,=0.7536,=0.8693,=1.0978,=1.3812,=0.0736,=0.0927,=0.0763,=0.0404,=114
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0311,=8307.8200,=-0.0680,=10.1324,=0.8181,=6.0524,=7.8552,=8.6058,=9.9481,=15.8114,=1.0789,=0.6736,=0.6924,=0.8892,=1.0002,=1.1595,=1.7191,=1.4222,=0.7928,=0.7849,=0.9933,=1.0801,=1.4329,=2.0876,,=0.1073,,=0.0357,=4726
="932431",300质量,2025-03-18,=-0.0320,=1987.6200,=-0.0287,=10.2227,=0.7265,=9.4685,=9.9447,=10.1258,=10.2568,=10.5369,=1.1375,=0.6449,=1.0727,=1.1113,=1.1301,=1.1471,=1.1853,=2.1990,=0.5061,=2.0194,=2.1495,=2.1988,=2.2448,=2.3259,=0.0794,,,=0.0367,=2
="932305",智选高股息,2024-09-30,=-0.0354,=11457.2500,=0.0266,=10.2703,=0.9972,=7.0143,=7.4610,=8.2963,=9.1973,=10.4630,=1.1386,=0.9774,=0.8750,=0.9202,=1.0435,=1.0815,=1.1675,=0.8312,=0.5706,=0.7106,=0.7290,=0.7791,=1.2781,=1.3342,=0.0812,=0.1049,=0.0838,=0.0620,=238
