指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q2),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q2),关注度
="931160",通信设备,2013-07-15,=-0.0070,=20243.0500,=0.3093,=47.4872,=0.7060,=19.3231,=27.7990,=36.6958,=54.9602,=91.1971,=8.7866,=0.9711,=2.1520,=2.8712,=3.4260,=3.9732,=12.1269,=2.9753,=0.9625,=0.9706,=1.2833,=1.5072,=2.4398,=4.3558,=0.0068,=0.4029,=0.0028,=0.0053,=0.0077,=0.0150,=0.0221,=0.1127,=0.1280,=0.0660,=1320
="931406",5G 50,2020-02-20,=-0.0064,=2781.6100,=0.3068,=31.1233,=0.6882,=15.2657,=20.6215,=24.1544,=34.6304,=51.5506,=3.5154,=0.6637,=1.5292,=1.9719,=2.6004,=3.8170,=5.3757,=2.3357,=0.9541,=0.9155,=1.4089,=1.5885,=1.9376,=2.9469,=0.0164,=0.4148,=0.0042,=0.0068,=0.0204,=0.0276,=0.0387,=0.0653,=0.1023,=0.0580,=708
="399363",云科技,2009-08-03,=-0.0096,=12131.5600,=0.2984,=33.5820,=0.1105,=25.0041,=35.9406,=41.4714,=48.6769,=74.9161,=4.0240,=0.2338,=3.0187,=3.9514,=4.6350,=5.5540,=10.4646,=2.7541,=0.4289,=1.6015,=2.2265,=3.0152,=3.6971,=4.3638,=0.0144,=0.9810,=0.0046,=0.0055,=0.0070,=0.0104,=0.0160,=0.0735,=0.1037,=0.0278,=289
="990001",中华半导体芯片,2019-03-18,=-0.0142,=15685.7200,=0.2976,=89.8572,=0.5446,=33.1780,=61.6190,=86.6926,=116.8442,=187.5449,=8.0140,=0.8508,=3.1429,=4.2935,=5.3673,=7.5282,=12.4905,=12.1338,=0.9493,=3.3238,=6.1004,=7.1405,=9.6537,=19.5120,=0.0013,=0.0887,=0.0008,=0.0016,=0.0021,=0.0028,=0.0056,=0.0564,=0.0410,=0.0254,=1392
="H30007",芯片产业,2012-12-20,=-0.0139,=4077.9500,=0.2878,=81.0814,=0.5662,=24.2382,=40.3144,=72.2455,=113.4115,=186.5687,=8.1030,=0.8924,=1.9412,=3.6288,=4.5722,=7.3431,=12.9184,=11.9017,=0.9625,=1.5871,=3.7216,=6.5777,=8.4381,=19.5328,=0.0013,=0.0693,=0.0008,=0.0017,=0.0023,=0.0046,=0.0105,=0.0667,=0.0446,=0.0267,=549
="000682",科创信息,2021-08-16,=-0.0157,=2562.7500,=0.2854,=127.7584,=0.7316,=41.6131,=61.7349,=93.7745,=137.0627,=255.5918,=9.2951,=0.9279,=3.3247,=4.3633,=5.4103,=7.3506,=13.8809,=13.8489,=0.9229,=5.5790,=7.3298,=8.9504,=11.6037,=21.7670,=0.0016,=0.0530,=0.0011,=0.0020,=0.0029,=0.0038,=0.0070,=0.0461,=0.0432,=0.0205,=108
="980017",国证芯片,2015-02-17,=-0.0135,=16286.1100,=0.2837,=86.2731,=0.5374,=30.3742,=55.9621,=81.9395,=109.1194,=227.4136,=8.8151,=0.9270,=3.1638,=4.1087,=5.8268,=7.5671,=13.5798,=13.0275,=0.9498,=3.6283,=5.7981,=6.7037,=8.2249,=20.9165,=0.0013,=0.0841,=0.0008,=0.0016,=0.0020,=0.0027,=0.0044,=0.0673,=0.0397,=0.0271,=2629
="000690",科创成长,2022-11-04,=-0.0086,=2404.1000,=0.2823,=67.8459,=0.2894,=26.4295,=47.4362,=83.1675,=153.9364,=288.8500,=11.3779,=0.7428,=3.7827,=4.8802,=6.5229,=12.2950,=18.2315,=11.3844,=0.6774,=2.7510,=4.0195,=8.4950,=14.5251,=20.0971,=0.0017,=0.1200,=0.0011,=0.0020,=0.0033,=0.0053,=0.0127,=0.1346,=0.1043,=0.0615,=155
="931696",科技50策略,2021-07-12,=-0.0114,=25794.6700,=0.2805,=43.5222,=0.7695,=23.0047,=27.9828,=34.1461,=47.5293,=71.4621,=7.9289,=0.9003,=3.0567,=3.9327,=4.5158,=7.1946,=11.2899,=4.3725,=0.8118,=1.9010,=2.3701,=2.6988,=4.3032,=6.7093,=0.0061,=0.1738,=0.0042,=0.0063,=0.0097,=0.0121,=0.0167,=0.1061,=0.1271,=0.0618,=15
="399990",煤炭等权,2015-01-21,=0.0305,=3653.7600,=0.2720,=19.2566,=0.8722,=5.7123,=8.6087,=10.6436,=15.4144,=144.9606,=1.8254,=0.9761,=0.8179,=1.1204,=1.3780,=1.6189,=2.0135,=1.8454,=0.9509,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0316,=0.0858,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=242
="931248",油气资源,2023-06-12,=0.0330,=1158.7800,=0.2681,=13.6247,=0.8261,=8.9017,=10.2586,=11.3866,=13.3494,=19.0700,=1.4059,=0.8529,=1.0292,=1.1532,=1.2290,=1.3716,=1.8318,=0.7746,=0.9015,=0.4486,=0.5201,=0.5957,=0.6911,=0.9774,=0.0367,=0.1560,=0.0285,=0.0387,=0.0457,=0.0496,=0.0548,=0.0623,=0.0906,=0.0516,=58
="931271",通信设备主题,2012-12-21,=-0.0059,=4557.1200,=0.2627,=69.4719,=0.7594,=25.8971,=33.3037,=36.4729,=79.1597,=113.3155,=10.2536,=0.8997,=2.2261,=2.9107,=3.6219,=8.2571,=14.2344,=6.5907,=0.8797,=1.5689,=2.0601,=2.6047,=5.7272,=9.3619,=0.0035,=0.1257,=0.0022,=0.0043,=0.0081,=0.0098,=0.0129,=0.0994,=0.1175,=0.0626,=16
="000936",中证电信,2009-07-03,=-0.0066,=12464.0200,=0.2539,=28.7117,=0.5715,=14.1836,=20.2178,=26.5906,=41.2993,=123.1725,=2.7290,=0.7419,=1.2149,=1.7612,=2.3409,=2.7951,=3.6232,=2.6459,=0.9765,=0.7463,=1.0372,=1.2774,=1.8423,=3.0800,=0.0213,=0.5856,=0.0019,=0.0063,=0.0097,=0.0319,=0.0507,=0.0572,=0.0913,=0.0557,=343
="980080",成长100,2012-12-28,,,=0.2537,=61.3263,=0.7511,=39.4731,=45.3470,=50.3552,=64.1375,=83.5146,=6.6939,=0.7422,=3.0437,=3.6763,=5.7636,=6.9001,=9.2690,=3.6333,=0.6839,=2.0191,=2.4217,=3.1632,=4.4723,=5.8594,=0.0038,=0.1099,=0.0025,=0.0048,=0.0056,=0.0069,=0.0087,=0.1077,=0.1452,=0.0594,=283
="399389",国证通信,2011-12-02,=-0.0047,=10455.3100,=0.2537,=31.1141,=0.3934,=15.1336,=21.7733,=45.9842,=65.1875,=153.7967,=2.8414,=0.7192,=1.3245,=1.8461,=2.4671,=3.0255,=3.8815,=2.7134,=0.9728,=0.9743,=1.4589,=1.6822,=1.8999,=3.2843,=0.0198,=0.6173,=0.0026,=0.0050,=0.0071,=0.0294,=0.0420,=0.0553,=0.0855,=0.0549,=63
="931087",科技龙头,2019-03-20,=-0.0092,=6586.4600,=0.2530,=46.3263,=0.6488,=22.2848,=33.7123,=40.7989,=52.4348,=78.0359,=7.7688,=0.9443,=2.8190,=4.2349,=5.3312,=6.5618,=11.1808,=6.7636,=0.9686,=2.0316,=3.3123,=4.0085,=5.0280,=9.7717,=0.0057,=0.2993,=0.0037,=0.0053,=0.0064,=0.0086,=0.0172,=0.1100,=0.1080,=0.0526,=2100
="000698",科创100,2023-08-07,=-0.0112,=1825.2900,=0.2520,=88.3782,=0.0734,=60.6995,=126.6612,=210.5218,=251.9517,=337.2511,=6.3632,=0.8465,=2.7397,=3.6365,=4.2249,=6.0545,=8.5061,=6.8257,=0.5968,=4.0312,=5.1281,=6.4300,=8.3979,=10.0837,=0.0031,=0.1736,=0.0025,=0.0033,=0.0053,=0.0064,=0.0089,=0.0429,=0.0369,=0.0143,=599
="970070",创业板人工智能,2024-07-11,=-0.0141,=7407.6300,=0.2493,=52.8562,=0.0495,=48.3861,=70.3316,=80.4649,=93.4816,=119.1606,=10.7996,=0.8324,=3.3467,=5.1582,=6.6613,=10.3504,=15.2749,=8.4234,=0.6724,=3.4016,=5.0274,=6.3768,=9.2707,=12.0918,=0.0040,=0.3505,=0.0027,=0.0035,=0.0050,=0.0065,=0.0096,=0.1387,=0.1206,=0.0470,=248
="399998",中证煤炭,2015-02-13,=0.0238,=2456.8300,=0.2460,=19.2566,=0.8722,=5.7123,=8.6087,=10.6436,=15.4144,=144.9606,=1.8254,=0.9761,=0.8179,=1.1204,=1.3780,=1.6189,=2.0135,=1.8454,=0.9509,=0.6732,=0.9175,=1.1213,=1.4627,=2.2100,=0.0316,=0.0858,=0.0074,=0.0368,=0.0548,=0.0638,=0.1003,=0.0521,=0.0912,=0.0456,=2136
="931461",电子50,2009-07-22,=-0.0146,=7340.5700,=0.2452,=45.9594,=0.7340,=20.3357,=30.2775,=36.3459,=49.0359,=76.5790,=6.4597,=0.9546,=2.5323,=3.1789,=3.7091,=5.3435,=9.2899,=3.1319,=0.7901,=1.1588,=1.7975,=2.0685,=3.1651,=4.5428,=0.0064,=0.1658,=0.0046,=0.0066,=0.0091,=0.0111,=0.0147,=0.0739,=0.0884,=0.0404,=445
="930652",CS电子,2015-06-05,=-0.0127,=12138.2000,=0.2374,=51.2696,=0.7720,=21.2056,=33.8173,=43.2207,=53.1100,=86.1406,=6.4633,=0.9658,=2.2039,=3.1461,=3.6532,=4.8303,=9.3375,=3.5032,=0.9328,=1.4014,=2.0216,=2.3075,=3.0888,=5.0793,=0.0056,=0.0619,=0.0040,=0.0063,=0.0077,=0.0104,=0.0141,=0.0673,=0.0838,=0.0386,=489
="000994",全指电信,2011-08-02,=-0.0053,=13734.4100,=0.2331,=29.1259,=0.4041,=17.6024,=21.7761,=33.5239,=52.5075,=109.2407,=2.7960,=0.6594,=1.3865,=1.8410,=2.5290,=3.0164,=3.7766,=2.6522,=0.9703,=0.9155,=1.2459,=1.5523,=1.9065,=3.1271,=0.0206,=0.6120,=0.0022,=0.0055,=0.0085,=0.0296,=0.0398,=0.0579,=0.0895,=0.0556,=236
="000858",500信息,2013-11-06,=-0.0076,=12947.5300,=0.2285,=86.0860,=0.7435,=25.3805,=43.9766,=64.2121,=90.8890,=209.3531,=5.9599,=0.9649,=2.1626,=2.9041,=3.3886,=3.9443,=8.5146,=6.3300,=0.9748,=1.1229,=1.9074,=2.6868,=3.6771,=9.1355,=0.0033,=0.0441,=0.0022,=0.0045,=0.0059,=0.0072,=0.0110,=0.0403,=0.0505,=0.0256,=355
="950162",科创芯片设计,2024-07-26,=-0.0149,=2282.8500,=0.2271,=115.9600,=0,=115.9600,=218.4393,=261.9802,=380.4992,=687.1301,=12.3276,=0.6595,=4.2582,=7.8618,=9.9491,=13.2756,=20.2102,=18.9388,=0.5778,=8.7765,=14.5074,=18.0878,=21.6820,=32.5243,=0.0016,=0.6440,=0.0010,=0.0012,=0.0015,=0.0018,=0.0029,=0.0858,=0.0713,=0.0289,=70
="931165",新兴科技100,2019-04-25,=-0.0094,=10406.9000,=0.2229,=40.5782,=0.8083,=17.0055,=23.4889,=29.8838,=40.2930,=67.3989,=9.2321,=0.9469,=3.5721,=4.3447,=5.5252,=7.6755,=13.6689,=8.5158,=0.9441,=3.0368,=3.6612,=4.8730,=6.5067,=12.4159,=0.0069,=0.2107,=0.0047,=0.0067,=0.0091,=0.0149,=0.0264,=0.1525,=0.1919,=0.0958,=524
="H30198",油气产业,2013-07-15,=0.0307,=2568.7500,=0.2195,=13.9476,=0.4902,=7.8064,=10.9053,=14.1909,=25.3510,=104.2111,=1.5151,=0.9737,=0.6580,=0.8187,=1.1524,=1.2711,=1.8532,=0.8083,=0.9775,=0.2505,=0.3234,=0.4846,=0.5967,=0.9554,=0.0338,=0.1907,=0.0103,=0.0346,=0.0426,=0.0469,=0.0704,=0.0677,=0.0868,=0.0494,=124
="000998",中证TMT,2011-11-08,=-0.0126,=3583.0800,=0.2185,=37.6990,=0.5864,=18.9989,=27.6163,=34.6442,=43.2592,=58.6698,=4.3303,=0.8705,=1.9674,=2.4618,=3.2922,=4.0449,=5.6742,=3.0508,=0.9542,=1.2505,=1.8092,=2.1803,=2.6574,=3.9991,=0.0118,=0.5856,=0.0048,=0.0068,=0.0093,=0.0185,=0.0284,=0.0650,=0.0900,=0.0493,=569
="931866",中证机床,2022-05-09,=-0.0025,=2182.6800,=0.2172,=50.7365,=0.7449,=28.6086,=37.0137,=40.9510,=56.6843,=85.2007,=6.1036,=0.8836,=2.8302,=3.7701,=4.3613,=5.2612,=9.1263,=4.7315,=0.8400,=2.4023,=3.1620,=3.4459,=4.4565,=7.3925,=0.0067,=0.2367,=0.0043,=0.0066,=0.0077,=0.0096,=0.0146,=0.0788,=0.1022,=0.0544,=169
="399296",创成长,2019-01-23,=-0.0107,=7571.2900,=0.2148,=34.3299,=0.2753,=22.4911,=31.0204,=43.2836,=63.6786,=104.6935,=7.6349,=0.5960,=3.9463,=4.9643,=7.1096,=10.6438,=14.9802,=4.8335,=0.3651,=2.5417,=3.4818,=5.8108,=11.8672,=17.3385,=0.0082,=0.7047,=0.0016,=0.0028,=0.0063,=0.0105,=0.0200,=0.1410,=0.2040,=0.0851,=1085
="932087",集成电路,2023-03-29,=-0.0134,=1371.5700,=0.2111,=80.4807,=0.1232,=46.1239,=99.1473,=132.0328,=151.9577,=195.7770,=7.3595,=0.8050,=3.1405,=3.9470,=5.2051,=7.3231,=11.4486,=11.3947,=0.7273,=5.8347,=7.6678,=9.1619,=12.0558,=18.6728,=0.0017,=0.4725,=0.0010,=0.0014,=0.0017,=0.0022,=0.0029,=0.0589,=0.0481,=0.0198,=60
="399610",TMT50,2010-11-08,=-0.0101,=11583.2300,=0.2089,=38.1453,=0.5064,=21.0331,=30.1605,=38.0326,=46.2701,=64.7172,=6.1119,=0.9435,=2.4071,=3.2240,=4.0363,=5.2319,=8.4969,=3.2600,=0.6610,=1.5843,=2.0120,=2.7280,=3.6738,=4.6782,=0.0076,=0.4252,=0.0046,=0.0061,=0.0080,=0.0121,=0.0161,=0.0881,=0.1080,=0.0497,=524
="930792",HK银行,2016-04-22,=-0.0055,=5324.4500,=0.2088,=7.2687,=0.9041,=3.2659,=4.4606,=5.8966,=6.8614,=9.5632,=0.6976,=0.6677,=0.3905,=0.4962,=0.6240,=0.7995,=1.0771,=2.6987,=0.9720,=1.0519,=1.5163,=1.8837,=2.4487,=3.1066,=0.0453,=0.0730,=0.0355,=0.0497,=0.0562,=0.0743,=0.1045,,=0.0901,=0.0459,=767
="931380",科技50,2019-11-25,=-0.0146,=3802.4700,=0.2035,=40.9335,=0.3922,=22.4426,=31.3554,=46.1112,=56.4877,=71.9143,=5.5614,=0.5082,=2.7627,=3.8819,=5.5154,=7.3369,=9.9144,=4.8048,=0.5914,=2.1802,=3.0804,=4.2200,=5.6439,=7.7525,=0.0095,=0.7450,=0.0035,=0.0051,=0.0076,=0.0104,=0.0163,=0.0675,=0.0951,=0.0452,=951
="931494",消费电子,2020-06-12,=-0.0122,=6120.1700,=0.2033,=48.7639,=0.7151,=20.2625,=32.2554,=38.8172,=52.2644,=77.9188,=5.7483,=0.9372,=2.1307,=2.8239,=3.5575,=5.1346,=7.9404,=2.7140,=0.8519,=1.3000,=1.6511,=2.0054,=2.6312,=3.9249,=0.0063,=0.2591,=0.0040,=0.0058,=0.0082,=0.0109,=0.0138,=0.0590,=0.0807,=0.0373,=235
="000993",全指信息,2011-08-02,=-0.0123,=10150.9600,=0.1961,=53.9091,=0.5443,=27.3163,=42.0292,=52.3360,=68.2638,=96.2351,=6.2927,=0.9654,=2.5265,=3.2907,=4.0167,=4.7003,=8.9424,=3.7552,=0.8874,=1.8009,=2.3376,=2.8251,=3.4660,=5.3826,=0.0057,=0.3489,=0.0039,=0.0053,=0.0064,=0.0084,=0.0117,=0.0622,=0.0751,=0.0332,=4107
="000935",中证信息,2009-07-03,=-0.0125,=7664.6700,=0.1942,=53.8082,=0.7621,=22.3783,=36.3294,=44.9593,=55.3834,=87.4284,=6.2957,=0.9641,=2.5910,=3.3282,=4.0442,=4.8838,=8.9117,=3.6676,=0.8454,=1.7187,=2.2023,=2.7264,=3.5199,=5.2392,=0.0059,=0.1868,=0.0042,=0.0059,=0.0072,=0.0094,=0.0127,=0.0609,=0.0833,=0.0345,=1127
="931579",东证优势成长,2020-11-09,=0.0043,=9092.1500,=0.1913,=25.3999,=0.6377,=7.9327,=14.3406,=19.3087,=30.3910,=61.0103,=5.5336,=0.7196,=0.9149,=2.6225,=3.4590,=5.9243,=9.3390,=3.9663,=0.8616,=1.1828,=2.0644,=2.4178,=3.6895,=6.0793,=0.0134,=0.4230,=0.0040,=0.0072,=0.0148,=0.0285,=0.0527,=0.1274,=0.1983,=0.0660,=157
="000688",科创50,2020-07-23,=-0.0152,=1591,=0.1836,=135.4648,=0.7821,=35.5957,=42.6959,=72.2859,=138.8374,=263.7183,=7.3412,=0.8473,=2.9443,=4.2507,=4.9163,=6.8692,=10.5365,=9.3437,=0.7734,=3.1319,=4.6071,=5.6303,=9.7532,=13.6380,=0.0023,=0.0410,=0.0016,=0.0030,=0.0045,=0.0071,=0.0110,=0.0354,=0.0347,=0.0153,=8319
="980030",消费电子,2015-02-17,=-0.0134,=8578.4100,=0.1807,=38.7805,=0.4788,=18.6467,=31.8558,=39.2363,=47.8239,=65.6114,=4.1741,=0.7685,=2.0026,=2.6008,=3.0378,=4.2835,=6.3059,=2.1648,=0.7347,=1.1413,=1.4012,=1.5870,=2.3732,=3.4515,=0.0070,=0.2976,=0.0040,=0.0066,=0.0082,=0.0110,=0.0143,=0.0529,=0.0648,=0.0332,=388
="000915",300信息,2007-07-02,=-0.0147,=3837.1900,=0.1804,=47.1121,=0.7551,=20.6178,=34.5626,=39.8259,=48.3468,=75.5831,=6.4332,=0.9394,=2.7398,=3.5399,=4.3483,=5.6029,=9.0762,=3.1633,=0.4878,=1.6744,=2.1697,=3.1980,=4.0512,=4.9963,=0.0068,=0.3398,=0.0049,=0.0061,=0.0077,=0.0100,=0.0144,=0.0690,=0.0971,=0.0383,=23
="000986",全指能源,2011-08-02,=0.0241,=2754.7600,=0.1801,=14.4478,=0.6012,=6.8032,=9.9968,=13.3499,=18.7522,=75.0146,=1.4701,=0.9501,=0.7554,=0.9688,=1.1792,=1.3222,=1.7977,=0.8940,=0.9666,=0.3323,=0.4459,=0.5657,=0.7317,=1.0524,=0.0366,=0.2454,=0.0098,=0.0349,=0.0439,=0.0544,=0.0769,=0.0593,=0.0918,=0.0507,=614
="930850",智能制造,2016-07-20,=-0.0149,=5639.6000,=0.1781,=48.6542,=0.7240,=23.4329,=32.7480,=41.8501,=50.3996,=78.5602,=5.6931,=0.9328,=2.5370,=3.5229,=4.1756,=5.1020,=7.7199,=3.3135,=0.7075,=1.5919,=2.3568,=2.8016,=3.5759,=5.3954,=0.0069,=0.3597,=0.0050,=0.0062,=0.0077,=0.0101,=0.0146,=0.0625,=0.0857,=0.0387,=366
="000928",中证能源,2009-07-03,=0.0221,=3464.6300,=0.1757,=13.9396,=0.5740,=6.9612,=9.7906,=13.1469,=18.8600,=68.9647,=1.4668,=0.9456,=0.7281,=0.9359,=1.1566,=1.3051,=1.8006,=0.8784,=0.9649,=0.3162,=0.4106,=0.5298,=0.7126,=1.0383,=0.0378,=0.2408,=0.0106,=0.0366,=0.0464,=0.0557,=0.0717,=0.0607,=0.0960,=0.0525,=1295
="931071",人工智能,2018-11-21,=-0.0141,=2662.2900,=0.1752,=49.6605,=0.5315,=30.9003,=39.8531,=48.8486,=57.3916,=77.4016,=8.3112,=0.9082,=2.9559,=3.9187,=4.7667,=5.9761,=11.5305,=4.9787,=0.8959,=2.2000,=2.8091,=3.2286,=4.1609,=9.3591,=0.0062,=0.4578,=0.0041,=0.0054,=0.0063,=0.0086,=0.0135,=0.0993,=0.1450,=0.0648,=1383
="HSHK35",恒生香港35,2003-01-20,=-0.0015,=3352.8000,=0.1746,=15.0487,=0.5705,=9.7413,=12.2188,=14.5013,=17.6563,=47.6465,=1.3417,=0.9927,=0.7649,=0.9601,=1.1026,=1.2394,=1.3663,=3.5194,=0.9403,=2.1814,=2.5966,=2.9130,=3.2014,=3.7366,=0.0362,=0.2897,=0.0206,=0.0332,=0.0388,=0.0462,=0.0628,,=0.0737,=0.0380,=115
="000171",新兴成指,2017-01-25,=-0.0097,=2166.4600,=0.1742,=30.7272,=0.6721,=15.0335,=20.4111,=24.9632,=36.1629,=63.8139,=4.8013,=0.5933,=2.6324,=3.2943,=4.3717,=6.2660,=10.8185,=4.1754,=0.7517,=1.3680,=2.1234,=2.8071,=4.4553,=8.5894,=0.0128,=0.5176,=0.0042,=0.0073,=0.0126,=0.0195,=0.0271,=0.0954,=0.1371,=0.0669,=208
="1000008",沪深B股,1994-01-10,=0.0077,=297.4800,=0.1720,=24.5769,=0.6816,=7.0835,=12.9417,=17.5058,=30.7740,=97.5837,=0.8095,=0.3612,=0.6594,=0.7810,=0.8402,=1.0099,=1.4944,=0.5388,=0.6351,=0.3777,=0.4474,=0.5016,=0.5812,=1.1545,=0.0455,=0.8619,=0.0157,=0.0282,=0.0360,=0.0438,=0.1455,,=0.0269,=0.0232,=372
="399285",物联网50,2020-02-18,=-0.0114,=7402.9800,=0.1720,=35.9718,=0.6874,=21.8675,=26.4981,=31.9079,=38.8431,=48.9860,=5.3509,=0.7997,=2.6765,=3.4188,=4.0634,=5.3509,=6.9158,=3.4051,=0.9009,=1.7407,=2.0254,=2.4749,=3.1522,=4.3982,=0.0123,=0.5294,=0.0076,=0.0096,=0.0121,=0.0147,=0.0214,=0.0846,=0.1364,=0.0709,=95
=".NDX",纳斯达克100指数,1969-12-31,,,=0.1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=0.1486,=4776
